negative,neutral,positive
11.411111110999999,9.977777778,14.733333333000001
33.600271001999985,10.760298104999997,31.991734414999993
10.653363061000002,14.285247121000001,29.753065772999992
14.494444444,7.277777778999999,17.083333333
10.749516907000002,13.4647343,24.887681157999996
53.676339377999994,20.753033150999997,64.001563472
27.8,7.783333335000001,19.649999999
30.299999998999997,9.000000002,34.791666664999994
30.383333333,9.166666669,33.374999998
20.409427443,15.519630021999998,49.38484909599999
20.003600884999997,15.625998585999996,50.99867023499999
64.19765859500001,21.017033071,78.16699474099998
327.67906615799996,154.631529919,448.81789221799994
