negative,neutral,positive
83.987154148,22.483465088000003,83.329249006
6.1111111110000005,8.777777778,6.3333333320000005
8.859481019,14.549376490000002,17.139525643
3.25,7.333333334,7.416666666
2.5,8.666666667,6.833333333000001
3.25,10.666666667000001,5.083333333000001
3.75,14.666666667000001,4.583333333000001
1.0,8.666666667,6.333333333
52.089900864999976,37.013423697,75.91290319299999
2.75,7.666666666999999,7.583333333000001
3.916666667,10.75,5.333333333
41.22412463399999,33.825227889000004,71.04494945399999
212.68843844399996,185.06593761099998,296.92662729200003
