,날짜,기사제목,본문내용
0,2021-05-11,"LG유플러스, 인터넷데이터센터 구축에 3181억원 투자",아시아경제 강나훔 기자 유플러스는 억원을 투입해 경기 안양에 신규 인터넷데이터센터 를 새롭게 구축하기로 결정했다고 일 공시했다 시설 투자금은 자기자본의 이고 투자 기간은 다음달 일부터 년 말까지다 회사측은 이번 투자 목적에 대해 고객 수요 증가에 따른 신규 센터 구축 이라고 설명했다 강나훔 기자
1,2021-05-11,"LG유플러스, 안양 두 번째 데이터센터 준공에 3181억 투자",사진 연합뉴스 유플러스는 일 이사회를 열고 억원을 투입해 경기 안양에 신규 인터넷데이터센터 를 새롭게 구축한다고 밝혔다 새롭게 준공되는 제 안양 데이터센터는 연 면적 만 크기로 지하 층 지상 층 규모를 갖추게 된다 최소 만 대 이상의 서버 수용이 가능할 전망이다 투자 기간은 다음달 일부터 년 말까지다 신규 시설 투자금은 자기자본의 에 달한다 유플러스 관계자는 이번 투자 목적에 대해 고객 수요 증가에 따른 신규 센터 구축 이라고 설명했다 한편 이날 진행된 유플러스의 이사회에선 환경 사회 지배구조 위원회와 내부거래위원회 신설 안건도 결의됐다 위원회는 유플러스의 경영을 강화해 장기적이고 지속가능한 성장을 실현하기 위해 신설됐다고 설명했다 내부거래위원회는 내부거래에 대한 회사의 내부통제를 강화해 거래의 공정성과 회사 경영의 투명성을 제고하게 된다 위원회는 이날부터 내부거래위원회는 오는 월 일 출범한다 각 위원회는 인 이상의 이사로 그 중 분의 이상은 사외이사로 구성된다 배성수 기자
2,2021-05-11,"LG유플러스, 3181억원 규모 신규 시설투자…ICD신규센터 구축",이데일리 신민준 기자 유플러스 는 억원 규모의 신규 시설투자에 나선다고 일 공시했다 투자목적은 고객 수요 증가에 따른 신규센터 구축이다 투자기간은 다음 달 일부터 년 월 일까지다 유플러스는 또 기업지배구조 개선의 일환으로 이사회 규정에 따라 환경 사회 지배구조 위원회와 내부거래위원회를 신설하기로 결정했다고 밝혔다 위원회는 이날 신설했고 내부거래위원회는 오는 월 일 신설할 예정이다 신민준
3,2021-05-11,[유가증권시장 공시] LG유플러스 / 한미반도체,유플러스 기업지배구조 개선을 위한 이사회 내 위원회 신설 한미반도체 억원 규모 반도체 제조용 장비 수주
4,2021-05-11,"LGU+, 한국레노버와 맞손…세계 최초 '홈 이동형 iPTV' 내놓는다",유플러스는 세계 위 제조사 레노버와 함께 포터블 서비스인 프리 사업을 위한 업무협약을 체결했다고 일 밝혔다 사진은 양사 주요 관계자가 프리 를 선보이며 를 체결하는 모습 왼쪽부터 권진우 한국레노버 상무 김윤호 대표 최창국 유플러스 상무 이건영 상무 사진제공 유플러스 유플러스가 글로벌 위 제조사 레노버와 함께 포터블 이동형 서비스인 프리 사업을 위한 업무협약을 체결했다고 일 밝혔다 프리는 와이파이 를 통해 집안 어디에서나 시청이 가능한 홈 이동형 서비스다 전원만 켜면 개 실시간 채널과 약 만 편의 를 즐길 수 있다 넷플릭스와 아이들나라 등 전용 콘텐츠도 그대로 이용할 수 있다 집 밖에서는 일반 태블릿 기기로도 활용 가능하다 유플러스는 이번 협약을 통해 프리 사업에 특화된 콘텐츠 및 서비스 개발에 역량을 집중하기로 했다 한국레노버는 프리 전용 디바이스와 기술 공급을 통해 한국 시장 저변 확대에 더욱 박차를 가한다 최창국 유플러스 미디어콘텐츠사업그룹장은 세계 최초 홈 이동형 인 프리 가 기술력 안정성을 겸비한 한국레노버와 만나 서비스 차별화에 더욱 속도를 붙이게 됐다 며 앞으로도 양사의 강점을 결합해 다양한 시너지를 발휘하는데 주력하겠다 고 말했다 김윤호 한국레노버 대표는 미디어 시청 경험 최적화를 위해 기획했던 디바이스가 유플러스의 콘텐츠와의 결합을 통해 기존에 없던 새로운 로 탄생했다 며 유플러스와 협력을 통해 사용자가 언제 어디서나 편안하게 콘텐츠를 즐길 수 있는 디바이스와 기술을 개발하는데 보탬이 될 수 있도록 최선을 다할 것 이라고 전했다 배성수 기자
5,2021-05-11,"“집 안팎에서 U+콘텐츠 시청!”…LGU+-한국레노버, ‘홈 이동형 ...",레노버와 프리 체결 레노버 기기로 집 어디서나 시청 가능 밖에선 전용콘텐츠 이용 일반 태블릿 기기 활용도 유플러스는 세계 위 제조사 레노버와 함께 이동형 서비스인 프리 사업을 위한 업무협약을 체결했다고 일 밝혔다 사진은 양사 주요 관계자가 프리 를 선보이며 를 체결하는 모습 왼쪽부터 권진우 한국레노버 상무 김윤호 대표 최창국 유플러스 상무 이건영 상무 헤럴드경제 박혜림 기자 유플러스가 세계 위 제조사 레노버와 손을 잡고 집에서도 집 밖에서도 유플러스의 다양한 콘텐츠를 시청할 수 있는 홈 이동형 를 출시한다 유플러스는 레노버와 함께 포터블 이동형 서비스인 프리 사업을 위한 업무협약을 체결했다고 일 밝혔다 프리는 와이파이를 통해 집안 어디에서나 시청이 가능한 홈 이동형 서비스다 별도 로그인 없이도 유플러스 특화 레노버 기기의 전원만 켜면 개 실시간 채널과 약 만편의 를 즐길 수 있다 넷플릭스와 아이들나라 프로야구 골프 아이돌 등 전용 콘텐츠도 그대로 이용할 수 있다 집 밖에서는 일반 태블릿 기기로도 활용 가능하다 유플러스와 한국레노버는 프리 상품 개발 및 사업 활성화 를 위한 양해각서 를 체결하고 이를 위해 마케팅 디바이스 기술 분야에서 유기적인 협력 방안을 마련해 나가는데 합의했다 양사는 지난 년 시작한 프리 서비스의 미래 경쟁력을 함께 키워 나가고 상호 시너지 방안을 모색해 사업 확대를 추진하겠다는 방침이다 유플러스는 프리 사업에 특화된 콘텐츠 및 서비스 개발에 더욱 역량을 집중해 나가고 한국레노버는 프리 전용 디바이스와 기술 공급을 통해 한국 시장 저변 확대에 박차를 가한다 김윤호 한국레노버 대표는 미디어 시청 경험 최적화를 위해 기획했던 디바이스가 유플러스의 콘텐츠와의 결합을 통해 기존에 없던 새로운 로 탄생했다 며 사용자가 언제 어디서나 편안하게 콘텐츠를 즐길 수 있는 디바이스와 기술을 개발하는데 보탬이 될 수 있도록 최선을 다할 것 이라고 말했다 최창국 유플러스 미디어콘텐츠사업그룹장은 세계 최초 홈 이동형 인 프리가 기술력 안정성을 겸비한 한국레노버와 만나 서비스 차별화에 더욱 속도를 붙이게 됐다 며 앞으로도 양사의 강점을 결합해 다양한 시너지를 발휘하는데 주력하겠다 고 강조했다
6,2021-05-11,"LG유플러스-한국레노버, ‘홈 이동형 IPTV’ 사업 맞손",프리 서비스 확대 위한 체결 이데일리 김현아 기자 사진은 양사 주요 관계자가 프리 를 선보이며 를 체결하는 모습 왼쪽부터 한국레노버 권진우 상무 김윤호 대표 유플러스 최창국 상무 이건영 상무 유플러스 대표 황현식 가 세계 위 제조사 레노버 와 함께 포터블 이동형 서비스인 프리 사업을 위한 업무협약을 체결했다 프리 는 와이파이를 통해 집안 어디에서나 시청이 가능한 홈 이동형 서비스다 별도 로그인 없이 전원만 켜면 개 실시간 채널과 약 만편의 를 즐길 수 있다 넷플릭스와 아이들나라 프로야구 골프 아이돌 등 전용 콘텐츠도 그대로 이용할 수 있다 집 밖에서는 일반 태블릿 기기로도 활용 가능하다 양사는 마케팅 디바이스 기술 분야에서 유기적인 협력 방안을 마련해 나가는데 합의했다 지난 년 시작한 프리 서비스의 미래 경쟁력을 함께 키워 나가고 상호 시너지 방안을 모색해 사업 확대를 추진하겠다는 방침이다 유플러스 는 프리 사업에 특화된 콘텐츠 및 서비스 개발에 더욱 역량을 집중할 수 있게 된다 한국레노버는 프리 전용 디바이스와 기술 공급을 통해 한국 시장 저변 확대에 박차를 가한다 김윤호 한국레노버 대표는 유플러스와 협력을 통해 사용자가 언제 어디서나 편안하게 콘텐츠를 즐길 수 있는 디바이스와 기술을 개발하는데 보탬이 될 수 있도록 최선을 다할 것 이라고 말했다 최창국 유플러스 미디어콘텐츠사업그룹장은 프리 가 기술력과 안정성을 겸비한 한국레노버와 만나 서비스 차별화에 속도를 붙이게 됐다 며 양사의 강점을 결합해 다양한 시너지를 발휘하는데 주력하겠다 고 강조했다 김현아
7,2021-05-11,"LG유플러스, '女포켓 미래' 이우진·서서아에 3년간 후원",유플러스는 대한당구연맹 소속 이우진 서서아 포켓볼 선수를 향후 년간 후원한다고 일 밝혔다 사진은 지난 일 유플러스 용산사옥에서 협약식 진행 후 기념촬영하는 모습 좌측부터 김새라 유플러라 전무 이우진 선수 서서아 선수 박보환 대한당구연맹 회장 사진제공 유플러스 유플러스는 대한당구연맹 소속 이우진 서서아 포켓볼 선수를 향후 년간 후원한다 훈련에만 집중할 수 있는 여건을 마련해 보다 큰 꿈을 향해 도전해 나갈 수 있도록 돕겠다는 취지다 유플러스는 비인기 스포츠 종목 지원의 일환으로 대한당구연맹 소속의 이우진 서서아 선수를 후원하겠다는 내용을 담은 협약을 맺고 전폭적 지원을 약속했다고 일 밝혔다 유플러스가 후원하는 대한민국 여자 포켓의 미래 로 불리는 이우진 선수 부산당구연맹 는 한국 포켓볼 사상 최초 세계 주니어 선수권 대회 결승에 진출했던 국내 랭킹 위 선수다 년 전국 종별 학생당구선수권대회 볼 고등부 위 아시아 포켓볼선수권대회 주니어 개인 복식전 우승을 차지한 바 있다 서서아 선수 전남당구연맹 는 대한민국 최연소 포켓 종목 국내랭킹 위 선수다 년 전국종별 학생당구선수권대회 위를 시작으로 년 무안황토양파배 및 대한당구연맹회장배 전국당구대회에서 위를 했다 최근엔 국토정중앙배 전국당구대회 에서는 년 년 년 연속 위를 차지한 바 있다 김새라 유플러스 마케팅그룹장 전무는 유명한 종목 선수들만큼 비인기 종목 선수들의 열정도 주목받고 응원을 받았으면 한다 며 이번 후원이 꿈을 향해 노력하는 선수들에게 조금이나마 힘이 되길 바란다 고 밝혔다 한편 유플러스는 년부터 년까지 컵 쿠션 마스터스 대회를 시작으로 년부터 올해 말까지 년간 대한당구연맹 김행직 선수 후원 등 비인기 스포츠 종목을 지속 지원해오고 있다 배성수 기자
8,2021-05-11,"LG유플러스, 3년간 이우진·서서아 포켓볼 선수 후원",지난 일 유플러스 용산사옥에서 진행된 협약식 직 후 유플러스 김새라 전무 이우진 선수 서서아 선수 대한당구연맹 박보환 회장 왼쪽부터 이 기념촬영을 하고 있다 유플러스 제공 파이낸셜뉴스 유플러스는 대한당구연맹 소속 이우진 서서아 포켓볼 선수를 향후 년간 후원한다고 일 밝혔다 유플러스는 비인기 스포츠 종목 지원의 일환으로 대한당구연맹 소속의 이우진 서서아 포켓볼 선수를 후원 협약을 맺고 전폭적인 지원을 약속했다 훈련에만 집중할 수 있는 여건을 마련해 보다 큰 꿈을 향해 도전해 나갈 수 있도록 돕겠다는 취지다 유플러스가 후원하는 대한민국 여자 포켓의 미래 이우진 선수는 한국 포켓볼 사상 최초 세계 주니어 선수권 대회 결승에 진출했던 국내 랭킹 위 선수다 년 전국 종별 학생당구선수권대회 볼 고등부 위 아시아 포켓볼선수권대회 주니어 개인 복식전 우승을 차지한 바 있다 서서아 선수는 대한민국 최연소 포켓 종목 국내랭킹 위 선수로 지속 성장을 거듭하고 있는 세계 챔피언 기대주로 알려져 있다 년 전국종별 학생당구선수권대회 위를 시작으로 년 무안황토양파배 및 대한당구연맹회장배 전국당구대회에서 위를 했으며 최근 국토정중앙배 전국당구대회 에서는 년 년 년 연속 위를 차지한 바 있다 김아름 기자
9,2021-05-11,"LG유플러스, 레노버 손잡고 `홈 이동형 IPTV` 차별화",프리 사업 활성화 체결 콘텐츠 디바이스 협력 시너지 기대 권진우 왼쪽부터 한국레노버 상무와 김윤호 한국레노버 대표 최창국 유플러스 상무 이건영 유플러스 상무가 프리 체결 후 기념촬영하고 있다 유플러스 제공 이데일리 이혜라 기자 유플러스가 글로벌 위 제조사 레노버 와 포터블 이동형 서비스인 프리 사업 협력에 나선다 유플러스 는 한국레노버와 프리 상품 개발 및 사업 활성화 를 위한 양해각서 를 체결했다고 일 밝혔다 양사는 마케팅 디바이스 기술 분야에서 협력 방안을 마련하고 상호 시너지 방안을 모색하겠다는 방침이다 프리 는 와이파이로 집 내부 어디에서나 시청이 가능한 홈 이동형 서비스다 별도 로그인 없이 전원만 켜면 개 실시간 채널과 약 만편의 를 즐길 수 있다 넷플릭스와 아이들나라 프로야구 골프 아이돌라이브 등 전용 콘텐츠도 이용 가능하다 집 밖에서는 일반 태블릿 기기로 활용할 수 있다 유플러스는 콘텐츠 및 서비스 개발에 역량을 집중하고 한국레노버는 전용 디바이스와 기술 공급을 통해 한국 시장 저변 확대에 박차를 가할 예정이다 김윤호 한국레노버 대표는 미디어 시청 경험 최적화를 위해 기획했던 디바이스가 유플러스의 콘텐츠와의 결합으로 기존에 없던 새로운 로 탄생했다 며 협력을 통해 사용자가 언제 어디서나 편안하게 콘텐츠를 즐길 수 있는 디바이스와 기술을 개발하는데 보탬이 될 수 있도록 최선을 다할 것 이라고 말했다 최창국 유플러스 미디어콘텐츠사업그룹장 상무 은 세계 최초 홈 이동형 인 프리 가 한국레노버와 만나 서비스 차별화에 더욱 속도를 붙이게 됐다 며 양사의 강점을 결합해 다양한 시너지를 발휘하는데 주력하겠다 고 강조했다 이혜라
