time,title,context
2021-05-03,가스 현대차 등 어린이 통학차량 ‘멈춤’ 캠페인 협력,이데일리 김정유 기 가스 일 현대자동차 경기 한국교통안전공단 초록우산어린이재단 등 어린이 통학차량 캠페인 업무협약 체결 일 나 라 슬로건 가스 주관 진행 이번 캠페인 어린이 통학차량 관련 사고 줄 운전자 인식 개선 어린이 통학 전 기획 올해 월 말 약 개월 진행 예정 가스 이번 캠페인 그간 어린이 통학차량 전 규정 홍보 운전자 식 개선 초점 예정 기관 협력해 전국적 캠페인 확산 목표 가스 어린이 통학차량 캠페인 어린이 캠페인 진행 가스 어린이들 영상 전 수 횡단보도 통학차 하차 후 안전한 이동 등 영상 제작 온라인 배포 예정 박찬 가스 에코에너지 본부장 어린이 통학차량 연료 공급 회사 어린이 건강 전 책임감 이번 캠페인 기획 면 이번 캠페인 대한민국 미래 어린이들 전 건강 생활 수 환경 수 노력 김정유
2021-05-03,"반도체 수급 위 현대차·기아, 美 판매 신기록 ‘질주’",사전확보 생산차질 최소화 지난달 현대차 대 판매 기 대 기록 경신 소비욕구 회복 최대 수혜 예상 현대차 기아 월 각각 월별 최다 판매량 경신 대 판매 모델별 월별 판매량 기록 기아 기아 제공 현대차 기아 지난달 미국 시장 월별 판매량 기록 경신 반도체 수급 위 불구 사전 반도체 확보 미국 내 보복소비 효과 극대화 덕분 일 현지시간 기아 미국법인 지난달 미국시장 대 차량 판매 판매량 코 의 본격적 확산세로 미국 내 일부 딜러망 영업 중단 등 판매 차질 지난해 월 대 증가 수치 지난달 월별 최다 판매량 대 을 경신한 것 차종 신기록 행진 옵티마 차종명 변경 중형세단 준중형 세단 포르테 각각 대 대 사상 최다 월별 판매량 기록 포르테 라 모델 쏘울 시장조사업체 빈센트릭 으로부터 동급 가치 올해 영업용차량 선정 미국 시장 인기 스포츠유틸리티차량 모델 차 인기 텔루라이드 대 스포티지 대 셀토스 대 등 개 차종 역대 월 판매량 기록 쏘렌토 미국 페어런츠 잡지 올해 베스트 패밀리카 선정 바 페어런츠 쏘렌토 강점 준수 주행성능 첨단 전 편의사양 현대차 지난달 전년 기간 대비 증가 대 제네시스 제외 를 판매 지난달 대 이 개월 연속 월별 최다 판매량 기록 법 영업 판매 소매 판매량 증가 전체 판매량 증가 한 판매 지난달 딜러들 재고량 가량 현대차 기아 월별 판매량 기록 글로벌 완성차 업계 반도체 수급난 생산 차질 가운데 것 현대차그룹 지난해 코 로 야기 와이어링하네스 공급 부족 사태 교훈 반도체 대량 확보해 생산 자칠 최소화 현대차 앨라배마 공장 기아 조지아 공장 한번 반도체 부족 생산 중단 감산 적 주문 차량 정상적 생산 반면 미국 대표 완성차 업체 포드 일본 반도체 제조업체 르네사스 공장 화재 여파 반도체 분기 생산량 를 감산한데 이 분기 생산량 당초 계획 절반 줄 바 월 미국 캔자스 주 온타리오 주 생산공장 생산 중단 조치 이달 일 연장 이 공장 쉐보레 중형 캐딜락 등 인기 차종 생산 자동차업계 백신 접종 코 사태 진정 것 예상 미국 소비자들 자동차 구매 리 과정 제때 차량 인도 수 현대차 기아 관심 것 파악 윤승규 기아 북미권역본부장 딜러들 매장 분위기 감안 올해 판매 실적 것 원호연 기자
2021-05-03,“현대자동차 스타리아 계약 인증 충전권,계약 인증 시 만원 상당 충전권 선착순 증정 사진제공 현대자동차 협회 이달 일 일 간 네이버 온라인 카페 스타리아 패밀리 클럽 스타리아 회원 대상 스타리아 계약 인증 이벤트 진행 현대차 스타리아 차량 계약 인증 구매자 대상 충전 상품권 증정 이번 이벤트 온라인 카페 이벤트 메뉴 스타리아 계약서 계약 완료 문자 댓글 게시글 인증 참여 완료 커뮤니티별 선착순 명 명 만원 상당 충전권 증정 이벤트 후 우수 명 추가 선정 만원 상당 충전권 지급 예정 스타리 국내 최대 리터 엔진 자동변속기 장착 최고출력 마력 최대토크 의 성능 발휘 운전자 다양한 목적 승합용 모델 투어 인승 리무진 모델 라운지 인승 화물 적재용 밴형 모델 인승 등 다양한 모델 용도 선택 수 것 특징 스타리아 밴형 소형 화물차 분류 환경부 화물차 신차 구입 지원사업 혜택 수 경유차 폐차 스타리아 카고 구매 신차 구입 보조금 만원 지원 대상 올해 소상공 영업용 생계형 목적 차량 배출가스 저감장치 미개발 장착 불가한 차량 소유자 등 조기폐차 지원금 만원 확대 이 최대 만원 지원 수 스타리 모 모델 가격 인승 만원 인승 만원 사업지원금 최대 수준 만원 지원 경우 스타리아 신차 만원대 구입 수 업계 관계자 차 미세먼지 배출량 질소산화물 배출량 경유차 분 불과 친환경 저공해 차량 연료 가격 휘발유 수준 저렴해 차량 연비 감안 경제성 자랑 라 차 대기환경 개선 운전자 부담 줄 라 설명 디지털콘텐츠국 최은화
2021-05-03,현대자동차 스타리아 ‘계약 인증 이벤트’ 31일 간,스타리 구매 시 화물차 신차구입 지원사업 보조금 만원 지원 혜택 서울경제 협회 현대차 스타리아 차량 계약 인증 구매자 대상 충전 상품권 증정 스타리아 계약 인증 이벤트 진행 미세먼지 배출량 질소산화물 배출량 경유차 분 불과 친환경 저공해 차량 연료 가격 휘발유 수준 저렴해 차량 연비 감안 경제성 자랑 네이버 온라인 커뮤니티 스타리아 패밀리 클럽 스타리아 회원 대상 이달 일 일 간 진행 스타리아 계약 인증 이벤트 온라인 커뮤니티 이벤트 메뉴 스타리아 계약서 계약 완료 문자 댓글 게시글 인증 해당 이벤트 각 커뮤니티별 선착순 명 명 원 상당 충전권 증정 이벤트 후 우수 명 추가 선정 원 상당 충전권 지급 예정 업계 관계자 차 환경성 경제성 충전 인프라 현실적 친환경 차량 이 차 대기환경 개선 운전자 부담 줄 라 스타리 국내 최대 리터 엔진 자동변속기 장착 최고출력 마력 최대토크 의 성능 발휘 운전자 다양한 목적 승합용 모델 투어 인승 리무진 모델 라운지 인승 화물 적재용 밴형 모델 인승 등 다양한 모델 용도 선택 가능 스타리 밴형 소형 화물차 분류 환경부 화물차 신차 구입 지원사업 혜택 수 경유차 폐차 스타리아 카고 구매 신차 구입 보조금 원 지원 대상 올해 소상공 영업용 생계형 목적 차량 배출가스 저감장치 미개발 장착 불가한 차량 소유자 등 조기폐차 지원금 원 확대 이 최대 원 지원 수 스타리 모 모델 가격 인승 원 인승 원 사업 지원금 최대 수준 원 지원 경우 스타리아 신차 원대 구입 수 김동호 기자
2021-05-03,특징주 전기차 게임체인저 되나…현대차·BMW 혁신부품,아시아경제 박형수 기 중견 자동차부품사 강세 엠에이치기술개발 협력 자체 개발 고발열 부품용 냉각 유 제로릭 튜브 를 현대차그룹 공급 소식 주가 영향 것 영업과 생산 중견기업 과 전략적 협업 이 내연기관 차량 벨로스 전문 제조 은 전기차 시장 대응 전략적 투자 지분 를 확보 경영권 수 검토 바 일 오전 시 분 은 전 거래 대비 원 거래 홀딩스 동반 강세 은 합작사 에스제이엠에이치 이브 도 출범해 의 인프라 활용 유럽 일본 북미 고객사 대상 영업 생산 시설 구축 제로릭 튜브 알루미늄 튜브 특수 충전재 냉각 하우징 금형 용수철 모양 장착 뒤 주조 냉각수 유 바 압력 충전재 개발 주조 후 충전재 깔끔 기술 확보 전문 매체 현대차그룹 양산 막바지 기술 검증 진행 보도 현대차그룹 내년 양산 현대차 아반떼 기아 니로 셀토스 등 세그먼트 하이브리드 차량 모터 냉각 하우징 제로릭 튜브 첫 적용 현대차 투싼 기아 스포티지 등 세그먼트 하이브리드 차량 확대 계획 도 년 양산 전기차 제로릭 튜브 기술 적용 이 세계 위 자동차 주조회사 네막 과 협의 진행 올해 말 제로릭 튜브 양산 시작 삼기오토모티브 코다코 동남정밀 등 공급 이 업체 모터 냉각하우징 제작 현대모비스 현대차 기아 납품 글로벌 시장 네막 협력 제로릭 튜브기술 공정 고압주조 공정 회 주조 조립공정 충전재 용출 검사공장 수밀검사 으 단순화해 원 경쟁력 제조원가 제조시간 줄 냉각 성능 향상 수 지난해 확대 전기자동차 시장 품질 안전성 향상 냉각성능 원가절감 세가지 목적 달성 제로릭 튜브 혁신성 인정 경동인베스트 주최 한국경제 제타플랜인베스트 공동 주관한 저 회 오픈이노베이션 챌린지 수상 유진호 대표 초 전기차 시장 냉각시스템 불안정성 지속적 발생 폭발 화재 문제 제로릭 튜브 기술 해소 것 며 냉각수 누수 발생 안전한 수냉식 하우징 생산 기술 폭발적 성장 전기자동차 시장 선도 기술 인정 말 박형수 기자
2021-05-03,"LGU+, 일상비일상의틈서 현대차 아이오닉5 팝업 전시",파이낸셜뉴스 유플러스 현대자동차 강남역 인근 복합문화공간 일상비일상의틈 일 친환경 전기차 아이오닉 팝업 전시 진행 일 유플러스 현대자동차 강남역 인근 복합문화공간 일상비일상의틈 월 일 친환경 전기차 아이오닉 팝업 전시 진행 고객 일상비일상의틈 아이오닉 를 체험 유플러스 제공 유플러스 지난달 일 틈 아이오닉 팝업 전시 진행해 약 여명 고객 체험 전체 방문객 중 세대 트렌드 민감한 여성층 고객 호응 유플러스 현대자동차 콜라보 진행 이번 전시 지속가능 환경 세대 소통 활동 일환 이번 팝업 콘셉트 일상 틈 여행 으 고객들 환경 친화적 소재 컬러 적용 아이오닉 의 차별화 감성 전달 층 아이오닉 차량 전시 비롯 층 차박 캠핑 간접 체험공간 층 디지털 사이드 미러 기반 체험 키오스크 컬러월 포토존 등 틈 아이오닉 를 경험 수 공간들 다채 구성 장준영 유플러스 마케팅담당 일상비일상의틈 공간 코로나 변화 일상 환경 주제 고객행사 진행 세대들 관심 참여 적극적 모습 주목 며 앞 취향 발견 공간 일상비일상의틈 지속가능 환경 세대들 활동 테마 고객참여 그 열광 브랜드 제휴 확대 것 이 말 서영준 기자
2021-05-03,"반도체 쇼티지 현대차그룹, 美 월 판매량 신기록 행진",반도체 사전 확보 생산 기아 대 현대차 대 판매 등 차종별 판매 신기록 소비 욕구 회복세 훈풍 현대차 기아 월 각각 월별 최다 판매량 경신 대 판매 모델별 월별 판매량 기록 기아 기아 제공 헤럴드경제 원호연 기 현대차 기아 지난달 미국 시장 월별 판매량 기록 경신 반도체 수급 위 불구 사전 반도체 확보 미국 내 보복소비 효과 극대화 덕분 일 현지시간 기아 미국법인 지난달 미국시장 대 차량 판매 판매량 코 의 본격적 확산세로 미국 내 일부 딜러망 영업 중단 등 판매 차질 지난해 월 대 증가 수치 지난달 월별 최다 판매량 대 을 경신한 것 차종 신기록 행진 옵티마 차종명 변경 중형세단 준중형 세단 포르테 각각 대 대 사상 최다 월별 판매량 기록 포르테 라 모델 쏘울 시장조사업체 빈센트릭 으로부터 동급 가치 올해 영업용차량 선정 미국 시장 인기 스포츠유틸리티차량 모델 차 인기 텔루라이드 대 스포티지 대 셀토스 대 등 개 차종 역대 월 판매량 기록 쏘렌토 미국 페어런츠 잡지 올해 베스트 패밀리카 선정 바 페어런츠 쏘렌토 강점 준수 주행성능 첨단 전 편의사양 현대차 지난달 전년 기간 대비 증가 대 제네시스 제외 를 판매 지난달 대 이 개월 연속 월별 최다 판매량 기록 법 영업 판매 소매 판매량 증가 전체 판매량 증가 한 판매 지난달 딜러들 재고량 가량 현대차 기아 월별 판매량 기록 글로벌 완성차 업계 반도체 수급난 생산 차질 가운데 것 현대차그룹 지난해 코 로 야기 와이어링하네스 공급 부족 사태 교훈 반도체 대량 확보해 생산 자칠 최소화 현대차 앨라배마 공장 기아 조지아 공장 한번 반도체 부족 생산 중단 감산 적 주문 차량 정상적 생산 반면 미국 대표 완성차 업체 포드 일본 반도체 제조업체 르네사스 공장 화재 여파 반도체 분기 생산량 를 감산한데 이 분기 생산량 당초 계획 절반 줄 바 월 미국 캔자스 주 온타리오 주 생산공장 생산 중단 조치 이달 일 연장 이 공장 쉐보레 중형 캐딜락 등 인기 차종 생산 자동차업계 백신 접종 코 사태 진정 것 예상 미국 소비자들 자동차 구매 리 과정 제때 차량 인도 수 현대차 기아 관심 것 파악 윤승규 기아 북미권역본부장 딜러들 매장 분위기 감안 올해 판매 실적 것
2021-05-03,현대차기아 美 최고 월 판매량 경신,월 이 달 연속 신기록 포르테 월별 최고 판매 삼총사 월 판매 최다 현대차 월 이 최다 판매량 기아 월 지난달 미국시장 월별 판매 기록 기아 기아 제공 헤럴드경제 원호연 기 지난달 기아 미국 월별 판매량 기록 경신 현대자동차 월 이 두번 판매량 기록 일 현지시간 기아 북미법인 지난달 미국 판매량 대 월 월별 판매량 기록 대 를 경신해 최고 월별판매 기록 판매량 코 확산 미국 내 딜러 공장 셧다운 지난해 동월 대비 증가 수치 포르테 한국명 대 대 판매 모델별 최다 월별 판매량 기록 스포티지 쏘렌토 텔루라이드 등 스포츠유틸리티차 의 강세 이 모델 대 대 대 월 판매량 최고 기록 윤승규 기아 북미권역본부장 딜러들 매장 분위기 감안 올해 판매 실적 것 한편 현대차 북미법 지난달 전년 대비 증가 대 제네시스 제외 를 판매 월 이 월별 판매량 기록 경신 법인판매량 감소 소매판매량 증가 판매량 증가
2021-05-03,현대차 정몽구 재단 '온드림 글로벌 아카데미 5기 운영,머니투데이 주명호 기 현대차 정몽구 재단 국제기구 진출 희망 청년 대상 운영 온드림 글로벌 아카데미 기 시작 일 일민국제관계연구원 협력 운영 온드림 글로벌 아카데미 국제기구 국제 진출 글로벌 아젠다 해결 목표 청년들 양성하기 년 시작 기 올해 선발 명 국제적 시각 전문성 함양 체계적 교육과정 진행 교육 이달 내년 월 개월 진행 강사진 오준 경희대 교수 전 주유엔대표부 대사 김원수 연세대 특임교수 전 유엔 사무차장 김성한 일민국제관계연구원장 전 외교부 차관 등 국제기구 현장 경험자 저명인사 등 국내외 국제기구 현장연수 경험 전문성 현장성 프로그램 다양 기회 제공 교육과정 전액 장학금 지원 온드림 글로벌 아카데미 기 기 명 학생 프로그램 수료 이중 명 유엔개발계획 국제적십자위원회 세계보건기구 유엔사막화방지협약 글로벌녹색성장기구 아시아개발은행 등 국제기구 국제 진출 성과 이중 해외 소재 국제기구 꿈 명 진출 지원금 혜택 지원금 수혜 기준 수료 후 년 최대 만원 주명호 기자
2021-05-03,"20년뒤엔 1700조원 시장… 현대차·한화, ‘플라잉 카’ 맞붙는다동영상기사",에어택시 등 하늘 미래 먹거리 발굴 항공 전문 영입 기술기업 협력 현대자동차그룹 한화그룹 도심항공교통 시장 구축 박차 일명 플라잉 택시 로 은 활주로 수직 이착륙 가능 소형 항공기 활용 개념 이동 수단 미래 도시 교통 혼잡 해결 방안 미국 투자은행 모건스탠리 년 전 세계 시장 조 억달러 약 조원 규모 성장 것 전망 시 내 상용화 항공기 이 뒷받침 인프 서비스 때문 현대차 한화시스템 이 총망라 생태계 구축 본격 두 회사 사람 실어나 기체 데 주력 국토교통부 등 협력해 인프라 구축 필요 기술 표준 등 확립 방침 양사 관계자 항공기 수 시장 본격적 열리 때문 년 기체 개발 상용화 중점 것 이 말 현대차 개발 중 콘셉트 그래픽 미 투자은행 모건스탠리 전 세계 시장 지난해 억달러 규모 년 조 억달러 약 조원 규모 성장 것 현대차 자체 개발 한화 협업 두 회사 전략 틀 비슷 세부적 차이 현대차 그동안 자동차 것 기체 첫 설계 단계 마지막 제품 양산 주도권 자체 개발 계획 항공기 구동 하드웨어 소프트웨어 승객 화물 항공기 제작 항공기 엔진 해당 수소연료전지 파워트레인 개발 서비스 개발 전략 이원희 현대차 사장 지난해 월 개최 인베스터 데이 미래 시장 수십 대 수백만 대 기체 필요 것 이 현대차 제조 경쟁력 수소연료전지 기술 전동화 분야 축적 경험 토대 고품질 기체 비용 효율적 대량 생산 현대차 년 화물용 무인항공시스템 를 년 운영 최적화 완전 전동화 모델 출시 년대 인접 도시 연결 지역 항공 모빌리티 제품 구상 현대차 항공기 제조 경험 때문 자체 개발 역량 외부 전문가 인재 적극 영입 중 월 현대차 미국 항공우주 산업 전문 다이어친 최고기술책임자 로 영입 이지윤 카이스트 항공우주공학 부교수 사외이사 선임 현대차 사업부 재원 사업부장 사장 미 항공우주국 출신 년 현대차 합류 현대차 사업부 지난달 미국 현지 전문가 채용 진행 한화시스템 오버에어 개발중 전기식 수직이착륙기 버터플라이 한화시스템 은 관련 기술 보유 글로벌 기업들 협업 하늘 나 택시 에어택시 상용화 시점 전략 한화시스템 미 개인항공기 개발업체 오버에어 에어택시 버터플라이 를 제작 중 전기 구동 버터플라이 최고 시속 킬로미터 로 서울 인천까지 약 분 이동 가능 에어택시 적합 회사 측은 설명 한화시스템 지난해 월 만달러 약 억원 오버 지분 를 인수한 뒤 버터플라이 개발 속도 상반기 중 미국 에어택시 핵심 전기추진 시스템 엔진 을 시험 뒤 년 개발 년 양산 시범 운영 시작 것 목표 현대차 예상 시제품 상용화 시점 약 년 한화시스템 조 억원 유상증자 단행 중 억원 분야 투자하 회사 관계자 한화에어로스페이스 등 방산 계열사 시너지 효과 면 한화시스템 년 사업 예상 매출액 조 억원 이 말 국토부 팀 코리아 발족 두 회사 기체 개발 이 생태계 조성 계획 에어택시 강남역 광화문 이동 효과적 항 등 조절 교통관리 관제 시스템 이착륙 시설 등 필요 양사 이 관련 기업 기관 등 사업협력 재원 현대차 사업부장 사장 은 올해 초 조선비즈와 인터뷰 기체 생산 것 생태계 조성 시장 선도 리 역할 말 현대차 통신 현대건설 이착륙장 건설 인천국제공항공사 인프라 항공안전기술원 연구 등 교통 관리 시스템 개발 현대건설 인천국제공항공사 에어택시 수 이착륙 시설 버티포트 구축 담당 현대차 관계자 규모 시장 실현 기체 개발 충분 면 연방 지방 정부 다수 규제 기관 부동산 개발자 기체 개발자 항공 내비게이션 서비스 제공 업체 협력 안전 시스템 구축 한화시스템 한국공항공사 구상 중 버티허브 구축 조감도 한화시스템 텔레콤 한국공항공사 한국교통연구원 등 팀 텔레콤 을 관제 통신 네트워크 구축 한국공항공사 에어택시 이착륙 충전 수리 가능 거점 버티허브 구축 수백미터 고도 에어택시 지상 통신망 신호 위성통신 기술 필요 한화시스템 기체 개발 저궤도 위성통신 사업 추진 정부 국내 생태계 구축 필요 중장기 발전 전략 수립 돌입 국토교통부 지난해 월 현대차 한화시스템 대한항공 두산모빌리티이노베이션 등 참여 팀 코리아 를 발족 지난해 첫 협의체 기술개발 과제 논의 국토부 올해 준비 단계 개화 테스트 년 수도권 실증노선 테스트 년 등 년 상용화 목표 내년 초 구체적 기술개발 청사진 로드맵 을 발표 예정 업계 기체 개발 각종 기술 표준 네트워크 인프라 구축 등 준비 작업 때문 시장 최소 년 본격적 것 업계 관계자 은 전 세계적 시장 형성 해외 스타트업 위주 시제품 단계 때문 정부 민간 협력 구체적 로드맵 시장 선점 말 이재 기 변지희 기자
