time,title,context
2021-05-03,"3조 실탄 SK이노 ""친환경사업 속도",머니투데이 김성 기 이노베이션 의 공모청약 흥행 친환경 시대 사업 체질 전환 가속도 전망 이노베이션 이번 구주 매출 페루 광구 매각 루브리컨츠 지분 일부 매각 등 조원 자금 확보 최태원 그룹 회장 주창 파이낸셜 스토리 경영 그룹 주력 계열사 저력 채비 일 배터리 업계 이노베이션 일 코스피 데뷔 상장 조 억원 자금 손 이노베이션 기존 보유 주식 만주 구주매출 의 공모가가 희망밴드 최상단 원 결정 조 억원 현금 확보 확정 이번 상장 이후 이노베이션 지분율 기존 로 이노베이션 윤활유 사업 자회사 루브리컨츠 지분 를 국내 사모펀드 프라이빗에쿼티 매각 조 억원 확보 년 페루 광구 매각 결정 조 억원 조원 이상 실탄 셈 종합화학 지분 일부 매각 등 검토 추 재원 마련 전망 목적 시간 내 탄소 중립 기업 친환경 시대 생존 성장 기업 전략 시점 알짜 로 기업 중장기적 미래 관점 판단 과감 결단 중 당면 현안 미국 조지아 배터리 공장 이 공장 조기착공 거론 이노베이션 약 조원 투자 건설 중 배터리 공장 생산능력 수준 공장 년 양산 목표 공장 년 전후 시점 양산 이노베이션 조지아 단계 공장 공장 착공 계획도 내정한 상태 조지 단계 공장 총 투 규모 조 억원 성장 미국 전기차 시장 조 대응 전략 내부 검토 착공 시 생산 규모 등 공식 발표 것 이진명 신한금융투 연구원 이노베이션 년 기준 글로벌 배터리 생산능력 로 연평균 증가해 국내 업체 중 성장 예상 며 중 미국 공장 비중 로 미국 전기차 시장 확대 본격적 실적 성장 이 소송 관련 비용 소멸 공격적 캐파 증설 등 배터리 손익분기 도달 시점 전망 이 한편 이노베이션 일 올해 분기 실적발표 진행 예정 금융정보업체 에프앤가이드 이노베이션 전 기준 매출액 추정치 전년 동기 대비 감소 조 억원 영업이익 흑자 억원 지난해 분기 이노베이션 조 억원 대규모 적자 정유업황 회복세 이노베이션 영업이익 컨센서스 전 억원 대비 우상향 중 박한샘 증권 연구원 코 사태 정유사업부 침체 회복 배터리 분리막 성장성 확대 이노베이션 주가 프리미엄 며 증설 수주확 배터리 흑자전환 시 가치 추 상향 가능 김성 기자
2021-05-02,5조 실탄 들고…SK이노 공격 투,자산 유동화 저 도약 등 자회사 지분 현금화 배터리 공장 증설 검토 친환경 플라스틱 개발 노력 인천석유화학 부지 수소 생산 이노베이션 지난달 두 건 대규모 자산 유동화 성공 자회사 아이이테크놀로지 루브리컨츠 지분 경영권 유지 필요 약 현금 지분 매각 조 억원 루브리컨츠 매각 조 억원 현금 유입 이 자회사 종합화학 지분 일부 것 조인트벤처 형태 외부 자금 유치 방안 추진 중 매출 조원 회사 지분 유동화해 조원 안팎 유입 것 전망 작년 매각 페루 광구 가치 조원 최소 조원 현금 유동화 작업 진행 것 사업구조 재편 본격화 일 관련업계 이노베이션 사업구조 재편 속도 자회사 지분 매각 등 확보 조원 자금 전기차 배터리 공장 확대 친환경 소재 개발 수소 등 미래 에너지 영토 확장 등 예정 지난달 에너지솔루션 극 배터리 기술 분쟁 이노베이션 파이낸셜 스토리 본격화 평가 이노베이션 지난해 약 조 억원 기록적 손실 캐시카우 정유 화학 사업 대규모 적자 것 결정적 코 사태 유가 하락 제품 가격 폭락한 영향 대규모 적자 충격 회사 측은 기존 사업확장 전략 전면 재검토 광구 확보 원유 수송 정제 화학 으 밸류체 공급망 구축 중단 지난해 페루 광구 매각 올초 북미 셰일가스 광구 매각 등 이유 최태원 회장 강조 환경 사회 지배구조 경영 강화 감안 년 주요 계열사 사회적 가치 창출 수치 측정 발표 단순 조용 계열사 평가항목 비중 절반 이노베이션 평가액 년 기준 억원 전년 조 억원 의 수준 탄소 배출 사업 특성상 환경 분야 낙제점 을 환경 분야 창출액 조 억원 사회적 가치 평가 탄소 배출 사업 축소 수 상황 자본시장 돈 이유 이노베이션 당초 루브리컨츠 상장하려 자동차 윤활유 원료 윤활기유 제조 사업 루브리컨츠 이익률 를 알짜 회사 수차례 상장 좌절 시장 상황 사업 전망 근본적 의문 때문 전기차 배터리 소재 사업 역대 공모자금 끌어모 대박 을 것 대조적 친환경 미래 투자 올 이노베이션 투 계획하 미국 배터리 공장 증설 검토 중 김준 이노베이션 사장 지난달 미국 조지아주 공장 추 투 의지 공장 전 공장 언급 미국 공장 가동 년 약 명 고용 창출 수 것 이 이노베이션 공장 투자액 조원 여기 공장 투 진행 조 억원 안팎 필요 것 업계 친환경 플라스틱 개발 최우선 투 대상 종합화학 지난달 중순 중국 한 전시회 생분해 플라스틱 재생 플라스틱 플라스틱 원료 제품 설계 재활용 염두 등 플라스틱 선순환 초점 환경 부담 플라스틱 제품 예정 이노베이션 관계자 에너지 화학 윤활유 등 친환경 사업 기회 모색 투 계획 확정 것 이 말 수소 등 친환경 미래 에너지 투 올초 년 수소 에너지 사업 조 억원 투자하 발표 첫 번 투자가 이노베이션 자회사 인천석유화학 액화수소 생산기지 인천석유화학 인천 공장 부지 약 억원 투자 년 액화수소 플랜트 안재광 기자
2021-05-02,"공모 대박 SK이노, 파이낸셜 스토리 가속도",머니투데이 김성 기 이노베이션 의 공모청약 흥행 친환경 시대 사업 체질 전환 가속도 전망 이노베이션 이번 구주 매출 페루 광구 매각 루브리컨츠 지분 일부 매각 등 조원 자금 확보 최태원 그룹 회장 주창 파이낸셜 스토리 경영 그룹 주력 계열사 저력 채비 일 배터리 업계 이노베이션 일 코스피 데뷔 상장 조 억원 자금 손 이노베이션 기존 보유 주식 만주 구주매출 의 공모가가 희망밴드 최상단 원 결정 조 억원 현금 확보 확정 이번 상장 이후 이노베이션 지분율 기존 로 이노베이션 윤활유 사업 자회사 루브리컨츠 지분 를 국내 사모펀드 프라이빗에쿼티 매각 조 억원 확보 년 페루 광구 매각 결정 조 억원 조원 이상 실탄 셈 종합화학 지분 일부 매각 등 검토 추 재원 마련 전망 목적 시간 내 탄소 중립 기업 친환경 시대 생존 성장 기업 전략 시점 알짜 로 기업 중장기적 미래 관점 판단 과감 결단 중 당면 현안 미국 조지아 배터리 공장 이 공장 조기착공 거론 이노베이션 약 조원 투자 건설 중 배터리 공장 생산능력 수준 공장 년 양산 목표 공장 년 전후 시점 양산 이노베이션 조지아 단계 공장 공장 착공 계획도 내정한 상태 조지 단계 공장 총 투 규모 조 억원 성장 미국 전기차 시장 조 대응 전략 내부 검토 착공 시 생산 규모 등 공식 발표 것 이진명 신한금융투 연구원 이노베이션 년 기준 글로벌 배터리 생산능력 로 연평균 증가해 국내 업체 중 성장 예상 며 중 미국 공장 비중 로 미국 전기차 시장 확대 본격적 실적 성장 이 소송 관련 비용 소멸 공격적 캐파 증설 등 배터리 손익분기 도달 시점 전망 이 한편 이노베이션 일 올해 분기 실적발표 진행 예정 금융정보업체 에프앤가이드 이노베이션 전 기준 매출액 추정치 전년 동기 대비 감소 조 억원 영업이익 흑자 억원 지난해 분기 이노베이션 조 억원 대규모 적자 정유업황 회복세 이노베이션 영업이익 컨센서스 전 억원 대비 우상향 중 박한샘 증권 연구원 코 사태 정유사업부 침체 회복 배터리 분리막 성장성 확대 이노베이션 주가 프리미엄 며 증설 수주확 배터리 흑자전환 시 가치 추 상향 가능 김성 기자
2021-05-02,"[SK하이닉스 운명 한달 英·EU, 이달 인텔 낸드'",심층분석 투자심의위 심사 통 이달 중 단계 심사 돌입 일 승 여부 발표 램 낸드 수익구조 개 서울경제 하이닉스 미래 경쟁력 좌우 운명 시간 지난해 월 발표 인텔 낸드플래시 솔리드스테이트드라이브 사업부 억 달러 손 계획 하이닉스 수 작업 실질적 장애물 수 각국 반독점 규제 심사 통과 데 사활 거 상태 일 관련 업계 인텔 낸드 사업부 최종 수 한국 미국 중국 유럽연합 브라질 등 개국 규제 당국 심사 통과 하이닉스 이달 본격적 영국 경쟁시장청 의 단계 심사 영국 이달 일 이해관계 당사자 대상 양 사 거래 의견 청취 작업 마무리 이 바탕 자국 법령 기반해 이번 인수합병 시장 공정한 경쟁 결과 지 면밀 조사 진행 예정 과정 특별 문제 영국 상반기 안 심사 마무리 지 것 전망 이번 단계 조사 양 사 일부 시장 독과점 상황 초래 가능성 지적 추가적 조사 시행 가능성 하이닉스 미국 외국인투자심의위원회 미국 연방통상위원회 등 규제 당국 심사 통과 개국 심사 하이닉스 산 규제 당국 이달 일 승 여부 발표 월 일 하이닉스 인텔 건 반독점 심사 진행 집행위원회 역내 반도체 시장 경쟁 심각 침해 우려 제기 경우 최장 개월 조사 진행 방침 하이닉스 관계자 미국에서 예상 반독점 심사 통과 며 미국 마찬가지 주요국 규제 당국 심사 결과 말 램 매출 의존도 사업 구조 개선 하이닉스 이번 를 성공적 마무리 지 이석희 하이닉스 대표 전사 이익 램 낸드 경우 램 사업부 영업이익률 전사 영업이익률 비슷 며 낸드 램 안정적 수익 구조 고민 인텔 낸드 사업부 수 해결 방안 가운데 하나 라 강조 그 올해 월 말 주주총회 인텔 낸드 사업부 수 이행 기존 자사 낸드 사업부 융화 수 것 관건 이 올해 경영 목표 하이닉스 인텔 외 키옥시아 도시바 지분 투 진행 등 공격적 행보 구체적 하이닉스 지난해 월 인텔 낸드 사업부 억 조 억원 인수 계약 체결 올해 말 억 년 월 나머지 억 달러 지급 계획 바 키옥시아 펀드 전환사채 약 조 원 투자 상황 이수민 기자
2021-05-02,"SK이노, 폐페트병 재활용 조끼입 봉사활동",머니투데이 김성 기 이노베이션 친환경 자원봉사 조끼 이노베이션 이노베이션 폐페트병 재활용한 자원봉사 조끼 앞 업사이클링한 원단 사용처 작업복 유니폼 등 확대 계획 이노베이션 구성원 봉사활동 조끼 폐플라스틱 친환경 제품 전면 교체 폐플라스틱 순환경제 구축 일 친환경 자원봉사 조끼 벌 페트병 개 업사이클링한 원단 이노베이션 올해 안 자원봉사 조끼 전체 친환경 조끼 교체 구성원들 지급 예정 이 폐페트병 수만개 재활용하 효과 예상 이노베이션 봉사 조끼 외 작업복 유니폼 등 확대 계획 그룹 관계사 비즈 파트너 등 친환경 제품 교체 공감대 형성 추진 방침 종합화학 리사이클 사업 연계 예정 친환경 자원봉사 조끼 이노베이션 환경소셜비즈 공모전 발굴 지원 소셜 스타트업 기업 라잇루트 생산 라잇루트 이노베이션 소재 자회사 의 폐분리막 활용 기능성 소재 신규 개발해 상반기 다양한 제품 출시 김성 기자
2021-05-02,"SK이노, 폐플라스틱 제작 자원봉사 조끼",이데일리 김영수 기 이노베이션 구성원 봉사활동 조끼 폐플라스틱 친환경 제품 전면 교체 폐플라스틱 순환경제 구축 나경수 종합화학 사장 지난달 일 서울 종로구 서린사옥 폐플라스틱 업사이클링해 자원봉사 조끼 이노베이션 친환경 자원봉사 조끼 벌 페트병 개 업사이클링한 원단 이노베이션 올해 안 자원봉사 조끼 전체 친환경 조끼 교체 구성원들 지급 예정 이 폐 페트병 수 만개 재활용하 효과 예상 이노베이션 봉사 조끼 외 작업복 유니폼 등 확대 계획 그룹 관계사 비즈 파트너 등 친환경 제품 교체 공감대 형성 추진 방침 종합화학 리사이클 사업 과 연계 예정 친환경 자원봉사 조끼 이노베이션 환경소셜비즈 공모전 발굴 지원 소셜스타트업 기업 라잇루트 생산 라잇루트 이노베이션 소재 자회사 아이이테크놀로지 폐분리막 활용 기능성 소재 신규 개발해 상반기 다양한 제품 출시 김영수
2021-05-01,"반도체 '슈퍼사이클'···삼성·SK, 하반기 실적 날개달까",서버용 램 등 주요 제품 고정거래 전문가들 내년 상반기 상승 입모아 삼성전자 하반기 평택 양산 수혜 전망 자료사진 서울경제 서울경제 글로벌 메모리 반도체 고정거래가격 지난달 년여 만 상승 폭 기록 반도체 산업 장기 호황 의미 슈퍼사이클 진입 사실 숫자 확인 것 지난달 일 시장조사 업체 트렌드포스 올해 월 기준 용 램 고정거래가격 올해 월말 상승 달러 집계 월 차례 가격 뒤 횡보 거듭 분기 계약 시작 월 것 년 월 고정거래가격 상승 기록 이래 최대 상승 폭 서버용 램 가격 클라우드 기업들 재고 확보 가량 상승 메모리 반도체 축 낸드플래시 가격 지난해 월 이후 년 만 상승 메모리카드 등 사용 낸드플래시 범용 제품 가격 이달 전달 평균 달러 거래 업계 지난해 월 고정거래가가 전달 하락 등 시황 낸드플래시 슈퍼사이클 반전 안기현 한국반도체산업협회 전무 지난해 코 의 여파 수요 증가 기업 데이터센터 서버 투자 메모리 반도체 몸값 내년 상반기 상승 추세 것 이 설명 램값 폭등 슈퍼사이클 대비하자 삼성전자 하반기 곳 신설라인 낸드 양산 하반기 각국 경기부양책 영향 등 모바 서버 등 전반 수요 증가전망 평택 시안 낸드라 가동 분기 영업익 최대 조 기대 설명 삼성전자 하이닉스 주력 제품 메모리 반도체 가격 급증 하반기 이 실적 기대감 글로벌 반도체 쇼티지 코 발 서버 수요 증 등 복합적 작용 반도체 슈퍼사이클 시작 분석 가운데 하반기 곳 신설 라인 양산 돌입 삼성전자 호황 과실 선점 관심 지난달 일 시장조사 기관 트렌드포스 월 기준 용 램 의 고정 것 가격 전월 상승 발표 상승 일시적 현상 점 강조 트렌드포스 관계자 해당 보고서 노트북 주문자상표부착생산 업체 우 것 반도체 공급망 계속 쇼티지 부족 상황 이 지난해 가량 생산 목표 이 분기 노트북 생산량 감안 때 용 램 가격 상승 수 분기 가량 상승 전망 분석 서버용 램 클라우드 기업들 재고 확보 영향 트렌드포스 올해 하반기 서버용 램 견조한 수요 가격 상승세 수 낸드플래시 글로벌 반도체 쇼티지 영향 보합 가격 것 전망 지난해 분기 때 고정 것 가격 대 하락 이후 횡보 낸드플래시 이달 제품 사양 기준 최소 최대 가격 트렌드포스 낸드플래시 생산 기업들 자동차용 반도체 분야 극심한 공급 부족 낸드플래시 생산 라 일부 자동차용 반도체 전환 며 공급 부족 가격 상승 원인 설명 이미지투데 반도체 업계 슈퍼사이클 맞이 분주 분기 실적 발표 삼성전자 하이닉스 우호적 업황 공식적 언급 삼성전자 측은 월 일 실적 콘퍼런스콜 분기 램 중심 모바일 서버 등 응용처 전반 수요 강세 예측 며 하반기 각국 경기부양책 영향 반도체 수요 증가 것 전망 말 하이닉스 눈 증가 반도체 수요 시인 고객사 일부 년 이상 장기 공급 전략적 관계 확대 요청 경우 한편 반도체 업계 년 세계 최대 규모 반도체 공장 평택 라인 완공 슈퍼사이클 수혜 를 삼성전자 이번 정확 수요 예측 매출 시장점유율 확대 주목 관심 곳 경기 평택 낸드플래시 파운드 생산 라인 중국 시안 낸드플래시 신규 라인 증권가 해당 라인 양산 타이밍 슈퍼사이클 맞아떨어질 경우 분기 영업이익 조 조 원 무난 달성 것 전망 삼성전자 고위 관계자 실적 고객사가 확보 재고 물량 정도냐 것 이 반도체 수요 적절 대응 실적 향상 계획 이 말 이수민 기자
2021-05-01,SK證 주간추천주 중장기 성장스토리 매력적…LG전자·NAVER·펄어비,이데일리 박정수 기 코스피 전자 올해 분기 매출액 조 억원 영업이익 조 억원 기록 수익성 가전 실적 견 판 상승 불구 인치 대형화 확판 이 상쇄 중 하반기 턴어라운드 가능성 언급 유지 올해 분기 영업수익 핀테크 클라우드 부문 고성장 예상치 대비 상회 마케팅비용 주식보상 비용 증가 영업이익 예상치 소폭 하회 국내 커머스 부문 고성장세 일본 야후재팬 통합 완료 상반기 내 왓패드 수 마무리 국내외 경쟁력 강화 전망 올해 일시적 수익성 둔화 예상 중장기 성장스토리 매력적 코스닥 펄어비스 검은사막 모바 부진 북미 유럽 서비스 매출 이연 마케팅비 증 등 올해 분기 매출액 영업이익 기대치 하회 전망 단기 실적 대형 신작 공개 행사 기대감 반영 주목 필요 판단 붉은사막 공개 예상 시점 월 이후 연말 출시 기대감 주 반영 가능성 액면분할 이후 과도한 상승 낙폭 매수 기회 박정수
2021-04-30,삼성 낸드 전략…배경,워치전망대 어닝인사이드 하이닉스 과감 지분투자 위 삼성전자 제품 경쟁력 강화 수성 그래픽 유상연 기 국가대표급 반도체 기업들 삼성전자 하이닉스 낸드 플래시 사업전략 분기 실적 발표 하이닉스 과감 수 합병 과 경쟁사 지분투자 공격적 모습 반면 삼성전자 그동안 제품 경쟁력 글로벌 업계 위 리더십 방침 전략 하이닉스 지각변동 다크호스 수 지 삼성전자 시장 위 수성 주목 덩치 삼성 압도 성장성 일 반도체 증권업계 삼성전자 하이닉스 낸드 사업 분기 매출액 합계 약 조 억원 전년동기 대비 가량 증가 것 추정 하이투자증권 추정치 삼성전자 낸드 사업 분기 매출액 조 억원 수준 전년 증가 하이닉스 분기 낸드 매출액 회사 발표 기반 계산 조 억원 파악 전년 규모 삼성전자 압도적 성장성 하이닉스 영업이익 경우 양사 부진 삼성전자 반도체 사업 전체 영업이익 조 억원 전년 전분기 대비 감소 낸드 가격 하락 시설투자 미국 오스틴 공장 생산차질 부진 원인 하이투자증권 삼성 낸드 분기 영업이익 억원 전년 감소 분석 하이닉스 분기 전체 영업이익 전년 증가 조 억원 낸드 모바일 고용량 제품 판매량 전분기 출하량 증가 회사 설명 낸드 매출액 분기 전체 영업손실 억원 수준 전년 억원 전분기 억원 대비 적자 확대 것 추정 투자비용 낸드 평균판매가격 전분기 대비 하락 영향 관련기사 하이닉스 하이킥 파운드 확대 공식화 월 일 이 하이닉스 관계자 분기 적자폭 감소 추세 라 그동안 청주 낸드 전용 공장 등 시설투자 확대 탓 비용 증가 영향 적자 지속 개선 설명 그래픽 유상연 기 지속 하이닉스 낸드 닥공 하이닉스 인텔 낸드 사업 수 추진 키옥시아 도시바 지분 투 진행 등 공격적 행 구체적 하이닉스 지난해 월 인텔 낸드 사업부 억달러 약 조 억원 인수 계약 체결 올해 말 억달러 년 월 나머지 억달러 지급 계획 바 키옥시 지분투자 경우 작년 분기 평가이익 조 억원 인식 정도 쏠쏠 측면 하이닉스 년 배인캐피털 조성 펀드 억엔 조 억원 을 투 특수목적법 발행 전환사채 억엔 조 억원 어치 인수 방식 조원 규모 키옥시아 투자 펀드 투자금 키옥시아 하반기 기업공개 를 진행 과정 매각 계획하 나머지 조 억원 전환사채 인수분 전략적 협업 관계 유지하기 중장기적 보유 계획 하이닉스 분기 실적 발표 컨퍼런스콜 전화회의 이 공식 확인 낸드 주요 사업자들 웨스턴디지털 마이크론 키옥시아 상대 를 추진 외 보도 때문 하이닉스 컨퍼런스 콜 배인캐피탈 키옥시아 경영진 관련 전달 사항 하반기 추진 준비중 사실 전달 답변 토대 하이닉스 키옥시아 변화 투자금 회수 가능성 협업 정도 해석 가능 인텔 낸드사업 인수자금 채권 자체 현금 활용 키옥시아 투자금 활용 경우 다양 상황 변화 방침 이 시설투자 도 하반기 내년 투자분 집행 등 전반적 공격적 투 행보 품질 수성 삼성 삼성전자 컨퍼런스 콜 유사한 질문 업계 진행 낸드 시장 점유율 수 삼성 인위적 합병 계획 며 업계 구도변화 개편 우리 관여 수 말 관련기사 삼성전자 반도체 갤럭시 월 일 램 사업자 수 낸드 기술 원 경쟁력 기반 제품 공급 규모 경제 사업 성패 것 이 삼성 강점 고부 고용량 솔루션 수요 강세 반응도 이 바탕 고객사 수요 충족 앞 신뢰 공급사 위치 강화 것 이 자신 삼성 테라바이트 이상 고용량 솔리드스테이트드라이브 수요 증가 적극 대응 한편 업계 유일 싱글 스택 세대 버티컬 낸드 기가비트 전환 가속화해 기술 리더십 원 경쟁력 강화 추진 방침 싱글 스택 데이터 전류 공간 한번 의미 이 극자 장비 적용 확대 경쟁력 시장 순위 전략 온도차 양사 사업 전략 이 것 시장 차 때문 삼성 위 하이닉스 추격자 입장 시장조사업체 트렌드포스 작년 분기 낸드 플래시 시장 점유율 위 의 삼성전자 이 키옥시아 웨스턴디지털 하이닉스 마이크론 인텔 순 하이닉스 사업 램 중 낸드 육성 완화 삼성 경우 낸드 사업자 인수 점유율 상승 수 이 각국 규제당국 반독점 심사 부담 것 업계 설명 총수 이재용 부회장 부재 대형 위험 의사결정 요소 하이닉스 인텔 낸드 사업부 수 년 완료 이후 점유율 전망 각국 규제당국 반독점 심사 진행 미국 규제당국 심사 마무리 중국 유럽연합 영국 대 싱가포르 한국 등 심사 진행 심사 연내 마무리 인텔 분야 점유율 하이닉스 포함 나머지 년 수 완료 이후 적용 전망 낸드 플래시 스마트폰 태블릿 디지털 카메라 외 다양한 멀티미디어 기 적용 플래시 카드 드라이브 등 정보저장장치 최근 코 영향 고용량 스마트폰 데이터센터 용량 증 등 수요 지속 김동훈
2021-04-30,"SK이노·SK렌터카, 안전 전기차 배터리 협업",이노베이션 직원들 일 서울 종로구 서린빌딩 배터리 모니터링 데이터 제공 서울경제 이노베이션 렌터카 안전 전기차 배터리 솔루션 데 협력 두 회사 이 일 배터리 실시간 사용 데이터 분석 시스템 구축 관계자 전기차 업체 배터리 기업 협력 배터리 조사 렌터카 운영사가 안전 배터리 를 목표 협력 것 이번 이 말 두 회사 이노베이션 전기차 배터리 분석 역량 렌터카 자동차 통합 관리 솔루션 스마트링크 결합 솔루션 개발 배터리 사용 데이터 실시간 분석 수명 예측 과열 등 이상 징후 사전 솔루션 솔루션 렌터카 보유 장기 렌탈 전기차 시범 탑재 예정 이노베이션 시간 배터리 데이터 분석 전기차 최상 상태 운행 수 자동 관리 시스템 구축 계획 렌터카 사업자 배달 사업자 택시 버스 등 상용차 운영 업체 제공 예정 김유석 이노베이션 배터리 마케팅본부장 모니터링 서비스 전기차 소비자들 기간 양질 배터리 안심 사용 수 기술지원 전기차 배터리 사용 후 친환경적 배터리 재사용 공급 성숙 생태계 구축 것 이 말 한재영 기자
