negative,neutral,positive
5.837713011999999,1.5833333330000001,12.214962572000001
9.732086261,0.515605622,35.76162326
1.0,0.0,6.0
5.394715447,1.982520325,21.086178860999997
9.741811847,2.0650406500000003,20.167595818000002
12.030429732,2.0325203259999998,29.781416957
12.076801709,1.4147926139999998,33.64780212
6.670704148,0.06641863,20.675444398
13.978861788000001,3.663414634,41.678048780000005
13.736123742,2.248690919,39.770400990000006
22.070458890999994,2.382231647,44.222092608999986
11.681115091999999,3.906343927,21.817244582999997
3.6111111110000005,0.7777777779999999,21.833333332
11.982027911,2.313331249,45.56662432399999
10.717070647,1.348373984,26.351239708999994
9.197468913999998,4.308861584000001,14.842619296
2.889953543,1.032520325,3.0409407660000003
3.7232868760000004,3.199186992,5.040940766
15.338183822,3.3639796060000005,33.233980982
6.271988175,2.834035477,16.089209163000003
187.681912668,41.038979622,492.8216992859999
