negative,neutral,positive
8.884146342000001,1.580894308,36.591869917
13.738385596999999,1.6300812999999998,59.31852497099999
18.264995979,2.0323014379999997,62.07293397499999
16.010336817,2.380894309,64.332346108
15.938385597,1.396747967,62.518524969999994
15.861149824999996,1.4617886169999996,67.12421602699999
19.016854283,5.527642275000001,57.249149466999995
14.544090056,2.166447779,59.86294559000001
11.060336816999998,1.7975609759999998,36.69901277499999
12.726626016999997,2.8867886179999998,68.66707316799999
10.629674798,0.8443089420000001,53.10325202999999
18.396341463999995,1.460975609,60.719918697
28.083673562999998,6.076716734,42.10448040100001
13.265118082999999,2.520518777,41.16945411799999
29.217456269999985,7.602014846000002,63.71753395699999
13.008333334,5.316666666,31.683333331999997
258.64590484199994,46.682349161000005,866.9345695029999
