,날짜,기사제목,본문내용
0,2021-04-23,“배트맨과 슈퍼맨도 K-웹툰으로 만난다”..카카오엔터,카카오페이지 세계적 히어로물 웹툰으로 재창작 컷 세분화해 가독성 끌어올려 패러다임 전환 파이낸셜뉴스 코믹스 시리즈 배트맨 저스티스 리그 원더우먼 슈퍼맨 이 카카오페이지에서 웹툰으로 재탄생한다 카카오페이지 운영사 카카오엔터테인먼트와 코믹스 출판사 간 협업 결과다 카카오엔터테인먼트는 지난 년 한국을 찾은 코믹스가 웹툰 비즈니스 리더십을 가진 카카오페이지에 러브콜을 보내면서 이번 프로젝트가 성사됐다 며 일 이같이 밝혔다 이후 코믹스와 수차례 회의를 거친 카카오페이지는 유니버스 세계관을 상징하는 배트맨 등 히어로물을 웹툰 스크롤 형태로 다듬어 차례차례 선보일 예정이다 출판 만화 컷과 대사를 웹툰 스크롤 호흡에 맞춰 새로 제작하는 건 상당한 노하우가 필요한 작업이다 앞서 카카오페이지는 명작 출판만화를 현대적 감성을 담은 컬러 웹툰으로 재가공해 선보인 바 있다 그럼에도 미국 만화 리메이크 작업은 카카오페이지에도 새로운 도전이다 웹툰으로 재탄생하는 저스티스 리그 포스터 카카오엔터테인먼트 제공 웹툰 프로듀싱을 총괄한 출판사 시공사 관계자는 세계 최초다 보니 굉장히 어려운 작업이었다 며 정보량이 많은 미국 만화의 글과 그림이 가진 장점을 손실 없이 웹툰으로 구현하는 데 중점을 뒀다 고 전했다 이어 가로 방향으로 읽히는 기존 코믹스를 세로로 표현함에 있어 이질감을 줄이고 디테일이 살아있는 높은 완성도의 작화를 보여 줄 수 있도록 공들였다 고 덧붙였다 이번 프로젝트는 언어 차이와 출판 만화의 접근성 문제로 코믹스 작품을 접하기 어려웠던 팬에게 원작 매력을 새로 전하는 계기가 될 것으로 전망된다 카카오엔터테인먼트 관계자는 기존 만화 시장에서 웹툰이 차지하는 비중이 날이 갈수록 커지고 있다 며 앞으로도 명작들을 지속적으로 발굴해 웹툰으로 선보이는 데 앞장서겠다 고 강조했다 카카오페이지 카카오엔터테인먼트 웹툰 김미희 기자
1,2021-04-23,내 취향저격 간식이 사무실로 온다…스낵포·카카오 '맞손',머니투데이 최태범 기자 사무실 간식 커머스 기업 스낵포가 카카오모빌리티와 함께 기업 전용 서비스를 출시한다고 일 밝혔다 스낵포는 인공지능 과 전문 큐레이터가 간식을 선별해 사무실로 제공하는 서비스를 운영 중이다 기존 공급자 중심의 유통 방식에서 벗어나 신청자의 기호에 맞는 간식을 정기 배송한다 이번 사업은 카카오모빌리티와 체결한 카카오 비즈니스 서비스 확대를 위한 상생 협력 업무 협약 의 일환이다 청년기업을 통해 높은 수준의 서비스를 제공하고 카카오 비즈니스 서비스 고객 만여명에게 노출해 동반성장을 모색한다 간식 배송 서비스는 카카오 앱에서 이용 가능하다 비즈니스 회원 가입 후 비즈니스 탭에서 간식 메뉴로 진입해 배송지와 선호하는 맛 등 취향 정보를 남기면 맞춤형 간식을 받아볼 수 있다 회원 가입한 임직원들은 개별적으로도 구매할 수 있다 이웅희 스낵포 대표는 카카오 서비스를 통해 스낵포 서비스를 이용하는 고객사들의 만족도가 높아질 것으로 예상한다 며 많은 고객들이 안전하게 간식을 받고 업무효율을 높일 수 있도록 최선을 다할 것 이라고 밝혔다 최태범 기자
