,날짜,기사제목,본문내용
0,2021-05-28,"[단독] 한전, 중동 발령 직원도 세종 아파트 특공 받았다",양금희 의원 명 전수조사 등 해외로 발령 나기도 세종시 아파트 특별분양을 받은 한국전력공사 직원 상당수가 세종시에 근무하지 않는 것으로 확인됐다 이들 직원은 세종시에 근무하는 대가는 치르지 않고 특별분양을 받는 이득만 챙겼다는 논란이 제기되고 있다 일 양금희 국민의힘 의원실을 통해 한국전력공사로부터 받은 명의 특공 인원 전수조사 결과 월 현재까지 명이 인사발령으로 전보됐다 이들 중 일부는 통합세종본부 관할 내로 발령을 받았지만 명은 서울 인천 나주 등 본사와 전국 지사로 발령이 난 상태다 이 중 명은 특공을 받은 직후인 년에 바로 인사발령을 받았다 이미 세종을 떠난 지 년이 넘은 상태임에도 불구하고 세종에 아파트를 분양받아 시세차익을 누렸다 해당 근무자들은 이듬해인 년엔 명이 인사발령이 났고 올해만 해도 월까지 명이 이미 인사발령을 받았다 실제 세종지사 업무가 시작될 때인 내후년까지 이들 외에도 대부분 직원이 추가로 인사발령이 날 예정이다 일부 직원은 해외로 거처를 옮긴 상태다 이들은 아랍에미리트 원전 관리부서로 배정을 받아 아랍으로 해외 발령이 났음에도 세종에 아파트를 분양받게 됐다 오찬종 기자 정부 공무원 아파트 특공 폐지 세종 이전 앞둔 중기부는 날벼락 특공 논란 한전 직원 명 중 명은 이미 정년 퇴직한 상태 결국 윗세대만 특혜 누려 젊은 공무원들 부글부글 한국전력공사 이전을 통해 특별공급 분양을 받은 직원 중 명이 이미 퇴직한 상태인 것으로 확인됐다 내년도 실제 완공 때까지 그 숫자는 더욱 늘어날 전망이다 세종에서 근무하지 않으면서 아파트만 특가로 챙겼다는 형평성 논란이 일자 정부와 여당은 특공 제도 자체를 폐지하기로 했다 다음달부터 대전에서 세종으로 옮기는 중소벤처기업부를 비롯해 이전이 완료되지 않은 행정안전부 과학기술정보통신부 등 소속 공무원들은 특공 분양이 불가능해져 반발이 커지고 있다 일 한전에 따르면 당초 알려진 것과 달리 특공 분양을 받은 후 퇴직한 직원은 명이 아닌 명인 것으로 확인됐다 작년 기준으로는 명이었으나 올해 들어 정년퇴직자가 명 추가됐기 때문이다 한전은 년 세종시 조치원읍에 있는 세종지사와 대전에 있는 세종전력지사 대전중부건설본부 등 개 사업소를 통합한 세종통합사옥 을 세종시 행정중심복합도시 행복도시 안으로 이전하기로 했다 이 과정에서 한전 개 사업소 직원 명이 세종시 아파트를 특공으로 분양받았다 중부건설본부 명 세종지사 명 세종전력지사 명이다 통합사옥은 세종시 조치원읍에 있는 한전 세종지사와 직선거리로 떨어져 있다 각각 대전 유성구와 서구에 있는 세종전력지사와 중부건설본부도 통합사옥과의 직선거리가 정도다 한전은 당시 특공 기준에 부합했다고 밝혔다 한전 측은 중부건설본부는 서대전지사와 사옥을 같이 써 공간이 좁았고 세종전력지사는 임차해서 사옥을 운용하고 있었기 때문에 신축 사업이 필요했다 세종지사도 행복도시 안으로 이전할 필요가 있어 개 사업소를 합쳐 이전하기로 했다 며 직원들 특공 부분은 당시 특공 관련 운영 기준의 조건을 충족한 것 이라고 밝혔다 파문이 확산되자 당정청은 이날 오전 국회에서 열린 당정청 협의회에서 세종시 공무원 특공 제도를 전면 폐지하기로 했다 당정은 월 내 특공 제도 폐지에 대한 후속 조치를 내놓을 방침이다 김부겸 국무총리는 이날 회의에서 세종시 아파트 특별공급에 관한 문제로 국민께 큰 실망을 끼쳤다 며 당정청이 세종 이전기관 특별공급 제도 전반을 재검토할 것 이라고 말했다 세종 특공을 관할해 온 행정중심복합도시건설청 행복청 관계자는 공급규칙을 개시해 고시하고 시행하는 데 한 달 정도 걸린다 며 그때까지 분양이 없어 사실상 오늘부로 공무원 특공은 끝난 셈 이라고 말했다 지난 일 김 총리는 취임 후 첫 기자간담회에서 공무원 특공 제도 폐지 목소리와 관련해 아직도 세종에 공공기관과 공직자를 더 많이 유치해야 하고 국회 분원 문제도 있다 며 제도 자체는 계속 유지해 나갈 뜻을 밝혔는데 불과 열흘 사이에 입장이 바뀐 것이다 정부 입장이 급변한 데는 관세청 산하 관세평가분류원이 세종시 특공을 노리고 세종시 청사 신축을 강행했다는 의혹이 불거진 뒤 한전 등 유사 사례가 속출하자 강력한 조치가 필요하다는 당 의견이 반영됐다 고용진 더불어민주당 수석대변인은 국회 소통관 브리핑에서 당정청은 이전기관 특공 제도가 세종시 정주 여건 개선 등 당초 취지를 상당 부분 달성했으며 지금 상황에서는 특공 제도를 유지하는 것이 국민이 보기에 과도한 특혜라는 점에 인식을 같이했다 며 특공 제도 전면 폐지라는 특단의 조치를 취하기로 결정했다 고 밝혔다 이런 정부 방침이 알려지자 다음달 대전청사를 떠나 세종시로 옮기는 중기부는 날벼락 분위기다 중기부는 월 중순 세종청사로 이전을 시작해 월 일까지 작업을 마칠 계획이다 대다수 직원은 대전에서 장거리 출퇴근을 피하려 특공을 준비할 가능성이 높은데 특공 폐지라는 유탄을 맞게 생겼다 한 중기부 직원은 관평원처럼 세종 이전을 하지 않은 것도 아닌데 너무 억울하다 며 매일 분씩 출퇴근을 하든지 대전 집을 팔아 세종에 전세를 얻어야 할 실정 이라고 말했다 중기부 외에 년 세종시로 이전해 아직 특공 가능 기간이 년 개월 정도 남은 행안부 과기정통부 직원들도 특공 분양이 불가능해졌다 젊은 무주택 공무원들 사이에서도 불만이 확산 중이다 지금까지 장차관급을 비롯해 과장급 이상 공직자 상당수는 서울 등지에 집이 있으면서도 특공을 활용해 대 수준의 낮은 경쟁률으로 내 집을 마련하거나 차익을 본 상황에서 졸지에 젊은 공무원들만 내 집 마련의 길이 막혔기 때문이다 중앙부처 사무관급 김 모씨는 세종 청사 주변에 있는 웬만한 아파트들이 억원을 넘어서고 있는데 선배들은 모든 혜택을 누려놓고 이제와 젊은 청년들에게서만 혜택을 빼앗아버리는 건 너무한 것 같다 고 말했다 이지용 기자 오찬종 기자 최예빈 기자
1,2021-05-28,한국전력 신임 사장에 정승일 前산업부 차관,정승일 전 산업통상자원부 차관 사진 이 일 한국전력 사장에 선임됐다 한전은 이날 전남 나주 본사에서 임시주주총회를 열고 정 전 차관을 제 대 사장에 선임하는 안건을 통과시켰다 정 신임 사장은 산업부 장관의 제청으로 대통령 임명을 받아 다음주 공식 취임한다 임기는 년이다 한전 관계자는 그간의 관례를 보면 주총에서 선임된 이후 취임까지는 일가량 소요된다 며 이르면 다음주 초 취임할 예정 이라고 말했다 정 사장은 경성고 서울대 경영학과와 경영대학원을 졸업했다 회 행정고시로 공직에 입문해 산업부 에너지산업정책관 자유무역협정 정책관 무역투자실장 에너지자원실장 등을 거쳤다 이후 년 한국가스공사 사장으로 자리를 옮겼다가 지난해 산업부 차관으로 복귀했다 한전은 이날 박헌규 전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장 에 임명했다 박효성 전 외교부 뉴욕총영사는 비상임 감사위원으로 선임됐다 백승현 기자
2,2021-05-28,정승일 전 차관 한전 사장 선임,한전 신재생에너지 발전사업 참여 전기료 인상 등 현안 정승일 한국전력 신임 사장 파이낸셜뉴스 정승일 전 산업통상자원부 차관이 한국전력 신임 사장에 선임됐다 한국전력은 일 전남 나주 본사에서 임시주주총회를 개최하고 정승일 전 산업통상자원부 차관을 제 대 사장으로 선임했다 정 사장은 산업통상자원부 장관의 제청 대통령의 임명을 거쳐 취임할 예정이다 임기는 년이다 정 신임 사장은 경성고등학교와 서울대 경영학과와 경영대학원을 졸업했다 제 회 행정고등고시로 공직에 입문해 산업통상자원부 에너지산업정책관 자유무역협정 정책관 무역투자실장 에너지자원실장 등을 거쳤다 이후 년 한국가스공사 사장을 거쳐 산업부 차관으로 복귀했다 정 사장은 한전이 신재생에너지 발전 사업에 참여하고 전기요금 인상을 협의하는 등 주요 현안을 풀어내게 된다 한전은 년 가까이 국회 계류 중인 전기사업법 개정안의 통과에 주력할 전망이다 전기사업법상 한전은 국내 재생에너지 발전사업에 직접 참여할 수 없는 상황이다 한전은 년 발전과 판매를 분리한 전력산업구조 개편으로 전력 판매와 전력망 사업만 진행해왔다 또 국제유가 상승에 따라 지난해말 도입된 연료비 연동제가 잘 적용될 수 있게 힘써야 되는 상황이다 아직 연료비 연동제에 따른 전기료 인상은 적용된 적이 없다 한편 이날 한전은 박헌규 전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장급 에 임명했다 박효성 전 외교부 뉴욕 총영사는 비상임 감사위원이 됐다 임광복 기자
3,2021-05-28,"정승일 산업부 전 차관, 한국전력 사장에 선임",대통령 임명 거쳐 임기 시작 예정 정승일 한국전력 신임 사장 헤럴드 헤럴드경제 배문숙 기자 한국전력은 일 전남 나주 본사에서 임시주주총회를 열고 정승일 전 산업통상자원부 차관을 제 대 사장으로 선임했다고 밝혔다 정 사장은 산업부 장관 제청으로 대통령 임명을 거쳐 년 임기를 시작할 예정이다 년생인 정 사장은 서울 출신으로 경성고와 서울대 경영학과 및 경영대학원을 졸업했다 행정고시 회 출신인 정 사장은 년 동력자원부에서 공직을 시작했다 산업부 반도체전기과장 에너지산업정책관 자유무역협정 정책관 무역투자실장 에너지자원실장 등 주요 보직을 두루 거쳤다 이어 한국가스공사 사장을 지냈고 년부터 지난해까지 산업부 차관을 역임했다 한전은 이날 박헌규 전 한전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장 으로 임명했다 또 박효성 전 외교부 뉴욕 총영사를 비상임감사위원으로 선임했다
4,2021-05-28,한전 신임사장에 정승일 전 산업부 차관,일 임시주총 개최 임기 년 상임이사 비상임감사위원 임명 한국전력이 일 전남 나주 본사에서 임시주주총회를 열고 정승일 전 산업통상자원부 차관을 제 대 사장으로 선임했다 정 사장은 산업부 장관 제청으로 대통령 임명을 거쳐 년 임기를 시작할 예정이다 정승일 한국전력 신임 사장 사진 한국전력 제공 정 사장은 년생 서울에서 태어나 경성고와 서울대 경영학과 및 경영대학원을 졸업했다 행정고시 회에 합격해 년 동력자원부에서 공직을 시작했다 산업부 반도체전기과장과 에너지산업정책관 자유무역협정 정책관 무역투자실장 에너지자원실장 등의 보직을 거쳤다 지난 년 한국가스공사 사장을 지냈고 지난해까지 산업부 차관을 역임했다 이날 한전은 주총을 통해 박헌규 전 한전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장 으로 임명하는 안건도 처리했다 또 박효성 전 외교부 뉴욕 총영사를 비상임감사위원으로 선임했다 강현창
5,2021-05-28,"한전, 임시주총서 사장에 '정승일 前 산업부 차관' 선임",아시아경제 주상돈 기자 정승일 전 산업통상자원부 차관이 한국전력공사 대 사장으로 일 선임됐다 사장으로 선임된 정 전 차관은 산업통상자원부 장관의 제청으로 대통령의 임명을 거쳐 임기 년의 한전 사장으로 취임할 예정이다 한전은 이날 오전 전남 나주 본사에서 임시주주총회를 열고 이 같이 선임했다고 밝혔다 서울 출신인 정 전 차관은 경성고와 서울대 경영학과를 졸업했다 년 행정고시 회에 합격해 다음해 동력자원부에서 공직 생활을 시작했다 산업부 에너지산업정책관과 자유무역협정정책관 무역투자실장 에너지자원실장 등 주요 보직을 두루 거쳤다 년에는 한국가스공사 사장을 역임했다 한편 한전은 이날 주총에서 박헌규 전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장 으로 임명했다 비상임감사위원으로는 박효성 전 외교부 뉴욕 총영사를 선임했다 주상돈 기자
6,2021-05-28,"한전, 신임 사장에 정승일 전 산업부 차관 선임",일 임시주총 대통령 임명 거쳐 년 임기 시작 한국전력 사장으로 선임된 정승일 전 산업부 차관 사진 한국전력 세종 이데일리 한광범 기자 한국전력은 일 오전 시 전남 나주 본사에서 임시주주총회를 열고 정승일 전 산업통상자원부 차관을 신임 사장으로 선임했다고 밝혔다 신임 사장에 내정된 정 전 차관은 산업부 장관 제청으로 대통령 임명을 거쳐 임기 년의 한전 사장으로 취임할 예정이다 년 공직에 입문한 정 전 차관은 산업부에서 에너지산업정책관 정책관 에너지자원실장 등을 역임했다 문재인정부 출범 이후인 년 월 한국가스공사 사장에 임명된 후 같은 해 월 산업부 차관에 임명됐다 한국전력은 아울러 박헌규 전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장 으로 임명했다 또 비상임감사위원에 박효성 전 외교부 뉴욕총영사를 선임했다 한광범
7,2021-05-28,한전 신임 사장에 정승일 전 산업부 차관,행시 회로 한국가스공사 사장 등 역임 서울경제 한국전력은 일 전남 나주 본사에서 임시주주총회를 개최하고 정승일 사진 전 산업통상자원부 차관을 제 대 사장으로 선임했다고 밝혔다 정 신임 사장은 행정고시 회로 서울대 경영학과를 졸업했으며 산업부 정책관 무역투자실장 에너지자원실장 한국가스공사 사장 등을 역임했다 정 신임 사장은 산업통상자원부 장관 제청으로 대통령 임명을 거쳐 임기 년의 한전 사장으로 취임할 예정이다 한편 한전은 이날 박헌규 전 상생발전본부장을 상임이사로 선임하고 박효성 전 외교부 뉴욕 총영사를 비상임감사위원으로 선임했다 세종 양철민 기자
8,2021-05-28,"김종갑 ""나도 그렇게 생각""…한전 떠나며 남은 회한",한전 주총 스케치 일 나주 본사 현장 김종갑 사장 일반 주주 발언 분간 경청 전기요금 현실화 지적한 주주 발언에 공감 이견은 없었다 정승일 전 산업통상자원부 차관을 한국전력 신임 사장으로 선임하는 안건이 일 임시주주총회에서 통과됐다 사장 선임과 함께 상임이사와 비상임이사 선임 안건도 반대표 없이 처리됐다 하지만 주총은 길었다 임원 선임 안건 단 개만 있는 임시주총이었고 반대표가 나오지도 않았지만 마무리되는 데 분이나 걸렸다 한 개인주주가 발언권을 얻어 임원 선임과 상관없는 발언을 분이 넘도록 진행했기 때문이다 정기주총 시즌이 되면 각 회사 주총장에 일명 주총꾼 이 종종 와서 행사를 방해하곤 한다 이런 경우가 생기면 다른 주주들이나 회사 직원들에 의해 발언이 막히거나 진행에 심각한 방해를 하면 주총장 밖으로 쫓겨나는 경우도 있다 하지만 이번 한전 주총은 달랐다 이번 주총을 통해 물러나는 김종갑 한전 사장은 이 개인주주의 발언을 듣고 진심으로 동감한다 며 감사한다는 말을 거듭 남겼다 안건과 상관없는 주주의견 분 경청 한국전력은 일 오전 시 나주 본사에서 임시주총을 열었다 이날 주총장은 코로나 상황임을 감안해 간격을 두고 자리를 마련했다 임시주총이다보니 그리 많은 수의 주주들이 참석하지는 않았다 대략 여명의 주주들이 주총에 참석했다 한 주주는 앞자리에 앉겠다며 다른 주주에게 자리 양보를 강요하기도 했다 가장 앞자리를 차지한 한 주주는 두툼한 서류뭉치를 들고 주총이 열리기를 기다리고 있었다 시 정각이 되자 주총이 시작됐다 의사봉은 김종갑 한전 사장이 잡았다 김 사장은 이날 주총으로 임기를 마친다 김 사장이 자리에 서자 두명의 주주가 손을 들었다 안건을 상정하기도 전이었다 주총 안건과 상관없는 발언은 하지 말아달라는 만류에도 아랑곳하지 않았다 먼저 앞자리에 앉겠다고 자리를 양보받은 주주가 마이크를 차지했다 김쌍수 사장 시절에 한전이 내 땅에 사전에 통보도 없이 고압선을 설치해서 이 주주는 수십년전 자신의 개인 토지에 한전의 설비가 들어온 것에 대해 정당한 보상을 요구했다 안건과 상관없는 발언이 이어지자 다른 주주들의 불만이 터져나왔다 김 사장도 진행을 위해 발언을 멈춰달라고 요구했다 결국 분여만에 발언이 끝났다 다음은 가장 앞자리에 앉아 서류를 보던 주주의 차례였다 주총을 진행하려는 김 사장도 계속된 요구에 어쩔 수 없이 발언을 허용했다 역시 이사선임 안건과는 상관없는 이야기였다 다른 주주들의 불만이 나왔다 하지만 이번에는 김 사장의 반응이 달랐다 분이 넘도록 이어진 주주의 발언이 끝나자 김 사장이 입을 뗐다 진심으로 감사드립니다 주주 원가연계형 요금제 제대로 해달라 의사진행을 방해한 발언이지만 김 사장은 해당 주주의 지적에 고맙다는 말을 거듭했다 주주가 주장한 것이 한전의 고질적인 숙원인 전기요금 현실화에 대한 문제였기 때문이다 이 주주는 지난해 한전이 도입한 원가연계형 요금제가 제대로 시행되지 않는다고 목소리를 높였다 원가연계형 요금제란 전기를 만드는 원가가 오르면 요금도 올리고 반대로 원가가 떨어지면 요금도 내리는 제도다 이 제도가 도입되기 전 한전은 원가와 상관없이 요금을 정했다 그러다보니 유가가 오르면 적자 유가가 내리면 이익을 내는 천수답식 경영으로 할 수 밖에 없었다 이 주주의 주장은 원가를 반영하는 방식도 문제가 많은데 제도를 도입해놓고도 시행조차 하지 못해 한전이 큰 손해를 입고 있다는게 요지였다 실제로 올해 분기 전기요금은 원가연계형 요금제를 적용해 전분기보다 올랐어야 한다 하지만 정부는 코로나 상황임을 감안해 요금 인상을 보류했다 이 조치에 대해 금융투자업계에서는 올해 한전의 연간적자를 피할 수 없게 됐다는 평가도 내린다 김종갑 주주 의견 공감 나도 그렇게 생각해 주주의 발언이 계속되는 도중 한전 직원들이 말리려 했지만 김 사장은 발언을 듣겠다며 직원을 물렸다 목소리도 작고 마이크도 잡지 않아 알아듣기 어려웠지만 김 사장은 그 주주의 말을 모두 경청했다 발언이 끝난 뒤 김 사장은 나도 지금 요금제도가 완벽한 제도라고는 생각하지 않는다 며 공감했다 그는 하지만 주주와 전기소비자 정부 그리고 한전에 필요한 제도가 년 만에 생겨 천수답식 경영에 마침표를 찍은 것 이라며 주주님의 지적처럼 제도에 더 반영해야 하는 요인들이 있다는 것은 정부는 물론 한전도 알고 있다 고 말했다 이어 주주에게 안정적으로 배당을 하고 전기소비자에게는 가장 낮은 원가의 전기를 공급하면서 투자재원도 확보해 정부의 에너지전환 정책에 대응도 할 수 있는 회사를 만드는 것이 정부와 한전의 목표 라며 임기동안 완벽하게 이루지 못해서 송구하다 고 덧붙였다 발언을 했던 주주도 김 사장의 대답에 고개를 끄덕였다 퇴임을 앞둔 경영자의 발언에 주총장에 있던 한전의 직원들도 집중하는 분위기였다 주총을 모두 진행한 김 사장은 끝으로 년간 한전과 함께한 것은 무한한 행복과 영광이었다 며 모든 안건이 원안대로 가결됐음을 선포한다 고 말했다 정부와 국회 국민 모두가 공감해야 풀릴 문제 앞서 해당 주주는 자신의 이야기를 새로 오는 정 사장에게 전하고 싶다고 했다 정작 이야기를 들어줄 김 사장은 이제 떠나는 사람이다 이날 정 신임 사장은 주총장에 없었다 정식 취임 이후에 한전 본사를 찾을 예정이다 하지만 주총장에 직접 참석하지 않았다고 모를 리는 없다 그만큼 전기요금 문제는 한전에 중요한 이슈다 이번 주총은 한전의 수장이 풀어야 할 숙제가 무엇인지 다시 확인하는 자리가 된 셈이다 주총이 끝난 뒤 만난 한 한전 직원은 요금제는 우리 모두의 고민이지만 풀기 위해서 정부와 국회 그리고 국민의 공감대 형성이 필요하다 고 말했다 이어 오늘 주주의 발언에 한전 직원 대부분이 비슷한 생각을 할 것 이라며 어렵게 마련한 원가연계형 요금제가 제대로 자리잡기를 바란다 고 덧붙였다 강현창
9,2021-05-28,한전 새 사장에 정승일 전 산업부 차관 선임...무역·에너지 전문가,머니투데이 세종 민동훈 기자 정승일 한국전력공사 신임 사장 한국전력공사는 일 전남 나주 본사에서 임시주주총회를 열어 정승일 전 산업통상자원부 차관을 제 대 사장으로 선임했다고 밝혔다 정 신임 사장은 산업통상자원부 장관의 제청으로 대통령의 임명을 거쳐 년의 임기를 시작할 예정이다 정 사장은 년 경남 하동에서 태어나 경성고와 서울대학교 경영학과 및 경영대학원을 졸업했다 년 제 회 행정고등고시에 합격해 공직에 입문했으며 산업부 자유무역협정 정책관 무역투자실장 에너지자원실장을 거친 무역 에너지통이다 년 한국가스공사 사장에 이어 산업부 차관을 역임했다 한전은 이와 함께 박헌규 전 상생발전본부장을 상임이사로 선임하고 기획본부장 부사장 으로 임명했으며 박효성 전 외교부 뉴욕총영사를 비상임 감사위원으로 선출했다 세종 민동훈 기자
