negative,neutral,positive
2.987179487,0.403846154,5.365384615
8.963644687999999,1.132692308,20.083150183
4.88095238,0.166666667,7.452380953
0.666666666,0.166666667,2.166666667
15.842109652,1.502303522,34.633176983999995
27.80733791999999,1.7681571809999996,47.455253281
15.905201167999998,1.290379403,40.100125076999994
18.644399775999997,2.9418312030000004,25.917662822999997
15.216228894999999,2.2029616710000006,18.798333779
19.580918864999997,1.5695351609999997,42.51987841799999
15.536283094,1.5920054200000002,36.163664788999995
146.03092259099998,14.737045357,280.655677569
