negative,neutral,positive
30.497548879999997,6.807348049000001,78.68720320199996
47.444702647000014,10.869218230999998,90.35594735099997
27.968700825,7.538894507999999,54.52852506799999
9.743277047000001,2.631707317,47.674921827
13.333633792,2.9918522440000004,31.224531637000002
13.270124034,6.5553262340000025,37.892186396
13.721754125,7.533727522000002,41.802660751999994
12.221754125,5.200394188000001,33.635994086000004
67.622831048,7.674053429999999,67.38526672199998
235.824326523,57.802521723,483.1872370409999
