time,title,context
2021-02-03,"[컨콜]SKT, “중간배당 시장 기대감 알아… ‘SK하이닉스 연계’ 기",아시아경제 구은모 기 텔레콤 일 진행 년 분기 실적발표 컨퍼런스콜 배당정책 윤풍영 텔레콤 최고재무책임자 지난해 이동통신 성과 기반 하이닉스 등 자회사 연계 탄력적 운용 배당정책 며 기본 기조 유 것 하이닉스 배당 상향 중간배당 시장 기대감 것 설명 이 이사회 논 후 결정 시장 커뮤니케이션할 것 이 경쟁력 강화 운용 효율화 실적 개선해 배당능력 증대 수 최선 것 이 말 구은모 기자
2021-02-03,코 위 업계 뜻밖 홍역···SK하이닉스 이 화,화학 내 에너지솔루션노조 성과급 불만 화학 연구원들 화학 오창공장 전기차 배터리 셀 검사 사진제공 화학 서울경제 최태원 그룹 회장 연봉 억 반납 반도체 성과급 논란 이번 배터리 옮겨붙 모양새 지난해 사상 최대 성과 에너지솔루션 내 지난해 성과 노조 제안 수준 자체 턱 불만 팽배 것 반면 일각 석유화학부문 배터리부문 비슷 수준 성과급 요구는형평성 비판 배터리 성과급 논란 봉합 관심 일 배터리업계 화학 에너지솔루션노조 조합원들 배터리부문 노사협의 결과 공지 회사 측이 기본급 대비 의 성과급 일 지급 안 내놔 의견 불일치 화학 에너지솔루션 시점 이전 지난해 사상 최대 조원 매출액 조 억원 과 전년 대비 조 억원 영업이익 내 등 성과 석유화학 조원 육박 영업이익 조 억원 을 내 전체 실적 견인 배터리사업 억원 영업이익 년 억원 폭 흑자 전환 배터리사업 조 억원 매출액 기록 전체 매출 리 데 괄목 만한 성과 만큼 에너지솔루션 직원들 실망감 화학 에너지솔루션 직원 대상 익명 온라인앱 에너지솔루션 소속 추정 직원 글 것 해당글 석유화학 생명과학 의 성과급 책정 것 배터리 부문 를 제안 것 문제 지적 최태원 그룹 회장 일 경기 이천 하이닉스 본사 준공식 인사말 하이닉스 코 직격탄 우량 기업들 위 속 전 성적표 뜻밖 성과급 논란 최태원 회장 연봉 반납 하이닉스 사례 대표적 실제 지난해 사상 최대 실적 기록 하이닉스 성과급 지급 여부 논란 바 박신원 인턴기자
2021-02-03,에이피티씨 SK하이닉스 243억원 규모 반도체 장비 공급,아시아경제 지연진 기 에이피티씨 하이닉스 억원 상당 반도체 제조장비 공급게약 체결 일 공시 지연진 기자
2021-02-03,SK하이닉스 “데이터 폭증 환경문제 발생···저전력 메모리 극복”,차선용 부사장 세미콘 코리아 기조연설 사회적 강조 등 탄소배출 저감 메모리 기술 소개 차선용 하이닉스 부사장 사진제공 하이닉스 뉴스룸 서울경제 차선용 하이닉스 램개발 담당 부사장 저전력 메모리 반도체 제품 강화 환경문제 극복 강조 일 국제반도체장비재료협회 주관 세미콘 코리아 콘퍼런스 기조연설 차 부사장 정보통신 기술 발전 폭발적 증가 데이터 사용량 기후변화 문제 자유 며 메모리반도체 경제적 가치 사회적 역할 필요 역설 부사장 세대 이동통신 신종 코로나바이러스 감염증 코 언택트 상황 자율주행차 등장 전 세계 데이터 사용량 폭발적 증가 며 글로벌 데이터 센터 성장 년 이내 현재 배 규모 성장 것 예상 말 이 데이터 폭발적 증가 전력소비 탄소배출 증가 며 데이터 폭증 환경 문제 야기 것 이 지적 부사장 온라인 분 동안 영상 시청 의 이산화탄소 발생 환경단체 조사 결과 글로벌 데이터센터 한국의 연간 전기사용량 배 수준 전력 소모 조사 내용 소개 저전력 메모리 솔루션 개발해 에너지 절약 솔루션 것 하이닉스 사회적 이 제품 성능 저전력 메모리 반도체 제품 강화 학계 협업 기술한계 극복 말 부사장 이날 기조연설 등 탄소배출량 저감 수 미래 메모리 반도체 기술 제시 은 초저전력 메모리 은 지능형 메모리 둘 데이터 저장 처리 메모리 작업 효율 기존 개선 기술 주목 한편 이달 일 일 진행 세미콘 코리아 행사 코 상황 오프라 전시 온라인 개최 전희윤 기자
2021-02-03,"SK하이닉스 ""기후변화→저전력 메모리 사회적 역할해",경기 이천 하이닉스 본사 연합뉴스 하이닉스 기후변화 반도체 기업 사회적 책 강조 차선용 하이닉스 부사장 일 국제반도체장비재료협회 주관 반도체 컨퍼런스 세미콘코리아 기조연설 자율주행차 가속화 등 데이터 사용량 폭발적 증가 예정 이 기후변화 문제 자유 뜻 이 부사장 글로벌 데이터 센터 성장 년 이내 현재 배 규모 성장 것 예상 며 데이터 폭발적 증가 전력소비 탄소배출 증가 데이터 폭증 환경 문제 야기 며 메모리반도체 경제적 가치 사회적 역할 필요 말 부사장 연설 중 분 동안 비디오 영상 의 이산화탄소 발생 환경단체 조사 결과 글로벌 데이터센터 한국의연간 전기사용량 배 수준 전력 소모 내용 소개 부사장 저전력 메모리 솔루션 개발해 에너지 절약 솔루션 것 하이닉스 사회적 이 하이닉스 메모리 성능 전력효율 개선 지국온난화 등 환경 문제 해결 노력 중 이 하이닉스 제품 성능 저전력 메모리 반도체 제품 강화 학계 협업 기술한계 극복 세미콘 코리아 은 이날 일 열흘간 진행 반도체 산업 발전 첨단 기술 트렌드 소개 컨퍼런스 올해 코 여파 처음 온라인 개최 이날 차 부사장 연설 시작 일엔 룩 반 데 호프 아이멕 최고경영자 일엔 게 디커슨 어플라이드 머티리얼즈 회장 겸 기조연설자 예정 배성수 한경닷컴 기자
2021-02-03,에이피티씨 SK하이닉스 244억원 규모 반도체 제조장비 공급계약 체,이데일리 이슬기 기 에이피티씨 하이닉스 억원 규모 반도체 제조장비 공급계약 체결 일 공시 이 매출액 대비 해당 규모 이슬기
2021-02-03,증권 ‘삼성전자 위 SK하이닉스’,반도체 대표주 상승세 투자자들 랠리 본격화 기대 하이닉스 삼성전자 전망 한동안 지지부진 반도체 대표주 상승가도 가운데 삼성전자 하이닉스 상승세 증권가 올해 하이닉스 주가 것 전망 주식시장 조정세 삼성전자 하이닉스 주가 부진 부진 이달 수출 호조세 반등 성공 김경민 하나금융투자증권 연구원 올해 월 우리나라 반도체 수출 억 만달러 약 조 억원 을 기록 개월 연속 증가세 설명 글로벌 기업들 데이터센터용 반도체 재고 확보 재개한데 반도체 생산시설 발생 정전 국내기업 수혜 것 풀이 투자자들 사이 반도체 랠리 본격화한 것 기대감 반등 분위기 속 하이닉스 삼성전자 두배 주 상승세 일 한국거래소 하이닉스 전일 원 만원 거래 삼성전자 원 상승 원 기록 일 하이닉스 삼성전자 증권가 올해 삼성전자 하이닉스 것 올해 삼성전자 메모리 파운드리 성과 것 모바 가전 부문 우려 김영우 증권 연구원 스마트폰 시장 애플 아이폰 인기 중국 업체들 가성비 전략 갤럭시 전년 대비 인기 미지수 부문 패널 가격 상승 전년 대비 수익성 하락 예상 설명 반면 하이닉스 업황 램 덕 것 김경민 연구원 램 가격 상승 실적 반영 하이닉스 반도체 대형주 선호 분석 낸드플래시 전망 김양우 연구원 올해 하이닉스 낸드 양산 성공 업계 최상위권 수준 원 제품 경쟁력 확보 것 이 일 하나금융투자 두 기업 올해 영업이익 전망치 수정 삼성전자 올해 영업이익 컨센서스 조 억원 조 원 하향 하이닉스 조 억원 조 억원 상향 박이담 기자
2021-02-03,시작 반도체랠리…증권 삼성전자 SK하이닉스 株포트라이트,월 반도체 수출 억달러 개월 연속 증 이달 하이닉스 주 삼성전자 오름세 램 실적 반영 낸드 양산 기대감 실적 상향 헤럴드경제 박이담 기 한동안 지지부진 반도체 대표주 상승가도 가운데 삼성전자 하이닉스 상승세 증권가 올해 하이닉스 주가 것 전망 주식시장 조정세 삼성전자 하이닉스 주가 부진 이달 수출 호조세 반등 성공 김경민 하나금융투자증권 연구원 올해 월 우리나라 반도체 수출 억 만달러 약 조 억원 을 기록 개월 연속 증가세 설명 글로벌 기업들 데이터센터용 반도체 재고 확보 재개한데 반도체 생산시설 발생 정전 국내기업 수혜 것 풀이 투자자들 사이 반도체 랠리 본격화한 것 기대감 반등 분위기 속 하이닉스 삼성전자 두배 주 상승세 일 한국거래소 하이닉스 전일 원 만원 거래 삼성전자 원 상승 원 기록 일 하이닉스 삼성전자 증권가 올해 삼성전자 하이닉스 것 올해 삼성전자 메모리 파운드리 성과 것 모바 가전 부문 우려 김영우 증권 연구원 스마트폰 시장 애플 아이폰 인기 중국 업체들 가성비 전략 갤럭시 전년 대비 인기 미지수 부문 패널 가격 상승 전년 대비 수익성 하락 예상 설명 반면 하이닉스 업황 램 덕 것 김경민 연구원 램 가격 상승 실적 반영 하이닉스 반도체 대형주 선호 분석 낸드플래시 전망 김양우 연구원 올해 하이닉스 낸드 양산 성공 업계 최상위권 수준 원 제품 경쟁력 확보 것 이 일 하나금융투자 두 기업 올해 영업이익 전망치 수정 삼성전자 올해 영업이익 컨센서스 조 억원 조 원 하향 하이닉스 조 억원 조 억원 상향
