,날짜,기사제목,본문내용
0, 2021.03.29 17:54,네이버의 '개발자 입도선매'···IT 생태계 뒤흔든다,격화하는 인재 쟁탈전 업계 위 네이버 올 명 채용 이름값 앞세워 연쇄이직 불보듯 연봉 인상 파도에 공룡의 공습 자금 부족한 스타트업 발등의 불 에이스 개발자 뺏기면 고사 위기 서울경제 네이버가 정보통신기술 개발자 싹쓸이 에 나서며 인재 확보 전쟁 전면전을 선포했다 신종 코로나바이러스 감염증 코로나 으로 산업이 급성장하면서 관련 업계가 앞다퉈 급여를 인상해 인력 확보에 공을 들이고 있는 가운데 명실상부 국내 위 기업인 네이버가 개발자 블랙홀 로 떠오른 것이다 연봉 인상 여력이 부족한 중소 기업들은 신규 채용은커녕 기존 인력 지키기에도 어려움을 겪을 것으로 보이고 이미 급여를 인상한 곳들도 이름값 에서 네이버에 밀리는 만큼 채용 차질을 우려하고 있다 경기 성남 네이버 그린팩토리 사진 제공 네이버 네이버는 일 올해 신입 경력직을 포함해 총 여 명의 개발자를 채용하겠다고 밝혔다 최근 년간 명가량의 개발자를 채용해온 것에 비하면 배 가까이 많은 인재 채용에 나서는 셈이다 네이버는 기존에 수시 채용했던 경력직 채용도 아예 정례화했다 매달 일 경력직 채용 공고를 내는 월간 영입 시스템을 도입하기로 한 것 네이버로 이직을 고려하고 있는 경력 인재들의 편의를 위해 채용 시기를 매달 초로 못박은 것이다 아울러 신입 공채 인력들 중 비 컴퓨터공학 전공자들도 개발자로 전직할 수 있는 육성 채용 프로그램도 도입하기로 했다 네이버의 한 관계자는 일본 등 글로벌 시장에 올해 본격 진출하면서 다양한 분야에서 기술 개발 니즈가 발생했다 며 정기적인 채용 기회를 늘려 인재들의 지원 편의성을 확대하고 비개발 인력도 개발자로 커갈 수 있도록 육성할 계획 이라고 설명했다 업계는 연봉 인상 파도로 시작된 개발자 유치 전쟁이 이번 네이버의 역대 최대 규모 채용 선포로 새로운 국면에 접어든 것으로 보고 있다 국내 공룡인 네이버가 개발자 채용문을 활짝 연 만큼 단순히 급여를 높이는 방식으로는 기존 인력을 지켜내기 어려울 뿐만 아니라 부족한 개발 인력을 신규 채용하기는 더욱 힘들어졌기 때문이다 업계의 한 관계자는 국내 업계의 개발 인력 채용 수요가 매년 전국 컴퓨터공학과에서 배출되는 졸업생 수보다 훨씬 많은 상황 이라며 임직원 급여를 인상해 겨우겨우 동요하는 직원들의 마음을 가라앉혀 놓았더니 이제는 네이버가 이름값을 내세워 저인망식으로 경력 개발자를 휩쓸어가겠다는 선전포고를 했다 고 말했다 실제 지난 월 초 넥슨이 전 직원 연봉을 만 원 인상하겠다고 밝힌 후 넷마블 엔씨소프트 펄어비스 크래프톤 등 주요 게임사가 연달아 연봉 인상 대열에 합류했다 이어 직방 딜리버리히어로 등도 개발자 연봉을 만 원 대폭 인상하며 개발자 유치전에 뛰어들었다 베이글코드 베스파 등 적자를 면하지 못하는 중소 게임사들도 만 만 원씩 연봉을 올리며 인재 유치 보존에 안간힘이다 네이버는 연봉을 인상하지는 않았지만 전 직원에게 매년 스톡옵션을 지급하며 회사 성장에 발맞춘 보상을 강화하고 있다 네이버는 이달 열렸던 주주총회에서 근속 년 이상인 본사 임직원 명에게 총 억 원이 넘는 스톡옵션을 지급하겠다고 밝히기도 했다 인당 스톡옵션 지급 규모가 억 원을 넘어선다 연구개발 투자도 규모 면에서 국내 최대다 그만큼 네이버의 개발 인력 수요가 클 수밖에 없다 한성숙 네이버 대표 역시 최근 기자 간담회에서 매년 매출 이상을 에 투자하겠다 고 밝히기도 했다 투자비에 개발 인력 임금이 포함되는 만큼 회사 성장 속도에 맞춰 앞으로 개발자 채용을 꾸준히 늘려가겠다는 의지를 밝힌 것이다 업계 관계자는 기업들이 잇달아 급여를 인상했지만 개발자들이 가장 선호하는 기업은 안정성 성장성 이름값이 확실한 네이버 라며 기술 개발에 대한 강한 의지와 함께 스톡옵션까지 더해 유혹하니 이미 한계까지 연봉을 올린 기업들은 당혹스러워하고 있다 고 분위기를 전했다 연봉을 인상할 여력이 부족한 중소 기업들은 네이버의 채용 강화 소식에 재앙이 발생했다 는 반응을 보이고 있다 한 모빌리티 스타트업 관계자는 지난해 하반기부터 개발자 채용에 나서고 있지만 조건 이 안 맞아 목표한 채용 규모를 채우지 못하고 있다 며 올 초 게임 업계 연봉 인상 소식 후에도 이직자가 속출했는데 이제 매달 에이스급 퇴사자가 나올까 걱정해야 할 형편 이라고 말했다 또 다른 스타트업 관계자는 초기 직원들끼리 미래 비전과 의리로 버티는 데도 한계가 있다 며 당장 투자 유치가 급해 상장이나 스톡옵션을 얘기할 수 있는 형편이 아닌 스타트업들은 개발자를 구하지 못해 고사할 판 이라고 했다 윤민혁 기자 정다은 기자
1, 2021.03.29 16:14,"네이버, 올해 개발자만 900명 뽑는다…역대 최대 규모",될성부른 비전공자는 직접 육성 사진 연합뉴스 국내 업계 인재유치 경쟁이 치열한 가운데 네이버가 올해 개발자만 여명을 채용한다고 일 밝혔다 네이버 사상 연간 기준 역대 최대 규모의 개발자 채용이다 네이버는 연 회 실시하던 신입 공개 채용을 올해는 상 하반기 연 회로 확대하고 오는 월부터 상반기 공채 일정을 시작한다 네이버는 컴퓨터공학 전공자뿐만 아니라 비전공자를 위한 별도의 개발자 육성 채용 트랙도 신설한다 매월 일 경력자를 뽑는 월간 영입 프로그램을 신설 매달 정기적으로 경력 사원을 모집한다 첫 경력 사원 모집은 월 일부터 시작한다 오는 월에 입사 예정인 상반기 신입 개발자 공채는 오는 월 일부터 일까지 네이버 채용 홈페이지에서 모집을 실시하고 월에 입사하는 하반기 공채는 월에 모집을 실시한다 채용 인원은 각 세자리 수다 네이버는 컴퓨터공학을 전공하지 않은 비전공자를 대상으로 하는 육성 프로그램을 운영하는 등 동료들과 함께 성장할 수 있는 개발 환경과 문화를 만들어 가는데 지원을 아끼지 않을 방침이다 황순배 채용담당 책임리더는 공채 기회를 늘려 수시 채용의 예측 불확실성을 제거하고 될성부른 인재를 직접 육성할 수 있는 프로그램을 도입해 다양한 인재들이 개발자로 커 갈 수 있도록 지원할 것 이라고 말했다 노정동 한경닷컴 기자
2, 2021.03.29 09:17,"개발자 싹쓸이 나선 네이버, 올해 900명 뽑는다",머니투데이 이동우 기자 기업의 인재 유치전이 치열한 가운데 네이버가 역대 최대 규모의 개발자 채용에 나선다 네이버 는 글로벌 도전을 본격화 하기 위해 올해 여명의 개발자를 채용한다고 일 밝혔다 이를 위해 네이버는 기존 연 회 실시하던 신입 공개채용을 상 하반기 회로 확대한다 다음달부터 상반기 공채에 돌입한다 개발자는 매달 정기적으로 채용한다 매월 일 경력자를 뽑는 월간 영입 프로그램을 신설해 경력 사원을 모집한다 첫 경력 사원 모집은 다음달 일부터 시작한다 아울러 네이버는 컴퓨터공학 전공자뿐만 아니라 비전공자를 위한 별도의 개발자 육성 채용 트랙도 신설한다 컴퓨터공학을 전공하지 않은 비전공자를 대상 육성 프로그램을 운영하는 등 최고의 기술력으로 동료들과 함께 성장할 수 있는 개발 환경과 문화를 만들어 가는데 지원을 아끼지 않는다는 계획이다 월 입사 예정인 상반기 신입 개발자 공채는 다음달 일부터 일까지 네이버 채용 홈페이지에서 모집을 실시한다 월에 입사하는 하반기 공채는 오는 월에 모집을 실시한다 황순배 네이버 채용담당 책임리더는 정기적인 공채 채용 기회를 늘려 수시 채용의 예측 불확실성을 제거하고 될성부른 인재를 직접 육성할 수 있는 프로그램을 도입해 다양한 인재들이 개발자로 커 갈 수 있도록 지원할 것 이라고 말했다 이동우 기자
3, 2021.03.29 17:45,"네이버, 빠른 배송 넘어 맞춤형 서비스로 쿠팡과 진검승부",베일 벗은 커머스 전략 대한통운 등 물류 연합군과 월 센터 오픈 공세 나서 물류 고도화 글로벌 진출 추진 년 점유율 로 확대 서울경제 네이버쇼핑이 물류 연합군을 결성해 오는 월 네이버 풀필먼트 얼라이언스 센터를 오픈하며 쿠팡에 대한 반격을 시작한다 이는 네이버가 수년간 진행한 다양한 업무협약 지분교환 투자의 결실을 이뤄가는 단계로 올해는 네이버쇼핑과 쿠팡이 커머스 전자상거래 업계 위를 놓고 진검승부를 겨루는 한 해가 될 것으로 전망된다 일 유통 및 증권 업계에 따르면 네이버는 최근 진행한 애널리스트 데이에서 물류의 고도화 구매 방식의 다양화 판매자 지원 전략 글로벌 진출 등 쇼핑과 관련된 주요 청사진을 공개했다 네이버의 지난해 쇼핑 거래액은 조 원으로 전체 커머스 시장 규모 조 원 중 를 기록하며 업계 위에 올랐다 다양한 파트너와의 협업과 기술을 통해 오는 년에는 시장 점유율을 수준으로 끌어올리고 네이버 쇼핑 생태계를 더욱 확장한다는 계획이다 우선 네이버는 빠른 배송 만으로 해결할 수 없는 다양한 배송 수요에 주목하고 판매자와 상품별로 맞춤 배송 서비스를 제공하는 온디맨드 풀필먼트 를 목표로 했다 이를 위해 오는 월 네이버 풀필먼트 얼라이언스 센터를 열고 대한통운과 이마트를 비롯해 다양한 풀필먼트 업체 및 물류 스타트업들이 동참한다 대한통운은 생필품 중심의 빠른 배송을 전담한다 네이버에 따르면 양사는 이미 개 브랜드 사와 풀필먼트 시범 테스트를 진행하고 익일 도착률 를 검증했다 네이버와 대한통운은 올해 개 브랜드사로 서비스 제공 범위를 확대하고 이를 위해 전체 풀필먼트 센터 규모를 약 배 확장한다 메가 물류센터 건립도 논의 중이다 지역이나 운영 방식은 미정이나 신재생 에너지 친환경 설비 및 배송 차량 등을 비롯해 로보틱스 자동화 설비 자율주행 판매량 수요 예측 등 네이버의 기술을 결합한 형태가 될 것으로 전망된다 이마트와는 신선식품 배송 부문에서 협력한다 전국 이마트 점포를 도심형 물류창고 로 활용하고 부릉이나 생각대로 등을 활용해 고객에게 시간 내 배송하는 서비스를 구현한다 또 이마트의 프레시센터를 통해 신선식품에 특화된 콜드체인 배송 시스템을 확보할 예정이다 이밖에 대형가전이나 가구 명품 동대문 상품 등은 카테고리별 전문 풀필먼트 업체 및 스타트업들이 전담한다 네이버 관계자는 년까지 빠른 배송 규모를 현재보다 배 늘리고 빠른 배송만으로 풀어낼 수 없는 억 만 개의 상품에 대한 배송 니즈를 충족시키겠다 고 밝혔다 네이버는 소비자들의 취향에 맞춘 채널도 다양하게 마련한다 특히 신세계와 협업해 명품 브랜드로 상품군을 확대하고 오는 월경 럭셔리 부티크관 을 오픈한다 신세계백화점과 신세계인터내셔날이 보유한 럭셔리 제품군을 네이버에서도 판매하는 것으로 네이버쇼핑의 상품 경쟁력이 한층 강화될 것으로 보인다 지난해 월 론칭 시점 대비 방송 중 거래액만 배 늘어난 쇼핑 라이브 를 더욱 활성화하기 위해 인플루언서와 브랜드 간 매칭을 도와주는 브랜드 커넥트 플랫폼 도 분기 중 만든다 또 월 중에는 판매자들이 간편하게 정기 배송을 설정할 수 있는 정기구독 솔루션을 구축하고 하반기에는 다양한 브랜드 사와 협업해 렌탈 시장에도 진출할 예정이다 아울러 소비자들이 편리하게 온라인 쇼핑을 할 수 있도록 기존 네이버 플러스 멤버십의 혜택을 강화한다 일정 인원이 멤버십 혜택을 공유하는 패밀리 멤버십 이나 엄마 학생 사업자 등을 위한 맞춤형 멤버십 등을 검토 중이다 또 이마트 신세계 대한항공 등으로 제휴처도 늘린다 이를 통해 네이버는 지난해 월 만 명을 돌파한 네이버 플러스 멤버십 가입자 수를 올해 만 명으로 확대한다는 목표다 스마트스토어와 브랜드스토어 등 판매자들의 위한 지원 시스템도 강화해 커머스 생태계의 질적 성장도 도모한다 네이버가 연내 선보일 머천트 판매 솔루션 은 네이버에서 활동하는 판매자들이 판매에만 집중할 수 있도록 도와주는 기술들을 일컫는다 인공지능 을 활용한 기획전이나 타겟 마케팅을 비롯해 브랜드 평판 분석이나 신제품 개발 등을 적극 지원할 방침이다 또 일부 고급 솔루션에 대해서는 유료화도 검토 중이다 이밖에 네이버는 그동안 쌓은 쇼핑 노하우를 바탕으로 올해 상반기 일본에 진출한다 월 중 스마트스토어와 라인을 결합한 메신저 커머스 를 새롭게 출시하고 라인과 야후재팬의 종합 지주회사인 홀딩스를 통해 야후쇼핑 야후포털 페이페이 등을 결합한 다양한 사업적 협력 모델을 선보인다는 계획이다 네이버 관계자는 검색에서 시작해 물건을 구매하는 커머스 모델을 뛰어넘어 구독 렌탈 명품관 등 다양한 사업 모델을 선보이고 우수한 모델은 해외로 진출시킬 것 이라며 단순 납품이 아닌 고객과 비즈니스를 위한 스마트한 솔루션과 분석 툴로 선순환이 일어날 수 있는 새로운 미래 수익 모델을 발굴해 나가겠다 고 밝혔다 백주원 기자
4, 2021.03.29 17:41,"네이버, 개발자 영입전쟁 초강수.. 전공불문·역대 최대 900명 선발",월부터 상반기 공채 돌입 네카라쿠배 네이버 카카오 라인 쿠팡 배달의민족 앞글자 맏형격인 네이버가 비개발자까지 뽑아 개발인력으로 쓰는 초강수를 제시했다 우수 개발자 영입 경쟁이 치열한 요즘 부족한 개발자를 직접 키워 적재적소에 쓰겠다는 목표다 네이버는 글로벌 도전을 본격화하기 위해 올해 개발자 여 명을 채용한다며 일 이같이 밝혔다 역대 최대 규모다 특히 컴퓨터공학 전공자 뿐 아니라 비전공자를 위한 개발자 육성 및 채용 트랙도 신설할 계획을 밝혀 주목된다 네카라쿠배와 넥슨 엔씨소프트 엔씨 넷마블 등 게임업계 간 인재 쟁탈전이 치열해지면서 크래프톤을 포함한 대형 게임사들의 개발자 연봉 인상 러시가 이어진 가운데 네이버는 커리어 전환 지원 이라는 카드를 제시한 것이다 산업 급성장세와 달리 대학에서 배출되는 개발자들은 한정돼 있다는 점도 네이버 커리어 전환 지원 과 맞물려 있다는 분석이다 이에 따라 네이버는 우선 연간 회 실시하던 신입 공개채용을 상 하반기 연 회로 확대한다 또 오는 월부터 상반기 공채에 들어갈 예정이다 네이버는 매월 일 경력자를 뽑는 월간 영입 프로그램을 신설해 매달 정기적으로 경력 사원을 모집한다 첫 경력 사원 모집은 오는 월 일부터 시작한다 월에 입사 예정인 상반기 신입 개발자 공채는 오는 월 일부터 일까지 네이버 채용 홈페이지에서 모집을 실시한다 월에 입사하는 하반기 공채는 월에 모집을 실시한다 채용인원은 각 명이다 네이버 황순배 채용담당 책임리더는 정기적 공채 채용 기회를 늘려 수시 채용 예측 불확실성을 제거하고 될성부른 인재를 직접 육성할 수 있는 프로그램을 도입해 다양한 인재가 개발자로 커 갈 수 있도록 지원할 것 이라며 개발에 최적화된 업무 환경 안에서 사용자의 불편함을 해소하기 위해 몰입하며 회사와 함께 성장할 수 있는 인재를 선발할 계획 이라고 강조했다 김미희 기자
5, 2021.03.29 11:45,"네이버發 '개발자 쓸어담기'에 IT업계 '초긴장'..""처우가 관건""",머니투데이 이동우 기자 사진 게티이미지뱅크 네이버가 역대 최대 규모 개발자 채용에 나선다 기업의 인재 유치전이 치열한 가운데 선전포고를 날린 셈이다 업계에서는 이를 위협적으로 보면서도 결국 개발자에 대한 처우가 영입전의 향방을 가를 것으로 봤다 네이버 는 글로벌 도전을 본격화 하기 위해 올해 여명의 개발자를 채용한다고 일 밝혔다 기존 연 회 실시하던 신입 공개채용은 상 하반기 회로 확대한다 각각 채용 규모를 명으로 정했다 경력 개발자 채용은 매월 일 월간 영입 프로그램을 신설해 진행한다 또 네이버는 컴퓨터공학 전공자뿐만 아니라 비전공자를 위한 별도의 개발자 육성 채용 트랙도 신설한다 잠재적 개발 인력을 네이버 품 안으로 끌어안는다는 계획이다 황순배 네이버 채용담당 책임리더는 정기적인 공채 채용 기회를 늘려 수시 채용의 예측 불확실성을 제거하고 될성부른 인재를 직접 육성할 수 있는 프로그램을 도입해 다양한 인재들이 개발자로 클수 있도록 지원할 것 이라고 말했다 국내 기업이 이 정도로 대규모 인력채용에 나선 것은 네이버가 처음이다 사실상 싹쓸이 수준이다 그만큼 신사업 전개에 따른 개발자 확충 수요가 크다는 의미인데 산업 전방위적으로 연쇄적인 개발자 이동이 이어질 가능성도 있다 빼앗긴 기업들은 그만큼 타격을 입게된다 글로벌 원년 선언한 네이버 준비물은 충분한 개발 인력 이 같은 네이버의 공격적인 개발자 채용은 올해 글로벌 진출 원년 선언과 맞물린다 네이버는 해외 기업과 파트너십을 맺고 일본 북미 유럽 동남아 등 확장에 나섰다 특히 웹툰과 커머스 등 플랫폼 영역에서 영향력 확대가 목표다 공격적인 행보는 연초부터 시작됐다 지난 월 캐나다 웹소설 플랫폼 사업자 왓패드 지분 를 억달러 약 억원 에 인수한다고 발표했다 이후 유럽 중고거래 플랫폼 스페인 기업 왈라팝 에 대한 투자 세계적인 그룹 를 보유한 빅히트엔터테인먼트의 자회사 위버스컴퍼니와 지분 교환 등이 이뤄졌다 이들 서비스를 네이버화 하기 위해서는 막대한 개발 인력이 필요하다 전 세계 만명의 이용자를 보유한 네이버의 웹툰 서비스는 인공지능 기반 콘텐츠 추천 시스템 등이 흥행의 기반이 됐다 이런 수요를 충족하기 위해 네이버는 수년 전부터 상시적으로 경력 개발자를 채용해 왔다 이해진 네이버 글로벌투자책임자 역시 지난 일 전사 임직원을 대상으로 년 년 뒤 제가 하자고 한 해외사업이 망하면 책임지고 물러나겠다 는 글로벌 도전 의지를 내비치기도 했다 명 채용 선언에 업계 위기감 처우가 핵심 목소리도 사진 뉴시스 업계에서는 대규모 채용에 나선 네이버의 움직임을 주의깊게 지켜보는 모양새다 올해 게임업계에서 촉발된 개발자 모시기가 빅 인 네이버의 선언으로 더욱 격화할 수 있다는 것이다 채용 규모가 명에 달한다는 점에서 위기감은 더하다 한 업계 관계자는 당장 취업시장에 나온 예비개발자의 규모를 고려하면 많은 채용이 경력에서 이뤄질 것으로 보이는데 명이라는 규모는 상당하다 며 중소 업계의 경우에는 애써 키워둔 인력을 빼앗기는 어려움이 닥칠 수 있다 고 말했다 업계의 인력난이 하루 이틀이 아닌 만큼 연봉과 개발환경 등 개발자에 대한 처우가 핵심이라는 의견도 있다 년 토스의 사이닝보너스 억원 지난해 쿠팡의 초봉 만원 선언 등이 상징적인 처우 개선 조건이라는 것이다 네이버 역시 지난해 직원 평균 연봉이 억원을 넘는 등 처우에서는 남부럽지 않은 형편이다 다만 임원과의 보상 격차 업계 분위기 영향으로 내부 불만은 조금씩 새어나온다 또 다른 업계 관계자는 몇명을 뽑는다는 것 보다는 어떤 대우를 하느냐가 업계 사람들에게는 더 영향이 클 것 이라며 처우와 복지 개발환경 사내 분위기 워라밸 등 여러 요소를 고려해야 할 것 이라고 말했다 이동우 기자
6, 2021.03.29 09:31,“컴공과 아니어도 네이버 개발자 도전”..900명 채용,글로벌 도전 본격화 매월 경력 개발자 뽑는다 파이낸셜뉴스 네이버는 글로벌 도전을 본격화하기 위해 올해 개발자 여 명을 채용한다고 일 밝혔다 역대 최대 규모다 또 컴퓨터공학 전공자 뿐 아니라 비전공자를 위한 개발자 육성 및 채용 트랙도 신설할 계획이다 네이버 신입공채 배너 이미지 네이버 제공 네이버는 우선 연간 회 실시하던 신입 공개채용을 상 하반기 연 회로 확대한다 또 오는 월부터 상반기 공채에 들어갈 예정이다 네이버는 매월 일 경력자를 뽑는 월간 영입 프로그램을 신설해 매달 정기적으로 경력 사원을 모집한다 첫 경력 사원 모집은 오는 월 일부터 시작한다 월에 입사 예정인 상반기 신입 개발자 공채는 오는 월 일부터 일까지 네이버 채용 홈페이지에서 모집을 실시한다 월에 입사하는 하반기 공채는 월에 모집을 실시한다 채용인원은 각 명이다 네이버 황순배 채용담당 책임리더는 정기적 공채 채용 기회를 늘려 수시 채용 예측 불확실성을 제거하고 될성부른 인재를 직접 육성할 수 있는 프로그램을 도입해 다양한 인재가 개발자로 커 갈 수 있도록 지원할 것 이라며 개발에 최적화된 업무 환경 안에서 사용자의 불편함을 해소하기 위해 몰입하며 회사와 함께 성장할 수 있는 인재를 선발할 계획 이라고 강조했다 네이버 인재채용 김미희 기자
7, 2021.03.29 09:23,"글로벌 도전하는 네이버, 올해 개발자 900명 채용…사상 최대",상 하반기 신입 공채 월 월부터 모집 매월 일은 경력사원 모집 기간으로 정례화 비전공자용 육성 프로그램도 실시 회사와 함께 성장할 수 있는 인재 선발 이데일리 김현아 기자 네이버 대표이사 한성숙 가 글로벌 도전을 본격화 하기 위해 올해 역대 최대 규모의 개발자를 채용한다 신입사원 뿐만 아니라 경력사원 모집도 정례화 하여 연간 명의 인력을 공개채용한다 이를 위해 네이버는 연 회 실시하던 신입 공개채용을 상 하반기 연 회로 확대하고 월부터 상반기 공채에 들어갈 예정이다 네이버 는 컴퓨터공학 전공자뿐만 아니라 비전공자를 위한 별도의 개발자 육성 채용 트랙도 신설할 계획이다 매월 일 경력자를 뽑는 월간 영입 프로그램을 신설하여 매달 정기적으로 경력 사원을 모집한다 첫 경력 사원 모집은 오는 월 일부터 시작한다 월에 입사 예정인 상반기 신입 개발자 공채는 오는 월 일부터 일까지 네이버 채용 홈페이지에서 모집을 실시하고 월에 입사하는 하반기 공채는 월에 모집을 실시한다 채용 인원은 각 명이다 특히 컴퓨터공학을 전공하지 않은 비전공자를 대상으로 하는 육성 프로그램을 운영하는 등 최고의 기술력으로 동료들과 함께 성장할 수 있는 개발 환경과 문화를 만들어 가는데 지원을 아끼지 않는다는 계획이다 황순배 네이버 채용담당 책임리더는 정기적인 공채 채용 기회를 늘려 수시 채용의 예측 불확실성을 제거하고 될성부른 인재를 직접 육성할 수 있는 프로그램을 도입해 다양한 인재들이 개발자로 커 갈 수 있도록 지원할 것 이라며 개발에 최적화된 업무 환경 안에서 사용자의 불편함을 해소하기 위해 몰입하며 회사와 함께 성장할 수 있는 인재를 선발할 계획 이라고 밝혔다 김현아
8, 2021.03.29 15:10,"금소법 피해간 네이버 후불결제…카드업계 ""형평성 어긋난다"" 불만(종합)",월 네이버페이 소액 후불결제 서비스 예정 카드업계 기울어진 운동장 불만 시장 잠식 우려 아시아경제 기하영 기자 다음 달부터 네이버페이가 소액후불결제 서비스를 선보이면서 카드업계가 바짝 긴장하고 있다 지난 일부터 시행된 금융소비자보호법 금소법 시행으로 영업환경이 위축된 상황에서 금소법의 적용을 받지 않는 네이버페이의 시장 확대를 우려하는 모습이다 일 업계에 따르면 네이버페이를 운영하는 네이버파이낸셜은 다음 달 소액 후불결제서비스를 선보일 예정이다 충전잔액이 대금결제액보다 부족해도 월 만원 한도 내에서 먼저 결제하고 나중에 갚으면 되는 서비스다 앞서 금융위원회는 지난달 혁신금융서비스로 네이버파이낸셜의 소액 후불결제서비스를 지정했다 사실상 네이버파이낸셜과 같은 전자금융사업자가 신용카드사와 같은 역할을 할 수 있게 되면서 카드사들은 예의주시하는 모습이다 성장하고 있는 간편결제 시장에서 핀테크 기업의 영향력이 점점 커지고 있는 데다 월 만원인 후불결제 한도가 시간이 지나면 확대될 가능성이 높기 때문이다 한국은행이 발표한 년 지급결제동향 에 따르면 모바일기기 결제 중 간편결제 비중은 년 분기 에서 지난해 말 로 높아졌고 간편결제 중 핀테크 기업의 비중은 지난 분기 까지 치솟았다 지난해 간편결제 서비스 이용실적은 일평균 만건 억원으로 전년대비 각각 늘었다 소액 후불결제 한도 역시 이동통신사의 경우 년 월 만원으로 후불결제를 시작해 현재 월 만원까지 늘어났다 하이브리드 체크카드 는 금소법 적용 카드업계 기울어진 운동장 특히 카드사들은 금소법 영향으로 당분간 카드사의 영업행위에 대한 위축이 불가피한 상황에서 네이버페이는 법 적용을 받지 않는 것에 대해 형평성 문제를 제기하고 있다 금소법의 적용을 받지 않는 핀테크사와의 경쟁이 기울어진 운동장 이 될 수 있다는 주장이다 실제 네이버파이낸셜이 제공하는 소액 후불결제서비스와 유사한 하이브리드 체크카드 의 경우 대출상품으로 분류돼 금소법을 적용받는다 반면 같은 서비스를 제공하는 네이버페이는 금융상품으로 분류되지 않아 금소법의 적용을 받지 않는다 네이버파이낸셜 관계자는 전자금융업자의 소액 후불결제를 허용하는 전자금융거래법 전금법 개정안이 아직 국회를 통과하지 못했다 며 이 때문에 소액 후불결제 서비스는 금융규제샌드박스를 통해 혁신금융서비스로 선정돼 금소법의 적용을 받는 금융상품이 아니다 라고 말했다 카드업계 관계자는 금소법 시행으로 당분간 카드사의 영업환경 위축은 불가피하다 면서 같은 서비스를 제공하는 데 다른 규제를 적용받는다면 카드사 입장에서는 네이버페이의 시장 잠식을 지켜볼 수밖에 없는 실정 이라고 우려했다 기하영 기자
9, 2021.03.29 11:07,금소법 피해간 네이버페이 소액후불결제 앞두고…카드업계 긴장,월 네이버페이 소액 후불결제 서비스 예정 카드사 시장 잠식 우려 사진 연합뉴스 아시아경제 기하영 기자 다음 달부터 네이버페이가 소액후불결제 서비스를 선보이면서 카드업계가 바짝 긴장하고 있다 지난 일부터 시행된 금융소비자보호법 금소법 시행으로 영업환경이 위축된 상황에서 금소법의 적용을 받지 않는 네이버페이의 시장 확대를 우려하는 모습이다 일 업계에 따르면 네이버페이를 운영하는 네이버파이낸셜은 다음 달 소액 후불결제서비스를 선보일 예정이다 충전잔액이 대금결제액보다 부족해도 월 만원 한도 내에서 먼저 결제하고 나중에 갚으면 되는 서비스다 앞서 금융위원회는 지난달 혁신금융서비스로 네이버파이낸셜의 소액 후불결제서비스를 지정했다 사실상 네이버파이낸셜과 같은 전자금융사업자가 신용카드사와 같은 역할을 할 수 있게 되면서 카드사들은 예의주시하는 모습이다 성장하고 있는 간편결제 시장에서 핀테크 기업의 영향력이 점점 커지고 있는 데다 월 만원인 후불결제 한도가 시간이 지나면 확대될 가능성이 높기 때문이다 한국은행이 발표한 년 지급결제동향 에 따르면 모바일기기 결제 중 간편결제 비중은 년 분기 에서 지난해 말 로 높아졌고 간편결제 중 핀테크 기업의 비중은 지난 분기 까지 치솟았다 소액 후불결제 한도 역시 이동통신사의 경우 년 월 만원으로 후불결제를 시작해 현재 월 만원까지 늘어났다 특히 카드사들은 금소법 영향으로 당분간 카드사의 영업행위에 대한 위축이 불가피한 상황에서 네이버페이는 법 적용을 받지 않는 것에 대해 형평성 문제를 제기하고 있다 금소법의 적용을 받지 않는 핀테크사와의 경쟁이 기울어진 운동장 이 될 수 있다는 주장이다 실제 네이버파이낸셜이 제공하는 소액 후불결제서비스와 유사한 하이브리드 체크카드 의 경우 대출상품으로 분류돼 금소법을 적용받는다 반면 같은 서비스를 제공하는 네이버페이는 금융상품으로 분류되지 않아 금소법의 적용을 받지 않는다 네이버파이낸셜 관계자는 전자금융업자의 소액 후불결제를 허용하는 전자금융거래법 전금법 개정안이 아직 국회를 통과하지 못했다 며 이 때문에 소액 후불결제 서비스는 금융규제샌드박스를 통해 혁신금융서비스로 선정돼 금소법의 적용을 받는 금융상품이 아니다 라고 말했다 카드업계 관계자는 금소법 시행으로 당분간 카드사의 영업환경 위축은 불가피하다 면서 같은 서비스를 제공하는 데 다른 규제를 적용받는다면 카드사 입장에서는 네이버페이의 시장 잠식을 지켜볼 수밖에 없는 실정 이라고 우려했다 기하영 기자
