,날짜,기사제목,본문내용
0, 2021.05.13 14:44,"공정위, 네이버와 하이브 K팝 플랫폼 통합 승인",위버스 통합 운영될 전망 공정거래위원회는 지난 일 네이버의 브이라이브 와 하이브의 위버스 플랫폼 통합을 승인했다고 일 발표했다 와 위버스는 모두 팝 가수 등 연예인의 팬 커뮤니티 플랫폼이다 네이버가 운영해온 는 팝 가수의 실시간 동영상 스티리밍 서비스에 강점이 있고 위버스는 방탄소년단 등 하이브 소속 연예인의 콘텐츠 생산 및 유통에 강점을 갖고 있다는 평가를 받는다 공정위는 두 플랫폼의 통합이 시장 경쟁을 제한할 우려가 적다고 판단해 통합 승인 결정을 내렸다고 밝혔다 엔터에인먼트의 리슨 유튜브 등 유사한 서비스를 제공하는 플랫폼이 다수 존재해 이미 시장 경쟁이 치열하다고 본 것이다 공정위는 또 연예 기획사들이 여러 플랫폼을 동시에 이용하는 멀티 호밍 경향을 띄기 때문에 이용 중인 플랫폼을 얼마든지 쉽게 전환할 수 있다는 점도 고려했다고 설명했다 두 플랫폼의 통합은 위버스컴퍼니 하이브 자회사 가 네이버로부터 사업을 양수하고 네이버가 위버스컴퍼니의 지분 를 취득하는 형태로 이뤄진다 이로써 위버스컴퍼니는 와 위버스를 통합해 운영할 수 있게 됐고 네이버는 위버스컴퍼니의 대 주주가 됐다 공정위의 통합 승인 전까지 위버스컴퍼니의 주식은 하이브가 갖고 있었다 공정위 제공 공정위는 네이버와 위버스컴퍼니의 영업양수 및 주식취득 방식 기업결합이 앞으로 관련 시장 경쟁에 미치는 영향을 면밀히 검토하겠다 고 밝혔다 정의진 기자
1, 2021.05.13 10:01,"글로벌 엔터플랫폼 탄생 확정…공정위, 네이버·하이브 합작사 승인",공정위 이미 시장 경쟁 치열 경쟁제한 우려 적어 네이버 위버스에 라이브 양도 지분 인수 확정 세종 이데일리 한광범 기자 네이버와 하이브 전 빅히트엔터테인먼트 함께 만드는 새로운 글로벌 팬커뮤니티 플랫폼 탄생이 확정됐다 위버스에 동영상 서비스인 브이라이브가 더해진 새로운 플랫폼은 내년 모습을 드러낼 것으로 보인다 공정거래위원회는 네이버와 하이브 계열사 위버스컴퍼니가 신청한 기업결합 건에 대해 경쟁제한 우려가 적다고 판단해 승인했다고 일 밝혔다 앞서 네이버와 하이브는 지난 월 일 네이버가 위버스컴퍼니 지분 를 취득하고 위버스가 네이버의 동영상 콘텐츠 플랫폼 브이라이브를 양수받는다고 발표했다 두 회사는 케이팝 가수 등의 라이브 동영상 서비스에 강점을 보유한 브이라이브를 팬커뮤니티 플랫폼인 위버스에 통합해 시너지를 내겠다는 구상이었다 위버스컴퍼니의 팬커뮤니티 플랫폼 위버스는 방탄소년단 을 앞세워 독점영상과 독점판매 상품 등을 통해 빠르게 이용자를 빠르게 이용자를 늘려나가고 있다 현재 월간활성사용자 가 만명에 이르며 엔터테인먼트 등 국내 다른 기획사와 해외 가수들까지 위버스에 합류하고 있다 네이버와 하이브는 지난 월 공정위에 기업결합 신고를 했다 공정위는 시장 경쟁 제한 가능성을 심사한 결과 경쟁제한 우려가 적다고 판단해 결합을 최종 승인했다 이미 다양한 팬커뮤니티 플랫폼이 존재해 시장 내 경쟁이 치열하고 커뮤니티의 주된 고객이라 할 수 있는 기획사들이 여러 플랫폼을 동시에 이용하는 점이 고려됐다 아울러 팬커뮤니티 플랫폼 수익 극대화를 위해선 다양한 연예인의 콘텐츠 확보가 필요한 상황에서 플랫폼 사업자가 연예 기획사에 대해 거래상 우위가 있다고 보기 어렵다고 판단했다 공정위의 기업결합 승인으로 통합 작업은 속도를 내게 될 것으로 보인다 두 회사는 내년 월을 목표로 통합 작업을 진행하고 있다 네이버 그룹 커뮤니티 사내기업 인 그룹 김주관 대표가 위버스컴퍼니 최고기술책임자 를 맡아 플랫폼 통합 작업을 주도하고 있다 한광범
2, 2021.05.13 10:01,네이버 브이라이브-하이브 위버스 합친다…방탄 등 K-POP 팬 플랫폼,네이버와 빅히트엔터테인먼트가 손잡고 각자 보유한 팬 커뮤니티 플랫폼을 하나로 합친다 하이브 소속 방탄소년단 을 필두로 주요 케이팝 아티스트들을 아우르는 원톱 케이팝 플랫폼의 탄생이다 공정거래위원회는 일 케이팝 가수 등 팬 커뮤니티 플랫폼 서비스를 제공하는 네이버와 위버스컴퍼니의 영업양수 및 주식취득 방식의 기업결합 건에 대해 경쟁제한 우려가 적다고 판단해 지난 일 승인했다고 밝혔다 그룹 방탄소년단 이는 온라인 팬 커뮤니티 플랫폼인 네이버의 브이라이브 와 하이브의 자회사 위버스 를 통합 운영하기 위한 목적이다 라이브 동영상 서비스에 강점을 보유하고 있는 브이라이브를 연예인 관련 콘텐츠 생산에 강점이 있는 위버스에 통합함으로써 팬 커뮤니티 플랫폼 운영에 있어 시너지 효과를 높이기 위해서다 이를 위해 네이버는 빅히트 자회사인 위버스컴퍼니 에 억 원을 투자해 지분 를 인수하고 위버스컴퍼니는 네이버 브이라이브 사업부를 양수한다 네이버는 그간 케이팝 가수 등의 실시간 동영상 콘텐츠 등을 플랫폼을 통해 서비스했고 하이브는 방탄소년단이 소속된 방시혁이 최대 주주 로 있는 연예기획사이며 온라인으로 팬 커뮤니티 관리를 위해 자회사인 위버스컴퍼니를 운영 중이다 위버스컴퍼니는 이 건 결합 후 위버스와 브이라이브를 통합한 새로운 팬 커뮤니티 플랫폼을 구축할 계획이며 네이버는 위버스컴퍼니의 대 주주 가 되어 최대 주주인 하이브 와 함께 위버스컴퍼니의 통합 플랫폼을 공동으로 운영하게 된다 공정위는 양사의 온라인 팬 커뮤니티 플랫폼이 통합됨으로써 관련 시장의 경쟁이 제한될 가능성이 있는지 여부를 심사한 결과 이미 다수의 경쟁 플랫폼이 존재하는 등 경쟁제한 우려가 적다고 판단했다 최효정 기자
3, 2021.05.13 10:00,"공정위, 네이버 '브이라이브'-하이브 '위버스' 통합 승인…글로벌 초...",유사 서비스 제공 플랫폼 다수 존재 경쟁제한 우려 적어 세종 아시아경제 주상돈 기자 공정거래위원회가 네이버의 브이라이브 와 하이브 구 빅히트 의 위버스 팬 플랫폼 통합을 승인했다 네이버의 플랫폼 기술력과 하이브의 연예인 관련 콘텐츠 생산력 강점을 융합한 글로벌 초대형 팬 플랫폼이 탄생하게 된 것이다 일 공정위는 네이버와 위버스컴퍼니의 영업양수 및 주식취득 방식의 기업결합 건에 대해 경쟁제한 우려가 적다고 판단해 지난 일 승인했다고 밝혔다 앞서 올 월 일 위버스컴퍼니가 네이버가 운영하는 브이라이브사업을 양수하는 한편 네이버가 위버스컴퍼니의 지분 를 취득하는 계약을 체결하고 월 일 공정위에 기업결합을 신고했다 공정위는 양사의 온라인 팬 커뮤니티 플랫폼이 통합에 따른 관련 시장의 경쟁 제한 가능성이 적다고 판단했다 유니버스 운영사 엔씨소프트 와 리슨 엔터테인먼트 등의 온라인 팬 커뮤니티 플랫폼은 물론 다음 카페 등의 포털 커뮤니티 서비스와 사회관계망서비스 유튜브 등 유사한 서비스를 제공하는 플랫폼이 다수 존재해 플랫폼간 경쟁이 치열하다고 봤다 또 연예 기획사들은 여러 플랫폼을 동시에 이용하는 멀티 호밍 경향이 있어 이용 중인 플랫폼을 쉽게 전환할 수 있고 팬 커뮤니티 플랫폼의 수익 극대화를 위해서는 다양한 연예인의 콘텐츠 확보가 필요하기 때문에 플랫폼 사업자가 연예 기획사에 대해 거래상 우위에 있다고 보기 어렵다고 판단했다 공정위 관계자는 등 한국 대중문화의 세계적인 흥행으로 인해 국내 엔터테인먼트 시장의 영업 범위가 내수 중심에서 해외 시장으로 확대되고 관련 산업의 경제적 가치 또한 빠르게 증대되며 이번 결합과 같이 국내 엔터테인먼트 시장에서 활동 중인 기업들을 중심으로 다수의 기업결합이 이뤄지고 있다 며 이들 기업결합이 관련 시장의 경쟁에 미치는 영향을 면밀히 검토하는 한편 경쟁제한 우려가 없는 사안은 신속히 승인함으로써 기업들의 활발한 투자활동을 지원하겠다 고 말했다 주상돈 기자
4, 2021.05.13 10:00,'BTS×네이버' 콜라보 완성됐다...네이버-위버스 기업결합 승인,머니투데이 세종 유선일 기자 서울 뉴스 김진환 기자 그룹 방탄소년단 이 키즈 초이스 어워드 에서 관왕을 차지한 후 소감을 밝히고 있다 일 현지시간 미국 엔터테인먼트 채널 니켈로디언이 공식 홈페이지와 라이브 스트리밍을 통해 발표한 키즈 초이스 어워드 수상자 명단에 따르면 방탄소년단은 페이보릿 뮤직 그룹 페이보릿 송 페이보릿 글로벌 뮤직스타 개 부문을 수상했다 방탄소년단은 일 열리는 그래미 어워드 에 베스트 팝 듀오 그룹 퍼포먼스 부문 수상 후보와 퍼포머로 이름을 올렸으며 본 시상식에 앞서 오전 시부터 진행되는 그래미 어워드 프리미어 세리머니 에서 발표될 예정이다 니켈로디언 키즈 초이스 어워드 제공 뉴스 네이버와 하이브 옛 빅히트엔터테인먼트 간 합작 팬 커뮤니티 플랫폼 구축을 위한 기업결합이 정부로부터 승인을 받았다 네이버의 플랫폼 기술력 등 유명 연예인의 소속사인 하이브의 콘텐츠 경쟁력이 결합돼 시너지를 낼 것으로 기대된다 공정거래위원회는 네이버와 위버스컴퍼니 간 영업 양수 및 주식 취득에 대해 관련 시장 경쟁제한 우려가 적다 고 판단해 승인 결정을 내렸다고 일 밝혔다 지난 월 네이버와 하이브의 자회사 위버스컴퍼니는 영업 양수 및 주식 취득 계약을 맺고 월 공정위에 기업결합을 신고했다 계약 내용은 위버스컴퍼니가 네이버가 운영하는 라이브 사업을 양수하고 네이버는 위버스컴퍼니의 지분 를 취득하는 것이다 네이버와 하이브는 각각 운영하고 있는 온라인 팬 커뮤니티 플랫폼 라이브 와 위버스 를 통합 운영하기 위해 이번 기업결합을 추진했다 온라인 팬 커뮤니티 플랫폼은 연예인과 팬들이 온라인 공간에서 소통 교류할 수 있도록 음원 영상 제공 콘서트 중계 등 다양한 서비스를 제공하는 역할을 한다 이번 기업결합으로 네이버와 하이브는 위버스컴퍼니의 지분을 각각 보유하게 된다 위버스컴퍼니는 라이브 와 위버스 를 통합한 새로운 팬 커뮤니티 플랫폼을 구축할 계획이다 공정위는 이번 기업결합에 따른 경쟁 제한 우려가 적다고 판단했다 우선 양사의 플랫폼과 유사한 서비스를 제공하는 플랫폼이 다수 존재해 경쟁이 치열한 상황이라고 분석했다 연예 기획사는 여러 플랫폼을 동시에 이용하는 멀티 호밍 경향이 있어 이용 중인 플랫폼을 쉽게 전환할 수 있다는 점도 고려했다 아울러 팬 커뮤니티 플랫폼의 수익 극대화를 위해서는 다양한 연예인의 콘텐츠 확보가 필요하기 때문에 플랫폼 사업자가 연예 기획사에 대해 거래상 우위에 있다고 보기도 어렵다고 판단했다 공정위는 기업결합이 관련 시장의 경쟁에 미치는 영향을 면밀히 검토하는 한편 경쟁제한 우려가 없는 사안은 신속히 승인해 기업의 활발한 투자활동을 지원하겠다 고 밝혔다 세종 유선일 기자
5, 2021.05.13 13:09,"창작자가 가격 정한다…네이버, '유료 콘텐츠플랫폼' 오픈",프리미엄콘텐츠 상반기 중 정식 출시 사진 네이버 제공 네이버는 창작자가 콘텐츠를 제작해 유료로 판매할 수 있도록 기술과 데이터를 지원하는 프리미엄콘텐츠 플랫폼의 비공개시범테스트 버전을 베타 오픈했다고 일 밝혔다 네이버는 기간 동안 플랫폼 안정성을 높이고 창작자와 사용자의 피드백을 검토해 상반기 중 정식 출시한다는 방침이다 창작자는 콘텐츠 주제 내용 형식 상품 구성 가격 정책 등을 모두 직접 결정한다 판매는 단건 정기 결제를 통한 월간 구독권 최대 명까지 함께 이용 가능한 그룹 이용권 등 방식이 있다 버전에서는 부동산 정보를 전하는 부딩 시사 주제를 파고드는 북저널리즘 글로벌 테크 소식을 제공하는 일분톡 등 여개 콘텐츠가 마련됐다 사용자는 네이버 포스트 네이버 언론사 홈 중 창작자가 원하는 채널에 신설한 프리미엄 탭과 프리미엄콘텐츠 플랫폼 페이지를 통해 유료 콘텐츠를 확인할 수 있다 김은정 프리미엄콘텐츠 플랫폼 담당 리더는 경쟁력 있는 콘텐츠에는 기꺼이 돈을 내고 감상하는 사용성이 글로벌에서도 이미 자리잡고 있다 며 창작자 입장에서는 특정 분야에 관심을 갖는 유료 구독자를 만나고 이를 통해 콘텐츠 경쟁력을 높일 수 있는 기회가 될 것 이라고 말했다 강경주 한경닷컴 기자
6, 2021.05.13 10:46,"네이버 D2SF, 디지털 헬스 스타트업 신규 투자",경도인지장애 디지털 치료제 개발사 이모코그 장기기억 증진 프로그램 코그테라 준비중 탄탄한 연구 실적과 사업 역량 두루 겸비 스톤브릿지벤처스 카카오벤처스 공동투자 이데일리 김현아 기자 네이버 의 기업형 액셀러레이터 가 디지털 헬스 스타트업에 신규 투자했다 투자 대상이 된 스타트업은 경도인지장애 디지털 치료제 개발사 이모코그 다 경도인지장애는 동일 연령 대비 인지 능력이 감퇴됐으나 일상 생활은 수행할 수 있는 치매 전 단계로 치매 조기 진단 및 증상 완화에 매우 중요하다 디지털치료제 는 질병 치료를 위해 환자의 행동이나 생활양식의 변화를 이끌어내는 로 환자들의 심리적 거부감이 적어 전 세계에서 주목받고 있다 이모코그 공동대표 이준영 노유헌 는 경도인지장애 환자들의 인지능력을 개선할 수 있는 프로그램 메타기억교실 을 자체 개발해 오프라인 및 스피커로 서비스하고 있다 준비 중인 스마트폰용 프로그램 코그테라 는 뇌에서 기억 전략과 관련된 영역을 활성화해서 장기 기억을 증진시킨다 년간 축적한 연구 데이터에 기반하고 있으며 편의 논문을 통해 이미 그 효과를 검증했다 이모코그 공동창업진은 연구 실적뿐 아니라 인허가에 필요한 사업 역량을 두루 갖추고 있다 이준영 공동대표는 서울의대 정신과학교실 노인정신건강 전문의로 경도인지장애 및 치매 환자를 년간 치료했고 노유헌 공동대표는 전 중앙의대 해부학교실 교수로 여러 약물을 통한 뇌 기능 개선을 연구해왔다 이번 투자에는 스톤브릿지벤처스 카카오벤처스가 함께 참여했다 양상환 네이버 리더는 시니어 인구의 증가로 경도인지장애 및 치매 관리의 중요성은 점차 커지고 있고 특히 를 기반으로 하는 디지털 치료제의 경우 미국 영국 캐나다 등 해외에서는 일상 속에서 빠르게 자리잡고 있다 며 신규 투자한 이모코그 는 효과 검증에 성공한 탄탄한 연구 실적과 사업 역량을 두루 갖춰 다양한 서비스로 이어질 수 있을 것이라 기대한다 고 취지를 밝혔다 지난 년 월 출범한 네이버 는 지금까지 곳의 기술 스타트업에 투자했다 현재 네이버 는 홈페이지를 통해 신규투자팀을 모집 중이며 네이버와 스타트업이 교류하며 함께 성장하는 기회를 만들어나가고 있다 김현아
7, 2021.05.13 10:28,"네이버, 북저널리즘 등 ‘프리미엄콘텐츠’ 협업",여개 창작자 및 스타트업과 시작 누구나 사용할 수 있는 오픈형으로 출시 창작자와 유료 구독자 연결해 경쟁력 파이낸셜뉴스 네이버는 콘텐츠 제작자들이 유료 구독자와 소통할 수 있는 프리미엄콘텐츠 플랫폼 클로즈베타테스트 를 시작한다고 일 밝혔다 이를 통해 창작자는 콘텐츠 제작 결제 데이터 분석 등 고도화된 기술을 활용할 수 있다 네이버는 기간 동안 프리미엄콘텐츠 플랫폼 기반 창작자와 사용자 피드백을 모두 검토한 뒤 올 상반기 중 누구나 사용할 수 있도록 정식 출시할 계획이다 네이버 프리미엄콘텐츠 플랫폼은 현재 중소상인 들이 활동하는 스마트스토어 와 구조가 비슷하다 창작자가 콘텐츠를 쉽게 제작하고 유료로 판매할 수 있도록 네이버가 콘텐츠 편집 결제 정산 관리 데이터 분석 프로모션 운영 등 콘텐츠 판매에 필요한 툴과 데이터를 통합적으로 제공한다 네이버가 지원하는 기술을 바탕으로 창작자는 콘텐츠 주제와 내용 형식 뿐 아니라 상품 구성이나 가격 정책 등을 모두 직접 결정한다 콘텐츠 판매 방식은 단건 판매 정기 결제를 통한 월간 구독권 최대 명까지 함께 이용 가능한 그룹 이용권 등 다양한 상품옵션 중 창작자가 자유롭게 선택할 수 있다 프리미엄콘텐츠 플랫폼 버전에서는 시사주제를 깊이 있게 파고드는 북저널리즘 등 여개 창작자들이 제공하는 콘텐츠를 만나볼 수 있다 사용자들은 네이버 포스트 네이버 언론사 홈 중 창작자가 원하는 채널에 신설한 프리미엄 탭과 프리미엄콘텐츠 플랫폼 페이지를 통해 유료 콘텐츠를 확인할 수 있다 네이버 프리미엄콘텐츠 플랫폼 이미지 네이버 제공 네이버 프리미엄콘텐츠 플랫폼 담당자 김은정 리더는 하나의 주제에 대해 전문성을 가지고 깊이 있게 분석하는 전문가 수준의 창작자들이 계속해서 성장하고 있고 경쟁력 있는 콘텐츠에는 기꺼이 돈을 내고 감상하는 사용성이 글로벌에서도 이미 자리잡고 있다 며 창작자 입장에서는 특정 분야에 관심을 갖는 유료 구독자를 만나고 이를 통해 콘텐츠 경쟁력을 높여볼 수 있는 새로운 기회가 될 것 이라고 강조했다 네이버 프리미엄콘텐츠 북저널리즘 김미희 기자
8, 2021.05.13 09:15,"네이버, 유료 콘텐츠 플랫폼 ‘프리미엄콘텐츠’ CBT 개시",네이버 제공 이데일리 노재웅 기자 네이버 는 창작자 누구나 쉽게 콘텐츠를 제작하고 유료로 판매할 수 있도록 콘텐츠 제작부터 결제 데이터 분석 등 고도화된 기술을 제공하는 프리미엄콘텐츠 플랫폼을 비공개시범테스트 버전으로 연다고 일 밝혔다 네이버는 기간 플랫폼 안정성을 높이고 창작자와 사용자 양쪽의 피드백을 모두 검토한 뒤 상반기 중 누구나 사용할 수 있도록 플랫폼을 정식 출시할 계획이다 프리미엄콘텐츠 플랫폼은 소상공인 들이 활동하고 있는 네이버 스마트스토어와 구조가 비슷하다 창작자가 콘텐츠를 쉽게 제작하고 유료로 판매할 수 있도록 네이버가 콘텐츠 편집 결제 정산 관리 데이터 분석 프로모션 운영 등 콘텐츠 판매에 필요한 고도화된 툴과 데이터를 통합적으로 제공한다 기술을 손에 쥔 창작자는 콘텐츠 주제와 내용 형식뿐 아니라 상품 구성이나 가격 정책 등을 모두 직접 결정한다 콘텐츠 판매 방식은 단건 판매 정기 결제를 통한 월간 구독권 최대 명까지 함께 이용 가능한 그룹 이용권 등 다양한 상품 옵션 중 창작자가 자유롭게 선택할 수 있다 프리미엄콘텐츠 버전에서는 밀레니얼을 위한 부동산 정보를 전하는 부딩 시사 주제를 깊이있게 파고드는 북저널리즘 글로벌 테크 소식을 쉽게 제공하는 일분톡 등 여개 창작자들이 제공하는 콘텐츠를 만나볼 수 있다 사용자들은 네이버 포스트 네이버 언론사 홈 중 창작자가 원하는 채널에 신설한 프리미엄 탭과 프리미엄콘텐츠 플랫폼 페이지를 통해 유료 콘텐츠를 확인할 수 있다 네이버는 사용자들이 프리미엄콘텐츠 플랫폼을 통해 다양한 콘텐츠를 만나볼 수 있도록 여개 창작자와 함께 개의 채널을 한달 동안 무료 체험할 수 있는 프로모션도 진행한다 해당 서비스를 담당하는 김은정 네이버 리더는 경쟁력 있는 콘텐츠에는 기꺼이 돈을 내고 감상하는 사용성이 글로벌에서도 이미 자리잡고 있다 며 창작자 입장에서는 특정 분야에 관심을 갖는 유료 구독자를 만나고 이를 통해 콘텐츠 경쟁력을 높여볼 수 있는 새로운 기회가 될 것 이라고 말했다 노재웅
9, 2021.05.13 05:16,"""네이버페이 절반도 안되는데""…또 불거진 '카드 수수료' 논쟁",년 이후 카드 수수료율 여차례 인하 추가 인하 가능성에 카드업계 여력 없다 빅테크와의 형평성 문제 첫 논의 전망 사진 게티이미지뱅크 신용카드 수수료 문제가 또다시 도마위에 올랐다 금융당국은 신종 코로나바이러스 감염증 코로나 영향에 따라 수수료 인하를 카드업계는 계속된 인하로 인한 여력감소와 빅테크업체와의 형평성을 들면서 유지라도 해달라는 입장이다 카드 수수료율은 네이버페이 카카오페이로 대변되는 빅테크 기업들의 수수료에는 절반도 미치지 못하다보니 역차별 이라는 주장이다 금융당국과 카드업계는 년 여신금융전문법 개정에 따라 년마다 적격비용 을 산정하고 있다 년 적격비용 산정을 통해 수수료를 인하한 바 있다 이번에 재산정되는 수수료는 내년부터 년까지 카드 가맹점에 적용된다 카드업계에서는 수수료율이 추가로 인하될 가능성이 있다는 관측이 나오면서 반발하고 있다 추가로 수수료율을 인하할 여력이 없다는 주장에서다 그러나 금융당국은 카드사들의 분기 호실적 등을 감안해 수수료율 인하 여부를 결정하겠다고 밝혔다 원가분석 작업 돌입 월 최종 결정 발표 예정 일 카드업계에 따르면 여신금융협회와 카드 가맹점 수수료 원가분석 컨설팅 기관으로 선정된 삼정 신한 삼성 국민 현대 롯데 하나 농협카드 등 개 카드사가 지난 일부터 수수료 원가분석 작업에 돌입했다 수수료 재산정 논의의 요점은 적격비용 산정이다 적격비용은 카드 가맹점 수수료의 근거가 되는 원가로 이 비용이 낮게 산정될수록 가맹점 수수료율 인하 가능성은 커진다 적격비용은 카드사의 최근 년간 자금조달비용 위험관리비용 마케팅비용 등 운영 전반에 대한 비용을 종합적으로 고려해 산출한다 수수료 재산정 작업 일정은 년과 유사하게 진행될 전망이다 삼정 가 오는 월까지 원가분석을 수행하고 그 결과를 바탕으로 금융당국과 여신금융협회 등이 함께 수수료 적격비용과 수수료 체계 개편방안을 논의한다는 계획이다 최종 결정은 월께 발표될 예정이다 금융위 관계자는 월에 관계기관 킥오프 실무 태스크포스 를 진행하고 월부터 여신금융협회 등과 본격 논의에 들어갈 예정 이라며 이후 월 중 결과를 발표하는 등 년 일정과 비슷하게 진행될 것 이라고 말했다 호실적 반영 전망에 카드업계 추가 인하 안 돼 카드업계에서는 년 간의 먹거리가 결정되는 셈이다보니 수수료 재산정 작업에 관심을 쏟고 있다 금융당국이 방점을 찍고 있는 점은 코로나 사태다 코로나로 인해 소상공인들이 경영난을 겪고 있음에도 카드사들은 호실적을 보이고 있다보니 이는 수수료 인하로 이어질 것이라는 분석이 나온다 정치권 안팎에서는 내년 대통령 선거를 앞두고 카드 수수료 인하를 강하게 밀어붙일 수 있다는 얘기도 나온다 하지만 카드업계는 더 이상의 수수료 인하는 불가하다는 입장이다 실적이 개선된 건 수수료 수익 이 아니기 때문이다 마케팅 비용을 줄이고 수익성을 다변화하는 등의 자구책을 통해 실적이 개선됐는데 금융당국은 엉뚱하게 이를 수수료 인하로 연결시키고 있다는 주장이다 업계 관계자는 카드사들은 본업인 신용 판매에서 적자가 나고 있다 며 현재 수수료를 우대해주는 우대 가맹점 이 전체의 를 차지하고 있을 정도인데 또 인하를 하겠다니 동의할 수 없는 입장 이라고 말했다 금융당국은 년 수수료 산정 당시 우대 가맹점 범위를 억원 이하에서 억원 이하로 대폭 확대했다 업계에서는 이로인해 대다수의 가맹점에서 원가 이하 수준의 수수료 우대를 해주고 있는 만큼 추가로 수수료를 깎는 것은 무리라는 입장이다 카드 수수료율이 년 이후 무려 차례 이상 인하됐다는 점도 업계 반발 요소다 지금까지 적격비용 산정 작업을 거쳐 수수료율이 인상된 사례는 한 차례도 없었다 그렇다보니 적격비용 산정은 명분일 뿐 실제로는 인하가 목적인 게 아니냐는 볼멘 소리도 들린다 사진 뉴스 주요 카드사 관계자는 수수료율을 지속적으로 낮추다보니 이제는 수수료율 인하 여력이 거의 남아 있지 않다 며 적격비용은 실제 원가와 적정 수준의 마진을 정하는 것이기에 실적과 별개임에도 당국이 실적 을 이유로 내세우고 있어 우려스럽다 고 전했다 금융위 측은 분기 실적이 직접적인 수수료율 인하 요인이 아니라면서도 간접적인 영향은 줄 수 있다는 입장이다 금융위 관계자는 적격비용 산정과 관련해서는 카드 결제 승인액 등이 얼마나 줄었는가 비용 인하 요인이 있는가 등이 핵심 이라면서도 외형적으로는 호실적의 영향이 없다곤 할 수 없다 실적이 수수료율 인하 여부에 간접적인 영향을 줄 수는 있다 고 설명했다 빅테크와의 형평성 문제 논의될 여지도 금융위 고려하겠다 이번 논의에서 네이버 카카오페이 등 빅테크 기업과의 수수료 형평성 문제가 처음으로 거론될 전망이다 금융권에서는 카드사와 빅테크 간 수수료 형평성 문제를 두고 여러 차례 문제를 제기해 왔다 빅테크들은 카드사와 같이 소상공인을 대상으로 수수료를 받고 있음에도 규제를 거의 받지 않고 있다 간편결제에는 가맹점 수수료 규제가 없기 때문이다 심지어 빅테크 업체의 가맹점 수수료는 카드사 수수료를 배 이상 웃돌고 있다 윤창현 국민의힘 의원실에 따르면 네이버페이의 수수료율은 카카오페이는 수준으로 신용카드 가맹점 수수료율 을 훌쩍 넘었다 빅테크 업체의 수수료율에 신용카드 수수료가 포함되어 있다는 것을 감안하더라도 폭리를 취하고 있다는 점 동일한 서비스에 차별된 규제를 받고 있다는 점이 형평성에 어긋난다는 게 카드업계 주장이다 사진 한경 금융위는 이번 자리에서 핀테크 업체들과의 형평성에 대한 문제가 불거질 경우 논의해보겠다는 입장이다 단 빅테크 업체 수수료 인하 등에 대한 실질적인 검토는 주무부서로 이관될 수 있다고 덧붙였다 금융위 관계자는 카드 수수료 개편에서의 직접적인 검토 사항은 아니나 체계 개편 과정에서 빅테크 업체의 수수료가 높다는 등의 문제 제기가 된다고 하면 관련 부서와 논의해볼 수 있다 며 빅테크 업체의 수수료 규제 문제는 전자금융과에서 검토 중인 사안인 만큼 직접적인 결정 여부는 이관될 것 이라고 전했다 김수현 한경닷컴 기자
