,날짜,기사제목,본문내용
10,2021-02-05,"대우건설-네이버클라우드, '드론 관제 사업' 협력",왼쪽부터 대우건설 기술연구원장 장승규 상무와 네이버클라우드 클라우드 사업 총괄 김태창 전무 자료 대우건설 대우건설은 네이버클라우드와 드론관제시스템 네이버 클라우드 플랫폼 활용 업무협약 을 맺었다고 일 밝혔다 네이버 클라우드 플랫폼이 제공하는 클라우드 인프라를 활용해 대우건설의 드론관제시스템을 건설분야 외에 소방 인명 수색 해안 정찰 등 다양한 분야에 확대 제공할 계획이다 또한 드론관제시스템에 인공지능 이미지 분석 기술을 접목해 드론이 촬영한 영상을 중요도에 따라 자동 분석하고 사용자에게 효과적으로 제공할 수 있는 서비스를 개발한다 각 업계를 선도하는 양사의 기술력과 노하우를 융합해 대우건설 신사업 분야 관련 클라우드 기술 협업을 지속할 방침이다 드론관제시스템은 드론을 원격 자동제어해 건설 현장의 공정기록 안전관리 현황 등을 촬영하고 영상으로 모니터링할 수 있는 서비스다 국내 건설사 최초로 대우건설이 개발했다 년 하반기에 대우건설이 개발해 년 사내서비스를 실시한 뒤 현재 국내외 개소의 건설현장에 적용 중이다 드론이 자동임무비행을 수행함으로써 현장 내 같은 위치와 구도에서 일정하게 찍은 영상물을 안전하게 촬영하고 관리할 수 있다 사람이 하기 어려운 임무를 대신할 수 있고 건설 관계자들이 수시로 공정 변화를 확인하고 안전관리에 필요한 정보를 제공받을 수 있다 네이버 클라우드 플랫폼은 클라우드 기반의 시스템 구축에 필수적인 기술 요소와 직관적인 사용자 환경 및 경험 을 제공해 사용자 접근성이 높다 세계적인 수준의 보안 기술을 더해 고객이 구현하고자 하는 시스템을 안전한 환경에서 실행할 수 있을 전망이다 대우건설 기술연구원장인 장승규 상무는 앞으로 건설현장에 활용되는 모든 드론의 비행 정보와 건설현장의 영상을 활용해 현장 전체의 자재 시공현황 변동사항 등을 자동으로 분석할 수 있는 시스템을 구축할 예정이다 며 네이버클라우드와의 협력을 통해 드론관제시스템을 보다 안정적으로 건설분야 뿐만 아니라 다양한 산업분야에 제공할 계획이다 라고 말했다 김하나 한경닷컴 기자
11,2021-02-05,"“2억 명 Z세대, 제페토에서 구찌 입는다”..네이버",가상공간 제페토에서 구찌 활용한 의상 지원 메타버스 트렌드 속 글로벌 와 협업지속 예정 파이낸셜뉴스 네이버제트는 글로벌 럭셔리브랜드 구찌 와 제휴를 맺고 인공지능 기반 얼굴인식 증강현실 아바타 서비스 제페토 에서 구찌 지식재산권 를 활용한 패션 아이템을 출시한다고 일 밝혔다 제페토는 글로벌 세대 년 이후 출생 가 이용하는 메타버스 가상과 현실이 공존하는 가상세계 플랫폼이다 이에 따라 전 세계 억 명에 달하는 제페토 이용자는 자신의 이미지로 만든 아바타를 구찌 특유의 화려한 색감과 패턴이 수놓아진 의상 핸드백 액세서리 등 총 여 종 아이템들로 꾸밀 수 있다 또 제페토 월드맵에 구찌 정체성이 담긴 가상공간도 마련됐다 제페토 이용자 아바타들은 구찌 본사가 위치한 이탈리아 피렌체 배경 구찌 빌라 월드맵에서 직접 아이템을 착용해볼 수 있고 유럽풍 건축물과 아름다운 정원을 거닐며 세계 각국 이용자들과 만나며 소통할 수 있다 네이버제트 구찌와 협업 네이버 제공 김대욱 네이버제트 공동대표는 전 세계 메타버스 트렌드 속에서 제페토 이용자들에게 더욱 차별화된 즐거움을 선사할 수 있을 것으로 생각된다 며 향후에도 다양한 글로벌 와의 지속 가능한 협업을 통해 무궁무진한 가상 세계에 새로운 가치를 만들어 나가겠다 고 전했다 구찌 아바타 메타버스 네이버제트 제페토 김미희 기자
12,2021-02-05,"네이버, 라이브 e커머스 ‘쇼핑라이브’ 전문가 키운다",서경환 리코 김해나 노금미 등 라이브 스타 인과 계약 네이버 콘텐츠 기획 및 기술력으로 라이브쇼 콘텐츠 강화 파이낸셜뉴스 네이버는 실시간 전자상거래 라이브 커머스 전문가를 라이브 스타 로 발굴 육성한다고 일 밝혔다 자사 라이브 커머스 서비스인 네이버 쇼핑 라이브 에서 활약할 이들과 라이브 스타 계약을 맺고 라이브쇼 콘텐츠를 강화할 계획이다 네이버는 우선 최근 쇼핑 라이브에서 활약하고 있는 서경환 리코 김해나 미미언니 노금미 등 전문성을 갖춘 라이브 스타들과 계약을 맺었다 이들과 함께 이달 말부터 라이브쇼도 선보일 예정이다 네이버는 자사 인플루언서 검색 블로그 마켓 지식인 엑스퍼트 등 다양한 플랫폼을 통해 구축한 전문가 창작자 생태계 안에서 라이브 스타를 발굴할 계획이다 네이버 쇼핑라이브 김해나 리코 라이브 스타 진행 모습 네이버 제공 네이버 쇼핑 라이브를 이끄는 송재훈 리더는 네이버 기술력 우수한 콘텐츠 경쟁력 중소형업체 및 브랜드사 참여로 라이브 커머스 생태계가 다양화되고 있다 며 새로운 창작자 집단인 라이브 스타도 발굴 육성해 커머스형 콘텐츠를 창작하고 즐기는 트렌드를 이끌고자 한다 고 전했다 쇼핑라이브 라이브스타 서경환 리코 김해나 미미언니 노금미 김미희 기자
13,2021-02-05,"한국판 ‘왕홍’ 키운다···네이버, 커머스 콘텐츠 창작자 ‘라이브 스...",서경환 리코 김해나 노금미 등과 계약 네이버 노하우 기술력 바탕 라이브쇼 강화 네이버 쇼핑라이브에서 김해나 리코 라이브스타들의 진행 모습 사진 제공 네이버 서울경제 네이버의 쇼핑라이브 가 누적 시청 수 억 회를 돌파하며 주요 라이브커머스 플랫폼으로 등극한 가운데 쇼핑라이브가 단순 쇼핑 영상을 넘어 디지털 라이브 콘텐츠로 자리매김할 수 있도록 이에 특화된 창작자 발굴에 나선다 네이버는 라이브커머스에 특화된 창작자 집단 라이브 스타 를 발굴하고 이들과 함께 라이브쇼 콘텐츠를 강화한다고 일 밝혔다 네이버는 쇼핑 라이브 를 주 무대로 삼을 라이브 스타와 계약을 맺고 이들에게 라이브 콘텐츠 제작을 지원할 계획이다 특히 네이버가 그동안 브이라이브나 나우 서비스를 통해 갖춘 모바일 라이브 콘텐츠 기획 운영 노하우 글로벌 수준의 우수한 라이브 기술력을 바탕으로 쇼핑라이브의 콘텐츠 경쟁력과 다양성을 키운다는 목표다 네이버는 최근 리코의 도전 같은 예능형 라이브쇼에 대한 이용자들 관심이 커지면서 라이브커머스 자체가 콘텐츠로서의 새로운 가능성을 보여주고 있다는 판단에 이 같은 결정을 했다고 설명했다 실제 미국 중국 등 글로벌 라이브커머스 시장에서는 상품 판매 역량에 엔터테인먼트 기획력까지 갖춘 크리에이터들에 대한 주목도가 높아지고 있다 중국 라이브커머스 시장의 왕홍 이 대표적이다 우선 네이버는 최근 쇼핑라이브에서 활동하고 있는 서경환 리코 김해나 미미언니 노금미 등 전문성을 갖춘 방송인과 계약하고 이들의 강점을 살린 라이브쇼를 이달 말 선보일 예정이다 또 인플루언서 검색이나 블로그마켓 지식 엑스퍼트 등 네이버의 다양한 플랫폼에서 활동하는 전문가 창작가 풀에서 다양한 라이브 스타를 발굴한다 이를 바탕으로 네이버는 쇼핑라이브에 참여하는 다양한 중 소상공인 및 브랜드사들과의 새로운 디지털 비즈니스 창출에 나선다 송재훈 네이버 쇼핑라이브 리더는 새로운 창작자 집단인 라이브 스타 를 발굴 육성해 커머스형 콘텐츠를 창작하고 즐기는 새로운 트렌드를 이끌고자 한다 며 이들과 함께 새로운 라이브쇼 콘텐츠를 제작해 창작자 저변을 넓히고 및 브랜드사에는 효과적인 마케팅 기회를 제공하는 모델로 업계에 새로운 가치를 창출하겠다 고 말했다 백주원 기자
14,2021-02-05,"네이버, 쇼핑라이브 전문 방송인 ‘라이브스타’ 키운다",네이버 제공 이데일리 노재웅 기자 네이버 는 라이브 커머스 콘텐츠에 특화된 창작자 집단인 라이브스타 를 발굴한다고 일 밝혔다 최근 베투맨 리코의 도전 같은 네이버의 예능형 라이브쇼에 대한 이용자들의 관심이 커지면서 라이브 커머스 자체가 콘텐츠로써의 새로운 가능성을 보여주고 있다 실제로 미국 중국 등 글로벌 라이브 커머스 시장에선 상품 카테고리에 대한 전문성과 커머스 역량을 필수로 갖추고 엔터테인먼트적 기획력까지 갖춘 라이브커머스 크리에이터에 대한 주목과 이해관계자들의 요구도 높아지는 추세다 중국 라이브 커머스 시장의 왕홍 이 대표적인 예다 이에 네이버는 쇼핑라이브를 주 무대로 활약할 창작자들을 라이브스타 로 발굴하고 이들이 역량을 발휘할 수 있는 라이브쇼 콘텐츠 제작을 강화해 나갈 방침이다 우선 최근 쇼핑라이브에서 활약하고 있는 서경환 리코 김해나 미미언니 노금미 등 전문성을 갖춘 라이브스타 들과의 계약을 시작으로 이들의 강점을 살린 재미있는 기획 라이브쇼를 월 말부터 선보일 예정이다 지난해 화제를 모았던 리코의 도전 에 이어 마술과 특가 판매를 결합시킨 서경환 최현우의 매직특가쇼 를 비롯해 라이브스타들이 다양한 상품을 소개하는 라이브쇼를 순차적으로 출시한다 네이버 쇼핑라이브를 이끄는 송재훈 리더는 네이버의 기술과 우수한 콘텐츠 경쟁력 다양한 및 브랜드사의 참여로 라이브 커머스 생태계를 다양화하고 있는만큼 새로운 창작자 집단인 라이브스타도 발굴 육성해 커머스형 콘텐츠를 창작하고 즐기는 새로운 트렌드를 이끌고자 한다 고 말했다 노재웅
15,2021-02-05,"제주은행, '네이버 인수설' 부인에도 20%대 급등",머니투데이 김지성 기자 특징주 제주은행이 네이버 인수설에 사실무근 이라는 입장을 내놨지만 일 오전 장 급등세를 보이고 있다 제주은행은 이날 오전 시 분 현재 전 거래일 대비 원 오른 원에 거래되고 있다 장 초반에는 상한가 에 가까운 까지 치솟았다 제주은행은 지난달 일 전 거래일 대비 오른 데 이어 일에는 상한가까지 상승했다 지난 일에도 상승하면서 거래일 연속 급등세를 보였다 최근 증권가에서는 네이버가 신한금융으로부터 제주은행 지분 매입을 희망한다는 설이 돌았다 하지만 매각과 인수 주체로 거론된 네이버와 신한금융지주 모두 이를 부인했다 네이버는 제주은행과 인수 관련 협의를 전혀 진행한 적이 없다 며 제주은행 인수나 은행업 면허 취득을 위해 노력하고 있다는 일부 보도는 사실무근 이라고 밝혔다 제주은행도 보도된 네이버의 당행 인수 검토와 관련된 내용은 전혀 사실 무근임을 공지한다 고 지난달 일 공시했다 김지성 기자
16,2021-02-05,[특징주]네이버 '인수설 부인'에도 제주은행 20% 급등,아시아경제 지연진 기자 제주은행이 일 오전 전일대비 이상 급등하고 있다 제주은행은 이날 오전 시 분 기준 전일대비 뛴 원에 거래 중이다 제주은행은 네이버 인수설이 불거진 지난달 일부터 가파르게 올랐으며 지난달 일에는 종가기준 급등하기도 했다 다만 네이버는 지난 일 제주은행 인수를 검토한다는 언론보도에 대해 사실무근이라고 밝힌 바 있다 지연진 기자
17,2021-02-05,[특징주] 네이버 인수설에 제주은행 고공행진,서울경제 네이버의 인수설이 제기된 제주은행 이 일 장 초반 주가가 급등세를 보이고 있다 이날 오전 시 분 제주은행은 전 거래일 대비 오른 원에 거래됐다 네이버는 제주은행 인수설을 부인한 바 있지만 투자자들은 크게 신경 쓰지 않는 양상이다 한편 네이버는 지난 일 제주은행 인수를 검토한다는 언론보도에 대해 사실무근이라고 밝힌 바 있다 이완기 기자
18,2021-02-05,"대우건설, 원격드론관제 위해 네이버클라우드와 업무협약",지난 일 을지로 대우건설 본사에서 대우건설 기술연구원장 장승규 상무 왼쪽 네이버클라우드 클라우드 사업총괄 김태창 전무가 업무협약을 체결한 후 기념사진을 촬영하고 있다 파이낸셜뉴스 대우건설은 서울 을지로 본사에서 원격드론관제 사업을 본격화하기 위해 네이버클라우드와 업무협약 을 체결했다고 일 밝혔다 이번 협약에서 양사는 원격드론관제 시스템의 클라우드 활용 신규사업 발굴 등에 협력하기로 했다 대우건설은 지난 년 국내 건설업계 최초로 드론관제시스템 개발에 성공했다 대우건설이 개발한 드론관제시스템 은 현장마다 드론 전문가 없이도 중앙 관제시스템을 통해 주기적이고 안정적인 드론 자동 비행을 수행할 수 있는 것이 특징이다 건설현장의 생생한 드론영상을 실시간으로 모든 공사 관계자에게 전달해 건설 공정 및 안전 관리 생산성을 높이고 있다 최근에는 관제시스템을 활용해 해외현장의 드론 영상전송뿐 아니라 드론측량을 원격지원하는 등 코로나시대에 대응하고 있다 대우건설 관계자는 앞으로 건설현장에 활용되는 모든 드론의 비행 정보와 건설현장의 영상을 활용해 현장 전체의 자재 시공현황 변동사항 등을 자동으로 분석할 수 있는 시스템도 구축할 예정이다 고 말했다 대우건설은 년 사내서비스를 실시한 뒤 현재 국내외 개 현장에 드론관제시스템을 적용 중이며 년부터는 네이버클라우드와 함께 건설분야 이외 소방 인명 수색 해안 정찰과 같은 다양한 산업군에 서비스를 제공할 계획이다 대우건설의 이번 업무협약 체결은 건설 산업과 시너지 창출이 가능한 신사업을 발굴해 벨류체인을 확장하겠다는 중장기 전략에 따라 진행된 것으로 네이버클라우드와의 전략적 제휴로 신시장 진출의 기반을 마련할 수 있을 것으로 전망된다 대우건설 관계자는 불투명한 국내외 건설 시장 환경을 극복하고 지속적으로 회사가 성장해 나갈 수 있는 신성장 동력을 확보해 기업가치를 제고해 나갈 예정이다 고 말했다 박지영 기자
19,2021-02-05,"보드게임 ‘스플렌더 마블’, 오는 5일 네이버 쇼핑라이브서 첫 국내 출...",국내 유통사 코리아보드게임즈 가 오는 월 일 저녁 시 네이버 쇼핑라이브에서 단독으로 스플렌더 마블 을 국내 첫 출시할 예정이라고 밝혔다 보드게임 스플렌더 는 보드게임을 조금이라도 해본 사람들 사이에선 모르는 이가 드물다는 베스트셀러다 보석을 모아 카드를 구입해 승점을 얻는다는 간단한 규칙만으로 스플렌더는 전 세계적인 히트작 반열에 올랐다 규칙을 배우기 쉬운데다가 매력적인 재미와 전략성을 겸비한 덕분에 국내에서도 스플렌더 그랑프리 대회가 열릴 정도로 팬층이 두텁다 이러한 인기에 힘입어 스플렌더와 마블 공식 라이선스를 체결한 콜라보 보드게임 스플렌더 마블 이 출시될 예정이다 관계자는 스플렌더 마블은 보드게임 팬과 마블 팬 모두의 지지를 받을 만한 기대작 이라며 스플렌더의 재미를 그대로 계승하면서 마블 유니버스의 히어로들을 만날 수 있다는 점이 가장 큰 매력 이라고 밝혔다 한경닷컴 뉴스룸
