time,title,context
2021-03-11,"물 쿠팡, 기업가치 72조…삼성전자·하이닉스 이 3위",공모 확정 기업가치 억달러 육박 기업 중 삼성전자 하이닉스 주 예상 것 고평 이데일리 박종오 이준기 기 일 현지시간 쿠팡 공모 약 원 로 미국 뉴욕증권거래소 화 데뷔 이 기준 산정한 쿠팡 기업가치 약 억달러 약 조 억원 이마트 롯데쇼핑 리테 신세계 현대백화점 등 대기업 계열 유통사 곳 시가총액 합 것 국내기업 기준 현대차 약 조원 를 격차 삼성전자 약 조원 하이닉스 약 조원 이 톱 쿠팡 미 현지 이번 를 억 만달러 약 조 억원 의 자금 조달 종목코드 이 상장 주관사 골드만삭스 앨런앤드컴퍼니 모건체이스 등 주 예상 투자증권 이지영 연구원 보고서 쿠팡 주가 공모가인 이상 거래 것 이 주 저점은 달러 최종 공모가가 공모 희망 상향 조정 데 작년 뉴욕증시 데뷔 도어대시 에어비앤비 등 평가액 지속적 만큼 월 일각 쿠팡 기업가치 장기적 조원 대 수 전망 관련 블룸버그 차등의결권 풍부 유동성 등 뉴욕증시 프리미엄 등 언급 쿠팡 한국 증시 상장 선택 시총 억달러 것 이 분석 반면 주가 고평가 시각 쿠팡 주 매출액 비율 시가총액 연간 매출액 값 은 작년 매출액 기준 배 미국 최대 이커머스 기업 아마존 이베 징둥닷컴 배 등 쿠팡 성장주 중심 미국 나스닥 상장 중국 알리바바 배 정도 쿠팡 회사 거 그 주식 가치 그 고평가 의미 이준기
2021-03-11,반도체 슈퍼사이클 SK하이닉스 '훨훨,램 가격 개월 만 최고 글로벌 데이터센터 증설 수요 서버 램 가격 고공행진 예상 비트코 채굴 수요 증 한몫 분기 영업익 조 돌파 듯 주 석달 천원 하이닉스 메모리 반도체 램 가격 상승 반도체 시장 업황 호조 실적 주 상승 시장 기대치 증권 올해 분기 하이닉스 영업이익 전년 대비 조원대 것 일 한국거래소 하이닉스 주가 전 대비 원 거래 하이닉스 주가 달 약 상승세 기록 개인투자자들 이달 순매수세 하이닉스 이목 것 올해 반도체 수요 증 등 반도체 슈퍼사이클 초호황 예상 것 기대감 때문 하이닉스 주력 제품 램 낸드플래시 등 메모리 반도체 성장세 것 증권 이날 램 익스체인지 용 램 현물 수준 월 선 이 년 월 이후 개월 만 재고자산 회전율 램 고정 가격 상승 여력 것 최도연 신한금융투 연구위원 램 현물 저점 대비 상승 상황 이 현물가 고정 괴리 확대 설명 현물가 고정 괴리 것 램 현물 가격 상승 것 추세 램 고정가격 상승 가능성 데이터센터 구축 데 필수적 서버용 램 모바일 수요 동반 증가세 김동원 증권 연구원 램 시장 메모리 재고 바닥 가운데 모바 수요 강세 지속 면 월 북미 데이터센터 업체들 서버 신규 증설 수요 급증 분기 서버용 램 가격 최대 상승 예상 설명 글로벌 업체들 올해 클라우드 데이터센터 구축 계획 일례 구글 올해 스페 카타르 프랑스 등 클라우드 데이터센터 구축 예 상태 이 비트코 채굴 수요 증 램 가격 상승 요인 하이닉스 업계 최대 용량 고사양 모바 램 양산 시장 기대치 상승 바 처리 속 기존 제품 비교 것 고성능 카메라 앱 인공지능 등 고사양 반도체 필요 시장 선점 것 여기 지난해 월 낸드 공정 개발 완료 이날 신한금융투자 올해 분기 낸드플래시 예상 매출액 조 억원 수준 분기 조 억원 가량 증가 것 전망 투자증권 영업적자 기록 낸드 부문 올해 분기 흑자전환 것 예상 이날 에프앤가이드 올해 분기 하이닉스 예상 영업이익 조 억원 수준 작년 분기 영업이익 억원 것 감안 증가 수치 올해 전체 매출액 영업이익 조 억원 조 억원 지난해 잠정치 비교 상승 것 증권 전망 김정범 기자
2021-03-11,"[특징주]한미반도체, SK하이닉스 공급계약 소식 강세",파이낸셜뉴스 한미반도체 하이닉스 억원 규모 반도체 제조용 장비 공급계약 체결 소식 강세 이날 한미반도체 하이닉스 억 만원 규모 반도체 제조용 장비 공급계약 체결 공시 이 년 매출 해당 규모 계약기간 년 월 일 월 일 이진석 기자
2021-03-11,"한미반도체, SK하이닉스 118억 규모 반도체 장비 공급 계약",아시아경제 이민지 기 한미반도체 일 하이닉스 반도체 제조용 장비공급계약 체결 공시 계약금액 억 만원 매출액 대비 해당 계약 종료일 월 일 이민지 기자
2021-03-11,1분기 실적 호조 예상…하이닉스 낸드 개 기대,월 매출 발표 전년 선단 공정 매출 견조 경쟁사 생산라인 가동 중단 분기 가이던스 것 밸류에이션 상향 컨트롤러 부족 낸드 가격 하이닉스 통 가능 이데일리 고준혁 기 세계 최대 파운드 업체 대 초 실적 호조세 것 걱정 걱정 이 얘 만큼 반도체 업황 호조 수급 부족 단 상승 면 유리한 상황 평가 의 호황 메모리 반도체 낸드 플래시 도 가격 상승 것 전망 낸드 사업부 손실 기록 중 하이닉스 손익분기점 예상 수 수 셈 일 대 증시 장 마감 직후 월 매출 발표 억 이하 미국 로 전월 대비 감소 전년 동기 대비해서 증가 전월 대비 감소 이유 춘절 연휴 영업 수 평소 대비 주일 정도 부족 때문 월 매출 것 예상 김경민 하나금융투 연구원 월 매출 월 대비 증가 것 예상 며 영업 수 월 대비 모바 시장 성수 효과 긍정적 영향 때문 이 설명 이 모바 분야 긴밀한 관계 미디어텍 경우 월 월 매출 전년 동기 대비 증가 라 의 선단 공정 이하 의미 매출 견조한 상황 월 중순 시설투자 계획 억 억달러 발표 시설투자 예산 를 선단 공정 배정 주 고객 모바 분야 고성능 컴퓨팅 암호화폐 채굴용 사용 그래픽카드 등 의 선단 공정 수요 촉진 경쟁사 생산 라인 가동 중단 등 공급 부족 평균판매단가 의 분기 실적 가이던스 전망 연구원 의 분기 매출 가이던스 억 를 무난 달성 것 전망 며 텍사스 한파 삼성전자 생산라인 가동 중단 영향 일본 지진 르네사스 의 가동 중단 영향 비트 마이크로컨트롤러유닛 낸드 컨트롤러 등 공급 부족 심화 생산라인 확보 필요 고객들 의존 때문 라 분석 반도체 업종 투 심리 영향 요인 의 매출 증 속도 만큼 업계 비중 월별 매출 전년 동기 대비 이상 성장 뿐 파운드 전체 밸류에이션 한번 상향 조정 것 예상 관건 공급부족 를 얼마 상승시키냐다 한편 일부 파운드 공장 가동 중단 낸드 컨트롤러 공급 부족 현상 이 낸드 솔루션 완제품 가격 상승 영향 것 전망 실현 하이닉스 낸드 사업부 호재 것 연구원 낸드 컨트롤러 공급 부족해 낸드 솔루션 완제품 가격 상승 예상 일종 왝더독 현상 며 손실 기록 중 하이닉스 손익분기점 을 통과 수 것 전망 라 고준혁
