negative,neutral,positive
16.471910473,5.643942238,42.52588360100001
15.124122085,7.2139196850000005,32.68818864
20.197043524999998,6.782272290000002,59.436409584
18.982165934999998,10.398373984999997,42.336032937000006
21.863710190999996,6.782272290000002,58.603076251000005
11.022493224,5.299186993,23.541734417
12.234730986999999,5.893942238,44.723319498
32.05338893199999,14.158982887,73.022971908
9.637721491999999,6.402220138000001,29.043297894
9.426339378,4.703033147000001,26.657119032000004
30.648505805999996,2.514311641,19.742644298000002
13.500542004,6.7983739850000005,36.761246612
211.16267403199998,82.59083151700001,489.081924672
