negative,neutral,positive
13.504117156000001,4.0919220350000005,46.068230142
14.165265223,3.7824094600000007,36.46413098799999
13.965770273999999,3.775338752,31.961100685999998
30.215419593999997,8.182272288,69.20328992399999
19.929804345,4.345934958000001,48.04536317
46.204388161000004,5.918886804000001,73.31552011299999
118.06192537700001,12.996056151000001,162.39470408000005
31.826471036000004,0.9977329580000001,39.15167767
30.391688427000002,0.9977329580000001,38.62993854
23.576530708,6.826716733000001,44.72828992199999
68.89098502800002,8.751861234,98.38950643299997
410.732365329,60.66686433100001,688.3517516679999
