negative,neutral,positive
60.216329811,4.587182616000001,73.798028949
41.66877101699998,6.808031060000001,69.75718020699998
30.17490097999999,6.213108285000001,36.100618587999996
14.780302082,10.725876970999998,39.467725091
15.391413193,10.392543637,39.189947314
28.889044152999997,14.091897399999999,63.86943746899999
26.97610153899999,15.132923042999995,67.82084162
34.403846152,5.153846152999999,24.115384614999996
35.964285713,6.624999996,28.95238094699999
31.489312515000005,5.507520324,36.72427409699999
319.9543071549999,85.237929485,479.79581889699995
