negative,neutral,positive
15.974358974,0.974358975,13.397435896
31.357692306,0.974358975,21.514102564
26.799999999,2.933333333,20.266666666
17.966021917,2.9475996900000005,37.38398106
41.550332051999995,9.455414098999999,65.12946335400001
33.124229426999996,6.507775692000001,39.995678848000004
33.63841877699999,5.484670672,55.632389970999995
38.57279368199999,7.03389638,47.58174224399999
19.254146612999996,2.4418522439999997,19.443762405
53.07495723799999,6.855183492000001,67.58944125099998
41.45161410299999,4.972080765,57.385873611
30.12690818599999,6.282218052,49.235985288
41.353675121,5.893702034,52.48734653499999
12.339430895,1.31504065,7.272357723000001
436.5845792899999,64.071485053,554.3162274160001
