negative,neutral,positive
22.911904762000002,2.7833333330000003,10.554761904
33.98413413799999,7.014246997000001,28.860763518
21.544715446999998,5.282520324,17.302845527000002
24.667957771999998,6.969184322999999,20.582896633
58.24371661300002,13.816284165000003,84.979404182
21.99194139400001,0.403846154,9.74157509
14.287987013000002,1.434848484,13.50064935
35.923960101000006,4.4848484840000005,27.146197999999988
6.064574314999999,2.234848484,8.549062048000001
39.271054826,6.329997917,34.104409002
34.912611305000006,8.168912116,39.14849012499999
23.313320098,5.188721876999999,28.253039326
337.11787778400003,64.111592658,322.72409470499997
