time,title,context
2021-05-12,신세계인터내셔날 1분기 영업익 213억원…전년 동기 대비 78%↑,아시아경제 공병선 기 신세계인터내셔날 올해 분기 영업이익 억원 전년 동기 대비 증가 일 공시 매출 억원 전년 동기 대비 당기순이익 억원 전년 동기 대비 증가 공병선 기자
2021-05-12,신세계인터내셔날 1분기 영업익 213억…전년비 78 ↑,헤럴드경제 증권부 신세계인터내셔날 분기 연결기준 영업이익 억 만원 전년동기대비 증가 일 공시 기간 매출액 억 만원 것 당기순이익 억 만원 증가 것 잠정 집계
2021-05-12,신세계인터내셔날 1분기 영업이익 78 증가 213억원,해외패션 코스메틱 사업 견고 국내패션 온라인 성장 흑자전환 아시아경제 이승진 기 신세계인터내셔날 분기 해외패션 사업 화장품 사업 견고한 실적 영업이익 개선 신세계인터내셔날 년 분기 매출 억원 영업이익 억원 전년 대비 증가 일 당기순이익 증가 억원 잠정 집계 사업 부문 명품 셀린느 메종 마르지엘라 등 컨템포러리 브랜드 층 수요 확 해외패션부문 매출 전년 동기 대비 증가 국내패션부문 브랜드 효율화 온라인 강화 사업 효율성 개선 영업이익 흑자전환 성공 코스메틱부문 해외 브랜드 국내 수요 증가 수입 화장품 매출 전년 동기 대비 증가 신세계인터내셔날 비디비치 연작 등 자체 브랜드 국내외 온라인 판매 강화 중국 소비 심리 회복 연말 전반적 실적 상승 설명 자주사업부문 온라인 매출 증가 한 매출 성장 신세계인터내셔날 관계자 패션 화장품 해외 브랜드 수요 지속 자체 브랜드 실적 확대 올해 고성장 것 말 이승진 기자
2021-05-12,반등 성공 신세계인터내셔날 1분기 영업이익 78 증가,서울경제 신세계인터내셔날 브플먼트 보브 지컷 스튜디오 톰보 화보 제공 신세계인터내셔날 신세계인터내셔날 올해 소비 심리 분기 영업이익 증가 등 실적 반등 성공 일 신세계인터내셔날 분기 매출 증가 억원 영업이익 억 만원 공시 당기순이익 증가 억 만원 지난해 신세계인터내셔날 신종 코로나바이러스 감염증 코 정국 직격탄 매출 감소 조 억원 영업이익 감소 억원 기록 반등 성공 것 신세계인터내셔날 전개 메종 마르지엘라 등 해외 명품 수요 탓 메종 마르지엘라 셀린느 아크네스튜디오 등 밀레니얼 세대 중심 신 명품 으 이 해외패션부문 매출 전년 동기 대비 증가 국내패션부문 브랜드 효율화 온라인 강화 사업 효율성 개선 영업이익 흑자전환 성공 코스메틱부문 해외 브랜드 국내 수요 증가 수입 화장품 매출 전년 동기 대비 증가 비디비치 연작 등 자체 브랜드 국내외 온라인 판매 강화 중국 소비 심리 회복 연말 전반적 실적 상승 자주사업부문 온라인 매출 증가 한 매출 성장 신세계인터내셔날 관계자 패션 화장품 해외 브랜드 수요 지속 자체 브랜드 실적 확대 올해 고성장 것 말 박형윤 기자
