Date,Open,High,Low,Close,Adj Close,Volume
2021-02-25,95600.000000,96900.000000,94700.000000,96900.000000,96900.000000,2812745
2021-02-26,99500.000000,100400.000000,96100.000000,97600.000000,97600.000000,8086380
2021-02-27,99500.000000,100400.000000,96100.000000,97600.000000,97600.000000,8086380
2021-02-28,99500.000000,100400.000000,96100.000000,97600.000000,97600.000000,8086380
2021-03-01,99500.000000,100400.000000,96100.000000,97600.000000,97600.000000,8086380
2021-03-02,99800.000000,100800.000000,98000.000000,98300.000000,98300.000000,4610170
2021-03-03,98100.000000,99000.000000,97600.000000,98700.000000,98700.000000,2641605
2021-03-04,97500.000000,98000.000000,96200.000000,96400.000000,96400.000000,3474450
2021-03-05,93800.000000,94800.000000,92600.000000,94200.000000,94200.000000,3563165
2021-03-06,93800.000000,94800.000000,92600.000000,94200.000000,94200.000000,3563165
2021-03-07,93800.000000,94800.000000,92600.000000,94200.000000,94200.000000,3563165
2021-03-08,94400.000000,94900.000000,90800.000000,90800.000000,90800.000000,3407620
2021-03-09,89700.000000,90300.000000,86900.000000,88200.000000,88200.000000,5343350
2021-03-10,90500.000000,92900.000000,89800.000000,92000.000000,92000.000000,4498345
2021-03-11,92100.000000,96900.000000,91400.000000,95800.000000,95800.000000,4640455
2021-03-12,97800.000000,98000.000000,95400.000000,96200.000000,96200.000000,2175315
2021-03-13,97800.000000,98000.000000,95400.000000,96200.000000,96200.000000,2175315
2021-03-14,97800.000000,98000.000000,95400.000000,96200.000000,96200.000000,2175315
2021-03-15,96000.000000,96400.000000,94400.000000,95800.000000,95800.000000,1729905
2021-03-16,96200.000000,97000.000000,95600.000000,95800.000000,95800.000000,1354265
2021-03-17,95800.000000,98200.000000,95600.000000,97000.000000,97000.000000,2019765
2021-03-18,97700.000000,100800.000000,97200.000000,99600.000000,99600.000000,3858485
2021-03-19,97700.000000,99400.000000,96800.000000,98500.000000,98500.000000,2584905
2021-03-20,97700.000000,99400.000000,96800.000000,98500.000000,98500.000000,2584905
2021-03-21,97700.000000,99400.000000,96800.000000,98500.000000,98500.000000,2584905
2021-03-22,98600.000000,99300.000000,97600.000000,98800.000000,98800.000000,1575175
2021-03-23,99200.000000,100600.000000,97100.000000,98100.000000,98100.000000,1899820
2021-03-24,97300.000000,98400.000000,96400.000000,98400.000000,98400.000000,1442815
2021-03-25,98000.000000,98200.000000,96400.000000,97000.000000,97000.000000,1942655
2021-03-26,97600.000000,99000.000000,97200.000000,99000.000000,99000.000000,1922735
2021-03-27,97600.000000,99000.000000,97200.000000,99000.000000,99000.000000,1922735
2021-03-28,97600.000000,99000.000000,97200.000000,99000.000000,99000.000000,1922735
2021-03-29,99200.000000,99300.000000,97000.000000,97500.000000,97500.000000,1745565
2021-03-30,98000.000000,99400.000000,97900.000000,98700.000000,98700.000000,1555365
2021-03-31,98800.000000,101000.000000,98200.000000,99600.000000,99600.000000,2515180
2021-04-01,100000.000000,100800.000000,98400.000000,99800.000000,99800.000000,2062115
2021-04-02,101600.000000,101600.000000,99800.000000,100200.000000,100200.000000,1493205
2021-04-03,101600.000000,101600.000000,99800.000000,100200.000000,100200.000000,1493205
2021-04-04,101600.000000,101600.000000,99800.000000,100200.000000,100200.000000,1493205
2021-04-05,100600.000000,101000.000000,100000.000000,100400.000000,100400.000000,1552000
2021-04-06,101200.000000,109000.000000,101000.000000,108800.000000,108800.000000,8624790
2021-04-07,108800.000000,108800.000000,105200.000000,108400.000000,108400.000000,4104480
2021-04-08,107800.000000,112200.000000,106800.000000,109600.000000,109600.000000,4562570
2021-04-09,110800.000000,112200.000000,110200.000000,111600.000000,111600.000000,3944195
2021-04-10,110800.000000,112200.000000,110200.000000,111600.000000,111600.000000,3944195
2021-04-11,110800.000000,112200.000000,110200.000000,111600.000000,111600.000000,3944195
2021-04-12,111600.000000,111600.000000,111600.000000,111600.000000,111600.000000,0
2021-04-13,111600.000000,111600.000000,111600.000000,111600.000000,111600.000000,0
2021-04-14,111600.000000,111600.000000,111600.000000,111600.000000,111600.000000,0
2021-04-15,120500.000000,132500.000000,118000.000000,120500.000000,120500.000000,17115015
2021-04-16,115500.000000,120500.000000,115500.000000,119000.000000,119000.000000,13709555
2021-04-17,115500.000000,120500.000000,115500.000000,119000.000000,119000.000000,13709555
2021-04-18,115500.000000,120500.000000,115500.000000,119000.000000,119000.000000,13709555
2021-04-19,120000.000000,122000.000000,117500.000000,119000.000000,119000.000000,5441693
2021-04-20,119000.000000,121000.000000,118000.000000,119500.000000,119500.000000,2952174
2021-04-21,119500.000000,119500.000000,117000.000000,118000.000000,118000.000000,4461636
2021-04-22,118000.000000,119500.000000,117500.000000,117500.000000,117500.000000,2279180
2021-04-23,116500.000000,118500.000000,114500.000000,117500.000000,117500.000000,2473720
2021-04-24,116500.000000,118500.000000,114500.000000,117500.000000,117500.000000,2473720
2021-04-25,116500.000000,118500.000000,114500.000000,117500.000000,117500.000000,2473720
2021-04-26,118000.000000,118000.000000,117500.000000,118000.000000,118000.000000,1729458
2021-04-27,118500.000000,124500.000000,118500.000000,121500.000000,121500.000000,5332544
2021-04-28,121500.000000,122000.000000,119000.000000,119500.000000,119500.000000,2276272
2021-04-29,120000.000000,120500.000000,115500.000000,117000.000000,117000.000000,3445462
2021-04-30,117000.000000,117000.000000,113000.000000,113500.000000,113500.000000,4405688
2021-05-01,117000.000000,117000.000000,113000.000000,113500.000000,113500.000000,4405688
2021-05-02,117000.000000,117000.000000,113000.000000,113500.000000,113500.000000,4405688
2021-05-03,112500.000000,116000.000000,110000.000000,114500.000000,114500.000000,2832622
2021-05-04,113500.000000,116000.000000,112000.000000,115500.000000,115500.000000,2228466
2021-05-05,113500.000000,116000.000000,112000.000000,115500.000000,115500.000000,2228466
2021-05-06,115000.000000,117500.000000,113500.000000,115000.000000,115000.000000,3234424
2021-05-07,115500.000000,117000.000000,114000.000000,114500.000000,114500.000000,2040844
2021-05-08,115500.000000,117000.000000,114000.000000,114500.000000,114500.000000,2040844
2021-05-09,115500.000000,117000.000000,114000.000000,114500.000000,114500.000000,2040844
2021-05-10,115500.000000,116500.000000,114500.000000,116000.000000,116000.000000,1898994
2021-05-11,115000.000000,117000.000000,114500.000000,114500.000000,114500.000000,1875600
2021-05-12,115000.000000,115500.000000,112000.000000,113000.000000,113000.000000,2558482
2021-05-13,109000.000000,111000.000000,108000.000000,109500.000000,109500.000000,4201490
2021-05-14,109500.000000,111500.000000,108000.000000,109000.000000,109000.000000,2276082
2021-05-15,109500.000000,111500.000000,108000.000000,109000.000000,109000.000000,2276082
2021-05-16,109500.000000,111500.000000,108000.000000,109000.000000,109000.000000,2276082
2021-05-17,109000.000000,111000.000000,109000.000000,110500.000000,110500.000000,1656454
2021-05-18,111500.000000,114500.000000,111000.000000,113000.000000,113000.000000,1585701
2021-05-19,111500.000000,114500.000000,111000.000000,113000.000000,113000.000000,1585701
2021-05-20,112500.000000,115500.000000,112000.000000,113500.000000,113500.000000,2135101
2021-05-21,116000.000000,119000.000000,114500.000000,117000.000000,117000.000000,3018548
2021-05-22,116000.000000,119000.000000,114500.000000,117000.000000,117000.000000,3018548
2021-05-23,116000.000000,119000.000000,114500.000000,117000.000000,117000.000000,3018548
2021-05-24,116500.000000,118000.000000,115500.000000,116500.000000,116500.000000,1715308
2021-05-25,117000.000000,118000.000000,116000.000000,118000.000000,118000.000000,1777001
2021-05-26,118500.000000,120000.000000,117500.000000,119500.000000,119500.000000,2293446
