,날짜,기사제목,본문내용
10,2021-04-30,LX 사명 갈등 봉합..LG·국토정보공사 공동사용 결론,머니투데이 지영호 기자 위쪽부터 한국국토정보공사 출원 상표 그룹 출원 상표 사진 특허청 에서 분리하는 신설지주와 한국국토정보공사 이하 공사 가 사명 공동사용에 합의했다 개월여간 이어진 사명갈등이 사실상 봉합된 것으로 풀이된다 신설지주는 다음달 일부터 그룹 사명을 문제없이 쓸 수 있게 됐다 일 와 공사는 사명 공동사용에 뜻을 모으고 상생을 위한 협력에 나선다고 밝혔다 그룹에서 분리된 신설 지주회사가 홀딩스 로 사명을 결정하자 라는 영문명을 쓰는 공사는 사업방해를 이유로 반대해왔다 하지만 이날 양사가 공동사용에 함의함에 따라 양측은 각자의 업역에서 라는 이름을 사용할 수 있게 된다 상생 협력안은 대외적으로 양사의 사업 혼동을 방지하는 상표 사용 구분 유사 사업 분야에 대한 상표 사용 금지 등의 내용이 핵심이다 이 외 홀딩스 자회사와 한국국토정보공사간의 협력 사업 발굴 추진 사회가치 실현과 지역균형발전을 위한 사업 발굴 공간정보산업 발전을 위한 상호 협력 등 민관 상생 방안이 포함돼 있다 앞서 공사는 지난 월 신설지주사의 상표 사용을 놓고 내용증명서 발송하고 특허청에 이의 제기와 특허청장 면담 공정거래위원회의 불공정거래행위 신고 등 강경한 입장을 고수해왔다 특히 신설지주가 라는 이름으로 출범하면 법원에 상표 사용금지 가처분 신청을 낼 것이라고 예고한 바 있어 법정 분쟁으로 이어질 상황이었다 그동안 측은 원만하게 대화로 풀자는 입장을 여라차례 피력해왔다 하지만 의 대화 제안에 대해 양측간 대화 방안을 두고도 견해차가 갈린 것으로 전해진다 측은 대표간 대화를 요구하는 반면 국토정보공사는 실무자간 논의가 우선이라고 주장하면서 협상에 진전을 보지 못했다 이날 양사가 공동사용으로 결론을 내리고 실무진 협상으로 가닥을 잡음에 따라 구체화될 상생협력 방안에 관심이 쏠린다 는 신설지주사인 홀딩스가 출범한 이후 공사와 협력 세부 사항을 협상한다는 계획이다 관계자는 이번에 교환된 상생 협력안에는 사회적 가치 실현과 지역 균형 발전을 위한 사안들이 다수 포함돼 있다 며 사명과 상표 사용 논쟁을 넘어 대표적인 민관 상생의 모범 사례가 될 수 있도록 양사가 뜻을 모은 결과 라고 말했다 이어 대화와 협의를 통해 상호간 이해의 폭을 히는데 많은 노력을 기울이고 있다 며 사명 논쟁을 일단락하고 민관 협력의 좋은 결과로 마무리되길 기대한다 고 말했다 공사 관계자도 신설 지주사와 상생 협력을 위해 뜻을 모은 만큼 조만간 양사의 의 만남을 기대한다 며 향후 협상안을 위해 양사가 협력해 사명 분쟁이 원만히 해결될 수 있기를 희망한다 고 말했다 지영호 기자
11,2021-04-30,"LG 지주사 김흥식 인사팀장, LG엔솔 CHO로 이동",그룹 지주사 인사 노무팀장을 맡고 있던 김흥식 부사장이 에너지솔루션 최고인사책임자 로 이동했다 일 에 따르면 김 부사장은 최근 주 인사 노무팀장에서 에너지솔루션 로 발령받았다 그는 전자와 생활건강에서 인사 업무를 담당했으며 주 로 오기 전엔 를 역임했다 그는 년 말 인사에서 부사장으로 승진하며 지주사 인사팀장이 됐다 지주사 인사팀장은 김 부사장의 후임이 결정될 때까지 당분간 김이경 주 인사담당 전무가 대행한다 현재 에너지솔루션은 현 인 박해정 전무가 있지만 신병 상의 이유로 사실상 공석이다 그룹은 인 김기수 상무도 최근 에너지솔루션 인사담당으로 급파한 것으로 알려졌다 는 에너지솔루션의 성장에 따라 효율적 인사관리를 위해 김 부사장을 발령한 것이라고 설명했다 관계자는 에너지솔루션은 년내 배터리 생산량과 매출이 배 이상 늘어날 것 이라며 기존 가 공석인 상황에서 당면한 인사 현안의 시급성을 감안해 김 부사장이 로 이동했다 고 말했다 이종혁 기자
12,2021-04-30,"LX 사명 논란 마무리…LG-한국국토정보공사, 사명 공동사용 합의키로",이미지출처 연합뉴스 아시아경제 정현진 기자 사명을 놓고 갈등을 빚었던 와 한국국토정보공사가 사명을 공동으로 사용하는 것에 큰 틀에서 합의를 했다고 일 밝혔다 에서 분리되는 홀딩스 출범을 단 하루 앞두고 이뤄진 합의다 는 이날 한국국토정보공사와 사명을 함께 사용하며 상호 발전하는 방향에 양사가 공감 실무 협상을 이어간다고 발표했다 두 회사는 이날까지 협상을 진행 상생 협력안을 교환하고 큰 틀의 합의를 이뤘다 한국국토정보공사가 에 사명 사용 반대 입장을 밝힌 지 개월 만이다 구본준 고문이 로부터 계열분리하는 신설회사 홀딩스 상사 하우시스 실리콘웍스 는 다음달 일 공식 출범한다 홀딩스는 등 개 자회사를 분리해 설립된다 지난달 신설지주의 사명이 홀딩스로 확정됐다는 소식이 전해진 뒤 한국국토정보공사는 강하게 반발하며 지난 일 공정거래위원회에 불공정거래행위로 를 신고한 바 있다 이번 상생 협력안은 대외적으로 두 회사의 사업 혼동을 방지하는 상표 사용 구분 유사 사업 분야에 대한 상표 사용 금지 등의 내용을 핵심으로 한다 또 홀딩스 자회사와 한국국토정보공사간의 협력 사업 발굴 추진 공간정보산업 발전을 위한 상호 협력 등 민관 상생 방안이 포함돼 있다 관계자는 이번 상생 협력안에는 사회적 가치 실현과 지역 균형 발전을 위한 사안들이 다수 포함돼 있다 면서 사명 및 상표 사용 논쟁을 넘어 대표적인 민관 상생의 모범 사례가 될 수 있도록 양사가 뜻을 모은 결과 라고 말했다 는 신설지주사인 홀딩스가 공식 출범한 이후 한국국토정보공사와 협력 세부 사항을 협상한다는 계획이라고 밝혔다 는 추가 논의할 내용에 대해 지주사 상표 사용의 명확한 구분 도메인 보호 지주사의 유사 사업 분야 상표 사용금지 상호 협력 사업 발굴 사회가치 실현과 지역균형발전을 위한 사업 발굴 공간정보산업 발전을 위한 상호 협력 등이라고 설명했다 관계자는 대화와 협의를 통해 상호간 이해의 폭을 넓히는데 많은 노력을 기울이고 있다 면서 사명 논쟁을 일단락하고 민관 협력의 좋은 결과로 마무리되길 기대한다 고 말했다 이종락 홍보처장은 신설 지주사와 상생 협력을 위해 뜻을 모은 만큼 조만간 양사의 의 만남을 기대한다 면서 향후 협상안을 위해 양사가 적극 협력해 사명 분쟁이 원만히 해결될 수 있기를 희망한다 고 말했다 정현진 기자
13,2021-04-30,LG·국토정보공사 ‘LX’ 공동 사용키로…“논쟁 일단락 기대”,헤럴드경제 양대근 기자 그룹은 신설 지주회사 사명인 를 둘러싸고 갈등을 빚은 한국국토정보공사 와 사명을 공동 사용하기로 뜻을 모았다고 일 밝혔다 에 따르면 양사는 사명을 공동 사용하기로 큰 틀에서 합의를 이루고 상호 발전하는 방향으로 실무 협상을 이어가기로 했다 상생 협력안은 대외적으로 양사의 사업 혼동을 방지하는 상표 사용 구분 유사 사업 분야에 대한 상표 사용 금지 등의 내용이 핵심이다 아울러 홀딩스 자회사와 한국국토정보공사간의 협력 사업 발굴 추진하고 공간정보산업 발전을 위한 상호 협력하는 등 다양한 민간 상생 방안을 포함한다 신설 지주사인 홀딩스가 공식 출범하면 한국국토정보공사와 세부 협상을 한다는 계획이다 측은 사명 상표 사용 논쟁을 넘어 대표적인 민관 상생의 모범 사례가 될 수 있도록 양사가 뜻을 모은 결과 라며 상호 이해의 폭을 넓히기 위해 많은 노력을 기울이고 있고 논쟁이 일단락하길 기대한다 고 말했다
14,2021-04-30,"LX 사명 분쟁 마무리…LG·국토정보공사, 공동 사용하기로",다음달 출범하는 사명을 두고 갈등을 빚던 와 한국국토정보공사가 사명 공동 사용에 뜻을 모으며 최종 합의했다 이는 공사가 사명 사용 반대 입장을 밝힌 지 개월 만이다 는 한국국토정보공사와 사명을 함께 사용하며 상호 발전하는 방향에 양사가 공감하고 큰 틀의 합의를 이뤘다고 일 밝혔다 양사는 앞으로 실무 협상을 이어간다는 방침이다 한국국토정보공사의 위 와 구본준 고문의 신설 지주회사 의 아래 상생 협력안은 대외적으로 양사의 사업 혼동을 방지하는 상표 사용 구분 유사 사업 분야에 대한 상표 사용 금지 등의 내용이 핵심이다 이외 홀딩스 자회사와 한국국토정보공사간의 협력 사업 발굴 추진 공간정보산업 발전을 위한 상호 협력 등 다양한 민관 상생 방안이 포함되어 있다 관계자는 이번에 교환된 상생 협력안에는 사회적 가치 실현과 지역 균형 발전을 위한 사안들이 다수 포함되어 있다 며 사명 및 상표 사용 논쟁을 넘어 대표적인 민관 상생의 모범 사례가 될 수 있도록 양사가 뜻을 모은 결과 라고 말했다 는 신설지주사인 홀딩스가 공식 출범한 이후 한국국토정보공사와 협력 세부 사항을 협상한다는 계획이다 관계자는 대화와 협의를 통해 상호간 이해의 폭을 넗히는데 많은 노력을 기울이고 있다 며 사명 논쟁을 일단락하고 민관 협력의 좋은 결과로 마무리되길 기대한다 고 말했다 이재은 기자
15,2021-04-30,"LG-국토정보公, 'LX' 사명 함께 쓰기로…""상생 협력 논의""",사명 공동사용 관련 양사 공감대 형성 내달 실무진 협상으로 상생 협력 구체화 민관 상생 모범 사례 결과 기대 이데일리 신중섭 기자 내달 일부터 출범하는 그룹 신설지주의 사명을 두고 갈등을 빚던 와 한국국토정보공사가 사명을 함께 사용하기로 뜻을 모으고 상생을 위한 협력에 나서기로 했다 국토정보공사가 에 사명 사용 반대 입장을 밝힌 지 약 개월 만이다 와 한국국토정보공사가 특허청에 출원한 상표 왼쪽부터 그룹 출원 상표 한국국토정보공사 출원 상표 사진 특허청 는 국토정보공사와 사명을 함께 사용하며 상호 발전하는 방향에 대해 양사 모두 공감했다고 일 밝혔다 앞서 국토정보공사는 신설 지주사의 상표 사용을 놓고 지난 월 내용증명서 발송과 함께 특허청에 이의를 제기 했다 이어 지난달에는 특허청장 간 면담을 진행하고 공정거래위원회의 불공정거래행위 신고까지 하는 등 강경한 입장을 보였다 신설지주가 월 일 사명으로 출범하면 가처분 신청 등 법적 대응에 나설 예정이었다 이번 합의로 양사는 구체적인 상생 협력을 위해 실무진 협상을 재개할 예정이다 상생 협력안은 대외적으로 양사의 사업 혼동을 방지하는 상표 사용 구분 유사 사업 분야에 대한 상표 사용 금지 등의 내용이 핵심이다 이외 홀딩스 자회사와 한국국토정보공사간의 협력 사업 발굴 추진 공간정보산업 발전을 위한 상호 협력 등 다양한 민관 상생 방안이 포함돼 있다 관계자는 금번 교환된 상생 협력안에는 사회적 가치 실현과 지역 균형 발전을 위한 사안들이 다수 포함돼 있다 며 사명 및 상표 사용 논쟁을 넘어 대표적인 민관 상생의 모범 사례가 될 수 있도록 양사가 뜻을 모은 결과 라고 말했다 는 신설지주사인 홀딩스가 공식 출범한 이후 국토정보공사와 협력 세부 사항을 협상한다는 계획이다 관계자는 대화와 협의를 통해 상호간 이해의 폭을 넓히는데 많은 노력을 기울이고 있다 며 사명 논쟁을 일단락하고 민관 협력의 좋은 결과로 마무리되길 기대한다 고 말했다 한편 그룹에서 계열분리하는 홀딩스는 내달 일 본격적으로 닻을 올린다 홀딩스는 상사 하우시스 실리콘웍스 판토스 등 개 자회사로 구성된다 구본준 그룹 고문을 중심으로 새로 출범하는 홀딩스는 자산 조원이 넘어 대기업으로 분류된다 그룹의 자산규모는 약 조원으로 재계 순위 위권이 예상된다 신중섭
16,2021-04-30,"LG가전, 1분기 매출 첫 10조 돌파...‘가전 명가’ 입지 다져",프리미엄 라인판매 호조 힘입어 영업이익률 쑥 삼성도 이익률 호실적 시그니처 올레드 이 스위스 취리히 소재 불가리 매장에 전시돼 있는 모습 전자 제공 전자가 올 분기 가전 사업에서 사상 처음으로 조원이 넘는 매출을 달성하며 가전 명가 의 입지를 확고히 했다 삼성전자의 가전 사업 영업이익을 뛰어넘는 등 프리미엄 라인 판매 증가로 인한 수익성 개선 효과도 두드러졌다 일 업계에 따르면 전자의 생활가전 담당 사업본부와 담당 사업본부가 분기 조 억원의 매출을 달성했다 두 사업본부의 분기 매출 합이 조원을 돌파한 것은 이번이 처음으로 국내 대표 가전기업의 저력을 보여줬다는 평가다 전년 동기와 비교해 무려 증가했다 사업본부는 의류관리기 건조기 식기세척기 등 신가전과 오브제컬렉션 등 프리미엄 라인 판매 호조가 사업본부는 올레드 판매 급증이 매출 성장을 이끌었다 프리미엄 라인 성장은 수익성 개선으로도 연결됐다 두 사업본부의 영업이익은 조 억원으로 전년 동기대비 증가했다 영업이익률은 를 기록하는 등 지난해 이익률 보다 포인트 올랐다 가전 사업에서 가 훌쩍 넘는 이익률을 내놓으면서 업계를 깜짝 놀라게 했다 가전은 인건비 비중이 높아 이익률이 약 대를 기록하는 것이 일반적이기 때문이다 미국의 전통 가전업체 월풀이 약 의 이익률을 기록하는 것이 대표적이다 삼성전자도 가전 사업에서 호실적 행진을 이어가고 있다 삼성전자는 분기 소비자가전 부문에서 매출 조 억원 영업이익 조 억원을 기록했다 전년 동기대비 각각 증가한 수치다 삼성전자는 년형 가 출시 여일만에 국내에서 만대가량 팔리는 등 부문의 선전이 두드러졌다 생활가전 사업에서도 맞춤형 취향가전 비스포크가 국내에서 큰 인기를 끌고 있는데다 해외 판매를 본격화한 것도 실적 개선에 영향을 끼쳤다 그러나 수익성 측면에서는 전자에 뒤쳐졌다 삼성전자 부문의 영업이익률은 로 전자보다 포인트 낮았다 다만 삼성전자 부문에는 생활가전 외 의료기기 사이니지 모니터 등의 실적이 포함돼 정확한 비교는 어렵다는 게 업계 분석이다 한편 증권가는 전자가 분기 매출과 영업이익 모두 역대 최대 실적을 거두면서 올해 실적 전망치 또한 올려 잡았다 유진투자증권은 전자가 올해 매출 조 억원 영업이익 조 억원을 기록할 것으로 내다봤다 기존 전망치보다 각각 상향했다 이는 전년과 비교해 각각 증가할 것이란 예상이다 김성미 기자
17,2021-04-30,"LG 가전, 분기 매출 사상 첫 10조 돌파…삼성 영업익 눌렀다",프리미엄 라인 판매 호조 가전 명가 입지 확고히 이익률 삼성 넘어서 제공 각 사 헤럴드경제 김성미 기자 전자가 올 분기 가전 사업에서 사상 처음으로 조원이 넘는 매출을 달성하며 가전 명가 의 입지를 확고히 했다 삼성전자의 가전 사업 영업이익을 뛰어넘는 등 프리미엄 라인 판매 증가로 인한 수익성 개선 효과도 두드러졌다 일 업계에 따르면 전자의 생활가전 담당 사업본부와 담당 사업본부가 분기 조 억원의 매출을 달성했다 두 사업본부의 분기 매출 합이 조원을 돌파한 것은 이번이 처음으로 국내 대표 가전기업의 저력을 보여줬다는 평가다 전년 동기와 비교해 무려 증가했다 사업본부는 의류관리기 건조기 식기세척기 등 신가전과 오브제컬렉션 등 프리미엄 라인 판매 호조가 사업본부는 올레드 판매 급증이 매출 성장을 이끌었다 프리미엄 라인 성장은 수익성 개선으로도 연결됐다 두 사업본부의 영업이익은 조 억원으로 전년 동기대비 증가했다 영업이익률은 를 기록하는 등 지난해 이익률 보다 포인트 올랐다 가전 사업에서 가 훌쩍 넘는 이익률을 내놓으면서 업계를 깜짝 놀라게 했다 가전은 인건비 비중이 높아 이익률이 약 대를 기록하는 것이 일반적이기 때문이다 미국의 전통 가전업체 월풀이 약 의 이익률을 기록하는 것이 대표적이다 삼성전자도 가전 사업에서 호실적 행진을 이어가고 있다 삼성전자는 분기 소비자가전 부문에서 매출 조 억원 영업이익 조 억원을 기록했다 전년 동기대비 각각 증가한 수치다 삼성전자는 년형 가 출시 여일만에 국내에서 만대가량 팔리는 등 부문의 선전이 두드러졌다 생활가전 사업에서도 맞춤형 취향가전 비스포크가 국내에서 큰 인기를 끌고 있는데다 해외 판매를 본격화한 것도 실적 개선에 영향을 끼쳤다 그러나 수익성 측면에서는 전자에 뒤쳐졌다 삼성전자 부문의 영업이익률은 로 전자보다 포인트 낮았다 다만 삼성전자 부문에는 생활가전 외 의료기기 사이니지 모니터 등의 실적이 포함돼 정확한 비교는 어렵다는 게 업계 분석이다 한편 증권가는 전자가 분기 매출과 영업이익 모두 역대 최대 실적을 거두면서 올해 실적 전망치 또한 올려 잡았다 유진투자증권은 전자가 올해 매출 조 억원 영업이익 조 억원을 기록할 것으로 내다봤다 기존 전망치보다 각각 상향했다 이는 전년과 비교해 각각 증가할 것이란 예상이다
18,2021-04-29,벤처캐피탈 만든 전 LG CEO들...제2벤처붐 달갑지 않은 이유,머니투데이 류준영 기자 이노머니 유진녕 엔젤식스플러스 대표 전 화학 사장 테크 스타트업 가능성 발굴할 것 유진녕 엔젤식스플러스 공동대표 사진 김휘선 기자 창업은 산업 전반으로 균형과 조화를 이뤄야 하는데 제조업 분야는 다소 소원한 것 같다 그야말로 제 의 벤처 붐 이라 할만하다 중소벤처기업부에 따르면 지난 년 간 창업은 만 개사로 배 늘고 벤처투자 규모도 년 기준 연간 조원을 돌파했다 하지만 그 속엔 착시가 있다는 주장 유진녕 엔젤식스플러스 대표 전 화학 사장 는 최근 서울 양재동 양재주차빌딩에서 머니투데이와 만나 한국 창업생태계의 모습을 이 같이 평가했다 창업 시장 외연이 인공지능 빅데이터 등 첨단 정보통신기술 분야로 확대되는 추세다 쿠팡 배달의 민족 등 소위 빅 플레이어 들이 급성장하면서 비슷한 아류 서비스들도 앞다퉈 생겨났다 이런 가운데 제조업 분야는 상대적으로 소외되면서 이로 인한 양극화는 앞으로 풀어나가야 할 과제라는 게 유 대표의 진단이다 엔젤식스플러스는 년 개월 전 유 대표를 비롯해 박진수 전 화학 부회장 이우종 전 전자 사장 박종석 전 이노텍 사장 신문범 전 스포츠 사장 전 전자 인도 중국사업 총괄 김종립 전 지투알 사장 등 그룹 출신 명이 은퇴 후 공동창업한 회사다 제조업 분야 창업 보육 기업 컨설팅 신사업 발굴 투자를 주로 한다 회사에 따르면 지금까지 여 곳 이상의 지역 기업을 대상으로 컨설팅을 진행했고 최근 제조업에 바로 적용 가능한 빅데이터 솔루션을 가진 스타트업과 수소에너지 관련 핵심부품 회사 등 총 곳에 소액 투자를 진행했다 현재 직원이 여 명 정도 되는 광주의 한 자동차 부품사에 명의 직원을 파견 일주일에 이틀씩 상주하며 컨설팅을 위한 문제 분석을 진행 중이다 유 대표는 전국 곳곳을 훑으며 디지털트랜스포메이션 와 같은 기술 흐름에서 이탈하지 않도록 제조업계 변신을 이끌고 있다 고 말했다 유 대표는 지난 년간 디스플레이 차 전지 생명과학 분야를 맡은 화학기술연구원장 년 화학 사장 년 화학 최고기술책임자 겸 사장을 역임하며 년간 회사의 연구 개발 를 주도했던 인물이다 따라서 기존 창업시장을 바라보는 시각과 접근법이 남달랐다 유진녕 엔젤식스플러스 공동대표 사진 김휘선 기자 유 대표는 먼저 파이낸셜 투자자는 많지만 전략적 투자자는 없었다 고 말했다 기술적 백그라운드가 없는 액셀러레이터들이 많았다는 설명이다 이어 국내 벤처캐피털 업계가 단기간 사업화와 빠른 투자를 통한 엑시트 투자금 회수 에 집중하면서 정작 산업 기반이 될 테크 스타트업 들이 외면받는 풍조가 확산 제조 기반 벤처 스타트업들이 자리를 잡기 힘든 상황 이라고 진단했다 최근 창업 아이템 대부분이 엑시트를 신속히 이뤄낼 서비스 플랫폼에 지나치게 집중되는 양상이라는 지적이다 그러면서 엔젤식스플러스를 창업한 이유는 기업의 지속 가능성보다는 투자 회수에 급급한 업계 관행을 바로잡아보겠다는 의도도 있다 고 덧붙였다 엔젤식스플러스는 차 전지 핵심 소재인 전해액 개발업체 고분자 등 소부장 소재 부품 장비 관련 회사 전기차 바이오 기업 등 기술 컨설팅 적임자를 못 찾아 어려움을 겪고 있는 회사를 찾아가 미래 사업 전략과 성공 전략을 제시하고 있다 유 대표는 공동창업한 들이 수십 년 간 해왔던 일 이라면서 기존 액셀러레이터들과 다른 점은 사업의 본질과 디테일을 꿰뚫는 능력 이라고 강조했다 유 대표는 그 동안 우리 경제를 지탱해온 제조업계가 큰 어려움에 직면한 데다 정부 차원의 한국형 뉴딜 을 통해 지역 기업 살리기가 최고 현안으로 부상한 상황에서 제조업이 더 탄탄하게 터를 잡을 수 있도록 역량을 집중할 방침이다 그는 제조업이 비틀거리면 안정적인 일자리와 소득을 만들어낼 수 없다 면서 우리의 먹거리를 새로운 것에서 찾는 것도 중요하지만 기존 산업 역량을 다시 강화하고 발전시키는 데서 찾는 것이 더 수월한 길일 수 있다 고 역설했다 류준영 기자
19,2021-04-29,"LG 4개 상장사·삼성물산, 기후변화 대응 우수기업",디스플레이 이노텍 유플러스 등 개 상장사와 삼성물산은 일 글로벌 지속가능경영 평가기관 가 발표한 기후변화 대응 물 경영 우수기업 에 선정됐다 는 기후변화 대응 관련 경영 정보를 분석해 평가하는 비영리 기관으로 매년 국내 시가총액 상위 대 기업의 기후변화 대응 성과를 평가해 탄소 경영 부문 상위 개사 물 경영 부문 상위 개사를 선정한다 가장 신뢰받는 지속가능경영 평가 지표 중 하나다 는 탄소 경영 부문 우수기업에 년 연속 선정됐다 디스플레이는 탄소 경영과 물 경영 모두 최고 등급인 리더십 를 획득하며 우수기업으로 선정됐다 친환경 생산 설비에 억원을 투자해 지난해 온실가스 배출량을 년 대비 인 약 만 줄이는 성과를 거둬 평가 결과 상위 개사에만 수여하는 탄소 경영 아너스 클럽에 년 연속으로 선정됐다 이노텍은 태양광 폐열 스팀 등 신재생 에너지 도입 확대로 지난해 에너지 비용을 억원 이상 절감하고 매출액 대비 온실가스 배출량을 매년 씩 줄여 탄소 경영과 물 경영 부문 우수기업에 년 연속으로 선정됐다 유플러스는 올해 통신 업계에서 유일하게 탄소 경영 우수기업에 선정되며 년 연속으로 우수기업에 이름을 올렸다 아울러 삼성물산은 년부터 년 연속 탄소경영 최우수 기업으로 선정되며 년 명예의 전당 에 처음 이름을 올렸다 년에는 명예의 전당에 년 연속 등극한 기업을 대상으로 선정하는 최고등급인 명예의 전당 플래티넘 클럽 에 편입됐다 김서원 기자
20,2021-04-29,"ESG경영의 힘…LG 4개社, 탄소·물관리 '우수'",글로벌 비영리기관 선정 그룹이 일 와 디스플레이 이노텍 유플러스 등 개사가 글로벌 지속가능경영 평가기관 탄소정보공개프로젝트 가 발표한 기후변화대응 물 경영 우수기업 에 선정됐다고 발표했다 는 기후 변화 대응 관련 경영 정보를 분석해 평가하는 비영리 기관이다 매년 국내 시가총액 상위 대 기업의 기후 변화 대응 성과를 평가해 탄소 경영 부문 상위 개사 물 경영 부문 상위 개사를 발표한다 디스플레이는 탄소 경영과 물 경영 부문에서 각각 리더십 등급을 받아 우수기업에 선정됐다 지난해 온실가스 배출량을 년 대비 줄인 점 수자원 보호를 위해 공정을 개선했다는 점 등을 높게 평가받았다 이노텍은 년 연속으로 탄소 경영과 물 경영 부문 우수기업에 뽑혔다 신재생에너지를 적극 활용했고 공업용수 사용량을 꾸준히 줄인 효과다 이노텍이 지난해 절감한 에너지 비용은 억원 이상이다 유플러스는 올해 통신업계에서 유일하게 탄소 경영 우수기업에 이름을 올렸다 데이터센터를 친환경 구조로 변경해 연간 전력 사용량을 이상 줄였다 옥상 등에 에너지저장장치 를 연결한 태양광 발전 시설을 운영하는 등 친환경 비즈니스를 발굴하기도 했다 도 탄소 경영 우수기업에 년 연속 선정됐다 그룹 전반의 기후 변화 대응 전략을 수립하고 실행한 성과를 인정받았다 그룹은 환경 사회 지배구조 경영에 고삐를 죄고 있다 상반기 상장 계열사 이사회 산하에 위원회를 신설하기로 하는 등 지속가능경영을 강화하고 있다 송형석 기자
21,2021-04-29,"LG·LG디스플레이·LG이노텍·LG유플, '기후변화 대응·물 경영 우...",디스플레이 이노텍 유플러스 등 개 상장사가 일 글로벌 지속가능경영 평가기관 가 발표한 기후변화 대응 물 경영 우수기업 에 선정됐다 는 기후변화 대응 관련 경영 정보를 분석해 평가하는 비영리 기관으로 매년 국내 시가총액 상위 대 기업의 기후변화 대응 성과를 평가해 탄소 경영 부문 상위 개사 물 경영 부문 상위 개사를 선정한다 전 세계적으로는 여개 기업을 대상으로 평가를 하고 그 결과는 가장 신뢰받는 지속가능경영 평가 지표 중 하나로 활용된다 디스플레이는 탄소 경영과 물 경영 모두 최고 등급인 리더십 를 획득하며 우수기업으로 선정됐다 디스플레이는 친환경 생산 설비에 억원을 투자해 지난해 온실가스 배출량을 온실가스 배출권 거래제도 시행 이전인 년 대비 인 약 만 줄이는 성과를 거둬 평가 결과 상위 개사에만 수여하는 탄소 경영 아너스 클럽에 년 연속으로 선정됐다 물 경영 부문에서는 수자원 보호를 위한 공정 개선 및 지속적인 폐수 재이용 설비에 투자를 진행하는 등 선제적인 수자원 관리 노력을 인정받아 년 연속 수상기업에 이름을 올렸다 이노텍은 탄소 경영과 물 경영 부문 우수기업에 년 연속 뽑혔다 이노텍은 태양광 폐열 스팀 등 신재생 에너지 도입 확대 및 고효율 생산 설비 도입 등을 통해 지난해 에너지 비용을 억원 이상 절감했으며 매출액 대비 온실가스 배출량을 매년 씩 줄이고 있다 유플러스는 올해 통신 업계에서 유일하게 탄소 경영 우수기업에 선정되며 년 연속으로 우수기업에 이름을 올렸다 유플러스는 인터넷 데이터 센터의 냉각탑 운전방식을 인버터 기술을 활용한 친환경 구조로 변경해 연간 전력 사용량을 이상 줄여 온실가스 배출량을 대폭 감축했다 이 밖에도 빌딩의 옥상 등에 를 연계한 태양광 발전 시설을 설치해 운영하는 친환경 비즈니스를 발굴하는 등 탄소 절감에 기여한 점을 높게 평가 받았다 는 에너지 효율화를 통한 탄소 배출량 감축 등 그룹 전반의 기후변화 대응을 체계적으로 실행한 성과를 인정받아 탄소 경영 부문 우수기업에 년 연속 선정됐다 이상규 매경닷컴 기자
