,날짜,기사제목,본문내용
0,2021-05-03,"'해외 웹툰경쟁' 네이버→日, 카카오→동남아…상대 텃밭 공략",네이버 일본에 라인 플랫폼 구축해놓고 위 뺏겨 카카오 해외 공략으로 내수용 기업 이미지 탈피 라이언과 김범수 카카오 이사회 의장 사진 카카오 제공 네이버와 카카오의 해외 웹툰 경쟁이 뜨거워지고 있다 서로 상대 진영 텃밭으로 꼽히는 곳에 투자를 감행하면서다 양사는 일본과 동남아에서 웹툰 웹소설 시장에 적극 투자해 글로벌 이야기 시장 패권을 주도하겠다는 구상이다 일본 웹툰 시장 주도권 뺏긴 네이버 절치부심 네이버웹툰 사진 네이버 일 정보기술 업계에 따르면 박상진 네이버 최고재무책임자 는 최근 실적 발표 후 컨퍼런스콜에서 카카오와 경쟁 중인 일본 웹툰 시장을 비중 있게 언급했다 그는 현지에서 사용자 수는 전년보다 이상 증가했고 거래액도 이상 성장하고 있다 며 일본시장 위 탈환을 위해 오리지널 콘텐츠 제작 소싱을 강화할 것 이라고 강조했다 일본 최대 메신저 플랫폼 라인 으로 현지 시장을 꽉 잡고 있는 네이버지만 웹툰 웹소설 시장에서만큼은 카카오 픽코마에 밀리는 양상이다 글로벌 모바일 시장조사기관 앱애니 에 따르면 지난달 일본 비 게임 부문 애플리케이션 앱 매출 순위 기준으로 픽코마가 위에 올랐다 카카오재팬에 따르면 픽코마의 지난해 연간 거래액은 전년 동기 대비 증가한 억원으로 집계됐다 반면 픽코마보다 앞서 일본 만화 시장 공략에 나섰던 네이버 라인망가 는 일본 비게임 부문 앱 매출 순위 위로 밀려났고 전세계 비게임앱 매출 순위도 위권에 진입하지 못했다 픽코마가 한국 웹툰을 일본어로 번역해 서비스하기 시작하면서 라인망가를 앞질렀다는 게 업계 분석 라인망가는 일본의 현지 출판 만화 서비스를 중심으로 하고 있다 네이버는 라인망가는 콘텐츠 소비량 증가에 집중하고 있다 연재형 서비스 강화에 주력 중으로 하반기에는 지금보다 배 정도 확대하는 것을 목표로 하고 있다 고 말했다 네이버가 컨콜에서 오리지널 콘텐츠 확보를 언급한 것도 픽코마와의 차별화로 일본 시장을 공략하겠단 의지로 읽힌다 카카오 태국 대만 인도네시아 진출 카카오재팬의 만화플랫폼앱 픽코마 로고 사진 카카오 카카오는 올해를 동남아 웹툰 시장 진출 원년으로 삼았다 우선 다음달 태국과 대만에서 신규 웹툰 플랫폼을 서비스하기로 했다 중장기적으로는 인도 동남아 전역으로 웹툰 사업을 확대할 방침을 세웠다 태국은 년 기준 전자책시장 규모가 억 만 달러에 이를 것으로 예상되는 대규모 시장이다 대만은 태국에 비해 시장은 작지만 중화권 시장 진출을 위해 빼놓을 수 없는 교두보로 꼽힌다 태국은 라인의 텃밭으로 꼽힌다 월간 이용자 만명이 넘는 라인 메신저를 기반으로 라인웹툰은 물론 라인그룹 최초의 뱅킹 플랫폼 라인 를 론칭한 곳이기도 하다 모바일 뱅킹 서비스 라인 는 만 고객을 돌파했고 라인맨 웡나이 라는 배달 사업도 올해 태국 전역의 개 도로 서비스를 확장할 계획이다 그만큼 강력한 플랫폼을 구축한 네이버를 상대로 카카오가 도전장을 내미는 셈이다 카카오엔터테인먼트의 웹툰 웹소설 부문 전신인 카카오페이지는 앞서 인도네시아에 진출하면서 웹툰 플랫폼인 네오바자르 를 인수했다 네이버 역시 인도네시아 최대 종합 미디어 그룹 엠텍 에 전략적 투자를 집행해 이곳에서도 정면충돌이 불가피하다 인도네시아에 진출한 카카오는 웹툰을 현지시장 공략의 주축 아이템으로 삼았다 한국 웹툰 사내맞선 이 지난해 인도네시아 카카오페이지에서 누적 매출 위에 올랐다 또 다른 한국 웹툰 나 혼자만 레벨업 도 누적 조회 수 기준으로 상위 위에 이름을 올렸다 자존심 건 네이버 글로벌 존재감 필요한 카카오 분당 네이버 본사 허문찬기자 네이버가 픽코마에 더이상 주도권을 뺏기지 않으려는 것은 장기적으로 현지 커머스 시장 공략과 연관이 있다 네이버는 최근 라인과 홀딩스 경영통합을 진행했다 한성숙 대표는 라인과 홀딩스 경영통합이 월 일 완료됐다 일본 스마트스토어 출시를 통해 글로벌 커머스 시장을 공략할 계획 이라고 의지를 다진 바 있다 자존심 문제도 걸렸다 네이버웹툰은 최근 지표에서 월간 이용자 수 만명 유료 콘텐츠 거래액 억원 누적 콘텐츠 수 만여개를 달성했다 년 북미를 시작으로 남미 유럽 아시아 등 지역에 폭넓게 진출한 덕분에 세계 곳곳에서 시장을 리드하는 위치에 섰지만 유일하게 일본에서 픽코마에 밀렸다 라인이라는 강력한 메신저 플랫폼을 구축하고도 위로 밀린 것을 내부에서도 납득하지 못한다는 얘기도 나온다 실적에서 콘텐츠가 차지하는 비중도 점점 높아지고 있다 올 분기 실적에서 웹툰 콘텐츠에 대한 이용자 충성도 확대로 결제 사용자 전환 비율이 높아지며 웹툰 매출은 전년 동기 대비 성장했다 지속적 성장을 이어가려면 시장이 큰 일본에서의 위 탈환이 필수다 카카오는 내수용 이미지를 벗기 위해 글로벌 존재감 구축에 사력을 걸고 있다 해외 시장 중에서도 성장성이 큰 동남아에 집중한 이유다 동남아 지역은 인구 억 만명으로 중남미보다 큰 시장으로 평균연령이 세에 불과하고 년이면 중산층만 억명에 달할 정도로 경제력도 빠르게 성장하고 있다 디지털 경제 규모 역시 올해 억원달러 규모에서 년에는 억달러 규모로 성장할 전망이다 웹툰업계 관계자는 카카오의 가장 큰 약점은 내수용 이란 평가를 받는 것 이라며 카카오에 글로벌 이라는 정체성을 입히기 위해 성장성이 높은 동남아에 영향력 강화를 꾀하고 있는 것으로 보인다 고 말했다 강경주 한경닷컴 기자
1,2021-05-03,"카카오, ‘톡스토어’ 판매자 양성과정 참가자 1200명 모집",카카오 제공 이데일리 노재웅 기자 카카오 와 카카오커머스는 전국 개 창조경제혁신센터와 손잡고 코로나 로 인해 어려움을 겪고 있는 지역 창업자들을 위해 카카오 클래스 톡스토어 판매자 양성과정 을 진행한다고 일 밝혔다 카카오 클래스는 예비 초기 지역 창업자 소상공인이 카카오의 다양한 서비스 플랫폼 활용 노하우를 교육 받을 수 있는 동반성장 교육 프로그램으로 카카오와 제주창조경제혁신센터가 년부터 함께 운영해 오고 있다 카카오커머스는 톡스토어 판매자 양성과정 운영에 년째 함께 참여하고 있으며 코로나 로 판로 확대에 어려움을 겪고 있는 지역 창업자를 위한 맞춤형 커리큘럼을 제공하고 있다 특히 카카오는 올해 카카오 클래스의 전국 확대를 위해 제주와 경남 대구 인천 전남 충북 등 전국 개 지역의 창조경제혁신센터와 카카오 클래스 운영을 위한 업무협약을 체결하고 전국 단위 참가자 모집과 교육을 진행한다 톡스토어 시작하기 라는 주제로 진행되는 이번 카카오 클래스를 통해 참가자들은 카카오톡 스토어를 직접 개설하고 운영하는 방법 등을 배우게 되며 단계별 맞춤형 강의와 전문가 노하우를 교육 받게 된다 강의는 코로나 상황을 고려해 비대면 온라인 방식으로 진행되며 참가자들은 월 일부터 일주일 동안 본인이 원하는 시간에 톡스토어 활용법을 수강할 수 있다 카카오 클래스는 온라인 쇼핑몰을 운영 중인 지역 창업자나 소상공인이라면 누구나 신청할 수 있다 기본과정 선발인원은 총 명 지역 센터별 명 이고 오는 일까지 신청을 받는다 신청 접수는 제주위드카카오와 각 지역 창조경제혁신센터 홈페이지를 통해 진행되며 최종 선발자에게는 추후 참여 방법을 안내할 예정이다 수강자에게는 카카오톡 스토어의 이해를 돕기 위한 별도의 온라인 강의를 제공하고 기본과정 수료 후 톡스토어 입점 신청 시 선착순 개 팀은 선심사와 월에 진행되는 심화과정 참여 우대 혜택이 주어진다 월에 진행 예정인 심화과정은 기획전 참여 기회 제공과 함께 지역 기반의 특색있는 상품들의 판로를 적극 지원하는 리워드 프로그램이 제공될 예정이다 노재웅
2,2021-05-03,"카카오-카카오커머스, ‘톡스토어 판매자’ 키운다",톡스토어 판매자 양성과정 참가자 명 제주도 등 전국 개 창조경제혁신센터 협업 파이낸셜뉴스 카카오와 카카오커머스는 전국 개 창조경제혁신센터와 손잡고 지역 창업자들을 위한 카카오 클래스 톡스토어 판매자 양성과정 을 진행한다고 일 밝혔다 카카오 클래스는 예비 초기 지역 창업자와 소상공인이 카카오 서비스 플랫폼 활용 노하우를 교육 받을 수 있는 프로그램이다 카카오와 제주창조경제혁신센터는 지난 년부터 카카오 클래스를 함께 운영하고 있다 카카오커머스는 톡스토어 판매자 양성과정 운영에 년째 참여하고 있다 코로나 로 판로 확대에 어려움을 겪고 있는 지역 창업자를 위한 맞춤형 커리큘럼을 제공하고 있다 카카오는 올해 카카오 클래스 전국 확대를 위해 제주 경남 대구 인천 전남 충북 등 전국 개 지역 창조경제혁신센터와 카카오 클래스 운영을 위한 업무협약을 체결하고 전국 단위의 참가자 모집과 교육을 진행한다 톡스토어 시작하기 라는 주제로 진행되는 이번 카카오 클래스를 통해 참가자들은 카카오톡 스토어를 직접 개설하고 운영하는 방법 등을 배우게 된다 또 단계별 맞춤형 강의와 전문가 노하우를 교육 받는다 강의는 비대면 온라인 방식으로 진행된다 참가자들은 오는 일부터 일주일 동안 본인이 원하는 시간에 톡스토어 활용법을 수강할 수 있다 카카오 클래스는 온라인 쇼핑몰을 운영중인 지역 창업자나 소상공인이라면 누구나 신청할 수 있다 기본과정 선발인원은 총 명 각 지역 센터별 명 이다 카카오 카카오 커머스 카카오 클래스 참가자 모집 카카오 제공 카카오 관계자는 코로나 로 인해 판로 확대 어려움을 겪고 있는 소상공인들이 좀 더 쉽게 톡스토어 입점 과정과 마케팅 노하우를 배울 수 있는 기회를 제공하기 위해 카카오 클래스를 준비했다 며 전국 개 지역에서 진행되는 만큼 코로나 로 어려움을 겪고 있는 지역의 많은 소상공인과 창업자들에게 도움이 되기를 바란다 고 전했다 카카오커머스 톡스토어 제주창조경제혁신센터 김미희 기자
3,2021-05-03,"카카오·카카오커머스, '톡스토어' 판매자 양성 과정 진행",서울경제 카카오와 카카오커머스는 전국 개 창조경제혁신센터와 손잡고 신종 코로나바이러스 감염증 코로나 로 어려움을 겪고 있는 지역 창업자들을 위한 카카오 클래스 톡스토어 판매자 양성과정 을 진행한다고 일 밝혔다 사진제공 카카오 카카오 클래스는 예비 초기 지역 창업자 소상공인이 카카오의 서비스 플랫폼 활용 노하우를 교육 받을 수 있는 동반성장 교육 프로그램이다 카카오와 제주창조경제혁신센터가 지난 년부터 함께 운영해 오고 있다 카카오커머스는 톡스토어 판매자 양성과정 운영에 년째 함께하고 있다 코로나 로 판로 확대에 어려움을 겪고 있는 지역 창업자를 위한 맞춤형 커리큘럼을 제공하고 있다 카카오는 올해 카카오 클래스 전국 확대를 위해 제주와 경남 대구 인천 전남 충북 등 전국 개 지역 창조경제혁신센터와 카카오 클래스 운영을 위한 업무협약을 체결하고 전국 단위 참가자 모집과 교육을 진행한다 톡스토어 시작하기 라는 주제로 진행하는 이번 카카오 클래스에선 카카오톡 스토어를 개설하고 운영하는 방법 등을 배울 수 있다 강의는 코로나 상황을 고려해 비대면 온라인 방식으로 진행한다 참가자들은 월 일부터 일주일 동안 본인이 원하는 시간에 톡스토어 활용법을 수강할 수 있다 클래스는 온라인 쇼핑몰을 운영중인 지역 창업자나 소상공인이라면 누구나 신청할 수 있다 기본과정 선발인원은 총 명 각 지역 센터별 명이다 접수는 제주위드카카오와 각 지역 창조경제혁신센터 홈페이지에서 오는 월 일까지 받는다 카카오 관계자는 코로나 로 인해 판로 확대의 어려움을 겪고 있는 소상공인들이 좀더 쉽게 톡스토어 입점 과정과 마케팅 노하우를 배울 수 있는 기회를 제공하기 위해 카카오 클래스를 준비했다 며 전국 개 지역에서 진행되는 만큼 코로나 로 어려움을 겪고 있는 지역의 많은 소상공인과 창업자들에게 도움이 되기를 바란다 고 말했다 윤민혁 기자
4,2021-05-01,KT와 카카오의 공유자전거 힘겨루기…T바이크에 타조 맞불,카카오모빌리티에서 운영하는 카카오 바이크 매경 바야흐로 공유자전거 전성시대다 서울시가 공공형 공유자전거인 따릉이 를 운영중인 가운데 민간 공유 모빌리티 회사들도 시장에 뛰어들고 있다 카카오는 바이크로 시장을 확대하는 가운데 도 타조 로 맞불을 놓고 있다 경기 고양시는 일 무인대여 공유자전거 타조 의 시범 서비스를 마치고 본격 운영한다고 밝혔다 타조는 이달 말로 실시협약 기간이 끝나는 공공자전거 피프틴 을 대신할 새로운 자전거다 타조는 고양시와 옴니시스템이 협업해 운영된다 위치정보 시스템 을 활용해 자전거 위치를 파악하고 스마트폰 애플리케이션으로 이용할 수 있는 시스템이다 현재 대가 운영되고 있으며 내년까지 시는 자전거 대를 추가해 총 대 규모로 서비스를 운영할 계획이다 자전거 이미지 사진제공 타조는 구글 플레이스토어 애플 앱스토어에서 앱을 내려받아 이용할 수 있다 회원가입 후 신용 체크카드 등록하고 스마트폰으로 자전거에 있는 코드를 스캔한 후 이용하면 된다 요금은 기본 분에 원이며 이후 분에 원씩 추가된다 일 정액권은 만원이다 와 옴니시스템은 앞서 지난해 월 경기도 수원시에 공유자전거 대를 배치하여 타조 서비스를 개시한 바 있다 월부터는 수원시에 공유자전거를 대로 확대해 운영 중이다 카카오모빌리티의 카카오 바이크는 서울 송파와 경기도 성남 등 전국 개 지자체를 중심으로 서비스하다 최근 대구 부산 광주 대전 등 대 광역시로 서비스 지역을 넓혔다 지난 월 대 규모로 서비스를 시작한 대구광역시는 이용자 수요가 빠르게 증가해 서비스 시작 한 달만에 대를 추가 투입 총 대 규모로 운영 중이다 부산광역시에서도 지난달부터 대 규모로 카카오 바이크 서비스를 시작했다 이달에는 광주광역시와 대전광역시에 각 대씩 총 대 규모로 서비스를 시작한다 카카오 바이크는 카카오 앱으로 아무데서나 빌리고 반납이 가능한 도크리스 방식이다 택시와 대리운전 등 다른 서비스까지 앱 하나로 이용할 수 있는 게 큰 장점이다 이승훈 기자
5,2021-04-30,"네이버 오른다는데…공매도 타깃된 카카오 ""나 떨고있니?""",머니투데이 구단비 기자 오늘의 포인트 사진제공 네이버 오는 월 일 코스피 코스닥 종목들을 대상으로 공매도가 재개되는 가운데 라이벌 기업인 네이버 와 카카오에 대한 평가가 엇갈리고 있다 증권가에선 비교적 멀티플이 높은 카카오가 공매도 타격이 될 수 있다고 우려하고 있기 때문이다 일 오전 시 분 네이버 주가는 전거래일 대비 만원 하락한 만 원에 거래되고 있다 카카오도 전거래일 대비 원 하락한 만 원에 거래되고 있다 네이버와 카카오는 오는 월 일 재개되는 공매도 이슈를 앞둔 영향으로 거래일 연속 하락해왔다 네이버와 카카오 주가는 비슷한 흐름을 보이고 있지만 증권가의 평가는 상반된다 네이버는 하반기부터 상승세로 전환될 것이라고 낙관했지만 카카오는 공매도 타겟이 될 수도 있다고 봤다 지난 일 네이버가 발표한 네이버 분기 영업수익은 전년 대비 오른 조 억원 영업이익은 감소한 억원으로 나타났다 매출은 시장 예상치를 소폭 상회했지만 영업이익은 예상을 하회했는데 이는 비수기 영향과 마케팅비용 및 주식보상비용 증가에 따른 것이다 황승택 하나금융투자 연구원은 금번 실적 관전포인트는 광고로 검색광고와 디스플레이광고가 고르게 성장한 서치플랫폼 부문과 커머스부문 외형확대로 인한 매출이 전년 동기 대비 상승했다 며 다소 부진했던 검색광고 부문도 서비스개편과 상품개선 등으로 다시 성장곡선을 가파르게 그릴 전망 이라고 설명했다 정호윤 한국투자증권 연구원은 인건비 등 비용 증가가 부담될 수 있지만 매출액 고성장이 이어지고 있어 큰 우려는 필요없다고 판단한다 며 왓패드를 인수한 웹툰 홀딩스를 통한 일본 스마트스토어 비즈니스 모델 적용 등 해외매출 비중이 장기적으로 점차 올라갈 것 이라고 진단했다 현재 주가 부진에 대해선 하반기 상승을 대비한 매수기회라는 조언도 있었다 최관순 증권 연구원은 주식보상비용 증가 마케팅 비용확대 등 비용증가 요인에 따라 올해 수익성은 일시적으로 부진하겠지만 년부터 본격적인 수익성 개선이 동반되는 성장을 이어갈 것 이라며 일시적 수익성 부진에 따른 주가조정은 중장기 관점에서 매수기회로 판단한다 고 했다 이민아 대신증권 연구원도 분기 영업이익도 전년 대비 감소한 억원으로 큰폭 개선은 어려울 것 이라며 다만 분기 영업이익이 매출 증가 효과로 억원 억원으로 증가할 것으로 예상해 주가는 상반기까지 횡보하겠지만 하반기엔 상승 가능성이 높다고 판단한다 고 분석했다 사진제공 카카오 시총 상위 종목으로 어깨를 나란히 하는 카카오에 대한 평가는 어떨까 비교적 단기간에 급등하며 고평가된 카카오는 공매도 타격이 될 수 있다는 우려가 나오고 있다 지난 일 액면분할 전 거래정지를 앞둔 카카오는 만 원까지 치솟으며 주 신고가를 새로 썼다 올초 월 일 종가와 비교하면 개월새 가까이 증가했다 주가가 평균 목표주가를 넘어섰다는 점도 공매도타깃으로 언급되는 이유 중 하나다 카카오는 일 기준 평균 목표가가 만 원인데 지난 일 만 원으로 거래마감한 바 있다 이후 하락하며 만원대 초반까지 조정됐지만 목표가와 근접한 상황이다 무차입 공매도가 금지된 국내 공매도 상황에선 대차잔고비율이 상승한 업종이나 기업도 유의해야 한다고 알려져있다 키움증권은 하이브 바이오팜 한화시스템 등과 함께 카카오도 대차잔고비율이 높은 종목으로 선정했다 이와 관련해 한지영 키움증권 연구원은 개별 종목의 전체 대차거래 잔고에서 최근 일 사이에 대차거래 잔고 증감분 비중이 높은 종목들이 공매도 재개를 대비한 차입 물량을 비축했을 가능성이 높다고 판단했다 며 상대적으로 고평가 부담을 안고 있는 종목은 변동성이 확대될 가능성이 있다 고 분석했다 다만 카카오측은 지난 일 대 액면분할을 고려하면 대차잔고증가는 착시효과일뿐 최근 대차잔고는 월 말에 비해 오히려 대 감소했다는 입장이다 구단비 기자
6,2021-04-30,"카카오내비, ‘방문 정비’ 시작 “주행분석까지 한다”",방문 세차 전기차 충전에 이어 방문 정비 서비스 내비 운행 리포트 리뉴얼 이용자별 주행정보 제공 파이낸셜뉴스 카카오모빌리티는 자차 운전자를 위해 선보인 카카오내비 내 차 관리 서비스에 방문 정비 를 추가한다고 일 밝혔다 또 운전자의 운행 패턴을 분석해주는 내비 운행 리포트 도 정식 서비스할 예정이다 카카오모빌리티는 이달 초 방문 세차 내 차 팔기 전기차 충전 서비스를 오픈한데 이어 방문 정비 서비스까지 추가하며 내 차 관리 서비스 차 라인업을 갖췄다 방문 정비 서비스는 카카오내비 앱을 통해 제휴 정보업체를 확인한 후 시간과 장소 제약없이 서비스를 제공받고 결제까지 원스톱으로 가능하다 우선 엔진오일 교환과 배터리 교체에 한정되며 추후 적용 서비스를 확대해 나갈 예정이다 카카오모빌리티는 각 운전자들의 운행 패턴과 주행 습관을 분석해주는 내비 운행 리포트 도 대폭 리뉴얼해 선보인다 내비 운행 리포트는 이용자 주행과 관련된 다양한 정보를 고도화된 데이터 기술로 분석 이용자 본인의 운행 패턴은 물론 주행 습관까지 확인할 수 있도록 지원한다 이용자는 내비 운행 리포트를 통해 총 주행거리 주행시간 과속 횟수 등 운행 기록과 운전 습관을 확인할 수 있으며 각 일자별 운행 기록과 과속 여부 등상세 이력도 파악할 수 있다 카카오모빌리티는 내비 운행 리포트를 통해 이용자들의 안전 운전에 도움을 주는 것은 물론 향후 사용자의 주행 거리와 운행 패턴을 빅데이터화 해 자차 운전 이용자들에게 개별화된 정보를 더욱 다양하게 제공한다는 계획이다 카카오내비 방문 정비 서비스 이미지 카카오모빌리티 제공 카카오모빌리티 안규진 사업부문총괄 부사장은 길 안내 등 이동을 보조하는 역할만이 아닌 차량 소유자가 필요로 하는 모든 영역을 연결하고 빅데이터 분석을 통한 개별화된 운행 정보까지 제공해 카카오내비를 자차 이용자들을 위한 메가플랫폼 으로 진화시켜 나가겠다 고 전했다 카카오모빌리티 카카오내비 방문정비 김미희 기자
7,2021-04-29,티머니GO 이어 카카오T에서도 '씽씽' 대여…연내 연동 완료,머니투데이 최태범 기자 공유킥보드 서비스 씽씽 이 티머니 통합이동플랫폼 티머니 에 이어 카카오모빌리티의 카카오 에도 입점한다 기기 위치 조회 대여 시스템 연동에 돌입해 연내 마무리할 계획이다 일 씽씽 운영사 피유엠피에 따르면 카카오 입점은 공유킥보드 서비스 중 처음이다 연동이 완료되면 카카오 를 통해 택시 대리운전 주차 내비게이션 시외버스 기차 등 기존 이동수단과 함께 씽씽이 노출되고 대여 결제가 가능해 진다 앞서 피유엠피와 카오모빌리티는 퍼스널 모빌리티 시장 확대 협약을 체결하고 다양한 모빌리티 상품 개발에 나서기로 했다 주요 거점에 전략적으로 배치 지역을 선정하고 이동기기와 충전 인프라 등 하드웨어 연구개발 과 소싱을 함께한다 안규진 카카오모빌리티 사업부문총괄 부사장은 씽씽의 카카오 입점에 대해 서비스 분야에서 이용자 선택권을 넓혀 더 많은 이용자가 이동 혁신을 경험할 수 있을 것 이라고 했다 김상훈 피유엠피 대표는 카카오 에 공유킥보드가 합류한 것은 모빌리티 분야에서 라스트마일의 중요성이 커지고 있다는 의미 라며 씽씽이 대중교통의 라스트마일 수단으로 나아가고 있다 고 강조했다 앞서 피유엠피는 티머니와도 손을 잡고 대중교통 환승 리워드 프로그램을 진행하고 있다 서울에서 티머니 앱으로 버스 지하철 등 대중교통을 이용한 후 씽씽이나 공유자전거 따릉이로 환승하면 대여비 일부를 돌려받는다 분 이내에 대중교통과 씽씽 따릉이간 환승시 상시 요금 혜택이 적용된다 오는 월까지 특별행사 기간으로 씽씽 원이 리워드된다 티머니 를 통해 씽씽 전동킥보드 위치를 조회하고 대여와 반납을 할 수 있다 최태범 기자
8,2021-04-29,"김범석, 쿠팡 총수 지정 피했다…네이버·카카오 역차별 논란",낡은 총수지정제도 폐지해야 의견도 김범석 쿠팡 의장 사진 공정거래위원회가 쿠팡의 총수 동일인 가 김범석 의장이 아닌 쿠팡 한국법인이라고 결론냈다 외국인을 총수로 지정한 전례가 없다는 점 등을 감안해서다 하지만 네이버와 카카오 등 국내 기업들과의 역차별 논란이 불가피할 전망이다 이들 기업은 이해진 김범수 등 창업자가 모두 총수로 지정돼 있어서다 일각에선 낡은 총수지정 제도를 더 이상 유지해서는 안된다는 주장도 나온다 일 공정위는 년 공시대상기업집단 지정 결과 를 발표하면서 김범석 의장은 쿠팡의 총수가 아니다 고 판단했다 공정위가 밝힌 이유는 크게 세가지다 기존에 외국계 기업집단은 국내 최상단 회사를 동일인으로 판단해 왔고 현행 제도가 국내를 전제로 설계돼 있어 외국인을 동일인으로 지정하는데 따른 실효성이 떨어지고 동일인을 김범석 의장으로 하든 쿠팡으로 하든 규제 대상 계열사 범위에 변화가 없다는 점 등이다 이에 이미 창업자가 총수로 지정된 국내 기업들에 대한 역차별이라는 반응이 나온다 김범석 의장은 한국을 주요 거점으로 사업을 하고 있고 그의 친족들이 모두 국내에 거주하고 있지만 이번 동일인 지정에서는 빠져나갔기 때문이다 반면 네이버는 년 이해진 글로벌투자책임자 의 지분이 에 불과한 점을 근거로 총수 없는 기업집단 지정을 요청했지만 공정위로부터 묵살당했다 김범수 카카오 의장도 년 동일인으로 지정됐다 공정위도 김범석 의장이 쿠팡 미국법인을 실질적으로 지배하는 점은 명백하다고 봤다 하지만 외국인이라는 점이 총수 지정의 큰 걸림돌이 됐다 동일인으로 지정되면 지정자료 제출을 누락하는 등 법위반 사안이 발생하면 형사처벌을 해야하는데 법집행의 실효성이 떨어질 수 있어서다 또 외국인의 경우 국내와 같은 친족 개념을 적용할 수 있을지도 애매했다 공정위는 이번 쿠팡 논란을 계기로 현행 동일인 지정 제도의 미비점을 인정하고 향후 제도 개선안을 마련키로 했다 동일인의 정의와 요건 확인 및 변경 절차 등 구체적인 제도화 작업을 추진하면서다 현재 동일인에 대한 명확한 규정이 없어 제도의 투명성이나 예측가능성이 떨어지는 측면이 있다는 게 공정위의 판단이다 하지만 일각에서는 이참에 낡은 동일인 제도를 아예 폐지해야 한다는 의견도 나온다 동일인의 개념이 공정거래법에 도입된 년대 중반에 비하면 최대주주가 이사회를 뛰어넘어 경영활동을 하는 경영행태는 많이 변해 가고 있다는 점에서다 동일인 지정은 기업의 의사결정제도를 넘어서는 개인 지배구조를 정부 기관이 용인하는 것과 다르지 않다는 점에서도 낡은 제도라는 평가다 초법적인 총수의 존재를 정부기관이 인정하는 것이라는 점에서다 경영권 승계 과정을 거치면서 총수의 개념이 명확하지 않아진 점도 고려해야 한다는 지적이다 이에 공정위는 오너일가의 사익편취와 일감몰아주기 행태는 여전히 시장의 공정성을 방해하고 있다 며 기업집단과 동일인 지정은 여전히 실효성이 큰 제도 라고 말했다 한편 공정위는 현대자동차 정몽구 정의선 와 효성 조석래 조현준 의 동일인을 변경했다 정몽구 전 현대차 회장이 보유한 주력회사 현대차 현대모비스 지분에 대한 의결권을 정 회장에게 포괄 위임한 점 등을 고려했다 효성도 조현준 회장이 최대주주이고 회장으로 취임한 후 지배구조 개편 대규모 투자 등 경영상 변동 있었다는 점을 고려했다 이지훈 기자
9,2021-04-29,코로나에 재계 판도가 달라졌다…네이버·카카오·셀트리온 '쑥',머니투데이 세종 최우영 기자 편집자주 년 기준 대기업집단이 발표됐다 공정거래위원회는 막판에 결론을 뒤집고 쿠팡을 총수 없는 대기업집단으로 지정했다 현대자동차그룹의 총수는 정의선 회장으로 바꿨다 올해 대기업집단 지정의 의미를 짚어본다 리포트 총수 없는 쿠팡 현대차 총수된 정의선 자산총액 조원 이상 상호출자제한집단 신규지정 곳 중 바이오가 곳 제조업 중심이었던 우리나라 재계의 판도가 바뀌고 있다 코로나 사태 속에 정보통신기술 기업들과 바이오기업 셀트리온 등이 급성장했다 공정거래위원회가 일 발표한 공시대상기업집단 에 따르면 자산총액 조원 이상인 공시대상기업집단 수는 지난해보다 개 증가한 개가 됐다 쿠팡 등 개사가 더해지고 가 제외됐다 공시대상기업집단에 속한 회사는 개로 지난해보다 개 증가했다 눈에 띄는 것은 비대면 시장의 급성장에 따른 기업들의 약진이다 쿠팡은 자산총액이 지난해 조 억 조 억원으로 급증해 공시집단으로 신규 지정됐다 카카오 조 억 조 억원 네이버 조 억 조 억원 넥슨 조 억 조원 넷마블 조 억원 조 억원 의 자산총액도 크게 증가했다 바이오기업 중에는 제약을 주력으로 하는 셀트리온이 주식가치 상승 주식 출자를 통한 회사 설립 매출 당기순이익 증가에 힘입어 자산총액이 조 억원에서 조 억원으로 늘었다 셀트리온은 바이오시밀러 판매 덕에 매출도 조 억원 늘어 이 부문에서 삼성 조 억원 의 뒤를 이었다 바이오기업의 성장세는 자산총액 조원 이상인 상호출자제한기업집단에서 더 두드러진다 지난해보다 개 늘어난 개 집단이 지정됐는데 이 중 신규지정 곳이 네이버 넥슨 넷마블 셀트리온이다 카카오는 상호출자제한기업집단 중 계열사가 개 늘어 개 에 이은 위를 기록했다 이들의 편입 배경으로는 네이버의 경우 사업이익 증가와 외부투자 유치 넥슨은 보유주식 가치 상승과 금융자산 대여금 증가 넷마블은 보유주식 가치 상승과 신규자산 취득 셀트리온은 조 억원 출자를 통한 계열사 신설과 사업이익 증가 등이 꼽혔다 기업 외에 편입된 곳은 호반건설 다 호반건설은 재고자산 증가와 회사 설립에 힘입었다 은 토지 선박 신규 취득 계열회사 신규 편입의 영향이 있었다 는 유상증자와 사업이익 증가가 있었다 반면 대우건설은 매출채권과 선급비용 감소 등으로 자산이 줄어들어 상호출자제한집단에서 유일하게 제외됐다 한편 전체 공시대상기업집단의 자산총액은 지난해 조 억원 에 비해 조 억원 증가한 조 억원이었다 자산총액 기준 순위가 가장 많이 상승한 집단은 셀트리온 위 위 네이버 위 위 넷마블 위 위 순이었다 순위가 가장 많이 하락한 집단은 이랜드 위 위 대우건설 위 위 오씨아이 위 위 순이었다 세종 최우영 기자
