,날짜,기사제목,본문내용
0,2021-05-03,[단독] LG전자 ‘배터리 분리막’ LG화학으로 넘긴다,청주공장 이르면 상반기 진행 폴란드 공장도 인수인계 검토 전자 청주사업장 전경 전자 제공 전자가 국내외 배터리 분리막 공장을 화학으로 이관하는 방안을 추진 중이다 일 업계에 따르면 전자는 자사의 청주 분리막 공장을 화학에 넘기는 방안과 관련 가격협상을 벌이고 있다 양사는 공장의 밸류에이션을 평가하는 조율 작업을 마치는 대로 이르면 상반기 내 인수인계를 진행할 예정이다 이렇게 되면 전자 직원들은 화학으로 소속이 바뀐다 관련기사 면 전자는 년부터 충북 청주 공장에서 배터리 분리막을 생산했다 안전성 강화 분리막 등분리막 특허 기술은 화학이 보유하고 있지만 전자가 전자소재 관련 생산에 강점이 있어 그동안 전자가 제조를 맡았다 이곳에서 생산한 분리막은 화학 배터리 부문 자회사 에너지솔루션에 공급돼 왔다 분리막은 배터리 대 핵심 소재 중 하나로 양극과 음극을 분리해 전극 간 전기적인 접촉을 막아 화재를 방지하며 안정성을 높이는 역할을 한다 이번 사업 구조 조정은 배터리 소재를 생산하고 있는 화학 첨단사업 본부가 분리막을 생산 연구하고 이를 에너지솔루션에 직접 공급하는 것이 효율적이라는 판단에 따른 것으로 업계는 보고 있다 폴란드 브로츠와프에 위치한 전자 분리막 공장 역시 화학으로 넘기는 방안이 검토되고 있다 해외 현지 관계자에 따르면 지난해 가동을 시작한 전자의 분리막 생산 공장은 이미 현지 직원을 대상으로 인수 인계 작업이 진행 중이다 전자 배터리 분리막 사업은 비즈니스솔루션 사업본부 사업부에서 담당하고 있다 사업부는 수년 전부터 디스플레이용 필름 배터리 분리막 등 소재 관련 사업을 이어오고 있다 화학 관계자는 이번 사업구조조정과 관련 사업 경쟁력 강화를 위해 다양한 방안을 검토하고 있으며 해당 사안은 아직 확정된 것은 아니다 고 밝혔다 정세희 기자
1,2021-05-03,"[이번주 추천주]""1분기 실적개선 확인된 LG화학·금호석유·NH투자증권...",서울경제 이번 주 증권사들은 분기 실적 발표로 수익성 개선이 확인된 화학과 금호석유 전자 아모레퍼시픽 투자증권 등을 추천했다 하나금융투자는 금호석유와 녹십자 스튜디오드래곤을 추천했다 하나금투는 금호석유에 대해 지난 월 라텍스 수출액이 억 만달러로 사상 최대치를 기록하는 등 꾸준히 호황을 누리고 있다 며 미국 주택시장 호조 선박 발주량 증가 글로벌 인프라 투자 등을 통해 수혜가 기대된다 고 했다 또 녹십자에 대해서는 면역결핍치료제 의 미국 식품의약국 파일링을 앞두고 있고 코로나 백신 계약 체결이 기대된다 고 평가했다 글로벌 동영상 스트리밍 서비스 의 공격적인 확산 수혜가 전망되는 스튜디오드래곤도 하나금융투자의 추천주 목록에 이름을 올렸다 삼성증권은 화학 한국조선해양 투자증권 등을 추천했다 삼성증권은 화학에 대해 분기 화학 시황 호조에 따라 사상 최대 실적을 낸점과 압도적 증설을 통한 배터리 부문 이익 턴어라운드가 기대되는 점을 추천의 이유로 들었다 한국조선해양에 대해서는 산업 지표 개선과 선가 상승에 따른 신규 발주 모멘텀이 기대된다 고 투자증권에 대해서는 주가가 실적 대비 저평가된 상황과 사모펀드 판매 관련 불확실성 해소됐다 고 평가했다 유안타증권은 아모레피시픽과 제일기획 를 추천주로 선정했다 아모레퍼시픽은 지난 분기 영업이익이 전년 동기 대비 증가한 억원을 기록하며 시장 기대치를 웃돌았다 유안타증권은 아모레퍼시픽에 대해 면세 중국 이커머스 채널의 외형 성장이 기대된다 고 평가했다 제일기획에 대해서는 언택트 마케팅 강화와 글로벌 백신 접종률 상승에 따른 경기회복 수혜 기대를 추천이유로 들었다 는 국내 주택 분양 확대에 따른 건자재 수요 증가 등으로 본업의 실적 반등이 기대된다고 평가했다 증권은 와 전자 펄어비스를 추천했다 분기 조 억원으로 사상 최대 실적을 기록한 전자에 대해서는 수익성 좋은 신가전이 실적을 견인했다 고 진단했다 네이버는 국내 커머스 부문 고성장세와 일본에서 라인과 야후재팬 통합 완료에 따른 시너지가 기대되는 점에서 펄어비스는 오는 월 신작 붉은사막 공개를 앞두고 기대감이 주가에 반영될 것이라는 점에서 추천했다 양사록 기자
2,2021-05-02,"LG화학, 첨단소재사업부 역대 최대 채용",화학이 배터리 소재 등 첨단소재 사업 육성을 위해 대규모 인력 채용에 나선다고 일 발표했다 화학 첨단소재사업본부는 신입사원과 경력사원을 합쳐 이번에 세 자릿수 인원을 채용할 계획이다 년 첨단소재사업본부 출범 이후 최대 규모다 채용 분야는 양극재 분리막 등 배터리 소재 친환경 재생 폴리카보네이트 등 엔지니어링 소재 유기발광다이오드 등 정보기술 소재 역삼투압 필터 등이다 서류 접수 마감일은 오는 일이다 서류 심사 후 인 적성 검사와 차 면접을 통과한 최종 합격자는 월 입사한다 화학은 이번 채용에서 배터리 소재 분야만 세 자릿수 인원을 뽑을 계획이다 배터리 소재 사업을 육성하기 위해 생산능력을 대폭 확대하고 있는 영향이다 지난해 말부터 청주 공장에 만 규모로 신규 증설을 진행 중이다 올해 말 착공 예정인 연 만 규모의 구미공장까지 완공하면 화학의 양극재 생산능력은 지난해 말 약 만 에서 년 만 규모로 배가량 커진다 화학은 최근 분기 실적 발표 콘퍼런스콜에서 배터리 소재를 집중 육성하겠다는 계획을 밝혔다 이를 통해 첨단소재부문 매출을 올해 조원 후반까지 끌어올리고 년 이내에 두 배 이상 늘린다는 목표를 세웠다 안재광 기자
3,2021-05-02,"LG화학, 첨단소재 세자릿수 신입·경력직원 뽑는다",화학 양극재 제품 사진제공 화학 아시아경제 최대열 기자 화학은 대규모 신입 경력사원 채용을 위해 일부터 입사지원서를 받기로 했다 양극재 분리막 등 배터리 소재를 비롯해 친환경 재생 폴리카보네이트 등 엔지니어링 소재 유기발광다이오드 등 소재 역삼투압 필터 등 첨단소재사업 전 분야에서 세 자릿수 규모로 뽑기로 했다 년 첨단소재사업본부 출범 후 단일 채용규모로는 가장 많은 수준이라고 회사는 전했다 접수는 오는 일까지다 서류심사 후 인정석검사 차 면접을 거친다 최종 합격자는 월중 입사하며 입문과정을 거쳐 각 조직에 배치된다 회사 측은 앞서 지난달 분기 실적을 발표하면서 올해 조원 후반대인 첨단소재부문 매출을 년 내 두 배가량 늘리겠다는 목표를 내놨다 화학은 배터리 소재분야를 육성하기 위해 공장을 늘리거나 새로 짓는 등 생산능력을 늘려나가고 있다 지난해 말부터 진행중인 청주공장 증설에 올해 말 공사에 들어가는 구미공장이 완공되면 화학의 양극재 생산능력은 지난해 만 에서 년 만 규모로 대폭 늘어난다 아울러 방열접착제 등 흩어져있던 배터리 소재사업을 첨단소재사업본부로 통합했다 최대열 기자
4,2021-05-02,"LG화학, 배터리 소재 인력 확충 세자릿수 대규모 신입·경력 채용",화학은 일 배터리 소재 인력 확충을 위해 첨단소재사업본부에서 세 자릿수 규모의 신입 및 경력사원 채용을 진행한다고 밝혔다 지난 년 첨단소재사업본부가 출범한 이래 단일 규모로는 최대 규모다 양극재 분리막 등 배터리 소재 친환경 재생 폴리카보네이트 등 엔지니어링소재 등 소재 역삼투압 필터 등 전 사업 분야에서 전방위적으로 인재를 확보할 계획이다 특히 배터리 소재 분야에서만 세 자릿수 규모의 인원 선발해 양극재 등 배터리 소재를 성장동력으로 집중 육성해 나갈 방침이다 입사 지원자들은 오는 일까지 입사지원서를 접수하면 된다 차 면접과 차 종합면접을 통해 최종 합격자는 월 중 입사한다 안태호 기자
5,2021-05-02,"실적 고공행진 LG화학, 신입·경력 세자릿수 채용한다",올해 분기 사상 최대 분기 실적을 기록한 화학 이 대규모 인력 채용에 나선다 전기차 배터리 소재 등 첨단소재 사업을 육성하기 위해서다 일 화학에 따르면 첨단소재사업본부는 세 자릿수 규모의 신입사원과 경력사원 채용을 시작했다 년 첨단소재사업본부 출범 이래 최대 규모라고 한다 화학 본사가 위치한 서울 여의도 트윈빌딩 화학은 양극재 분리막 등 배터리 소재 친환경 재생 폴리카보네이트 등 엔지니어링소재 유기발광다이오드 등 소재 역삼투압 필터 등 첨단소재사업본부 전 사업에서 인재를 확보한다는 계획이다 특히 양극재 등 배터리 소재 분야에 인원 확충으로 배터리 소재를 회사 성장 동력으로 집중적으로 키운다는 방침이다 서류 접수 마감일은 오는 일이다 서류 심사 후 인적성 검사 차 면접을 거쳐 최종 합격자는 월 중 입사한다 화학은 배터리 소재 분야 육성을 위해 생산 능력을 대폭 확대하고 있다 지난해 말부터 청주 공장에 만톤 규모로 신규 증설을 진행 중이다 올해 말 착공 예정인 연산 만 규모의 구미공장까지 완공되면 화학의 양극재 생산능력은 지난해 말 약 만 에서 년 만 규모로 배 가량 확대된다 화학은 배터리 신규 소재 사업도 적극적으로 육성할 방침이다 최근 실적발표 컨퍼런스콜에서 배터리 소재 집중 육성을 통해 첨단소재부문 매출을 올해 조원 후반대를 달성하고 년 이내에 두 배 이상 성장한다는 목표를 내세웠다 지난 일 화학은 올해 분기 연결 기준 영업이익이 조 억원으로 전년 동기 대비 증가했다고 밝혔다 매출액은 같은 기간 늘어난 조 억원이다 이는 화학이 거둔 분기별 실적 가운데 역대 최대 규모다 화학은 주력 사업인 석유화학부문과 신성장동력으로 삼은 배터리와 첨단소재 부문이 모두 고르게 성장한 덕분 이라고 설명했다 김우영 기자
6,2021-05-02,"LG화학, 배터리 소재 역대 최대 채용 나선다",양극재 분리막 등 배터리 소재 세 자리 채용 청주공장 구미공장 증설로 생산능력 확대 화학 청주 양극재공장 증설현장 화학 제공 헤럴드경제 김현일 기자 화학 첨단소재사업본부가 배터리 소재 인력확충을 위해 세 자릿수 규모의 신입 및 경력사원 채용에 나선다고 일 밝혔다 년 첨단소재사업본부 출범 이래 단일로는 최대 규모다 화학은 이번 대규모 채용을 통해 급성장하는 전기차 배터리 소재 분야 등에서 시장 기회를 선점하고 양극재 등 미래 경쟁력을 한층 강화해 나갈 방침이다 현재 배터리 소재 분야 육성을 위해 지난해 말부터 양극재 청주공장 만 증설 등 생산 능력을 대폭 확대하고 있다 청주공장 증설을 비롯해 올해 말 착공 예정인 연산 만 규모의 구미공장까지 완공되면 화학의 양극재 생산능력은 지난해 말 약 만 에서 년 만 규모로 배 가량 확대된다 이와 함께 배터리 신규소재 사업도 적극 육성하고 있다 올해 초 방열접착제 음극 바인더 양극 분산제 전해액 첨가제 등 여러 사업부문에 산재된 배터리 소재 사업 역량과 자원을 첨단소재사업본부로 통합해 성장 잠재력을 극대화 하고 있다 이 소재들은 전기차 주행거리는 물론 고속충전 수명 저온 특성을 개선하는 데 기여하는 필수 제품들이다 이외에도 친환경 재생 폴리카보네이트 등 엔지니어링소재 유기발광다이오드 등 정보기술 소재 역삼투압 필터 등 전 사업 분야에서 전방위적으로 인재를 확보할 계획이다 입사 지원자들은 오는 일까지 입사지원서를 접수하면 된다 서류심사 이후에는 인적성검사를 거쳐 차 면접 및 차 종합면접이 진행된다 최종 합격자들은 월 중 입사하고 입문 과정을 거쳐 각 조직에 배치된다 화학은 지난 달 일 분기 실적 발표를 겸한 콘퍼런스콜에서 올해는 전지소재 집중 육성을 주요 방향으로 가지고 있으며 첨단소재부문에서 올해 매출 조원 후반을 예상한다 면서 향후 년내 매출 두 배 정도 성장하는 게 목표 라고 밝혔다 또 소재는 용과 모바일용 소재 그리고 차세대 반도체 소재를 엔지니어링 플라스틱 소재는 전기차용 소재 등을 집중 육성하면서 최근의 친환경 트렌드에 맞춰 고함량 리사이클을 적용한 친환경 제품 확대를 적극적으로 전개할 계획 이라고 말했다 남철 첨단소재사업본부장은 첨단소재 사업을 성공으로 이끌 강한 실행력을 갖춘 인재 확보를 통해 배터리 소재 등 성장동력을 육성하며 사업 경쟁력을 한 층 높여 나갈 것 이라고 밝혔다
7,2021-05-02,"LG화학, 첨단소재부문 대규모 채용..배터리 소재 집중 육성",배터리 엔지니어링 소재 등 첨단소재 전 분야서 전방위 채용 양극재 등 배터리 소재 분야서만 세 자리 수 규모 인원 선발 이데일리 김영수 기자 화학이 배터리 소재 등 첨단소재사업을 육성하기 위해 대규모 인력 채용에 나선다 화학 은 일 배터리 소재 인력 확충을 위해 첨단소재사업본부에서 세 자리 수 규모의 신입 및 경력사원 채용을 진행한다고 밝혔다 년 첨단소재사업본부가 출범한 이래 단일 규모로는 최대 규모다 이번 채용에서는 양극재 분리막 등 배터리 소재 친환경 재생 폴리카보네이트 등 엔지니어링소재 등 소재 역삼투압 필터 등 전 사업 분야에서 전방위적으로 인재를 확보할 계획이다 특히 배터리 소재 분야에서만 세 자리 수 규모의 인원 선발을 통해 양극재 등 배터리 소재를 성장동력으로 집중 육성해 나갈 방침이다 화학 양극재 제품 사진 화학 입사 지원자들은 오는 일까지 입사지원서를 접수하면 된다 서류심사 이후에는 인적성검사를 거쳐 차 면접 및 차 종합면접으로 진행된다 최종 합격자들은 월 중 입사하고 입문 과정을 거쳐 각 조직에 배치된다 화학은 이번 인력 채용을 통해 급성장하는 전기차 배터리 소재 분야 등에서 시장 기회를 선점하고 미래 경쟁력을 한 층 강화해 나갈 방침이다 화학은 지난달 일 분기 실적발표 컨퍼런스콜을 통해서도 올해는 전지소재 집중 육성을 주요 방향으로 가지고 있으며 첨단소재부문에서 올해 매출 조 후반을 예상한다 며 향후 년내 매출 두 배 정도 성장하는 게 목표 라고 밝혔다 그러면서 소재는 용과 모바일용 소재 그리고 차세대 반도체 소재를 엔지니어링 플라스틱 소재는 전기차용 소재 등을 집중 육성하면서 최근의 친환경 트렌드에 맞춰서 고함량 리사이클을 적용한 친환경 제품 확대를 적극적으로 전개할 계획 이라고 말했다 화학은 현재 배터리 소재 분야 육성을 위해 공장 증설과 신규 착공 등을 통해 관련 생산 능력을 대폭 확대하고 있다 화학은 지난해 말부터 청주 공장에 만 규모의 신규 증설을 진행 중이다 청주 공장 증설을 비롯해 올해 말 착공 예정인 연산 만 규모의 구미공장까지 완공되면 화학의 양극재 생산능력은 지난해 말 약 만 에서 년 만 규모로 배가량 확대된다 화학 청주 양극재공장 증설 현장 사진 화학 이와 함께 배터리 신규 소재 사업도 적극 육성하고 있다 화학은 올해 초 방열접착제 음극 바인더 양극 분산제 전해액 첨가제 등 여러 사업부문에 산재되어 있던 배터리 소재 관련 사업의 역량과 자원을 첨단소재사업본부로 통합해 성장 잠재력을 극대화하고 있다 해당 소재들은 전기차의 주행거리는 물론 고속충전 수명 저온 특성을 개선하는데 도움을 주는 등 배터리의 성능향상에 필수적이다 남철 첨단소재사업본부장은 첨단소재 사업을 성공으로 이끌 강한 실행력을 갖춘 인재 확보를 통해 배터리 소재 등 성장동력을 육성하며 사업 경쟁력을 한 층 높여 나갈 것 이라고 밝혔다 김영수
8,2021-05-02,"LG화학, 배터리 소재 100명 이상 경력채용한다",파이낸셜뉴스 서울 여의도 트윈타워 내 화학 로고 뉴스 허경 기자 사진 뉴스 화학은 일 배터리 소재 인력 확충을 위해 첨단소재사업본부에서 세 자릿수 규모의 신입 및 경력사원 채용을 진행한다고 밝혔다 년 첨단소재사업본부가 출범한 이래 단일 규모로는 최대 규모다 양극재 분리막 등 배터리 소재 친환경 재생 폴리카보네이트 등 엔지니어링소재 등 소재 역삼투압 필터 등 전 사업 분야에서 전방위적으로 인재를 확보할 계획이다 특히 배터리 소재 분야에서만 세 자릿수 규모의 인원 선발해 양극재 등 배터리 소재를 성장동력으로 집중 육성해 나갈 방침이다 입사 지원자들은 오는 일까지 입사지원서를 접수하면 된다 서류심사 뒤 인적성검사를 거쳐 차 면접과 차 종합면접을 진행한다 최종 합격자는 월 중 입사한다 입문 과정을 거쳐 각 조직에 배치된다 화학은 이번 인력 채용을 통해 급성장하는 전기차 배터리 소재 분야 등에서 시장 기회를 선점하고 미래 경쟁력을 한 층 강화해 나갈 방침이다 화학은 지난달 일 분기 실적발표 컨퍼런스콜을 통해 올해는 전지소재 집중 육성을 주요 방향으로 가지고 있으며 첨단소재부문에서 올해 매출 조 후반을 예상한다 며 향후 년내 매출 두 배 정도 성장하는 게 목표 라고 밝혔다 이어 소재는 용과 모바일용 소재 그리고 차세대 반도체 소재를 엔지니어링 플라스틱 소재는 전기차용 소재 등을 집중 육성하면서 최근의 친환경 트렌드에 맞춰서 고함량 리사이클을 적용한 친환경 제품 확대를 적극적으로 전개할 계획 이라고 덧붙였다 화학의 양극재 제품의 모습 화학 제공 화학은 현재 배터리 소재 분야 육성을 위해 공장 증설과 신규 착공 등을 통해 관련 생산 능력을 대폭 확대하고 있다 화학은 지난해 말부터 청주 공장에 만 규모의 신규 증설을 진행 중이다 청주 공장 증설을 비롯해 올해 말 착공 예정인 연산 만 규모의 구미공장까지 완공되면 화학의 양극재 생산능력은 지난해 말 약 만 에서 년 만 규모로 배가량 확대된다 배터리 신규 소재 사업도 적극 육성하고 있다 화학은 올해 초 방열접착제 음극 바인더 양극 분산제 전해액 첨가제 등 여러 사업부문에 산재했던 배터리 소재 관련 사업의 역량과 자원을 첨단소재사업본부로 통합해 성장 잠재력을 극대화하고 있다 해당 소재들은 전기차의 주행거리는 물론 고속충전 수명 저온 특성을 개선하는 데 도움을 주는 등 배터리의 성능향상에 필수적이다 안태호 기자
9,2021-05-02,"LG화학, 첨단소재 인력 대규모 채용",사진제공 화학 화학이 배터리 소재 등 첨단소재사업을 육성하기 위해 대규모 인력 채용에 나선다 화학은 일 배터리 소재 인력 확충을 위해 첨단소재사업본부에서 세 자리 수 규모의 신입 및 경력사원 채용을 진행한다고 밝혔다 년 첨단소재사업본부가 출범한 이래 단일 규모로는 최대 규모다 이번 채용에서는 양극재 분리막 등 배터리 소재 친환경 재생 폴리카보네이트 등 엔지니어링소재 등 소재 역삼투압 필터 등 전 사업 분야에서 전방위적으로 인재를 확보할 계획이다 특히 배터리 소재 분야에서만 세 자리 수 규모의 인원 선발을 통해 양극재 등 배터리 소재를 성장동력으로 집중 육성해 나갈 방침이다 입사 지원자들은 오는 일까지 입사지원서를 접수하면 된다 서류심사 이후에는 인적성검사를 거쳐 차 면접 및 차 종합면접으로 진행된다 최종 합격자들은 월 중 입사하고 입문 과정을 거쳐 각 조직에 배치된다 화학은 이번 인력 채용을 통해 급성장하는 전기차 배터리 소재 분야 등에서 시장 기회를 선점하고 미래 경쟁력을 한 층 강화해 나갈 방침이다 화학은 지난달 일 분기 실적발표 컨퍼런스콜을 통해서도 올해는 전지소재 집중 육성을 주요 방향으로 가지고 있으며 첨단소재부문에서 올해 매출 조 후반을 예상한다 면서 향후 년내 매출 두 배 정도 성장하는 게 목표 라고 밝혔다 또 소재는 용과 모바일용 소재 그리고 차세대 반도체 소재를 엔지니어링 플라스틱 소재는 전기차용 소재 등을 집중 육성하면서 최근의 친환경 트렌드에 맞춰서 고함량 리사이클을 적용한 친환경 제품 확대를 적극적으로 전개할 계획 이라고 말했다 화학은 현재 배터리 소재 분야 육성을 위해 공장 증설과 신규 착공 등을 통해 관련 생산 능력을 대폭 확대하고 있다 화학은 지난해 말부터 청주 공장에 만톤 규모의 신규 증설을 진행 중이다 청주 공장 증설을 비롯해 올해 말 착공 예정인 연산 만 규모의 구미공장까지 완공되면 화학의 양극재 생산능력은 지난해 말 약 만 에서 년 만 규모로 배 가량 확대된다 이와 함께 배터리 신규 소재 사업도 적극 육성하고 있다 화학은 올해 초 방열접착제 음극 바인더 양극 분산제 전해액 첨가제 등 여러 사업부문에 산재되어 있던 배터리 소재 관련 사업의 역량과 자원을 첨단소재사업본부로 통합해 성장 잠재력을 극대화 하고 있다 남철 첨단소재사업본부장은 첨단소재 사업을 성공으로 이끌 강한 실행력을 갖춘 인재 확보를 통해 배터리 소재 등 성장동력을 육성하며 사업 경쟁력을 한 층 높여 나갈 것 이라고 밝혔다 이상규 매경닷컴 기자
