,날짜,기사제목,본문내용
0,2021-05-03,"'해외 웹툰경쟁' 네이버→日, 카카오→동남아…상대 텃밭 공략",네이버 일본에 라인 플랫폼 구축해놓고 위 뺏겨 카카오 해외 공략으로 내수용 기업 이미지 탈피 라이언과 김범수 카카오 이사회 의장 사진 카카오 제공 네이버와 카카오의 해외 웹툰 경쟁이 뜨거워지고 있다 서로 상대 진영 텃밭으로 꼽히는 곳에 투자를 감행하면서다 양사는 일본과 동남아에서 웹툰 웹소설 시장에 적극 투자해 글로벌 이야기 시장 패권을 주도하겠다는 구상이다 일본 웹툰 시장 주도권 뺏긴 네이버 절치부심 네이버웹툰 사진 네이버 일 정보기술 업계에 따르면 박상진 네이버 최고재무책임자 는 최근 실적 발표 후 컨퍼런스콜에서 카카오와 경쟁 중인 일본 웹툰 시장을 비중 있게 언급했다 그는 현지에서 사용자 수는 전년보다 이상 증가했고 거래액도 이상 성장하고 있다 며 일본시장 위 탈환을 위해 오리지널 콘텐츠 제작 소싱을 강화할 것 이라고 강조했다 일본 최대 메신저 플랫폼 라인 으로 현지 시장을 꽉 잡고 있는 네이버지만 웹툰 웹소설 시장에서만큼은 카카오 픽코마에 밀리는 양상이다 글로벌 모바일 시장조사기관 앱애니 에 따르면 지난달 일본 비 게임 부문 애플리케이션 앱 매출 순위 기준으로 픽코마가 위에 올랐다 카카오재팬에 따르면 픽코마의 지난해 연간 거래액은 전년 동기 대비 증가한 억원으로 집계됐다 반면 픽코마보다 앞서 일본 만화 시장 공략에 나섰던 네이버 라인망가 는 일본 비게임 부문 앱 매출 순위 위로 밀려났고 전세계 비게임앱 매출 순위도 위권에 진입하지 못했다 픽코마가 한국 웹툰을 일본어로 번역해 서비스하기 시작하면서 라인망가를 앞질렀다는 게 업계 분석 라인망가는 일본의 현지 출판 만화 서비스를 중심으로 하고 있다 네이버는 라인망가는 콘텐츠 소비량 증가에 집중하고 있다 연재형 서비스 강화에 주력 중으로 하반기에는 지금보다 배 정도 확대하는 것을 목표로 하고 있다 고 말했다 네이버가 컨콜에서 오리지널 콘텐츠 확보를 언급한 것도 픽코마와의 차별화로 일본 시장을 공략하겠단 의지로 읽힌다 카카오 태국 대만 인도네시아 진출 카카오재팬의 만화플랫폼앱 픽코마 로고 사진 카카오 카카오는 올해를 동남아 웹툰 시장 진출 원년으로 삼았다 우선 다음달 태국과 대만에서 신규 웹툰 플랫폼을 서비스하기로 했다 중장기적으로는 인도 동남아 전역으로 웹툰 사업을 확대할 방침을 세웠다 태국은 년 기준 전자책시장 규모가 억 만 달러에 이를 것으로 예상되는 대규모 시장이다 대만은 태국에 비해 시장은 작지만 중화권 시장 진출을 위해 빼놓을 수 없는 교두보로 꼽힌다 태국은 라인의 텃밭으로 꼽힌다 월간 이용자 만명이 넘는 라인 메신저를 기반으로 라인웹툰은 물론 라인그룹 최초의 뱅킹 플랫폼 라인 를 론칭한 곳이기도 하다 모바일 뱅킹 서비스 라인 는 만 고객을 돌파했고 라인맨 웡나이 라는 배달 사업도 올해 태국 전역의 개 도로 서비스를 확장할 계획이다 그만큼 강력한 플랫폼을 구축한 네이버를 상대로 카카오가 도전장을 내미는 셈이다 카카오엔터테인먼트의 웹툰 웹소설 부문 전신인 카카오페이지는 앞서 인도네시아에 진출하면서 웹툰 플랫폼인 네오바자르 를 인수했다 네이버 역시 인도네시아 최대 종합 미디어 그룹 엠텍 에 전략적 투자를 집행해 이곳에서도 정면충돌이 불가피하다 인도네시아에 진출한 카카오는 웹툰을 현지시장 공략의 주축 아이템으로 삼았다 한국 웹툰 사내맞선 이 지난해 인도네시아 카카오페이지에서 누적 매출 위에 올랐다 또 다른 한국 웹툰 나 혼자만 레벨업 도 누적 조회 수 기준으로 상위 위에 이름을 올렸다 자존심 건 네이버 글로벌 존재감 필요한 카카오 분당 네이버 본사 허문찬기자 네이버가 픽코마에 더이상 주도권을 뺏기지 않으려는 것은 장기적으로 현지 커머스 시장 공략과 연관이 있다 네이버는 최근 라인과 홀딩스 경영통합을 진행했다 한성숙 대표는 라인과 홀딩스 경영통합이 월 일 완료됐다 일본 스마트스토어 출시를 통해 글로벌 커머스 시장을 공략할 계획 이라고 의지를 다진 바 있다 자존심 문제도 걸렸다 네이버웹툰은 최근 지표에서 월간 이용자 수 만명 유료 콘텐츠 거래액 억원 누적 콘텐츠 수 만여개를 달성했다 년 북미를 시작으로 남미 유럽 아시아 등 지역에 폭넓게 진출한 덕분에 세계 곳곳에서 시장을 리드하는 위치에 섰지만 유일하게 일본에서 픽코마에 밀렸다 라인이라는 강력한 메신저 플랫폼을 구축하고도 위로 밀린 것을 내부에서도 납득하지 못한다는 얘기도 나온다 실적에서 콘텐츠가 차지하는 비중도 점점 높아지고 있다 올 분기 실적에서 웹툰 콘텐츠에 대한 이용자 충성도 확대로 결제 사용자 전환 비율이 높아지며 웹툰 매출은 전년 동기 대비 성장했다 지속적 성장을 이어가려면 시장이 큰 일본에서의 위 탈환이 필수다 카카오는 내수용 이미지를 벗기 위해 글로벌 존재감 구축에 사력을 걸고 있다 해외 시장 중에서도 성장성이 큰 동남아에 집중한 이유다 동남아 지역은 인구 억 만명으로 중남미보다 큰 시장으로 평균연령이 세에 불과하고 년이면 중산층만 억명에 달할 정도로 경제력도 빠르게 성장하고 있다 디지털 경제 규모 역시 올해 억원달러 규모에서 년에는 억달러 규모로 성장할 전망이다 웹툰업계 관계자는 카카오의 가장 큰 약점은 내수용 이란 평가를 받는 것 이라며 카카오에 글로벌 이라는 정체성을 입히기 위해 성장성이 높은 동남아에 영향력 강화를 꾀하고 있는 것으로 보인다 고 말했다 강경주 한경닷컴 기자
1,2021-05-02,"네이버, 경기-부산-서울교육청과 ‘웨일’ 에듀테크 활성화",교육 현장 웨일 스페이스 활용 학습 효율성 강화 파이낸셜뉴스 네이버는 경기도교육청 부산광역시교육청 서울특별시교육청 가나다순 과 자사 웨일 스페이스 플랫폼 을 활용한 차세대 교육환경 조성에 앞장선다고 일 밝혔다 네이버 웨일 스페이스 플랫폼은 화상회의 솔루션 웨일온 등 다양한 웹 기반 서비스를 웨일 브라우저 상에서 제공한다 이에 따라 웨일 스페이스 플랫폼 사용자는 웨일 계정 하나로 모든 서비스를 편리하게 이용할 수 있다 네이버와 경기도교육청 부산광역시교육청 서울특별시교육청은 웨일 스페이스 플랫폼을 각 교육 현장에 도입함으로써 에듀테크 교육 기술 환경을 만들어 갈 계획이다 네이버는 우선 웨일 스페이스 플랫폼을 교육 분야에 특화시킨 웨일 스페이스 포 에듀케이션 을 통해 선생님과 학생들이 사용할 수업용 도구와 프로그램을 제공한다 네이버는 교육청 산하 일선 교육현장에서 웨일 스페이스 포 에듀케이션을 활용할 수 있도록 기술을 제공하고 학교에서 요청하는 필요 기능에 대해 적극 개발하는 등 유지보수 업무를 할 예정이다 네이버는 또 웨일 스페이스 포 에듀케이션을 통해 만들어지는 교육 관련 데이터를 교육청에 제공한다 웨일은 교육 관련 데이터는 교육기관과 선생님이 가장 유의미하게 활용할 수 있다 는 점을 고려해 이와 같은 정책을 수립했다 네이버 웨일 스페이스 이미지 네이버 제공 웨일을 담당하는 네이버 김효 책임리더는 웨일 스페이스는 교육 현장과 소통을 통해 빠르게 니즈를 파악하고 기능을 개선하는 것이 최대 장점 이라며 앞으로 각 교육 현장 특성에 부합하는 만족도 높은 플랫폼을 제공할 수 있도록 최선을 다할 것 이라고 전했다 네이버 에듀테크 웨일 웨일스페이스 웨일온 김미희 기자
2,2021-05-01,"""네이버 쇼핑라이브, 기술로 유튜브와 붙는다""",개월만에 거래액 배 성장 네이버 쇼핑라이브 비중 에 달해 조성택 네이버 랩스 책임리더 독보적인 기술로 에 라이브커머스 허들 낮춰 서울경제 광고 홍보 여력이 부족한 소상공인 들은 소비자들과의 적극적인 소통이 곧 신뢰와 매출 확대로 이어집니다 소통이 잘 이뤄질 수 홈쇼핑은 소상공인들에겐 벽이 높았습니다 네이버는 쇼핑라이브 기술로 그 벽을 허물고 있습니다 지난 일 경기도 성남시 네이버 그린팩토리에서 만난 조성택 네이버 랩스 책임리더는 네이버는 수 년 간 연구개발 의 상당 부분을 동영상 스트리밍 기술에 투자해 왔다 며 세계적인 수준의 기술을 확보해 쇼핑라이브에 적극 도입하는 중 이라고 말했다 조성택 네이버 랩스 책임리더 사진 제공 네이버 네이버는 지난 일 있었던 실적 발표회에서 올 분기 커머스 부문 영업이익이 지난해 같은 기간보다 늘어난 억 원을 기록했다고 밝혔다 특히 지난 월 일 첫 출시한 라이브커머스 서비스 쇼핑라이브 의 성장세가 두드러졌다 쇼핑라이브는 생방송을 통해 홈쇼핑처럼 제품을 판매할 수 있는 채널이다 조 책임리더는 쇼핑라이브 내 소상공인 비중이 에 달한다 고 설명했다 반응은 폭발적이다 반년 전 출시 당시보다 거래액이 배 이상 늘었고 분기 누적 시청수 억 만 누적 구매자수 만 명을 넘어서며 커머스 부문 전체 성장을 견인했다 라이브커머스의 핵심 경쟁력은 안정적인 라이브 환경에서 나온다 판매자와 시청자가 실시간으로 질의응답을 주고받으며 시청자가 최종 구매 결정을 내리기 때문이다 방송이 끊기면 시청자가 줄어들고 질문과 답변에 걸리는 시간이 길어진다면 실시간 성이 떨어져 구매로 이어지기 힘들다 네이버는 울트라 초저지연 기술 을 자체 개발해 송출과 수신 간 지연 시간을 기존 초에서 초대로 줄였다 이는 유튜브를 비롯한 소수 주요 글로벌 빅테크들과 어깨를 나란히 하는 수준이다 조 책임리더는 동영상 스트리밍 송출부터 수신까지 전 과정을 아우르는 기술력을 확보해 안정적이고 품질 높은 라이브 환경을 구축했다 며 네이버는 이미 지연시간을 초대로 줄이는 기술을 확보했고 최종적으로는 실시간 화상통화를 하는 것과 비슷한 수준으로 지연 시간을 최소화할 계획 이라고 설명했다 네이버는 또한 기술을 도입해 방송 도중 끊김을 최소화했다 조 책임리더는 는 최대한 안정적인 라이브를 제공하기 위해 네트워크 상태에 따라 자동으로 영상 품질을 변경하는 기술 이라며 네트워크 상태가 현저히 나쁜 게 아닌 이상 영상 품질 차이는 육안으로 파악하기 어려울 정도로 미세하다 고 말했다 네이버는 안정성과 품질을 동시에 잡기 위해 코덱을 도입했다 코덱은 기존 코덱 대비 압축 효율이 배 이상 좋다 같은 양의 데이터로 기존 대비 화질을 가량 향상시킬 수 있다 조 책임리더는 라이브 커머스를 제공하는 대부분의 다른 기업들은 기술력 한계로 코덱까지만 지원하고 있다 며 네이버 쇼핑라이브 는 더 적은 데이터를 사용하고도 더 좋은 화질을 제공하는 만큼 송출자들의 데이터 비용 부담을 덜어준다 고 설명했다 네이버는 앞으로도 쇼핑라이브 기술 고도화를 통해 소상공인 사업 확대를 도울 계획이다 연내 발표할 동영상 기술의 상당수를 쇼핑라이브에 우선 적용해 라이브커머스 시장에서 입지를 굳히겠다는 목표다 지난 월에는 소상공인을 위한 쇼핑라이브 전용 스튜디오를 열기도 했다 조 책임리더는 오는 분기에는 모바일 환경에서도 전문 카메라를 비롯한 특수 장비와의 연동을 지원해 만큼 전문적인 라이브 환경을 제공할 예정 이라며 소상공인들도 대기업에 버금가는 송출 시스템을 누릴 수 있도록 돕겠다 고 밝혔다 정다은 기자
3,2021-05-01,"네이버 뉴스, 팩트체크 강화한다",이달부터 서울대 팩트체크 서비스 활성화 뉴스 검색 결과에 팩트체크 표기 시작 네이버가 허위 정보 및 가짜뉴스 확산을 막기 위해 서울대학교 팩트체크 서비스 를 활성화한다고 일 밝혔다 네이버 뉴스 검색에서 팩트체크 관련 기사가 노출될 경우 해당 기사와 관련한 팩트체크를 확인해보세요 라는 링크가 생성된다 이 링크를 클릭하면 팩트체크 서비스 로 접속할 수 있다 네이버 뉴스 팩트체크 사진 네이버 제공 네이버 뉴스는 지난 년부터 언론사들이 이슈가 되는 사안에 대해 독립적으로 취재해 검증한 결과를 모아볼 수 있는 팩트체크 서비스를 제공해왔다 팩트체크 서비스는 서울대 언론정보연구소가 개 언론사들의 자율적이고 독립적인 검증 과정을 거친 결과를 게시하는 플랫폼이다 팩트체크에 참여한 언론사는 다양한 근거자료를 활용해 검증 대상을 사실 대체로 사실 절반의 사실 대체로 사실 아님 전혀 사실 아님 판단 유보 총 단계로 판정한다 네이버 뉴스는 년 월부터 기사 본문 아래에도 팩트체크 정보를 제공해왔다 지난해 월에는 코로나 코로나 백신 등 특정 주제와 관련한 팩트체크를 모아서 확인할 수 있도록 서비스했다 구혜린
4,2021-05-01,"배달앱 야심?…네이버, 요기요 관심 돌린 이유",취재 톡 파워풀한 지도 어플 고객 축적 마음만 먹으면 자체 배달사업 가능해 그때 는 못 밝힌 취재 뒷이야기 독자 여러분들과 공유하고자 합니다 포털 통신 게임 등 우리 생활에 밀접히 연결된 정보통신기술 업계의 시시콜콜한 내부 사정을 함께 들여다보시죠 편집자 지난해 말 공정거래위원회는 독일의 딜리버리히어로 가 요기요를 매각하는 조건으로 배달의민족 우아한형제들 인수를 승인키로 했습니다 국내 배달앱 위 요기요를 서비스하는 가 위 배달의민족까지 품으면 사실상 독점적인 업체로 올라서기 때문에 이를 우려한 공정위가 조건부승인을 한 것이죠 이렇게 매물로 나온 요기요 인수전이 막을 올린 가운데 초기 유력한 인수 후보로 거론된 곳이 그룹과 네이버였습니다 그룹에 비해 상대적으로 적극적인 모습을 취하진 않았으나 네이버가 요기요에 꽤 많은 관심을 보였다는 얘기들이 투자은행 및 유통 업계에서 흘러나오고 있습니다 현재 요기요 매각 측에선 네이버가 인수 후보군에 들어오는 것을 원천 차단한 상태로 알려졌습니다 그런데 엄밀히 따지면 요기요가 네이버를 인수 후보에서 배제했다기보다 네이버가 요기요 인수를 추진하다 말았다고 합니다 네이버는 왜 요기요에 대한 관심이 식은 것일까요 배달 앱 시장 진출 자체를 부담스러워 한 걸까요 꼭 그런 것 같진 않습니다 국내 배달 앱 시장은 배달의 민족과 요기요가 위를 차지하고 있지만 쿠팡의 쿠팡잇츠와 경기도 배달특급 같은 신흥 세력도 입지를 확대하고 있는 상태입니다 이커머스 업체 티몬 도 배달 시장에 신규 진출을 앞두고 있습니다 네이버가 요기요 인수전을 취소한 가장 설득력 있는 이유는 네이버 자체적으로 배달 시장에 진출한다 는 것입니다 우선 네이버는 네이버 지도 라는 강력한 지도 데이터베이스를 갖고 있습니다 아울러 지도를 기반으로 소비자가 맛집을 예약 주문하고 리뷰를 남기는 네이버 플레이스 서비스를 하고 있죠 배달 앱과 라이더만 없을 뿐 배달앱을 위한 기본 뼈대는 갖춰 놓은 상태입니다 한 유통 업계 관계자는 네이버가 독과점 이슈를 고려해 직접 배달 앱 시장에 진출하진 않을 것 이라면서도 지도와 플레이스를 통해 축적된 정보가 광고는 물론이고 새로운 사업까지 확대될 여지는 충분하다 고 말했습니다 실제로 네이버는 여차하면 직접 배달앱 시장에 뛰어들 정도의 기반을 만들어 놨습니다 네이버가 중점적으로 추진하는 꽃 프로젝트가 있는데요 핵심은 오프라인 중소상공인 만명을 네이버 스마트 플레이스 지도 등록 서비스 를 통해 소비자와 연결시킨다는 것입니다 맛집 정보 또한 네이버의 막강한 자산입니다 특히 네이버가 고객의 관심지점 를 차곡차곡 쌓아왔다는 것이 중요합니다 요즘 젊은 세대들은 맛집을 인스타그램으로 검색하고 리스트를 만들어 네이버 마이 플레이스 에 저장하는데요 이용자들이 어느 지역 어느 테마 어떤 대상에 관심이 있는지를 네이버는 점 위치 기반 정보 데이터로 쌓고 있는 것입니다 네이버의 무한 사업 확장이 배달앱 분야로 이어질지 관심이 모이고 있습니다 만약 그렇게 된다면 요기요를 비롯한 배달의민족 등 경쟁 업체들은 어떻게 대응할까요 공정위는 이 사안을 어떻게 바라볼까요 궁금해집니다 구혜린
5,2021-05-01,[SK證 주간추천주]중장기 성장스토리 매력적…LG전자·NAVER·펄어비...,이데일리 박정수 기자 코스피 전자 올해 분기 매출액 조 억원 영업이익 조 억원 기록 수익성 좋은 신가전이 실적을 견인 역시 판가 상승에도 불구하고 인치 대형화 및 확판으로 이를 상쇄해 나가는 중 는 여전히 하반기 턴어라운드 가능성을 언급 유지 올해 분기 영업수익은 핀테크 클라우드 부문의 고성장으로 예상치 대비 상회했으나 마케팅비용 및 주식보상 비용 증가에 따라 영업이익은 예상치 소폭 하회 국내 커머스 부문 고성장세가 이어지고 있으며 일본에서 과 야후재팬 통합이 완료됐고 상반기 내 왓패드 인수가 마무리 됨에 따라 국내외 경쟁력이 강화될 전망 올해 일시적인 수익성 둔화 예상되나 중장기 성장스토리는 여전히 매력적 코스닥 펄어비스 검은사막 모바일 부진 북미 유럽 직접 서비스 매출 이연 마케팅비 증가 등으로 올해 분기 매출액 영업이익 기대치 하회 전망 하지만 단기 실적보다 대형 신작 공개 행사로 인한 기대감 반영에 주목 필요하다 판단 붉은사막 공개 예상 시점인 월 이후부터 연말 출시까지 기대감 주가 반영 가능성 높음 최근 액면분할 이후 과도한 상승으로 인한 낙폭은 오히려 매수 기회 박정수
6,2021-04-30,"네이버 오른다는데…공매도 타깃된 카카오 ""나 떨고있니?""",머니투데이 구단비 기자 오늘의 포인트 사진제공 네이버 오는 월 일 코스피 코스닥 종목들을 대상으로 공매도가 재개되는 가운데 라이벌 기업인 네이버 와 카카오에 대한 평가가 엇갈리고 있다 증권가에선 비교적 멀티플이 높은 카카오가 공매도 타격이 될 수 있다고 우려하고 있기 때문이다 일 오전 시 분 네이버 주가는 전거래일 대비 만원 하락한 만 원에 거래되고 있다 카카오도 전거래일 대비 원 하락한 만 원에 거래되고 있다 네이버와 카카오는 오는 월 일 재개되는 공매도 이슈를 앞둔 영향으로 거래일 연속 하락해왔다 네이버와 카카오 주가는 비슷한 흐름을 보이고 있지만 증권가의 평가는 상반된다 네이버는 하반기부터 상승세로 전환될 것이라고 낙관했지만 카카오는 공매도 타겟이 될 수도 있다고 봤다 지난 일 네이버가 발표한 네이버 분기 영업수익은 전년 대비 오른 조 억원 영업이익은 감소한 억원으로 나타났다 매출은 시장 예상치를 소폭 상회했지만 영업이익은 예상을 하회했는데 이는 비수기 영향과 마케팅비용 및 주식보상비용 증가에 따른 것이다 황승택 하나금융투자 연구원은 금번 실적 관전포인트는 광고로 검색광고와 디스플레이광고가 고르게 성장한 서치플랫폼 부문과 커머스부문 외형확대로 인한 매출이 전년 동기 대비 상승했다 며 다소 부진했던 검색광고 부문도 서비스개편과 상품개선 등으로 다시 성장곡선을 가파르게 그릴 전망 이라고 설명했다 정호윤 한국투자증권 연구원은 인건비 등 비용 증가가 부담될 수 있지만 매출액 고성장이 이어지고 있어 큰 우려는 필요없다고 판단한다 며 왓패드를 인수한 웹툰 홀딩스를 통한 일본 스마트스토어 비즈니스 모델 적용 등 해외매출 비중이 장기적으로 점차 올라갈 것 이라고 진단했다 현재 주가 부진에 대해선 하반기 상승을 대비한 매수기회라는 조언도 있었다 최관순 증권 연구원은 주식보상비용 증가 마케팅 비용확대 등 비용증가 요인에 따라 올해 수익성은 일시적으로 부진하겠지만 년부터 본격적인 수익성 개선이 동반되는 성장을 이어갈 것 이라며 일시적 수익성 부진에 따른 주가조정은 중장기 관점에서 매수기회로 판단한다 고 했다 이민아 대신증권 연구원도 분기 영업이익도 전년 대비 감소한 억원으로 큰폭 개선은 어려울 것 이라며 다만 분기 영업이익이 매출 증가 효과로 억원 억원으로 증가할 것으로 예상해 주가는 상반기까지 횡보하겠지만 하반기엔 상승 가능성이 높다고 판단한다 고 분석했다 사진제공 카카오 시총 상위 종목으로 어깨를 나란히 하는 카카오에 대한 평가는 어떨까 비교적 단기간에 급등하며 고평가된 카카오는 공매도 타격이 될 수 있다는 우려가 나오고 있다 지난 일 액면분할 전 거래정지를 앞둔 카카오는 만 원까지 치솟으며 주 신고가를 새로 썼다 올초 월 일 종가와 비교하면 개월새 가까이 증가했다 주가가 평균 목표주가를 넘어섰다는 점도 공매도타깃으로 언급되는 이유 중 하나다 카카오는 일 기준 평균 목표가가 만 원인데 지난 일 만 원으로 거래마감한 바 있다 이후 하락하며 만원대 초반까지 조정됐지만 목표가와 근접한 상황이다 무차입 공매도가 금지된 국내 공매도 상황에선 대차잔고비율이 상승한 업종이나 기업도 유의해야 한다고 알려져있다 키움증권은 하이브 바이오팜 한화시스템 등과 함께 카카오도 대차잔고비율이 높은 종목으로 선정했다 이와 관련해 한지영 키움증권 연구원은 개별 종목의 전체 대차거래 잔고에서 최근 일 사이에 대차거래 잔고 증감분 비중이 높은 종목들이 공매도 재개를 대비한 차입 물량을 비축했을 가능성이 높다고 판단했다 며 상대적으로 고평가 부담을 안고 있는 종목은 변동성이 확대될 가능성이 있다 고 분석했다 다만 카카오측은 지난 일 대 액면분할을 고려하면 대차잔고증가는 착시효과일뿐 최근 대차잔고는 월 말에 비해 오히려 대 감소했다는 입장이다 구단비 기자
7,2021-04-30,네이버 뉴스에 ‘팩트체크’ 표시된다,개 언론사 참여 중인 팩트체크 검색결과 기사본문에 팩트체크 표기 강조 파이낸셜뉴스 네이버는 자사 네이버 뉴스 서비스에 팩트체크 표기를 시작한다고 일 밝혔다 네이버 뉴스는 지난 년부터 언론사가 이슈에 대해 독립적으로 취재해 검증한 결과 등을 모아볼 수 있는 팩트체크 서비스 를 제공하고 있다 네이버 뉴스 팩트체크 서비스 이미지 네이버 제공 팩트체크 서비스는 서울대학교 언론정보연구소가 개 언론사들의 검증결과를 게시하는 플랫폼이다 팩트체크에 참여하는 언론사는 다양한 근거자료를 활용해 검증 대상을 사실 대체로 사실 절반의 사실 대체로 사실 아님 전혀 사실 아님 판단 유보 총 단계로 판정한다 네이버 뉴스는 년 월부터 기사 본문 아래에도 팩트체크 정보를 제공했다 또 지난해 월에는 코로나 와 코로나백신 등 특정 주제 관련 팩트체크를 모아서 확인할 수 있도록 했다 팩트체크 네이버뉴스 김미희 기자
8,2021-04-30,네이버는 시작일 뿐…이해진이 걱정하던 '후유증' 줄줄이 터진다,업계 연봉경쟁 후유증 현실화 네이버 총매출 증가했지만 영업익 하락 증권가 업계 인건비 상승세 하반기도 지속 업계 개발자 인력난이 심해지고 있는 가운데 일 경기 성남 분당구 지하철 판교역에 한 모바일 부동산업체의 개발자 채용 광고가 붙어 있다 신경훈 기자 국내 업계의 연봉경쟁 후유증 이 현실화되고 있다 전년 동기 대비 매출 증가라는 호실적을 낸 국내 위 포털업체 네이버가 인건비 영향에 영업이익이 뒷걸음질 쳤다 네이버 영업이익 전년동기 대비 하락 한성숙 네이버 대표 사진 네이버 일 관련업계에 따르면 네이버는 연결기준 올 분기 영업이익이 억원으로 전년 동기 대비 줄었다고 전날 발표했다 네이버의 분기 영업이익이 감소한 것은 년 분기 이후 처음이다 같은 기간 매출은 조 억원으로 늘었다 실질적인 현금 창출 능력을 보여주는 세전 상각전영업이익 은 전년 동기 대비 전분기 대비 증가하며 사상 최대치인 억원을 기록했다 업계에선 네이버의 영업이익 뒷걸음질에 주목하고 있다 네이버는 임직원들에 지급한 주식 보상 비용의 증가 등 인건비 부담이 늘어나면서 영업비용이 조 억원으로 전년 동기 대비 급증했다고 밝혔다 주식 보상 비용만 따로 떼서 계산할 경우 분기 억원 지출로 전년 동기 대비 전기대비 폭증했다 한성숙 네이버 대표는 실적 발표 후 컨퍼런스콜에서 글로벌 사업 성장을 더욱 가속화하기 위해 최고 인재들 역량 확보가 중요한 만큼 선진 보상체계 구축에 힘쓰겠다 고 의미를 부여했다 네이버 이해진 솔직히 나도 여러분에게 사랑받고 싶다 이해진 네이버 창업인 겸 글로벌투자책임자 사진 네이버 앞서 지난달 일 네이버 창업자인 이해진 글로벌투자책임자 는 직원들 사이에서 성과급 불만이 불거지자 회사 모든 구성원들에게 이메일을 보내고 솔직히 나도 회사를 떠나기 전 해진이형이 쏜다 이런 것 한 번 해서 여러분에게 칭찬받고 사랑받고 싶다 고 말한 바 있다 이는 김택진 엔씨소프트 대표가 자사 게임 광고에 직접 등장하거나 직원들에게 과감한 격려금을 지급한 뒤로 직원들로부터 지지의 의미의 택진이형 이란 애칭을 얻은 것을 언급한 것이다 업계 관계자들에 따르면 이해진 는 직원들로부터 형 이란 친근한 호칭을 받은 김 대표를 내심 부러워한 것으로 알려졌다 네이버는 지난해 역대 최대 실적인 조 억원의 매출을 올리고도 성과급을 동결했다 네이버 노조는 경영진에게 인센티브 지급 근거를 공개하라 며 피켓 시위를 벌였다 결국 네이버는 지난 일 네이버 전 구성원에게 올해부터 년간 매년 만원 상당의 네이버 주식을 지급하기로 결정했다 기존에 지급하던 스톡옵션과 달리 의무 보유 기간 없이 바로 매도해 현금화할 수 있다는 게 차이점이다 네이버는 개인의 목표와 보상이 회사 기업가치와 더 강하게 연계될 것 이라고 했다 네이버의 인건비 상승은 하반기에도 지속될 것으로 보인다 게다가 본사와 달리 계열사 직원들은 인센티브 형식으로 매년 만 만원만 받기로 해 추가 보상을 요구하는 목소리가 나올 수도 있다 증권가에서도 우려의 반응이 나왔다 이창영 유안타증권 연구원은 인건비 증가로 네이버 영업이익이 시장기대치를 밑돌았는데 분기 및 하반기에도 매출 상승에 따른 영업이익률 개선 효과는 제한적일 것 이라며 인건비 상승이 주가하락 요인이 될 수 있다 고 언급했다 이민아 이지은 대신증권 연구원도 올해 추가로 지급할 스톡옵션까지 고려하면 운영비 증가 추세는 지속될 것으로 전망된다 고 내다봤다 네이버는 시작일뿐 업계 개발자 인력난이 심해지고 있는 가운데 일 서울 호선 강남역에 한 기업의 개발자 채용 광고가 붙어 있다 신경훈 기자 인건비 부담은 네이버뿐만 아니라 업계 전반으로 확산하는 중이다 코로나 신종 코로나바이러스 감염증 영향으로 비대면 서비스가 기업들의 필수 영역으로 자리잡자 개발자들의 몸값이 높아졌고 판교를 중심으로 신입사원 초봉과 임직원 연봉을 일괄적으로 올리는 이른바 인재 쟁탈전 이 벌어지고 있는 영향이다 올해 엔씨소프트를 비롯해 넷마블과 컴투스 등의 기업들이 일제히 개발자 연봉을 만 만원 올리면서 최근 카카오 등 기업의 인건비가 주요 이슈로 떠올랐다 메리츠증권에 따르면 년 억원이었던 카카오 인건비는 매년 씩 가파르게 증가해 올해 조 억원에 달할 것으로 추정된다 년 만원이었던 평균 연봉도 년 새 불어 지난해 억 만원을 기록했다 엔씨소프트의 연간 인건비는 년 억원이었지만 지난해 억원으로 넷마블은 억원이던 것이 억원 펄어비스는 억원이 억원으로 뛰었다 판교 기업에 재직 중인 한 관계자는 기업들끼리 출혈적 인재쟁탈전을 막기 위해 성과급이나 보상을 조율해야 한다는 분위기가 감지되고 있다 며 문제는 개발자 수요가 기업에 국한되는 게 아니라 유통 산업 병원 사회 각 분야에서 발생하고 있다는 점 이라고 설명했다 이어 실질적 보상 이 아니면 붙잡기 어려워 당분간 연구개발비용보다는 인건비에 좀 더 신경을 쓰자는 말이 나온다 고 덧붙였다 강경주 한경닷컴 기자
9,2021-04-30,"위지윅스튜디오, YG엔터·네이버 합작사 투자 소식에 강세",자회사 엔피와 함께 총 억 투자할 계획 사진 위지윅스튜디오 시각특수효과 업체인 위지윅스튜디오가 강세다 자회사 엔피와 함께 와이지 엔터테인먼트 네이버의 합작사 와이엔컬쳐앤스페이스 에 투자한다는 소식이 주가에 영향을 미치고 있다 일 오전 시 분 현재 위지윅스튜디오는 전 거래일 보다 원 오른 만 원에 거래되고 있다 위지윅스튜디오와 엔피는 억원씩 에 총 억원을 투자할 예정이다 지난 일 각각 억원씩 납입을 완료했다 는 엔터와 네이버가 지난해 월 스튜디오 개발을 위해 설립한 합작 회사다 위지윅스튜디오와 엔피는 이번 투자를 통해 엔터 네이버가 의정부시 복합문화융합단지 리듬시티 사업부지 내 추진 중인 다목적 스튜디오 개발사업의 공동 사업자로 참여하게 된다 류은혁 한경닷컴 기자
