negative,neutral,positive
44.373042381999994,7.329268292000001,61.829617567
32.91112198399999,5.8808109239999995,55.30663594000001
19.114159891,1.3936314360000002,20.252845527999998
45.04949670499999,11.091192411,62.501858305
40.49928938600001,4.350189498000001,48.110489632999986
41.98346631300001,3.449186992,52.653949733999994
34.058863132999996,5.2269647699999995,54.38966402300001
15.776862026000002,3.348290599,13.103479852
6.5,0.0,1.5
20.55662021,2.032520325,23.874274098999997
3.559322034,0.033898305,1.355932203
5.0,0.0,0.0
309.382244064,44.135953552000004,394.878746884
