,날짜,기사제목,본문내용
0,2021-02-10,"SK하이닉스 ""영업익 10% 재원으로 성과급 지급""…합의안 구체화",경기도 이천 하이닉스 본사 정문 이미지출처 연합뉴스 아시아경제 김흥순 기자 성과급 논란으로 홍역을 치른 하이닉스가 구성원들에게 주는 초과이익배분금 을 영업이익에 연동해 산정하고 이익의 재원을 활용해 지급하기로 했다 하이닉스는 노사가 일 경기도 이천 본사에서 중앙노사협의회를 열고 앞서 합의한 성과급 개선안의 구체적인 방안을 이 같이 확정했다고 밝혔다 하이닉스 노사는 지난 일 의 기존 기준인 경제적 부가가치 를 폐지하고 기준을 영업이익과 연동함과 동시에 기본급 에 해당하는 우리사주를 발행하기로 합의했다 이날 추가 합의를 통해 영업이익 를 재원으로 활용하기로 내용을 구체화했다 또 회사가 지급 예상치를 연초와 분기별 시점에 공개해 구성원들이 다음 해 초에 얼마나 받을지 예측할 수 있도록 한다 기본급 에 해당하는 우리사주는 의무 보유 년을 조건으로 무상으로 받거나 에 할인된 가격으로 매입하는 방안 중 구성원이 선택하도록 했다 사측은 우리 사주를 할인된 가격으로 매입하는 구성원을 대상으로 대출을 지원할 계획이다 하이닉스는 다음 달 구성원을 대상으로 우리사주 설명회를 열고 월 초 이사회 승인을 거쳐 주식을 양도할 예정이라고 밝혔다 김흥순 기자
1,2021-02-10,"SK하이닉스, 영업이익 10% 성과급 재원으로 쓴다",지급 예상액 분기별로 공개 우리사주 무상으로 지급 경기도 이천 하이닉스 본사 연합뉴스 하이닉스가 초과이익배분금 지급 기준을 바꾼다 한 눈에 파악하기 힘든 경제적 부가가치 대신 영업이익을 기준으로 성과급 재원을 결정한다 하이닉스는 일 이천 본사에서 중앙노사협의회를 열고 성과급 개선안의 구체적인 방안을 확정했다 영업이익의 를 따로 때어 내 재원으로 활용하는 것이 골자다 회사가 지급 예상치를 연초와 분기별 시점에 공개해 구성원들이 다음 해 초에 얼마나 받을지 예측할 수 있도록 한다는 조항에도 합의했다 우리사주 지급 방안도 확정했다 기본급 에 해당하는 우리사주는 의무 보유 년을 조건으로 무상으로 받거나 에 할인된 가격으로 매입할 수 있다 회사는 우리 사주를 할인된 가격으로 매입하는 구성원을 대상으로 대출을 지원할 계획이다 하이닉스는 다음 달 구성원을 대상으로 우리사주 설명회를 열고 월 초 이사회 승인을 거쳐 주식을 양도할 예정이다 송형석 기자
2,2021-02-10,"""영업익 10% 성과급으로""…SK하이닉스, 노사 갈등 '일단락' [종...",하이닉스 성과급 노사 합의 매년 영업익 성과급 재원 지급하고 우리사주 지급방식도 직원이 선택 가능 경기도 이천 하이닉스 본사 사진제공 하이닉스 지난해 초과이익배분금 지급 규모를 두고 갈등을 빚었던 하이닉스 노사가 성과급 지급 방안에 합의했다 하이닉스는 일 경기도 이천 본사에서 중앙노사협의회를 열고 지난 일 성과급과 관련해 합의했던 산정기준 개선 기본급 에 해당하는 우리사주 지급에 대한 방안을 확정했다고 밝혔다 하이닉스 노사는 지급 기준을 기존 경제적 부가가치 에서 영업이익 으로 변경키로 했다 노사는 영업이익의 를 재원으로 활용하기로 합의했다 또 지급 예상치를 연초 분기별 시점에 공개함으로써 구성원들이 다음해에 얼마나 받을 지 예측할 수 있도록 했다 우리사주 지급 방식도 선택이 가능토록 했다 하이닉스는 기본급 에 해당하는 주식을 구성원이 무상안으로 받는 안과 할인한 가격으로 매입하는 방안 중 한 가지를 구성원들이 선택할 수 있도록 했다 하이닉스 관계자는 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 대출을 지원할 계획 이라며 다음달 구성원들을 대상으로 우리사주 설명회를 열고 오는 월 초 이사회 승인을 거쳐 주식을 양도할 예정 이라고 말했다 이석희 하이닉스 사장은 지난 일 노사 합의 이후 사내 메시지를 통해서 지급 발표 이후 어느 때보다 많은 구성원의 마음 속 이야기를 들었다 며 지금껏 여러분 마음을 제대로 헤아리지 못하고 충분히 소통하지 못했던 점에 대해 로서 다시 한 번 사과드린다 고 했다 배성수 한경닷컴 기자
3,2021-02-10,"하이닉스, 영업익 10% PS 재원으로 쓴다",임직원 할인 가격에 우리사주 매입 하이닉스 노사는 일 이천 본사에서 중앙노사협의회를 열고 초과이익성과급 산정 기준 개선안과 우리사주 지급방안을 최종 확정했다고 밝혔다 이 회사 노사는 앞서 일 협의회를 열고 산정 기준 개선과 우리사주 추가 지급에 대해 합의했었다 우선 하이닉스 노사는 영업이익으로 기준을 변경하면서 영업이익의 를 재원으로 활용하기로 결정했다 원래 사측은 영업이익 등 실적과 투자 세금 같은 미래 비용을 반영한 경제적부가가치 를 지급기준으로 활용했다 하지만 이번에 임직원들이 상세 기준이 불투명하다고 집단 반발하면서 노사는 기준을 더욱 투명한 영업이익으로 바꾸기로 했다 지급 예상치도 연초 분기별로 공개해 구성원들이 다음해 초 를 얼마나 받을지 예측할 수 있도록 했다 또 하이닉스 노사는 우리사주 지급 방식에 대해 기본급 에 해당하는 주식을 무상으로 받는 안과 할인한 가격으로 매입하는 방안 중 한 가지를 구성원들이 선택하도록 했다 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 무이자 대출도 지원할 계획이다 하이닉스 관계자는 어느 안을 선택하든 기본급 에 해당하는 혜택이 임직원에게 돌아갈 수 있도록 했다 고 설명했다 회사 측은 내달 구성원들을 대상으로 우리사주 설명회를 열고 월초 이사회 승인을 거쳐 주식을 양도할 예정이다 이종혁 기자
4,2021-02-10,SK하이닉스 '영업익 10%' 성과급으로 푼다,머니투데이 강기준 기자 하이닉스 경기 이천 반도체공장 사진 유승목 기자 성과급 논란을 낳았던 하이닉스가 노조와 성과급 산정 문제를 마무리지었다 앞으로 영업이익의 를 초과이익배분금 재원으로 활용하기로 했다 일 하이닉스는 이날 경기도 이천 본사에서 중앙노사협의회를 열고 노조와 지난 일 합의사항에 대한 구체적인 방안을 확정했다고 밝혔다 우선 회사측은 산정 기준인 경제적 부가가치 를 영업이익 기반으로 변경키로 했다 그리고 회사 영업이익 를 재원으로 활용하기로 노조측과 합의했다 하이닉스는 지급 예상치를 연초 분기별로 나눠 공개해 직원들이 다음해초 성과급을 얼마나 받을 지 예측할 수 있도록 하겠다고도 했다 또 기본급의 에 해당하는 우리사주를 지급하는 방식으로는 무상지급 의무보유 년 할인 매입 의무보유 년 중 구성원이 선택할 수 있도록 했다 하이닉스는 할입 매입을 택하는 직원들에게는 자금 부담을 덜어주기 위해 무이자 대출을 지원할 계획이다 회사 측은 내달 구성원들을 대상으로 우리사주 설명회를 열고 월초 이사회 승인을 거쳐 주식을 양도할 예정이다 강기준 기자
5,2021-02-10,"SK하이닉스, 영업이익으로 성과급 결정한다",파이낸셜뉴스 하이닉스가 초과이익배분금 지급 기준을 영업이익으로 결정한다 하이닉스 노사는 일 이천 본사에서 중앙노사협의회를 열고 성과급 개선안의 구체적인 방안을 확정했다 노사는 지난 일 산정기준을 기존의 경제적 부가가치 를 폐지하고 영업이익으로 연동하면서 기본급 에 해당하는 우리사주 지급키로 합의했다 이에 노사는 영업이익의 를 재원으로 활용하기로 합의했다 회사는 지급 예상치를 연초 분기별 시점에 공개함으로써 구성원들이 다음해 초에 얼마나 받을 지 예측할 수 있도록 했다 아울러 우리사주 지급 방식에 대해 기본급 에 해당하는 주식을 구성원이 무상으로 받는 안과 할인한 가격으로 매입하는 방안 중 한 가지를 구성원들이 선택하도록 했다 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 무이자 대출을 지원할 계획이다 회사 측은 다음 달 구성원들을 대상으로 우리사주 설명회를 열고 월 초 이사회 승인을 거쳐 주식을 양도할 예정이다 김서원 기자
6,2021-02-10,SK하이닉스 영업이익 10% 재원으로 성과급 지급,하이닉스 중노협 통해 기준 변경 노조 요구안 영업이익 수용키로 투명 예측 가능성 높이는 방향으로 우리사주 매입시 무이자 대출 등 제공 서울경제 하이닉스 노사가 성과급 논란에 종지부를 찍었다 통상 성과급으로 불리는 초과이익분배금 의 산정 기준을 명확하게 하고 우리사주 지급 방안도 확정했다 일 하이닉스에 따르면 이날 경기도 이천 본사에서 열린 중앙노사협의회를 통해 이달 일 노사가 합의한 산정기준을 공식화했다 사측은 기존의 지급 기준이었던 경제적 부가가치 대신 실적 발표시 공개되는 영업이익을 새 기준으로 변경했다 이날 합의에서 노사는 재무 지표인 영업이익의 를 재원으로 활용하기로 합의했다 다만 지급 한도 기본급의 를 넘을 경우는 추후에 별도 합의하기로 했다 영업이익의 를 재원으로 활용하는 안은 당초 노동조합에서 요구하던 안으로 알려졌다 아울러 회사는 지급 예상치를 연초와 분기별 시점에 공개해 예측성을 높이기로 했다 또한 하이닉스 노사는 우리사주 지급 방식에 대해 기본급 에 해당하는 주식을 구성원이 무상으로 받는 안과 할인한 가격으로 매입하는 방안 중 한 가지를 선택할 수 있도록 했다 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 무이자 대출을 지원할 계획이다 단 무상지급의 경우 의무 보유기한은 년이다 관계자는 사측은 내달 구성원들을 대상으로 우리사주 설명회를 열고 월초 이사회 승인을 거쳐 주식을 양도할 예정 이라고 설명했다 앞서 하이닉스는 지난달 일 임직원 만 여명에 기본급을 기준으로 에 해당하는 를 지급하는 계획을 밝혔다 지난 한해 조원대 영업이익을 올린 하이닉스 내부에서 구체적인 산정 기준을 알려달라 는 목소리가 이어지자 노사는 별도 합의를 통해 이 같이 결정했다 이수민 기자
7,2021-02-10,"SK하이닉스 노사, PS 지급방식 타결…우리사주 지급방식도 확정",일 이천 본사 하이닉스 노사만나 지급기준 영업이익 으로 변경 우리사주 지급 방식 두 가지 선택 방안 사진 뉴시스 이데일리 배진솔 기자 하이닉스 가 최근 임직원들 사이에서 논란이 된 초과이익배분금 산정 기준을 영업이익으로 변경하기로 확정했다 또 우리사주 지급방식에 대해서도 구성원들의 선택 폭을 넓혀 혜택이 돌아가도록 했다 하이닉스는 일 이천 본사에서 중앙노사협의회와 만나 지난 일 성과급 관련해 합의했던 산정기준 개선과 기본급 에 해당하는 우리사주 지급에 대한 방안을 확정했다 회사 측은 지급 기준을 경제적 부가가치 에서 영업이익으로 변경하기로 했다 노사는 투명한 재무 지표인 영업이익으로 기준을 변경하고 영업이익의 를 재원으로 활용하기로 합의했다 회사는 지급 예상치를 연초 분기별 시점에 공개함으로써 구성원들이 다음해 초에 얼마나 받을 지 예측할 수 있도록 했다 우리사주 지급 방식에 대해서는 기본급 에 해당하는 주식을 구성원이 무상으로 받는 방안과 할인한 가격으로 매입하는 방안 중 한 가지를 구성원들이 선택하도록 했다 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 무이자 대출을 지원할 계획이다 회사 측은 다음달 구성원들을 대상으로 우리사주 설명회를 열고 월 초 이사회 승인을 거쳐 주식을 양도할 예정이다 앞서 하이닉스는 지난달 일 전체 임직원들에게 지난해 경영실적 기반의 를 기본급의 를 지급하겠다고 발표하면서 불만이 촉발됐다 지난해 실적이 전년 대비 이상 증가한 조 원대의 영업이익을 기록하고도 직전 와 같자 내부반발이 나온 것이다 이에 이석희 하이닉스 사장 는 지금까지 충분히 소통하지 못했던 점에 대해 진심으로 사과드린다 며 무엇보다 중요한 것은 구성원과 회사의 신뢰인 만큼 앞으로 경영의 방향 역시 공정함과 투명함에 집중하겠다 고 말했다 배진솔
8,2021-02-10,"SK하이닉스 노사, 성과급 기준 변경·우리사주 지급 확정",기준 영업이익 변경 기본급 상당 우리사주 지급 할인가로 주식 매입시 무이자 대출 지원 파이낸셜뉴스 하이닉스 노사는 일 경기 이천 본사에서 중앙노사협의회를 열고 지난 일 성과급 관련해 합의했던 초과이익분배금 산정기준 개선과 기본급 에 해당하는 우리사주 지급에 대한 방안을 확정했다 우선 회사 측은 지급 기준을 경제적 부가가치 에서 영업이익으로 변경하기로 했다 노사는 영업이익으로 기준을 변경하고 영업이익의 를 재원으로 활용하기로 합의했다 회사는 지급 예상치를 연초 분기별 시점에 공개해 구성원들이 다음해 초에 얼마나 받을 지 예측할 수 있도록 했다 또 우리사주 지급 방식에 대해 기본급 에 해당하는 주식을 구성원이 무상으로 받는 안 의무보유 년 할인한 가격으로 매입하는 안 의무보유 년 중 가지를 선택하도록 했다 이와 관련 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 무이자 대출을 지원할 계획이다 회사 측은 내달 구성원들을 대상으로 우리사주 설명회를 열고 월초 이사회 승인을 거쳐 주식을 양도할 예정이다 김경민 기자
9,2021-02-10,"SK하이닉스 노사, 성과급 지급방식 타결",경기도 이천시 하이닉스 이천캠퍼스의 모습 하이닉스 제공 헤럴드경제 양대근 기자 하이닉스 노사는 일 이천 본사에서 중앙노사협의회를 열고 지난 일 성과급 관련해 합의했던 산정기준 개선 기본급 에 해당하는 우리사주 지급에 대한 방안을 확정했다 우선 회사측은 지급 기준을 경제적 부가가치 에서 영업이익 으로 변경하기로 했다 노사는 투명한 재무 지표인 영업이익으로 기준을 변경하고 영업이익의 를 재원으로 활용하기로 합의했다 회사는 지급 예상치를 연초 분기별 시점에 공개함으로써 구성원들이 다음해 초에 얼마나 받을 지 예측할 수 있도록 했다 아울러 우리사주 지급 방식에 대해 기본급 에 해당하는 주식을 구성원이 무상으로 받는 안과 할인한 가격으로 매입하는 방안 중 한 가지를 구성원들이 선택하도록 했다 회사는 할인된 가격으로 매입하는 구성원들의 자금 부담을 덜어주기 위해 대출을 지원할 계획이다 또한 회사 측은 내달 구성원들을 대상으로 우리사주 설명회를 열고 월초 이사회 승인을 거쳐 주식을 양도할 예정이다
