words
기 대비 증가 대비 대비 증가 대비 
억 만원 증가 억 만원 억 만원 증가 
성장 기 화장품 개선 대비 증가 증가 수요 대비 증가 강화 개선 성공 해외 국내 수요 증가 수입 화장품 대비 증가 판매 강화 중국 심리 전반적 설명 증가 한 성장 관계자 화장품 해외 수요 지속 확대 말 증가 
제공 심리 증가 성공 증가 억 만원 증가 억 만원 조 기록 성공 해외 수요 탓 세대 중심 신 대비 증가 강화 개선 성공 해외 국내 수요 증가 수입 화장품 대비 증가 판매 강화 중국 심리 전반적 증가 한 성장 관계자 화장품 해외 수요 지속 확대 말 성공 증가 
