time,title,context
2021-03-25,"네이버 DS2F, 푸드테크 2곳 신규 투 맛 균일화",머니투데이 이동우 기 네이버 기업형 액셀러레이터 푸드테크 스타트업 두 곳 신규 투자 일 투 대상 스타트업 인공지능 자 센서 활용 셰프 솔루션 개발 중 비욘드허니컴 협동 로봇 기반 조리 자동화 솔루션 사업 중 로보아르테다 이 과정 효율 균 한 맛 품질 구현 음식 사람 수 기술 비욘드허니컴 기술 자 센서 활용 균 한 맛 셰프 음식 재현 셰프 솔루션 개발 중 셰프 조리 방식 데이터 축적 이 자동화 디바이스 재현 방식 로보아르테 협동로봇 활용 조리 자동화 솔루션 스타트업 조리 과정 주방 환경 분석 자동화 시나리오 기획 그 협동로봇 각종 설비 최적화 양상환 네이버 리더 맛 균일화 실현 셰프들 자신만 레시피 가맹점 확대 등 부 수익 창출 수 자영업자 소상공인 외식업 창업 매장 관리 용이 것 이 이동우 기자
2021-03-25,“AI 요리사 조리 자동화 투자” 네이버D2SF,셰프 솔루션 개발 중 비욘드허니컴 로보아르테 파이낸셜뉴스 네이버 기업형 액셀러레이터 스타트업 팩토리 푸드테크 음식 기술 스타트업 두 곳 신규 투자 일 투자대상 인공지능 분자센서 활용 셰프 솔루션 을 개발 중 비욘드허니컴 협동 로봇 기반 조리 자동화 솔루션 사업 로보아르테다 비욘드허니컴 로보아르테 로고 네이버 제공 비욘드허니컴 셰프 솔루션 요리사들 조리 방식 데이터 축적 이 자동화 기 재현 자동화 기 분자센서 부착 식자재 상태 실시간 모니터링 그 열원 변경 온도 제 등 수행 국내외 유명 셰프들 공동 레시피 개발 중 상반기 중 시제품 프로토타입 을 공개 하반기 본격적 국내 미국 사업 전개 예정 네이버 측은 삼성전자 출신 엔지니어 정현기 비욘드허니컴 대표 로보틱스 푸드 사이언스 등 다양한 기술개발 경험 보유 며 이번 투자 포스텍홀딩스 공동투자 로보아르테 협동로봇 활용 조리 자동화 솔루션 스타트업 조리 과정 주방 환경 분석 뒤 자동화 시나리오 기획 그 협동로봇 각종 설비 최적화 자체 브랜드 롸버트치킨 을 출시해 개 지점 운영 균 한 품질 맛 시간당 마리 조리 등 수익성 검증 성공 평가 품질 관리 운영 효율성 이점 직영점 가맹점 계획 강지영 로보아르테 대표 스타트업 투 실무경험 보유 창업가다 이번 투자 위벤처스 공동투자 양상환 네이버 리더 기존 조리 자동화 기술 연구 마케팅 목적 실제 조리 현장 적용 며 반면 이 두 팀 실제 주방 적용 수 제품 푸드테크 중요 가치 음식 맛 집중 투자배경 설명 이 맛 균일화 셰프들 자신만 레시피 가맹점 확대 등 부가수익 창출 수 자영업자 소상공인 외식업 창업 매장 관리 용이 것 이 한편 년 월 출범 네이버 지금 곳 기술 스타트업 투자 네이버 홈페이지 신규투자팀 모집 중 네이버 스타트업 교류 성장 기회 다양 활동 네이버 푸드테크 비욘드허니컴 로보아르테 김미희 기자
2021-03-25,"네이버, 셰프 솔루션 치킨조리 자동화 스타트업 2곳 투자",삼성전자 출신 셰프 솔루션 비욘드허니컴 상반기 중 프로토타입 예정 조리 자동화 솔루션 로보아르테 자체 브랜드 롸버트치킨 출시 이데일리 김현아 기 네이버 의 기업형 액셀러레이터 스타트업 팩토리 푸드테크 스타트업 두 곳 신규 투자 투 대상 스타트업 자 센서 활용 셰프 솔루션 개발 중 비욘드허니컴 협동 로봇 기반 조리 자동화 솔루션 사업 중 로보아르테다 이 과정 효율 균 한 맛 품질 구현 음식 사람 수 외식업 혁신 비욘드허니컴 대표 정현기 은 기술 자 센서 활용 균 한 맛 셰프 음식 재현 셰프 솔루션 개발 중 셰프 조리 방식 데이터 축적 이 자동화 디바이스 재현 방식 자동화 디바이스 자 센서 부착 식자재 상태 실시간 모니터링 그 열원 변경 온도 제 등 자동 수행 국내외 유명 셰프들 공동 레시피 개발 중 상반기 중 프로토타입 하반기 본격적 국내 미국 사업 전개 예정 삼성전자 출신 엔지니어 정현기 대표 로보틱스 푸드 사이언스 등 다양한 기술 개발 경험 보유 이번 투자 포스텍홀딩스 공동투자 로보아르테 대표 강지영 협동로봇 활용 조리 자동화 솔루션 스타트업 조리 과정 주방 환경 분석 자동화 시나리오 기획 그 협동로봇 각종 설비 최적화 자체 브랜드 롸버트치킨 을 런칭해 개 지점 운영 균 한 품질 맛 시간당 마리 조리 등 퀄리티 수익성 검증 성공 품질 관리 운영 효율성 이점 직영점 가맹점 계획 강지영 대표 스타트업 투 실무 경험 다수 보유 창업가로 사업 감각 실행력 보유 이번 투자 위벤처스 공동투자 양상환 네이버 리더 기존 조리 자동화 기술 연구 마케팅 목적 실제 조리 현장 적용 며 반면 이 두 팀 실제 주방 적용 수 제품 푸드테크 중요 가치 음식 맛 집중 말 이 맛 균일화 실현 셰프들 자신만 레시피 가맹점 확대 등 부 수익 창출 수 자영업자 소상공인 외식업 창업 매장 관리 용이 것 이 년 월 출범 네이버 지금 곳 기술 스타트업 투자 네이버 홈페이지 신규투자팀 모집 중 네이버 스타트업 교류 성장 기회 다양 활동 김현
