time,title,context
 2021.02.10 11:14,‘우버+티맵’ 연합군 탄생…카카오택시 독주 제동역할할까,공정위 경쟁 제한성 최종 판단 우버 티맵모빌리티 합작회사 카카오택시 카카오 도전 수 공정거래위원회 경쟁 제한우려 최종 판단 때문 공정위 지난달 일 우버 티맵모빌리티 신청 합작회사 설립 건 승인 일 이번 결정 카카오 시장 경쟁자 수 점 영향 공정위 시장 강력한 위 사업자 카카오 실질적 경쟁압력 증진 수 점 등 종합적 경쟁제한 우려 판단 며 이번 결정 차량 호출 서비스 신산업 분야 혁신경쟁 촉진 수 토대 마련토록 한 데 의의 합작회사 탄생 티맵 지 서비스 산업 경쟁제한 수 우려 지 서비스 사업자들 판매선 봉쇄 차량 호출 서비스 사업자들 지 서비스 구매선 봉쇄 가능성 판단 말 우버 전세계적 차량 공유 플랫폼 등 사업 영위 사업자 국내 우버 택시 우버 블랙 등 차량 호출 서비스 제공 티맵모빌리티 텔레콤 지난해 모빌리티 사업부문 물적분할하 설립 회사 두 회사 합작회사 차량 호출서비스 산업 본 합작회사 양사 차량 호출 서비스 이전 사업 영위 계획 티맵모빌리티 로부터 이전 티맵 지 서비스 동 합작회사 제공 예정 차량 호출서비스 택시 승객 중개 플랫폼 카카오 업계 선두 공정위 공정위 앞 혁신 촉진 경쟁제한 우려 기업결합 허용 기업 경쟁력 제 관련 시장 활성화 수 기반 조성 계획 이 강조 홍태화 기자
 2021.02.10 10:02,‘우버+티맵’ 탄생 카카오택시 독주 막을까…공정위 “경쟁압력 증진,공정위 우버 티맵 경쟁제한성 결론 위 사업자 카카오 실질적 경쟁압력 공정거래위원회 지난달 일 우버 티맵모빌리티 합작회사 설립 건 승인 일 이번 결정 카카오 시장 경쟁자 수 점 영향 헤럴드경제 홍태화 기 우버 티맵모빌리티 합작회사 카카오택시 카카오 도전 수 공정거래위원회 경쟁 제한우려 최종 판단 때문 공정위 지난달 일 우버 티맵모빌리티 신청 합작회사 설립 건 승인 일 이번 결정 카카오 시장 경쟁자 수 점 영향 공정위 시장 강력한 위 사업자 카카오 실질적 경쟁압력 증진 수 점 등 종합적 경쟁제한 우려 판단 며 이번 결정 차량 호출 서비스 신산업 분야 혁신경쟁 촉진 수 토대 마련토록 한 데 의의 합작회사 탄생 티맵 지 서비스 산업 경쟁제한 수 우려 지 서비스 사업자들 판매선 봉쇄 차량 호출 서비스 사업자들 지 서비스 구매선 봉쇄 가능성 판단 말 우버 전세계적 차량 공유 플랫폼 등 사업 영위 사업자 국내 우버 택시 우버 블랙 등 차량 호출 서비스 제공 티맵모빌리티 텔레콤 지난해 모빌리티 사업부문 물적분할하 설립 회사 두 회사 합작회사 차량 호출서비스 산업 본 합작회사 양사 차량 호출 서비스 이전 사업 영위 계획 티맵모빌리티 로부터 이전 티맵 지 서비스 동 합작회사 제공 예정 차량 호출서비스 택시 승객 중개 플랫폼 카카오 업계 선두 공정위 공정위 앞 혁신 촉진 경쟁제한 우려 기업결합 허용 기업 경쟁력 제 관련 시장 활성화 수 기반 조성 계획 이 강조
 2021.02.10 10:01,공정위 우버·티맵 합작사 승 1위 카카오T 경쟁압력,공정거래위원회 일 미국 차량 공유서비스 우버 계열 티맵모빌리티 의 합작사 설립 승인 두 회사 지난해 월 일 국내 차량 호출 서비스 영위 합작사 지분율 우버 대 티맵모빌리티 로 설립 내용 기업결합 바 공정위 이날 두 회사 중첩 국내 차량 호출 서비스 시장 중심 기업결합 경쟁제한 여부 심사한 결과 경쟁 우려 판단 지난달 일 심사결과 회신 티맵 택시 개념 우버 전세계적 차량 공유 플랫폼 등 사업 영위 사업자 국내 우버 택시 우버 블랙 등 차량 호출 서비스 제공 티맵모빌리티 텔레콤 지난해 월 일 모빌리티 사업부문 물적분할해 설립 회사 티맵 맵 택시 티맵내비게이션 티맵주차 티맵대중교통 티맵지 등 서비스 합작사 우버 티맵모빌리티로부터 차량 호출 서비스 이전 사업 영위 계획 티맵모빌리티 로부터 이전 티맵 지 서비스 동 합작회사 제공 예정 공정위 이번 심사 일반 택시 택시 공유 플랫폼 지 산업 등 경쟁 제한 집중적 공정위 결합 전 후 국내 차량 호출 서비스 시장 시장집중도 변화 일반 택시 경쟁압력 존재 판단 경쟁압력 일정 분야 일정한 경쟁관계 형성 기술개발 가격인하 유도 선순환 구조 말 공정위 두 회사 결합 택시 공유서비스 시장 강력한 위 사업자 카카오 실질적 경쟁압력 증진 수 점 등 경쟁제한 우려 두 회사 합작사 설립 사업 때 시장점유율 카카오 와 경쟁 벌 신기술 도입 소비자 후생 것 의미 공정위 합작사 관련 티맵모빌리티로부터 지도 공급 수직적 측면 발생 수 경쟁제한 가능성 심사 이 지 서비스 사업자들 판매선 봉쇄 차량 호출 서비스 사업자들 지 서비스 구매선 봉쇄 가능성 판단 공정위 관계자 이번 결정 차량 호출 서비스 신산업 분야 혁신경쟁 촉진 수 토대 마련토록 한 데 의의 수 며 혁신 촉진 경쟁제한 우려 기업결합 허용 기업 경쟁력 제 관련 시장 활성화 수 기반 조성 계획 이 세종 박성우 기자
 2021.02.10 10:12,특징주 카카오 어닝 서프라이즈…외 순매수 ‘강세’,이데일리 유준하 기 카카오 어닝 서프라이즈 실현 이 장 중 외국 순매수세 강세 일 마켓포인트 오전 시 분 기준 카카오 주가 전 거래 대비 원 원 기록 중 외국인 카카오 주식 억원 어치 순매수 중 카카오 지난해 영업이익 억 만원 전년 동기 대비 증가 일 공시 기간 매출액 조 억원 증가 당기순이익 억 만원 흑자 전환 안재민 투자증권 연구원 이날 보고서 올해 매출액 조 억원 영업이익 억원 전망 며 캐시카우 톡비즈 한국 일본 의미 매출 성장 웹툰 수익성 개선 모빌리티 페이사업 의미 성장 것 이 분석 이 웹툰 사업 한국뿐 일본 시장 성장 지속 며 올해 거래대금 조 억원 전망 유준하
 2021.02.10 09:52,특징주 실적 카카오 외국 순매수 상승폭 확대,아시아경제 지연진 기 카카오 일 코스피 시장 주가 전날 실적 발표 외국 순매수 카카오 이날 오전 시 분 전일대비 상승 원 거래 원 거래 시작 카카오 상승폭 카카오 장 시작 이후 시간 가량 외국 들 억원 상당 순매수하 외국 순매수 상위 종목 위 기록 카카오 지난해 연결기준 영업이익 억 원 전년 동기 대비 증가 일 공시 기간 매출액 조 억 원 순이익 억 원 흑자 전환 영업이익률 수준 이날 증권사들 카카오 목표주가 하이투자증권 만원 삼성증권 이베스트투자증권 투자증권 등 만원 상향조정 지연진 기자
 2021.02.10 09:20,특징주 지난해 역대 최대 실적 카카오·네이버 강세,카카오 서울경제 김범수 카카오 의장 지난해 호 적 달성 카카오 네이버 장 초반 강세 일 오전 시 분 현재 유가증권시장 카카오 전 거래일 원 것 중 시간 네이버 도 원 네이버 카카오 지난해 역대 최고 실적 달성 네이버 지난해 영업이익 조 억 원 매출 조 억 원 기록 영업이익 조 원 복귀 전 실적 발표 카카오 기간 영업익 억 원 전년 이상 성장 것 매출 조 원 이 이 기업 올해 기대감 분석 이날 한국투자증권 보고서 카카오 광고 핵심 사업들 실적 개 구간 목표가 기존 원 원 상향 정호윤 한국투자증권 연구원 주력사업 카카오톡 톡비즈 부문 광고 커머스 동반 성장 작년 예상 성장률 를 포인트 초 달성 며 올해 작년 대비 증가 호 적 것 이 분석 한 기자
 2021.02.10 08:51,카카오 톡비즈 고성장·신사업 흑자 고성장…목표가↑-신한금투,머니투데이 강민수 기 신한금융투자 일 카카오 톡비즈 고성장 사업 흑자으 로 성장세 지속 것 전망 투자의견 매수 유지 목표 만원 원 상향 전날 종가 원 이문종 신한금융투 수석연구원 올해 분기 매출액 전 분기 대비 증가 조 억원 영업이익 억원 기록 며 컨센서스 매출액 조 억원 영업이익 억원 을 소폭 진단 연구원 올해 톡비즈 고성장 지속 며 지난해 조 억원 달성 톡비즈 매출 올해 고성장 예상 며 비즈보드 지 확장 카카오 샵탭 등 지속 단 상승 것 이 전망 사업 성장 그 모빌리티 페이 등 사업 모객 마케팅 제외 흑자 가능 수준 개선 며 모빌리티 경우 블루 가맹 확대 올해 연간 흑자 전환 가능 페이 경우 결제액 성장 금융 상품 판매 확대 탑라 성장 진단 연구원 메 비즈니스 고성장 사업 실적 개선 전체 영업이익률 상승세 지속 며 주가 상승 여력 충분 평가 강민수 기자
 2021.02.10 08:49,카카오 본업·핵심 사업 실적 개 구간 목표주가 상향,한국투자증권 리포트 서울경제 한국투자증권 일 카카오 본업 광고 핵심 사업들 실적 개 구간 평가 목표주가 원 원 정호윤 연구원 지난해 연매출 조 원 시대 처음 카카오 올해 호 적 전망 이 진단 카카오 지난해 분기 영업이익 전년 동기 대비 증가 억 원 연간 영업이익 사상 최고치 억 원 기록 주력사업 톡비즈 사업 성장 모빌리티 핀테크 등 사업 수익 모델 확장 이익 증가 주요 원인 연구원 톡비즈 부문 광고 커머스 동반 성장 지난해 예상 성장률 를 포인트 초 달성 며 올해 지난해 대비 증가 호 적 것 이 분석 이 사업 성장 것 전망 연구원 사업 대부분 지난해 기점 매출 증가 며 개별 사업 가치 상승 올해 주가 긍정적 영향 것 이 설명 박경훈 기자
 2021.02.10 07:39,카카오 올해 호 적 전망…목표가↑-한투,작년 영업이익 억원 사상 최대 올해 광고 사업 등 실적 개 지속 이데일리 이지혜 기 지난해 연매출 조원 시대 처음 카카오 올해 호 적 전망 한국투자증권 일 카카오 본업 광고 핵심 사업들 실적 개 구간 목표주가 기존 만원 만원 상향 카카오 주력사업 톡비즈 매출액 증가 모빌리티 핀테크 등 사업 수익모델 확장 작년 분기 영업이익 전년 동기 대비 증가 억원 기록 게임 웹툰 지적재산권 부문 성장 지난해 영업이익 사상 최고치 억원 달성 정호윤 한국투자증권 연구원 동사 주력사업 카카오톡 사업 톡비즈 부문 광고 커머스 동반 성장 작년 예상 성장률 를 포인트 초 달성 며 올해 작년 대비 증가 호 적 것 이 분석 핀테크 모빌리티 웹툰 등 사업 매출 고성장 전망 연구원 사업 대부분 작년 기점 매출 증가 며 동사 실적 개 개별 사업 가치 상승 견인 올해 주가 긍정적 영향 것 이 설명 이지혜
 2021.02.10 08:30,신영證 카카오 카카오엔터 3월 출범 기대 목표주가 55만원,대신증권 카카오엔터테인먼트 출범 카카오 의 기업 가치 재평가 일 목표주가 만원 상향 조정 투자의견 매수 를 유 윤을정 신한증권 연구원 올해 카카오 생태계 지각 변동 한 것 이 월 카카오 지적재산권 비즈니스 전반 카카오엔터테인먼트 출범 예정 말 윤 연구원 이 카카오 콘텐츠 기획 제작 유통 포함 자체 콘텐츠 시스템 구축 전망 이 카카오엔터테인먼트 기업 가치 음원 유통 콘텐츠 제작 카카오 의 가치 조 억원 카카오페이지 지분가치 조 억원 합산 조 억원 이 판단 신영증권 카카오 기업 가치 본업 카카오톡 포털 가치 조 억원 자회사 가치 조원 합산 조 억원 최종 합산 카카오엔터테인먼트 제외 자회사 경우 카카오모빌리티 하반기 영업이익 흑자 예상 카카오페이 등 주요 자회사 상장 예정 점 긍정적 설명 김소희 기자
