,날짜,기사제목,본문내용
0,2021-05-03,"셀트리온, 코로나19 자가검사 키트 조건부 허가받아",셀트리온이 우리나라 식품의약품안전처에서 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트의 조건부 허가를 획득했다 셀트리온은 미국 식품의약국 에 임상시험 결과를 제출하고 글로벌 진출도 노리고 있다 셀트리온은 지난달 일 식약처에서 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다고 일 밝혔다 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출할 계획이다 박윤균 기자
1,2021-05-03,"셀트리온, 코로나19 자가검사키트 조건부 허가 획득",체외진단 전문기업 휴마시스와 공동 개발 듀얼항원 방식으로 최고 수준의 정확성 갖춰 이데일리 왕해나 기자 셀트리온 은 지난 월 일 식품의약품안전처 이하 식약처 로부터 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다 디아트러스트 홈 테스트는 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용해 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인하는 항원 방식의 키트다 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 셀트리온은 일반인들의 신속한 조기 검사를 통해 코로나 바이러스 확산 방지에 기여하기 위해 체외진단 전문기업 휴마시스와 공동 개발했으며 국내에서는 셀트리온 제품의 국내 유통을 담당하고 있는 셀트리온제약을 포함한 여러 유통망을 통해 공급할 계획이다 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 방식과는 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도를 극대화함으로써 최고 수준의 정확성을 갖춘 것이 특징이다 다만 자가검사키트는 보조적 수단이므로 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온은 이 자가검사키트에 대한 글로벌 수요가 늘어날 것으로 판단해 지난 월과 월에 걸쳐 미국에서 소아 및 성인 포함 약 여 명을 대상으로 진행한 임상시험 결과를 미국 식품의약국 에 제출했으며 현재 심사결과를 기다리고 있다 또 지난 월 일 코로나 현장형 항원신속진단키트 디아트러스트 에 대해 긴급사용승인을 획득하고 미국 시장 공급을 개시했다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트가 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 한편 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출할 계획이다 왕해나
2,2021-05-03,"셀트리온, 코로나19 자가검사키트 국내 판매 개시",디아트러스트 코로나 항원 홈 테스트 에도 임상 결과 제출 허가 심사 중 셀트리온 자가검사키트 디아트러스트 코로나 항원 홈 테스트 사진 제공 셀트리온 서울경제 셀트리온 은 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 모델 추가를 완료하고 국내 판매를 시작한다고 일 밝혔다 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출해야 한다 디아트러스트 홈 테스트는 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용한 항원 방식의 키트로 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인한다 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 기존 키트와 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도를 극대화해 정확성을 높인 것이 특징이다 다만 자가검사키트는 보조적 수단인만큼 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온은 체외진단 기업 휴마시스 와 공동으로 개발한 이 제품을 국내에 셀트리온제약 을 포함한 여러 유통망을 통해 공급할 계획이다 글로벌 시장 공략에도 나선다 셀트리온은 해외 수요가 늘 것으로 판단해 지난 월 미국에서 약 여명을 대상으로 진행한 임상시험 결과를 최근 미국 식품의약국 에 제출했다 현재 심사 결과를 기다리고 있다 김성원 기자
3,2021-05-03,아이마켓코리아 '셀트리온 코로나 키트' 국내 유통,유통 업무협약 체결 아이마켓코리아가 셀트리온의 코로나 현장형 항원신속진단키트 및 자가검사키트를 국내 기업 지자체 공공기관 등에 유통한다 아이마켓코리아는 일 셀트리온과 코로나 키트 제품군의 국내 기업간 기업간거래 기업대정부 유통을 위한 업무협약 를 체결했다고 밝혔다 이번 협약을 통해 아이마켓코리아는 기업과 정부기관 지방자치단체 공기업 공공기관 등을 대상 의료기관 제외 으로 셀트리온의 디아트러스트 코로나 현장형 항원신속진단키트와 자가검사키트 등 총 개 제품을 유통하게 된다 또한 셀트리온은 아이마켓코리아가 전개하는 마케팅 영업 등 코로나 진단키트 유통 활동에 필요한 사항을 전폭적으로 지원할 계획이다 이번 업무협약으로 선보이는 대표적인 제품으로는 디아트러스트 코로나 현장형 항원신속진단키트 가 있다 지난 월 국내 항원신속진단키트로서는 최초로 미국 식품의약국 긴급사용승인받은 이 제품은 진단 후 감염 여부를 분내외로 바로 확인할 수 있는 것이 특징이다 이와 함께 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 도 공급한다 지난 월 식품의약품안전처로부터 조건부허가를 획득한 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 남인봉 아이마켓코리아 대표이사는 이번 업무협약으로 셀트리온의 우수한 제품과 당사가 보유한 안정적인 영업망 등의 유통 역량이 결합돼 코로나 진단키트가 국내에 보급되는데 큰 역할을 할 것으로 기대한다 며 양사는 이번 업무협약을 계기로 지속적인 협력을 통한 긴밀한 파트너십을 유지해 나갈 것 이라고 강조했다 강재웅 기자
4,2021-05-03,아이마켓코리아 “셀트리온 코로나19 진단키트 제품군 전국 공급”,코로나 키트 제품군 국내 유통 서울경제 국내 소모성 자재 구매대행 기업 아이마켓코리아 가 셀트리온의 신종 코로나바이러스 감염증 코로나 현장 및 자가진단 키트를 유통한다 일 아이마켓코리아는 셀트리온과 코로나 키트 제품군의 국내 기업간 거래 기업 정부 거래 유통을 위한 업무협약을 체결했다고 밝혔다 아이마켓코리아의 유통망을 통해 국내 기업과 지방자치단체 공공기관에 코로나 진단키트가 공급된다 유통되는 제품은 셀트리온의 디아트러스트 코로나 현장형 항원신속진단키트와 자가검사키트 등 총 개 제품군이다 셀트리온은 아이마켓코리아가 진행하는 마케팅 영업 등 코로나 진단키트 유통 활동에 필요한 사항을 전폭적으로 지원할 계획이다 이번에 공급되는 자가검사키트는 지난 월 식품의약품안전처로부터 조건부허가를 획득한 제품으로 전문가 없이도 개인이 직접 검사해 분 내외로 검사 결과를 확인할 수 있다 남인봉 아이마켓코리아 대표이사는 이번 업무협약으로 셀트리온의 우수한 제품과 당사가 보유한 안정적인 영업망 등의 유통 역량이 결합되어 코로나 진단키트가 국내에 보급되는데 큰 역할을 할 것으로 기대한다 고 말했다 박호현 기자
5,2021-05-03,"아이마켓코리아, 셀트리온과 ‘코로나19 키트 제품군’ 국내 유통 업무...",파이낸셜뉴스 아이마켓코리아가 셀트리온의 코로나 현장형 항원신속진단키트 및 자가검사키트를 국내 기업 지자체 공공기관 등에 유통한다 아이마켓코리아는 일 셀트리온과 코로나 키트 제품군의 국내 기업간 기업간거래 기업대정부 유통을 위한 업무협약 를 체결했다고 밝혔다 이번 협약을 통해 아이마켓코리아는 기업과 정부기관 지방자치단체 공기업 공공기관 등을 대상 의료기관 제외 으로 셀트리온의 디아트러스트 코로나 현장형 항원신속진단키트와 자가검사키트 등 총 개 제품을 유통하게 된다 또한 셀트리온은 아이마켓코리아가 전개하는 마케팅 영업 등 코로나 진단키트 유통 활동에 필요한 사항을 전폭적으로 지원할 계획이다 이번 업무협약으로 선보이는 대표적인 제품으로는 디아트러스트 코로나 현장형 항원신속진단키트 가 있다 지난 월 국내 항원신속진단키트로서는 최초로 미국 식품의약국 긴급사용승인받은 이 제품은 진단 후 감염 여부를 분 내외로 바로 확인할 수 있는 것이 특징이다 이와 함께 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 도 공급한다 지난 월 식품의약품안전처로부터 조건부허가를 획득한 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 남인봉 아이마켓코리아 대표이사는 이번 업무협약으로 셀트리온의 우수한 제품과 당사가 보유한 안정적인 영업망 등의 유통 역량이 결합돼 코로나 진단키트가 국내에 보급되는데 큰 역할을 할 것으로 기대한다 며 양사는 이번 업무협약을 계기로 지속적인 협력을 통한 긴밀한 파트너십을 유지해 나갈 것 이라고 강조했다 강재웅 기자
6,2021-05-03,"""우려가 현실로"" 공매도 재개 셀트리온 삼총사 바이오 속절없이 추락",코스피 과 코스닥 의 주가지수 구성 종목에 대한 공매도가 년 개월 만에 부분 재개된 일 오전 서울 중구 하나은행 본점 딜링룸에서 코스피 코스닥 종가가 전광판에 표시돼 있다 한주형기자 공매도가 일 부분 재개된 가운데 공매도 취약 업종으로 거론된 바이오 종목들이 일제히 하락했다 이날 셀트리온은 내린 만 원에 장을 마쳤고 셀트리온제약과 셀트리온헬스케어 등도 각각 급락한 만 원과 만 원에 마감했다 코스피 과 코스닥 주가지수 구성 종목을 대상으로 공매도 금지가 풀리면서 대차잔고 비중이 큰 셀트리온 삼형제가 모두 하락한 것으로 보인다 이 밖에 에이치엘비 씨젠도 각각 내렸다 이들 종목은 지난달 일 기준 공매도 잔고 금액이 각각 억원 억원을 기록하며 코스닥 시장 공매도 잔고금액 상위 위권에 포함됐다 증시전문가들은 이날 부분 재개된 공매도가 주식 시장 전반에 충격을 줄 가능성이 높지 않다면서도 바이오업종에 대한 주의를 당부했다 임상 등 단기 모멘텀 이슈가 없거나 최근 갑자기 급등한 바이오 업종의 경우는 조심해야 할 필요가 있다는 것이다 이베스트투자증권은 과거 번의 공매도 종료 이후 주식시장 흐름을 살펴보면 공매도 종료 이후 개월은 코스피와 코스닥 모두 약세를 보였다고 진단했다 염동찬 연구원은 년과 유사하게 공매도 해제 이후 개월 가량 시장에 부담으로 작용할수 있을 것 이라고 내다봤다 이상규 매경닷컴 기자
7,2021-05-03,'공매도 재개'에 기세 꺾인 바이오…셀트리온 주가 '와르르',공매도 재개 셀트리온 삼형제 대 약세 씨젠도 넘게 빠져 공매도 잔고금액 억 사진 게티이미지뱅크 공매도가 일 부분 재개된 가운데 공매도 취약 업종으로 거론된 바이오 종목들이 하락하고 있다 이날 오후 시 분 현재 대표적인 공매도 타깃 종목으로 꼽히는 셀트리온이 전 거래일 보다 만원 내린 만 원에 거래되고 있다 이외에 셀트리온제약 셀트리온헬스케어 도 하락세를 보이고 있다 코스피 과 코스닥 주가지수 구성 종목을 대상으로 공매도 금지가 풀리면서 대차잔고 비중이 큰 셀트리온 삼형제가 모두 하락세를 보이고 있는 것으로 풀이된다 에이치엘비와 씨젠도 하락세를 보이고 있다 이들은 전 거래일 대비 각각 원 원 하락한 만 원과 만 원에 거래되고 있다 에이치엘비와 씨젠은 지난달 일 기준 공매도 잔고금액은 각각 억원과 억원을 기록 코스닥시장 공매도 잔고금액 상위 위권 안에 포함됐다 실적에 견줘 주가 부담이 컸던 일부 코스닥 종목들은 공매도 재개 영향이 상대적으로 더 뚜렷하게 나타났다 헬릭스미스는 전 거래일보다 원 떨어진 만 천 원에 거래됐다 헬릭스미스는 지난해 월 이전 공매도 잔고가 대 이상을 보이는 등 공매도의 주요 타깃이 돼 온 종목이다 지난달 들어 대차잔고도 증가세를 보였다 증시 전문가들은 이날 재개되는 공매도가 주식시장 전반에 충격을 줄 가능성은 높지 않다고 보면서도 바이오업종에 대한 투자는 주의가 필요하다고 말했다 금융투자업계 한 관계자는 임상 등 단기모멘텀 이슈가 없거나 최근 갑자기 급등한 바이오 업종 종목들은 조심할 필요는 있다 면서 통상 공매도 투자자들이 선호하는 종목은 당장의 성과가 나오기 힘든 바이오 상장사 라고 설명했다 류은혁 한경닷컴 기자
8,2021-05-03,공매도 재개하자…셀트리온·롯데관광개발 등 '하락',사진 게티이미지뱅크 공매도 부분 재개에 일부 종목이 급락하고 있다 이들은 그간 공매도 취약 종목으로 거론돼왔다 일 오전 시 분 현재 유가증권시장에서 롯데관광개발은 전날보다 원 내린 만 원을 기록 중이다 셀트리온도 전날보다 원 내린 만 원에 거래되고 있다 두산인프라코어도 미만으로 하락 중이다 같은 시간 코스닥시장에서 케이엠더블유는 전날보다 원 하락한 만 원에 거래되고 있다 에이치엘비도 같은 시간 원 내린 만 원을 기록 중이다 이들 종목은 시가총액 대비 공매도 잔액 비율이 높은 종목이다 한국거래소에 따르면 지난달 말 기준 유가증권시장에서 롯데관광개발 호텔신라 셀트리온 두산인프라코어 인스코비 등이 해당 비율이 높았다 코스닥시장에서 신라젠 케이엠더블유 에이치엘비 에이팸 상상인 등의 순이었다 이날부터 코스피 과 코스닥 종목에 대한 공매도가 재개됐다 지난해 월 일부터 시작된 공매도 금지 조처가 약 개월 만에 해제된 것이다 단기적으로는 공매도 재개에 대한 부담이 커질 것으로 예상된다 이베스트투자증권에 따르면 과거 번의 공매도 종료 이후 주식시장 흐름을 살펴보면 공매도 종료 이후 개월은 코스피와 코스닥 모두 약세를 보였다 이 증권사 염동찬 연구원은 년과 유사하게 공매도 해제 이후 개월 가량 시장에 부담으로 작용할 수 있을 것 이라고 내다봤다 다만 전문가들 사이에서는 장기적으로 공매도 재개에 따른 긍정적인 면이 두드러질 것이라는 의견이 많다 투자자들이 다양한 전략을 구사할 수 있다는 점과 거품이 낀 주가를 적정 수준으로 유지시켜주는 순기능이 있어서다 이송렬 한경닷컴 기자
9,2021-05-03,셀트리온도 집에서 간편하게 '코로나 자가검사키트' 선보인다,파이낸셜뉴스 셀트리온은 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 모델 추가를 완료하고 국내 판매를 시작한다고 일 밝혔다 디아트러스트 홈 테스트 는 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용해 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인하는 항원 방식의 키트다 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 셀트리온은 디아트러스트 홈 테스트 를 자사의 주력 키트로 일반인들의 신속한 조기 검사 를 통해 코로나 바이러스 확산 방지에 기여하기 위해 체외진단 전문기업 휴마시스와 공동 개발했으며 국내에서는 셀트리온 제품의 국내 유통을 담당하고 있는 셀트리온제약을 포함한 여러 유통망을 통해 공급할 계획이다 특히 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 방식과는 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도를 극대화함으로써 최고 수준의 정확성을 갖춘 것이 특징이다 다만 자가검사키트는 보조적 수단이므로 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트의 모델 추가가 완료된 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 홍석근 기자
