time,title,context
2021-05-27,카카오엔터 제19회 대한민국창작만화공모전 협력,창작만화공모전 포스터 파이낸셜뉴스 문화체육관광부 한국만화영상진흥원 주최 저 회 대한민국창작만화공모전 카카오엔터테인먼트 협력사 참여 수상작 카카오페이지 작품 게재 웹툰 연재 기회 제공 년 시작 대한민국창작만화공모전 은 대한민국 대표적 만화 공모전 만화계 오스카상 하비상 최고 국제 도 등 해외 만화상 의 김금숙 작 카카오 드라마 제작 화제 며느라 수 작가 초 작품 반장 책 의무 수작 배출 지원자들 증가 상금 만원 규모 대상 작품 편 만원 최우수상 편 만원 우수상 편 만원 장려상 편 만원 개 수상작 카카오엔터테인먼트 대표 플랫폼 카카오페이지 작품 게재 월 일 개최 저 회 부천국제만화축제 작품 전시 수상작 중 장편 확장 가능성 작품 대상 수상자 협의 후 카카오페이지 웹툰 연재 기회 제공 공모전 수상자들 한국만화영상진흥원 비즈니스센터 마련 웹툰캠퍼스 집중 업무 공간 사용 우선권 부 지속적 창작 활동 환경 지원 비수상자 현직 작 아카데미 강사들 컨설팅 기회 제공 예정 작품 접수 월 일 일 진행 월 예선 본선 심사 선발 당선작 월 말경 발표 시상식 저 회 부천국제만화축제 개막식 예정 공모 부문 편 만화 카툰 가지 세 이상 신 기성 작 여부 불문 누구 지원 수 지원 장르 주제 제한 심사 기준 작품 완성도 독창성 대중성 확장성 한국적 소재 여부 포함 자세한 내용 한국만화영상진흥원 홈페이지 확인 가능 신진아 기자
2021-05-27,엔비티 포인트 카카오택시,미션 수행 보상 포인트 카카오 서비스 이용 서울경제 카카오 내 포인트 적립 모습 사진제공 엔비티 모바 포인트 기업 엔비티 카카오모빌리티 모바 포인트 플랫폼 제휴 계약 체결 일 앞 카카오 이용자 엔비티 포인트 적립 에디슨 오퍼월 미션 수행 후 포인트 지급 시스템 다양 미션 수행 무료 포인트 수 이용 가능 서비스 카카오택시 대리운전 주차 바이크 등 애디슨 년 엔비티 시장 타겟 출시 후 국내 업종별 주요 사업자들 활발 협업 행보 오퍼월 사업 플랫폼 박수근 엔비티 대표이사 모빌리티 외 한층 다양한 산업 부문 진출 가능성 검토 수 노력 계획 이 말 박호현 기자
2021-05-27,"엔비티 ""‘애디슨’ 오퍼월 카카오모빌리티 제휴 체결",아시아경제 유현석 기 코스닥 상장사 엔비티 사업 부문 애디슨 오퍼월 카카오모빌리티 모바 포인트 플랫폼 제휴 계약 체결 일 이번 제휴 계약 엔비티 카카오모빌리티 운영 카카오 플랫폼 무료 포인트 적립 가능 오퍼월 시스템 도입 카카오 사용자 다양 미션 무료 포인트 제공 수 해당 포인트 카카오 앱 택시 대리운전 주차 바이크 셔틀버스 등 서비스 이용 후 결제 시 사용 수 박수근 엔비티 대표 애디슨 오퍼월 이번 카카오 모빌리티 제휴 계약 기존 콘텐츠 금융 플랫폼 모빌리티 산업 포인트 산업 적용 첫 사례 일상 속 포인트 시장 성장세 가속화 수 도약점 수 것 이 명 이용자 보유 카카오모빌리티 모빌리티 분야 처음 시도 포인트 플랫폼 도입 사례 만큼 효과성 입증 한층 다양한 산업 부문 진출 가능성 검토 수 노력 계획 이 애디슨 은 년 엔비티 시장 타겟 론칭 후 국내 업종별 주요 사업자들 활발 협업 행보 오퍼월 사업 플랫폼 기업 제휴 기존 형성 플랫폼 별도 페이지 제공 엔비티 자체 오퍼월 시스템 도입 만큼 사용자 층 확보 수월 이점 회사 측은 이번 카카오 플랫폼 오퍼월 시스템 적용 비롯 올해 대형 플랫폼 제휴 매체 지속 확대 만큼 실적 성장 주요 지표 활용 월 순이용자 수 당초 년 목표치 만명 상반기 중 상회 수 것 전망 올해 월 기준 애디슨 오퍼월 론칭 년여 만 만명 돌파 바 유현석 기자
2021-05-27,엔비티 “‘애디슨’ 오퍼월 카카오모빌리티 제휴 체결”,미션 수행 보상 포인트 카카오 결제시 사용 일상 속 포인트 시장 성장 가속화 것 이데일리 유준하 기 코스닥 상장사 엔비티 사업 부문 애디슨 오퍼월 카카오모빌리티 모바 포인트 플랫폼 제휴 계약 체결 일 엔비티 이번 제휴 계약 엔비티 카카오모빌리티 운영 카카오 플랫폼 무료 포인트 적립 가능 오퍼월 시스템 도입 카카오 사용자 다양 미션 무료 포인트 제공 수 해당 포인트 카카오 앱 택시 대리운전 주차 바이크 셔틀버스 등 서비스 이용 후 결제 시 사용 수 박수근 엔비티 대표이사 애디슨 오퍼월 이번 카카오 모빌리티 제휴 계약 기존 콘텐츠 금융 플랫폼 모빌리티 산업 포인트 산업 적용 첫 사례 일상 속 포인트 시장 성장세 가속 수 도약점 수 것 이 명 이용자 보유 카카오모빌리티 모빌리티 분야 처음 시도 포인트 플랫폼 도입 사례 만큼 효과성 입증 한층 다양한 산업 부문 진출 가능성 검토 수 노력 계획 이 애디슨 은 년 엔비티 시장 타겟 론칭 후 국내 업종별 주요 사업자들 활발 협업 행보 오퍼월 사업 플랫폼 기업 제휴 기존 형성 플랫폼 별도 페이지 제공 엔비티 자체 오퍼월 시스템 도입 만큼 사용자 층 확보 수월 이점 회사 측은 이번 카카오 플랫폼 오퍼월 시스템 적용 비롯 올해 대형 플랫폼 제휴 매체 지속 확대 만큼 실적 성장 주요 지표 활용 월 순이용자 수 당초 년 목표치 만명 상반기 중 상회 수 것 전망 올해 월 기준 애디슨 오퍼월 론칭 년여 만 명 돌파 바 유준하
2021-05-27,"엔비티 ""애디슨 오퍼월 카카오모빌리티 제휴 체결",엔비티 카카오모빌리티 제휴 엔비티 파이낸셜뉴스 코스닥 상장사 엔비티 모바 포인트 플랫폼 사업 실생활 접목 영역 지속 확대 엔비티 사업부문 애디슨 오퍼월 카카오모빌리티 모바 포인트 플랫폼 제휴 계약 체결 일 이번 제휴 계약 엔비티 카카오모빌리티 운영 카카오 플랫폼 무료 포인트 적립 가능 오퍼월 시스템 도입 카카오 사용자 다양 미션 무료 포인트 제공 수 해당 포인트 카카오 앱 택시 대리운전 주차 바이크 셔틀버스 등 서비스 이용 후 결제 시 사용 수 박수근 엔비티 대표이사 애디슨 오퍼월 이번 카카오 모빌리티 제휴 계약 기존 콘텐츠 금융 플랫폼 모빌리티 산업 포인트 산업 적용 첫 사례 라 일상 속 포인트 시장 성장세 가속화 수 도약점 수 것 이 말 이 만명 이용자 보유 카카오모빌리티 모빌리티 분야 처음 시도 포인트 플랫폼 도입 사례 만큼 효과성 입증 한층 다양한 산업 부문 진출 가능성 검토 수 노력 계획 이 말 애디슨 년 엔비티 시장 타겟 론칭 후 국내 업종별 주요 사업자들 활발 협업 행보 오퍼월 사업 플랫폼 기업 제휴 기존 형성 플랫폼 별도 페이지 제공 엔비티 자체 오퍼월 시스템 도입 만큼 사용자 층 확보 수월 이점 회사 측은 이번 카카오 플랫폼 오퍼월 시스템 적용 비롯 올해 대형 플랫폼 제휴 매체 지속 확대 라 실적 성장 주요 지표 활용 월 순이용자수 당초 년 목표치 만명 상반기 중 상회 수 것 이 전망 올해 월 기준 애디슨 오퍼월 론칭 년여 만명 돌파 최두선 기자
2021-05-27,엔터 대규모 매물 약세…카카오·네이버 지분 매각설,차익실현 매물 하락세 엔터테인먼트 제공 에스엠 엔터테인먼트 주가 대규모 매물 약세 전날 카카오 네이버 지분 수 경쟁 소식 주가 급등 차익실현 매물 일 오전 시 분 에스엠 전 거래일 원 원 거래 전 에스엠 카카오 네이버 지분 수 소식 시간 장 중 상한가 기록 장 막판 상승폭 축소 전날 이수 에스엠 대표 지분 를 두 카카오 네이버 수 경쟁 소식 이 이날 장 초반 차익 실현 물량 주가 하락 것 풀이 김현용 현대차증권 연구원 에스엠 매각의사 전제 빅테크 양사 공격적 인슈 니즈 충분 것 이 양사 케이팝 사업 확대의지 확고 에스엠 빅테크 글로벌 플랫폼 레버리지 활용 경우 레벨업 가능해 때문 이 말 류은혁 한경닷컴 기자
2021-05-27,카카오 미생 이태원클라쓰…영어 프랑스 독일어 스페인어,하반기 카카오웹툰 정식 론칭한다 기존 다음웹툰 카카오웹툰 흡수 카카오웹툰 스튜디오 재편 강화해 글로벌 시장 공략 카카오엔터테인먼트 하반기 글로벌 스탠다드 플랫폼 을 카카오웹툰 일 다음달 일 일 태국 대만 오픈 올해 안 국내 정식 론칭한다 글로벌 진출 시점 품질 지식재산권 을 소개 수 년 이번 론칭 기획 것 카카오엔터 측 설명 카카오 엔터 영어 스페인어 프랑스어 독일어 등 카카오웹툰 서비스 확대 계획 최고 수준 사용자 인터페이스 환경 기술 적용 단순 이미지 나열 방식 웹툰 캐릭터 입체적 콘텐츠 내용 직관적 수 카카오웹툰 로고 카카오 기존 다음웹툰 카카오웹툰 확대 개편 명맥 카카오웹툰 오픈 다음웹툰 제작진 창작진 카카오웹툰 스튜디오 자리 다음웹툰 년 동안 여 명 작가 여 개 오리지널 웹툰 를 기획해 국내외 유통 영상화 등 차 창작 카카오엔터 윤태호 작가 비롯 광진 네온비 맥퀸 스튜디오 등 작가 팬 다음웹툰 카카오웹툰 뿌리 글로벌 시장 성과 것 카카오웹툰 운영 카카오엔터 카카오페이지 카카오 합병 회사 카카오엔터 카카오웹툰 카카오페이지 두 플랫폼 체제 유 카카오페이지 경우 영화 방송 도서 종합 콘텐츠 플랫폼 운영 이진수 카카오엔터테인먼트 대표 수 년 조 억원 이상 투자 여 개 오리지널 를 확보 카카오엔터 세계 시장 리드 플랫폼 포뮬라 카카오웹툰 개발 며 카카오웹툰 론칭 세계 최고 오리지널 글로벌 수준 플랫폼 세계 네트워크 삼박자 카카오웹툰 해외 네이버웹툰 콘텐츠 경쟁 앞 카카오 일본 만화 애플리케이션 픽코마 성공 콘텐츠 저력 인정 픽코마 조원 이상 글로벌 위 만화 시장 일본 지난해 월 만화 앱 매출 위 기록 이 바탕 카카오재팬 글로벌 투자사 앵커에퀴티파트너스 해외 유수 국부펀드 억원 규모 투자 분기 카카오 콘텐츠부문 매출 억원 전년 동기 대비 자신감 카카오 북미시장 이달 초 북미 웹툰 플랫폼 파스 웹소설 플랫폼 래디쉬 인수 앞 중화권 아세안 인도 유럽 지역 등 글로벌 거점 지역 확대 계획 네이버 웹툰 웹소설 사업 강화 세계 최대 웹소설 플랫폼 왓패드 인수 왓패드 네이버웹툰 사용자 합 두 플랫폼 월간 사용자 수 억 만명 전세계 창작자 창작물 확보 배윤경 매경닷컴 기자
2021-05-27,"카카오 상승세 네이버, 주 부진 이유",정호윤 한국투자증권 연구원 비용 증가 이익 성장률 둔화 년부턴 비용 증가율 둔화 것 파이낸셜뉴스 한국투자증권 일 네이버 주 월 카카오 대비 상대적 약세 분석 비용 증 등 주효한 가운데 하반기 관심 필요 조언 이날 정호윤 한국투자증권 연구원 연초 대비 카카오 주가 상승 반면 네이버 데 카카오 상승률 절반 관련해 연구원 비용 증가 네이버 이익 성장률 둔화 이유 실제 네이버 지난해 개발 운영비 전년 대비 증가 조 억원 기록 마케팅 부문 페이 적립금 증가 웹툰 등 사업 마케팅비 증가 지난해 네이버 마케팅비 전년 대비 증가 억원 연구원 올해 개발 운영비 마케팅비 작년 조 억원 억원 전망 말 연구원 이날 네이버 투자의견 매수 목표주가 만원 유 네이버 매출 성장률 견조하단 점 투 포인트 유효하단 것 그 올해 매출액 작년 증가 것 며 영업비용 증가세 둔화 시작 시점 네이버 영업이익 증가율 정상화 것 이 말 이 비용 증가율 둔화 시기 년 예상 이 하반기 네이버 관심 것 이 조윤진 기자
2021-05-27,뉴욕증시 소폭 상승…네이버·카카오 잔여백신 당 신청 가능 모닝,뉴욕증시 물 상승 우려 완화 속 상승 미국 뉴욕증시 물 상승 시장 우려 진정 가운데 경제 재개 수혜 종목들 소폭 상승 일 미 동부시간 뉴욕증권거래소 다우존스 산업평균지수 전장 포인트 로 장 스탠더드앤드푸어스 지수 전장 포인트 상승 를 기술주 중심 나스닥지수 전장 포인트 으 거래 마감 경제 지표 둔화 물 상승률 우려 진정 데 연준 당국자들 물 상승 압력 일시적 것 점 강조 시중 유동성 유 것 안도감 형성 비트코 때 만달러 회복 상승세 가상화폐 비트코인 이더리움 가격 전날 이 상승세 암호화폐 정보 사이트 코인데스크 미국 서부 시간 일 오후 시 분 한국 시간 일 오전 시 분 기준 가상화폐 대장 격 비트코인 가격 시간 전 상승 천 달러 집계 이 비트코인 시가총액 천 억 천 달러 비트코 가격 이날 새벽 때 달러 선 이후 하락 상승 폭 이더리움 시각 시간 전 상승 천 달러 집계 시총 천 억 천 달러 증가 박지원 국정원장 뉴욕 도착 방미 일정 시작 박지원 국가정보원장 우리 시간 자정 뉴욕 도착 방미 일정 시작 뉴욕 케네디국제공항 도착 박 원장 방미 목적 북한 측과 접촉 여부 등 취재진 질문 답변 공항 구체적 동 박 원장 뉴욕 일정 워싱턴 로 이동해 미 정보기관 관계자들 것 전망 한미정상회담 계기 임명 발표 성 국무부 대북특별대표 수 예상 오늘 네이버 카카오 앱 잔여 백신 조회 예약 가능 오늘 네이버 카카오 앱 아스트라제네카 백신 잔여량 실시간 조회 당 예약 접종 수 네이버 잔여 백신 조회 경우 네이버 앱 네이버 지도앱 네이버 웹 접속 검색창 잔여 백신 을 검색 카카오 카카오톡 하단 샵 탭 잔여 백신 탭 선택 카카오 맵 앱 잔여 백신 조회 가능 당 예약 주민등록상 주소 잔여 백신 발생 위탁의료기관 선택 상세 페이지 당 예약 을 신청 완료 위탁의료기관 최대 개 등록 수 이상 접종 사전예약 시스템 예약 경우 아스트라제네카 백신 접종 권장 세 미 년 월 일 이후 출생자 등 잔여 백신 당 예약 불가능 동료 성폭행 서울시 직원 오늘 선고 동료 직원 성폭행한 혐의 심 실형 선고 전직 서울시장 비서실 직원 항소심 선고 공판 오늘 전직 서울시 공무원 지난해 총선 전날 만취 피해자 씨 모텔 성폭행해 외상후 스트레스 장애 를 혐의 기소 심 징역 년 개월 선고 박원순 전 서울시장 성추행 혐의 고소한 인물 월 서울시 파면 심 성추행 사실 인정 성폭행 않았다 일부 혐의 부인 전국 낮 비 낮 서늘 밤사 제주 남해안 비 오늘 전국 가운데 낮 곳곳 비 서울 한낮 기온 도 낮 서늘 제주 남해안 비 상태 낮 전국 비 오후 대부분 예상 비 양 가량 낮 최고기온 서울 도 대전 도 대구 도 부산 도 예상 주말 따뜻한 날씨 전망 한경닷컴 기자
