negative,neutral,positive
27.772274998,3.050980392,30.546309825999998
29.806157782,3.693837535,31.177262207
26.679606628,7.75,38.963146992999995
45.648798101000004,11.029997915,54.86579616099999
8.290476191,1.6666666669999999,20.042857141999995
3.678571429,2.5,3.821428571
7.803830228999999,2.0,10.15269151
7.440476190999999,2.0,11.559523809000002
7.440476190999999,1.0,8.559523809000002
3.940476191,2.5,7.059523809000001
16.226449274,3.75,26.755072464999998
4.522251679,2.075998587,13.155019440000002
189.24984488399997,43.017481096,256.658155742
