time,title,context
2021-05-10,삼성전자 케냐 난민촌 갤럭시탭 1000대,삼성전자 코 로 교육 환경 케냐 난민촌 청소년 유엔난민기구 태블릿 갤럭시탭 대 기부 일 갤럭시탭 케냐 카쿠마 다답 지역 난민촌 학교 지역센터 곳 전달 교육환경 개선 사용 코 사태 이후 문 난민촌 학교들 월 운영 재개 학용품 학습 콘텐츠 부족 어려움 것 유엔난민기구 난민 청소년들 디지털 프로그램 기반 교육 수 인스턴트 네트워크 스쿨 프로그램 삼성전자 기부한 갤럭시탭 사용 계획 카쿠마 다답 세계적 난민촌 중 곳 삼성전자 지속가능경영추진센터장인 김원경 부사장 코 상황 어려움 가중 난민촌 청소년들 수 지원 말 박신영 기자
2021-05-10,美마이크론·日기옥시 합병 '낸드 치킨 삼성 초격차,내우외환 반도체 상 위기 반도체 신화 메모리 경쟁 가열 위 수성 파운드리 확 반도체 스마트폰까지 영향 년 지지부진 팹리스 심각 투 지연 경쟁력 저하 서울경제 니혼게이자이신문 일 삼성전자 의 첨단 반도체 경쟁력 저하 반도체 사업 스마트폰 등 확산 수 경고 스마트폰 성능 중앙처리장치 이미지 센서 애플 경우 를 전량 파운드 반도체 위탁 생산 위 기업 대 아웃소싱하 삼성전자 의 파운드 기술 격차 스마트폰 성능 갤럭시 아이폰 격차 확대 수 것 일본 언론 지적 삼성전자 로 치부 수 것 국내 반도체 전문가들 공통 목소리 실제 삼성전자 위 메모리 후발 주자들 추격 가운데 시스템 반도체 인텔 등 글로벌 경쟁 업체들 투 속도 국 전체 반도체 생태계 정부 적극 육성 팹리스 반도체 설계 글로벌 기업들 비교 정도 경쟁력 삼성전자 지난달 일 실적 콘퍼런스콜 분기 사업부 영업이익 조 억 원 기록 발표 이 전년 동기 대비 것 년 만 이익 감소세 실적 부진 이유 파운드 수익성 악화 분석 반면 파운드 선두 경우 분기 영업이익 억 달러 약 조 원 실적 격차 올해 계속 것 우 하나금융투자 삼성전자 올해 비메모리 매출액 전망치 조 억 원 약 억 달러 으 억 달러 의 것 전망 삼성전자 추격 발판 마련 투 결정 미국 텍사스 오스틴 기존 공장 이 현지 추 공장 증설 계획 부 선정 과정 절차 의 경우 한발 앞 애리조나 장소 낙점 설립 공장 수 기존 개 최대 개 리 방안 검토 여기 한국 반도체 메모리 선두권 수성 빨간불 삼성전자 램 시장점유율 년 지난해 로 하락 낸드플래시 시장 미국 마이크론 등 낸드 위 업체 일본 기옥시아 수 검토 중 딜 성사 경우 규모 경쟁 심화 삼성전자 이익 감소세 불가피 것 예상 노골화 미국 반도체 우 러몬 미 상무장관 일 현지 시간 인터뷰 수십 년 우리 미국 충분한 반도체 생산 며 자국 내 반도체 생산 강조 팹리스 상황 년 뚜렷 개선 서울경제 국내 주요 팹리스 상장사 곳 지난해 실적 조사한 결과 절반 영업이익 적자 기록 것 지난해 전 세계 팹리스 매출 전년 대비 급증 것 비교 국내 위 팹리스 기업 실리콘웍스 매출 조 억 원 조원 이 글로벌 위 기업 영국 다이얼로그 조 억 원 이경운 기 전희윤 기 뉴욕 김영필 기자
2021-05-10,"삼성전자 케냐 난민촌 청소년 갤럭시탭 1,000대 기부",케냐 카쿠마 다답 난민촌 학교 등지 전달 여명 아동 청소년 활용 서울경제 삼성전자 케냐 난민촌 청소년들 유엔난민기구 태블릿 갤럭시탭 대 기부 일 삼성전자 이번 기부한 갤럭시탭 케냐 카쿠마 다답 지역 난민촌 학교 커뮤니티센터 곳 전달 열악 교육 환경 개선 활용 유엔난민기구 난민 청소년들 다양 디지털 프로그램 기반 교육 수 지원 프로그램 삼성전자 기부한 갤럭시탭 사용 계획 케냐 카쿠마 난민촌 그린라이트 중등학교 학생 갤럭시탭 수업 시간 사용 제공 유엔난민기구 이수민 기자
2021-05-10,삼성전자 케냐 난민촌 갭럭시 탭 1000대 기증,사진제공 삼성전자 삼성전자 코 로 환경 교육 난민촌 청소년들 유엔난민기구 갤럭시탭 천 대 기부 케냐 카쿠마 다답 지역 난민촌 학교 커뮤니티 센터 곳 전달 열악 교육 환경 개선 청소년들 양질 교육 제공 활용 코 로 문 난민촌 내 학교들 월 문 학교 청소년들 학용품 수업 학습 콘텐츠 유엔난민기구 인스턴트 네트워크 스쿨 프로그램 기부 갤럭시탭 사용 계획 카쿠마 다답 전 세계 난민촌 위치한 곳 중 하나 올해 월 기준 만여 명 난민 중 만여 명 교육 성장 세 세 사이 아동 청소년들이 유엔난민기구 제임스 린치 한국 대표 삼성전자 지원 태블릿 대 명 학생 상황 개선 수 을 것 라 글로벌 기업 한 영향력 발휘 사례 앞 삼성전자 파트너십 강화 수 라 말 한편 삼성전자 미래 비전 아래 삼성 주니어 아카데미 삼성 청년 아카데미 삼성 드림클래스 삼성 스마트스쿨 등 청소년 교육 중심 사회공헌 활동 상생 활동 진행
2021-05-10,"""갤탭 공부 삼성 케냐 난민촌 1000대 기부",머니투데이 심재현 기 케냐 카쿠마 난민촌 그린라이트 중등학교 학생들 갤럭시탭 을 사진제공 유엔난민기구 삼성전자 코 사태 열악 여건 교육 난민촌 청소년들 유엔난민기구 태블릿 갤럭시탭 대 기부 일 이번 기부한 갤럭시탭 은 케냐 카쿠마 다답 지역 난민촌 학교 커뮤니티센터 곳 전달 지역 학교 코 상황 휴교 월 문 학용품 학습 콘텐츠 어려움 유엔난민기구 난민 청소년들 다양 디지털 프로그램 기반 교육 수 지원 인스턴트 네트워크 스쿨 프로그램 삼성전자 기부한 갤럭시탭 을 사용 계획 카쿠마 다답 전 세계 난민촌 지역 중 올해 월 기준 만여명 난민 가운데 만여명 세 아동 청소년들이 제임스 린치 유엔난민기구 한국 대표 삼성전자 지원 태블릿 대 학생들 나눠써야 상황 개선 며 이번 지원 글로벌 기업 한 영향력 사례 앞 삼성전자 파트너십 강화 수 김원경 삼성전자 지속가능경영추진센터장 부사장 은 코 상황 난민촌 청소년들 수 지원 며 청소년들 교육 기회 소외 양질 교육 수 것 모두 지속가능 미래 수 라 말 삼성전자 함께가요 미래 기업 사회적 책 비전 아래 삼성 주니어 소프트웨어 아카데미 삼성 청년 아카데미 삼성 드림클래스 삼성 스마트스쿨 등 청소년 교육 중심 사회공헌 활동 상생 활동 케냐 카쿠마 난민촌 그린라이트 중등학교 교사 학생 갤럭시탭 을 활용 수업 사진제공 유엔난민기구 케냐 카쿠마 난민촌 그린라이트 중등학교 교사 학생 갤럭시탭 을 활용 수업 사진제공 유엔난민기구 심재현 기자
2021-05-10,삼성전자 케냐 난민촌 청소년 ‘갤럭시탭’ 1000대 기부,케냐 카쿠마 다답 난민촌 학교 수업 활용 케냐 카쿠마 난민촌 삼성전자 제공 이데일리 이 호 기 삼성전자 유엔난민기구 태블릿 갤럭시탭 대 기부 일 이번 기부한 갤럭시탭 케냐 카쿠마 다답 지역 난민촌 위치한 학교 커뮤니티 센터 곳 전달 열악 교육 환경 개선 청소년들 양질 교육 제공 활용 유엔난민기구 난민 청소년들 다양 디지털 프로그램 기반 교육 수 지원 인스턴트 네트워크 스쿨 프로그램 삼성전자 기부한 갤럭시탭 사용 계획 카쿠마 다답 전 세계 난민촌 위치한 곳 중 하나 올해 월 기준 만여 명 난민 중 만여 명 교육 성장 세 세 사이 아동 청소년들이 제임스 린치 유엔난민기구 한국 대표 삼성전자 지원 태블릿 대 학생들 나눠써야 상황 개선 며 이번 지원 글로벌 기업 자사 역량 활용 한 영향력 사례 앞 삼성전자 파트너십 강화 수 라 김원경 삼성전자 지속가능경영추진센터장 부사장 코 상황 어려움 가중 난민촌 청소년들 수 지원 말 청소년들 교육 기회 소외 양질 교육 수 것 모두 지속가능 미래 수 라 한편 삼성전자 삼성 주니어 아카데미 삼성청년 아카데미 삼성 드림클래스 삼성 스마트스쿨 등 청소년 교육 중심 사회공헌 활동 상생 활동 이 호
2021-05-10,삼성전자 10위 7위…코로 1년 기업,닛케 개 기업 분석 애플 시총 조 최고 상위 위 내 포함 위 삼성전자 위 코 팬데믹 지속 동안 시가총액 증가 기업 미국 애플 삼성전자 위 기록 코 위 극복 경기부양책 금융정책 등 투자시장 자금 유입 것 주요 기업 시가총액 이유 중 하나 분석 니혼게이자이신문 닛케 은 시가총액 조엔 약 조 억원 이상 글로벌 기업 여 곳 작년 월 올해 월 시가총액 비교 증가폭 조사 시가총액 업체 애플 조 억엔 증가 증가폭 멕시코 명목 국내총생산 을 수준 작년 월 시가총액 마이크로소프트 조엔 월 기준 애플 조 억엔 모건스탠리 관계자 애플 생태계 과소평가 분석 닛케 올해 분기 매출 대비 이익률 를 년 상반기 수준 회복 전망 위 구글 모기업 알파벳 조 억엔 이 위 아마존 조 억엔 위 조 억엔 등 순 전기차 기업 테슬라 조 억엔 증가 위 뒤 페이스북 위 아시아 기업들 몫 아시아 시가총액 기업 대 반도체 파운드 강자 로 조 억엔 글로벌 순위 위 기록 중국 텐센트 위 사우디아라비아 아람코 위 삼성전자 조 억엔 글로벌 위 아시아 위 기록 월 기준 시가총액 조 억엔 삼성전자 조 억엔 유럽 회사 중 명품 업체 증가액 조 억엔 위 기록 뒤 극자 반도체 장비 등 유명한 이 일본 기업 시가총액 증가폭 상대적 위 소프트뱅크그룹 증가폭 조 억엔 이 위 소 조 억엔 위 도요타자동차 조 억엔 등 순 도쿄 김규식 특파원
2021-05-10,"시장 손 잡아라""…삼성-LG 쟁탈전 벌 이유",게이밍용 패널 출하량 삼성 네오 기능 형 올레드 하반기 출시 가전업체들 집 게임 게이밍족 공략 속도 게임 적합한 제품 종류 리 기존 제품 적용 게임 관련 기능 강화 게이밍족 시장 손 얘 일 전자업계 전자 올해 하반기 형 올레드 를 출시 게임용 인기 형 제품 라인업 확장 것 전자 패널 공급 디스플레이 올해 하반기 형 유기발광다이오드 패널 양산 시작 전자 관계자 게이밍족 적당 거리 게임 몰입 수 형대 화면 게이밍 기능 중요 며 올해 올레드 신제품 게임 그래픽 인식 화면 최적화 게임 옵티마이저 기능 을 장착 설명 삼성전자 올해 출시 네오 게이밍 기능 강화 업계 최초 전 라인업 의 기술 프리싱크 프리미엄 프로 를 적용 대용량 그래픽 송출할 때 왜곡 네오 개 모델 곳 곳 표현 니트 촛불 하나 이상 구현 주사율 인풋랙 입력 지연 분 초 안팎 측정 최단 시간 인풋랙 등 기능 독 인증기관 로부터 인증 회사 관계자 년 국내 의 게이밍 기능 콘솔 게임기 연결 것 수 두 배 이상 급증해 관련 기능 공 설명 세계적 게임 소비자 급증 페이스북 발표 년 게임 마케팅 인사이트 지난해 월 년 미국에서만 명 게이머 한국에서 게이머 명 증가 게이머 급증 시장 게이밍 제품 비중 전자업계 고주사율 패널 장착 를 게이밍 제품 분류 시장조사업체 옴디아 패널 출하량 올해 전년 대비 증가 전망 전체 패널 출하량 감소 것 전망 것 대조 전자업계 관계자 판매 대 가운데 대 게이밍 수요 분석 며 대 위주 게이밍족 연령대 확대 구매력 설명 이수빈 기자
2021-05-10,삼성전자發 배당 효과‥삼성생명ㆍ화재 역대급 성적표,특별배당 수익 반영 역대급 순익 전망 전년 배당성향 확대 기대감 이데일리 전선형 기 삼성생명 삼성화재 분기 역대급 실적 기록 것 지난해 연말 배당 실시 삼성전자 두 회사 조원 삼성생명 억원 삼성화재 억원 배당금 때문 실적 고공행진 바탕 하반기 배당 것 기대감 일 금융업계 삼성화재 삼성생명 일 일 오전 시 분기 경영실적 발표 컨퍼런스콜 를 진행 계획 이날 경영실적 발표 당기순이익 영업이익 외 배당성향 계획 언급 것 예상 일단 두 회사 분기 실적 역대급 수치 기록 것 예상 실제 에프앤가이드 가이드 올해 분기 삼성생명 당기순이익 연결 기준 을 억원 전망 이 전년 기간 억원 대비 증가 수치 영업이익 전년 억원 억원 증가 것 예상 삼성화재 비슷 분위기 에프앤가이드 예측 당기순이익 억원 전년 기간 증가 영업이익 억원 전년 것 예상 삼성생명 삼성화재 분기 역대급 실적 예측 이유 지난해 삼성전자 두둑한 배당금 덕분 지난해 기준 삼성생명 삼성화재 삼성전자 보통주 지분 특별계정 우선주 제외 보유 삼성전자 년 결산 배당 조 억원 규모 배당 실시 기존 결산 배당금 보통주 주당 원 우선주 원 특별배당금 주당 원 지급 것 단순 계산 삼성전자 배당수익 삼성생명 억원 삼성화재 억원 수준 삼성생명 삼성화재 분기 호 적 예상 증권가 지난해 배당성향 확대 기대감 삼성생명 최대주주 이재용 삼성전자 부회장 배당 확대 기대감 고조 분위기 상속세 마련 등 배당 리 것 지난해말 두 회사 배당성향 확대 것 이 시장 예측 배당성향 소폭 줄 모습 코로나 불안정한 금융시장 상황 반영해 금융당국 보험사 배당성향 년 평균 배당자제 권고 때문 삼성생명 경우 지난해 배당성향 로 전년 삼성전자 지분 매각 이익 제외 시 포인트 삼성화재 경우 년 배당성향 로 전년 년 평균치 것 금융업계 관계자 보험영업 번 돈 투자이익 배당이익 지난해 실적 상황 이 과거 수년간 배당성향 확대 의지 여력 오너 상속세 부담 등 감안 때 올해 배당성향 확대 수 기대감 수 말 전선형
2021-05-10,삼성D 사상 첫 파업 돌입할까…이르 이번 주 내 판가름,쟁의찬성 중노위 조정중지 결정 시 파업가능 조정기한 일 합 시 일 연장가능 파업 태업 쟁의형태 논 노조 기본 인상률 처우개선 사 이데일리 신중섭 기 회사 임금협상 결렬 을 선언 삼성디스플레이 노조 사상 첫 파업 가능성 긴장감 고조 진행 쟁의행위 찬반 투표 가결 중앙노동위원회 중노위 의 조정 중지 결정 노조 파업 태업 등 쟁의행위 수 조정 기한 일 이재용 삼성전자 부회장 지난해 월 무노조 경영 폐 를 선언 후 삼성그룹 처음 파업 발생 관심 삼성디스플레이 노조 일 삼성전자 서초사옥 앞 교섭해태 규탄 기자회견 삼성디스플레이 노조 이번 주 내 파업 여부 판가름 일 업계 삼성디스플레이 노조 일 나흘간 파업 등 쟁 활동 찬반 전자투표 진행 조합원 명 중 명 투표 중 명 쟁의활동 찬성 재적 대비 찬성률 노조 파업 태업 보이콧 등 쟁 행위 를 수 권리 중노위 조정중지 쟁의행위 찬성 이상 등 요건 충족 확보 수 이번 투표 쟁 행위 찬성 이상 은 중노위 결정 셈 노조 쟁의권 확보 일 중노위 노동쟁의 조정 신청 중노위 이튿날 일 이 접수 중노위 이번 주 두 차례 조정 진행 노사 견해차 수 판단 조정 중지 결정 수 조정 기간 이번 주 금요일 일 양측 합의가 최대 일 연장 수 노사 견해차 조정 기간 연장 합 노조 이번 주 쟁의권 확보 수 노조 월 사 임금협상 진행 입장 차 지난달 일 저 차 단체교섭 임금협상 결렬 선언 노조 지난해 실적 등 근거 기본인상률 위험수당 현실화 해외 출장자 처우 개 등 요구 반면 사 노사협의회 합의 기본 인상률 이외 것 쟁의행위 시 형태 쟁의행위 파업 태업 보이콧 생산관리 피케팅 등 노조 쟁의권 확보 투표 등 시 형태 노조 관계자 쟁 활동 투표 것 쟁의행위 한다기보단 요건 것 이 쟁의행위 여부 행위 형태 논의 파업 태업 설명 기존 노사 관행 노조 임협 공존 입장 차 삼성디스플레이 지난해 삼성전자 등 삼성 계열사들 근로자 사용자 대표 등 구성 노사협의회 를 사원들 임금인상률 복리후생 협의 진행 노사협의회 이상 사업장 설치 조직 노조 노조법 조직 근로자참여 협력증진 법률 근참법 노사 협의 기구 노조 삼성디스플레이 노사협의회 년 노조 대신해 임금 복지 수준 가운데 삼성디스플레이 지난해 월 한국노총 산하 노조 공식 출범 그룹 총수 부회장 무노조 경영 폐 선언 몸집 조합원 수 전체 직원 수준 여명 삼성디스플레이 노사 올해 초 삼성 전자계열사 중 처음 단체협약 체결 이후 진행 임금협상 입장 차 노조 출범 뒤 노사협의회 임금 수준 등 합의 관행 유 입장 차 발생 것 노사협의회의 합 내용 별개 노조 사 임금협상 결과 해당 노조 조합원 적용 재계 관계자 노조 인원 전체 구성원 정도 만큼 사 입장 노조 대표성 판단 것 이 이 노조 기존 노사협의회 임금 수준 협의 것 설명 신중섭
