,날짜,기사제목,본문내용
0,2021-05-10,CJ제일제당 1분기에만 3850억 벌었다...슈완스 매출 주도,머니투데이 지영호 기자 미국 비비고 만두 제일제당이 국내외에서 비비고 만두의 인기와 슈완스를 활용한 미국 유통채널 확대에 힘입어 분기 기준 최대 실적을 기록했다 일 금융감독원에 따르면 제일제당은 분기 영업이익은 전년동기 대비 늘어난 억원이라고 영업실적을 잠정공시했다 매출은 조 억원으로 전년도에 비해 증가했다 대한통운 제외시 영업익 슈완스 빛났다 대한통운 실적을 제외하면 매출은 늘어난 조 억원 영업이익은 성장한 억 원을 기록했다 선제적 구조혁신이 수익성 강화로 이어지며 영업이익이 큰 폭으로 늘었다는 해석이다 식품사업부문은 성장한 조 억원의 매출을 올렸다 국내 식품 매출은 전년비 늘었다 비비고 햇반 등 주력제품군이 두 자릿 수 안팎의 성장률을 기록했고 온라인 경로 매출이 넘게 증가하면서 성장을 이끌었다 해외매출은 조 억원으로 슈완스 매출이 에 이르는 억원을 기록했다 미국 대형 유통채널에서 비비고 만두의 점유율이 지속적으로 늘고 중국에서는 온라인 경로를 중심으로 판매가 늘은 영향이다 식품 전체 영업이익은 늘어난 억원을 달성했다 강도높게 진행해온 수익성 개선 노력과 비용 효율화 영향이란 분석이다 바이오사업부문 매출은 억원으로 전년 대비 늘었다 영업이익은 증가한 억원을 기록했다 영업이익률은 약 로 확고한 고부가가치 사업으로 자리잡고 있단 평가다 제일제당은 아시아와 북미 남미 등 글로벌 생산기반의 시장 지배력 강화 차별화된 기술마케팅으로 사료 축산 시장의 저단백 트렌드 주도 트립토판 발린 알지닌 등 고수익 제품 비중 확대 등의 전략이 주효했다고 평가했다 제일제당은 글로벌 최고 수준의 연구개발 경쟁력을 토대로 화이트바이오 사업을 본격화하는 등 바이오 사업 영역을 확대하고 있다 사료와 축산부분인 는 가축 질병에 대응하는 첨단 방역 역량 강화와 동남아 지역 축산 가격 상승 등에 힘입어 전년 대비 늘어난 억원의 매출을 기록했다 베트남 시황 호조 등으로 영업이익은 크게 늘어난 억원을 달성했다 승자의 저주 논란 불거진 슈완스 인수 실적으로 증명 년전만 해도 제일제당은 인수에 따른 재무부담으로 기업 전체의 재무상황이 나빠지는 승자의 저주 를 걱정해야 하는 처지였다 년 미국 냉동식품업체 슈완스를 조 억원에 인수하면서 유동성 위기 상황이 오자 그룹차원에서 비상경영체제로 돌입하기도 했다 하지만 슈완스는 코로나 를 계기로 제일제당이 미국에서 급성장하는 발판이 됐다 슈완스는 지난해 조 억원의 매출을 올리며 제일제당의 해외 성장을 주도했다 식품사업 매출은 전년대비 증가한 조원을 기록했는데 이중 조 억원이 해외매출이다 해외매출 비중은 슈완스 인수 전인 년 에서 지난해 까지 끌어올렸다 해외사업의 성장 덕분에 제일제당은 지난해 물류 자회사 대한통운 실적을 제외하고도 조원이 넘는 영업이익을 냈다 마이너스를 기록했던 잉여현금은 억원 플러스가 됐고 현금성자산도 조 억원을 넘어서는 등 크게 호전됐다 결국 그룹의 슈완스 인수 결정이 잘못된 판단이 아니었음을 실적으로 증명해 낸 셈이다 제일제당은 코로나 에 따라 글로벌 불확실성이 지속되는 상황에서도 해외 사업에서 새로운 기회를 만들며 외형 성장을 했고 내실까지 다지면서 실적으로 연결됐다는 평가다 제일제당 관계자는 선제적인 혁신제품 개발과 전략적 투자 등을 통해 미래에 대비하고 혁신성장을 가속화해 명실상부한 글로벌 일류 기업 으로 자리매김할 것 이라고 밝혔다 지영호 기자
1,2021-05-10,"바이오 밀고, 식품 끌고… CJ제일제당 최대 실적 이어간다",분기에만 영업익 늘어 작년 조 최대 영업익 넘어설듯 해외 식품시장 매출 향상 이끌고 화이트바이오 본격화 영역 확대중 제일제당이 역대 최대 실적을 올렸던 지난해 기저효과에도 성장세를 이어갔다 식품에서는 비비고 햇반 등 효자상품 온라인 경로 매출이 늘었고 바이오에서는 고수익 제품 비중이 증가한 것에 힘입었다 제일제당은 일 실적발표를 통해 분기 연결기준 매출이 전년동기 대비 성장한 조 억원 영업이익은 늘어난 억원을 달성했다고 밝혔다 대한통운을 제외하면 매출은 늘어난 조 억원 영업이익은 성장한 억원을 기록했다 선제적 구조혁신이 수익성 강화로 이어지며 영업이익이 큰 폭으로 늘었다는 분석이다 식품 바이오가 실적 견인 식품사업부문은 전년동기 대비 늘어난 조 억원의 매출을 올렸다 국내 식품 매출은 전년비 늘었다 비비고 햇반 등 주력제품군이 두 자릿 수 안팎의 성장률을 기록했고 온라인 경로 매출이 넘게 증가하며 성장을 이끌었다 슈완스 억원 를 포함한 해외 매출은 조 억원으로 지난해와 비슷한 수준을 유지했다 미국 대형 유통채널에서 비비고 만두의 점유율이 지속 확대됐고 중국에서는 온라인 경로를 중심으로 판매가 늘었다 강도 높게 진행해온 수익성 개선 노력과 비용 효율화로 식품 전체 영업이익은 늘어난 억원을 달성했다 바이오사업부문 매출은 억원으로 전년 대비 늘었고 영업이익은 증가한 억원을 기록했다 영업이익률은 약 로 확고한 고부가가치 사업으로 자리잡는 모습이다 회사 측은 아시아와 북미 남미 등 글로벌 생산기반의 시장 지배력 강화 차별화된 기술마케팅으로 사료 축산 시장의 저 단백 트렌드 주도 트립토판 발린 알지닌 등 고수익 제품 비중 확대 등 전략이 주효했다거 설명했다 피드 케어 사료 축산 는 가축 질병에 대응하는 첨단 방역 역량 강화와 동남아 지역 축산 가격 상승 등에 힘입어 전년 대비 늘어난 억원의 매출을 기록했다 영업이익은 억원을 달성했다 당분간 순항 기대 제일제당은 코로나 에 따라 글로벌 불확실성이 지속되는 상황에서도 해외 사업에서 새로운 기회를 만들며 외형 성장뿐 아니라 내실까지 다졌다 지난해 연간 영업이익 조원을 돌파하며 전략적 투자를 위한 자원을 확보한 만큼 새로운 성장동력 발굴 육성에도 힘쓸 계획이다 제일제당 측은 선제적인 혁신제품 개발과 전략적 투자 등을 통해 미래에 대비하고 혁신성장을 가속화해 명실상부한 글로벌 일류 기업 으로 자리매김할 것 이라고 말했다 바이오 업황 호조 등에 힘입어 앞으로의 전망도 밝다 이정은 한국투자증권 연구원은 지난해 상반기 기저가 높아 증가율은 둔화되겠지만 본업에서의 체력은 변함없다 며 중국 일본 등지에서의 점유율 확대 바이오 선순환 사이클 돌입 등 기대할만한 요소가 많다 고 풀이했다 이정은 기자
2,2021-05-10,"식품·바이오 '쌍끌이'…CJ제일제당, 1분기 영업익 39% 증가",매출은 억 전년 사진 제일제당 제공 제일제당은 올해 분기 연결기준 영업이익이 전년 동기 대비 늘어난 억원을 거뒀다고 일 밝혔다 매출은 증가한 억원을 기록했다 대한통운을 제외한 매출은 늘어난 조 억원 영업이익은 증가한 억원이다 식품사업부문 매출은 증가한 조 억원으로 집계됐다 영업이익은 늘어난 억원을 달성했다 국내 식품 매출은 늘었다 비비고 햇반 등 주력제품군이 두 자릿 수 안팎의 성장률을 기록했다 온라인 경로 매출이 넘게 증가하며 매출 성장을 견인했다는 평가다 해외 매출은 조 억원으로 지난해와 비슷한 수준을 유지했다 미국 대형 유통채널에서 비비고 만두의 점유율이 확대됐고 중국에서는 온라인 채널을 중심으로 판매가 증가한 영향이다 바이오사업부문 매출은 늘어 억원으로 집계됐다 영업이익은 증가한 억원을 기록했다 피드 케어 사료 및 축산 매출은 늘어난 억원으로 집계됐다 영업이익은 베트남 시황 호조 등으로 크게 증가해 억원을 달성했다 제일제당 관계자는 신종 코로나바이러스 감염증 코로나 확산에 따라 글로벌 불확실성이 지속하는 상황에서도 내실을 다졌다 며 지난해 연간 영업이익 조원을 돌파하며 전략적 투자를 위한 자원을 확보한 만큼 새로운 성장동력 발굴 육성에도 힘쓸 계획 이라고 말했다 이미경 한경닷컴 기자
3,2021-05-10,'슈완스의 저주' 푼 CJ제일제당…분기 영업이익 '역대 최대',분기 영업이익 억 년 전 품은 냉동식품업체 높은 인수금에 승자의 저주 우려 홈쿡 열풍에 해외매출 차지 비비고도 유통망 타고 점유율 높여 바이오사업도 승승장구 사료용 아미노산 식품 조미료 등 바이오 부문 영업이익 늘어 눈물의 매각 영등포공장 되사들여 년 말 이재현 그룹 회장이 미국 냉동식품업체 슈완스컴퍼니 인수를 결정하자 시장에선 걱정이 앞섰다 조 억원에 달하는 인수금액이 지나치게 높다는 의견이 많았다 일각에선 승자의 저주 를 우려하는 목소리까지 나왔다 제일제당은 년 유동성 위기를 겪기도 했다 하지만 지난해 코로나 사태 이후 이 회장의 베팅은 신의 한 수 가 되고 있다 세계적으로 홈쿡 집밥 열풍이 불면서 슈완스는 실적 개선의 선봉장을 맡고 있다 올 분기에는 제일제당 해외 매출의 절반 이상을 슈완스가 책임졌다 슈완스가 해외 매출의 차지 제일제당은 올 분기 조 억원의 매출 대한통운 실적 제외 을 올렸다고 일 공시했다 전년 동기 조 억원 대비 증가했다 영업이익은 전년 동기 억원 보다 늘어난 억원을 올렸다 분기 최대 영업이익이다 주력인 식품사업과 신성장 동력인 바이오사업이 양쪽에서 실적을 이끌었다 식품사업부문에서는 전년 동기 대비 늘어난 조 억원의 매출을 올렸다 국내 매출은 전년보다 증가했다 비비고와 햇반 등 주력 제품군이 두 자릿수 안팎의 성장률을 기록했다 집콕 영향으로 온라인 유통망을 매개로 한 매출도 급증했다 해외 시장에서는 슈완스가 효자 역할을 했다 슈완스는 올 분기 억원의 매출을 올렸다 제일제당의 전체 해외 매출 조 억원 의 를 차지했다 슈완스가 판매하는 비비고 만두는 미국 냉동식품시장 점유율 위를 달리고 있다 전년 대비 미국 시장 점유율은 포인트 상승했다 미국 대표 유통채널인 사의 비비고 입점률은 로 높아졌다 슈완스의 유통망을 기반으로 비비고 제품 판로를 확대한 결과다 제일제당은 슈완스 인수 전 개 수준이던 미국의 비비고 판매 매장을 만 개로 늘린다는 목표다 바이오사업부문에서는 올 분기 억원의 매출을 올렸다 전년 동기 대비 늘었다 영업이익은 전년 동기에 비해 급증했다 영업이익률은 약 를 기록했다 제일제당은 그린바이오사업에서 세계적으로 압도적인 경쟁력을 갖추고 있다 그린바이오는 발효 기술을 기반으로 사료용 아미노산과 식품 조미소재 등을 제조하는 분야다 수익성이 높은 트립토판과 발린 알지닌이 주요 제품이다 바이오사업부문에서 두 자릿수의 높은 영업이익률을 기록한 것도 이 같은 고부가가치사업에 집중한 전략이 들어맞은 결과라는 분석이 나온다 사료 축산사업부문에서도 전년 동기 대비 늘어난 억원의 매출을 올렸다 베트남 시장 호조세에 힘입어 영업이익은 억원에 달했다 제일제당은 화이트바이오사업 분야에 역량을 집중할 계획이다 화이트바이오는 생물자원을 원료로 산업용 소재를 만드는 분야다 생분해 플라스틱 등이 대표적인 예다 가정간편식 확산에 날개 단 실적 업계에선 제일제당의 실적 호조세가 이제 시작이라는 전망이 우세하다 코로나 영향으로 밥상 문화 가 가정간편식 위주로 완전히 재편되면서 제일제당의 식품사업은 날개를 달았다는 관측이다 기생충 과 미나리 등 한국 영화가 해외에서 연타석 홈런 을 친 상황도 제일제당에는 큰 호재다 컬처 확산으로 비비고로 대표되는 푸드에 대한 관심이 덩달아 높아지면서다 슈완스 인수 이후 맞닥뜨렸던 유동성 위기도 해소되고 있다 년 말 에 달했던 제일제당의 부채비율은 지난해 말 로 떨어졌다 지난 월에는 자산을 매각한 뒤 다시 빌리는 세일앤드리스백 방식으로 년 넘긴 서울 영등포 공장 부지를 다시 사들였다 영등포 공장에선 제일제당 밀가루의 약 가 생산된다 증권업계 관계자는 강도 높은 수익성 개선과 비용 효율화 노력으로 제일제당의 재무구조가 크게 개선됐다 며 코로나 확산세가 쉽사리 수그러들지 않는 상황에서 판매량이 늘어나면 분기 이후에도 실적 호조세가 이어질 것 으로 전망했다 박종관 기자
4,2021-05-10,"식품·바이오 ‘쌍끌이’에…CJ제일제당, 1분기 영업익 55.5%↑",매출 조원 영업익 억원 사억구조 혁신 체질강화 효과 제일제당 베트남 매장 내 비비고 김치 판매 코너 제일제당 제공 헤럴드경제 신소연 기자 제일제당이 분기 식품과 바이오 사업의 호조로 영업이익이 이상 급증하는 등 호실적을 기록했다 제일제당은 일 분기 실적 연결 기준 으로 매출은 전년 동기 대비 성장한 조 억 원 영업이익은 늘어난 억 원을 달성했다고 밝혔다 대한통운 실적을 제외하면 매출은 늘어난 조 억 원 영업이익은 성장한 억 원을 기록했다 선제적 구조혁신이 수익성 강화로 이어지며 영업이익이 큰 폭으로 늘었다는 평가다 주요 사업부문인 식품은 지난해 같은 기간보다 많은 조 억 원의 매출을 올렸다 특히 국내 식품 매출이 전년비 늘었다 비비고 햇반 등 주력제품군이 두 자릿 수 안팎의 성장률을 기록했고 온라인 경로 매출이 넘게 증가하며 성장을 이끌었다 슈완스 억 원 를 포함한 해외 매출은 조 억 원으로 지난해와 비슷한 수준을 유지했다 미국 대형 유통채널에서 비비고 만두의 점유율이 지속 확대됐고 중국에서는 온라인 경로를 중심으로 판매가 늘었다 강도 높게 진행해온 수익성 개선 노력과 비용 효율화로 식품 전체 영업이익은 늘어난 억 원을 달성했다 바이오 사업 부문은 늘어난 억 원의 매출을 기록했다 영업이익은 증가한 억 원이었다 영업이익률이 에 육박하며 고부가가치 사업으로 자리잡는 모습이다 아시아와 북미 남미 등 글로벌 생산기반의 시장 지배력을 강화한데다 차별화된 기술마케팅으로 사료 축산 시장의 단백 트렌드 를 주도한 점이 주효했다 트립토판 발린 알지닌 등 고수익 제품 비중 확대된 점도 영향을 미쳤다 사료 축산 는 가축 질병에 대응하는 첨단 방역 역량 강화와 동남아 지역 축산 가격 상승 등에 힘입어 전년 대비 늘어난 억 원의 매출을 기록했다 베트남 시황 호조 등으로 영업이익은 크게 늘어난 억 원을 달성했다 제일제당 관계자는 선제적인 혁신제품 개발과 전략적 투자 등을 통해 미래에 대비하고 혁신성장을 가속화해 명실상부한 글로벌 일류 기업 으로 자리매김할 것 이라고 말했다
5,2021-05-10,CJ제일제당 올해 1분기 매출·영업익 사상 최대,서울경제 지난해 신종 코로나바이러스 감염증 코로나 정국에서 가정간편식 신드롬을 일으키며 가파르게 성장한 제일제당의 올해 분기 매출과 영업이익이 사상 최대를 기록했다 지난해 높은 실적 때문에 올해 성장률 마이너스 를 그리는 라면 업계 등 다른 식품기업과는 달리 견고한 수요와 바이오 사업 부문의 매출 확대를 바탕으로 우상향 곡선을 그려나가고 있다 제일제당은 일 실적발표를 통해 분기 매출이 전년 동기 대비 성장한 조 억 원 영업이익은 늘어난 억 원 연결기준 을 달성했다고 밝혔다 대한통운을 제외하면 매출은 늘어난 조 억 원 영업이익은 성장한 억 원을 기록했다 선제적 구조혁신이 수익성 강화로 이어지며 영업이익이 큰 폭으로 늘었다 식품사업부문은 조 억 원의 매출 을 올렸다 국내 식품 매출은 전년비 늘었다 비비고 햇반 등 주력제품군이 두 자릿 수 안팎의 성장률을 기록했고 온라인 경로 매출이 넘게 증가하며 성장을 이끌었다 슈완스 억 원 를 포함한 해외 매출은 조 억 원으로 지난해와 비슷한 수준을 유지했다 미국 대형 유통채널에서 비비고 만두의 점유율이 지속 확대됐고 중국에서는 온라인 경로를 중심으로 판매가 늘었다 강도 높게 진행해온 수익성 개선 노력과 비용 효율화로 식품 전체 영업이익은 늘어난 억 원을 달성했다 글로벌 그린바이오 시장을 선도하고 있는 바이오사업부문 매출은 억 원으로 전년 대비 늘었고 영업이익은 증가한 억 원을 기록했다 영업이익률은 약 로 확고한 고부가가치 사업으로 자리잡는 모습이다 아시아와 북미 남미 등 글로벌 생산기반의 시장 지배력 강화 차별화된 기술마케팅으로 사료 축산 시장의 단백 트렌드 주도 트립토판 발린 알지닌 등 고수익 제품 비중 확대 등 전략이 주효했다 제일제당은 글로벌 최고 수준의 경쟁력을 토대로 화이트바이오 사업을 본격화하는 등 바이오 사업 영역을 확대하고 있다 사료 축산 는 가축 질병에 대응하는 첨단 방역 역량 강화와 동남아 지역 축산 가격 상승 등에 힘입어 전년 대비 늘어난 억 원의 매출을 기록했다 베트남 시황 호조 등으로 영업이익은 크게 늘어난 억 원을 달성했다 제일제당은 선제적인 혁신제품 개발과 전략적 투자 등을 통해 미래에 대비하고 혁신성장을 가속화해 명실상부한 글로벌 일류 기업 으로 자리매김할 것 이라고 밝혔다 박형윤 기자
6,2021-05-10,"""바이오 밀고, 식품 끌고.."" CJ제일제당, 1분기 영업익 55.5...",파이낸셜뉴스 제일제당이 역대 최대 실적을 올렸던 지난해 기저효과에도 불구 올 분기에도 성장세를 이어갔다 식품에서는 비비고 햇반 등 효자상품 온라인 경로 매출이 늘었고 바이오에서는 고수익 제품 비중이 증가한 것에 힘입었다 제일제당은 일 실적발표를 통해 분기 연결기준 매출이 전년 동기 대비 성장한 조 억원 영업이익은 늘어난 억원을 달성했다고 밝혔다 대한통운 실적 제외시 매출은 늘어난 조 억 원 영업이익은 성장한 억 원을 기록했다 선제적 구조혁신이 수익성 강화로 이어지며 영업이익이 큰 폭으로 늘었다는 분석이다 식품사업부문은 전년 동기 대비 늘어난 조 억원의 매출을 올렸다 국내 식품 매출은 전년비 늘었다 비비고 햇반 등 주력제품군이 두 자릿 수 안팎의 성장률을 기록했고 온라인 경로 매출이 넘게 증가하며 성장을 이끌었다 슈완스 억원 를 포함한 해외 매출은 조 억원으로 지난해와 비슷한 수준을 유지했다 미국 대형 유통채널에서 비비고 만두의 점유율이 지속 확대됐고 중국에서는 온라인 경로를 중심으로 판매가 늘었다 강도 높게 진행해온 수익성 개선 노력과 비용 효율화로 식품 전체 영업이익은 늘어난 억원을 달성했다 글로벌 그린바이오 시장을 선도하고 있는 바이오사업부문 매출은 억원으로 전년 대비 늘었고 영업이익은 증가한 억원을 기록했다 영업이익률은 약 로 확고한 고부가가치 사업으로 자리잡는 모습이다 아시아와 북미 남미 등 글로벌 생산기반의 시장 지배력 강화 차별화된 기술마케팅으로 사료 축산 시장의 저 단백 트렌드 주도 트립토판 발린 알지닌 등 고수익 제품 비중 확대 등 전략이 주효했다 제일제당은 글로벌 최고 수준의 연구개발 경쟁력을 토대로 화이트바이오 사업을 본격화하는 등 바이오 사업 영역을 확대하고 있다 피드 케어 사료 축산 는 가축 질병에 대응하는 첨단 방역 역량 강화와 동남아 지역 축산 가격 상승 등에 힘입어 전년 대비 늘어난 억원의 매출을 기록했다 베트남 시황 호조 등으로 영업이익은 크게 늘어난 억원을 달성했다 제일제당은 코로나 에 따라 글로벌 불확실성이 지속되는 상황에서도 해외 사업에서 새로운 기회를 만들며 외형 성장뿐 아니라 내실까지 다졌다 지난해 연간 영업이익 조원을 돌파하며 전략적 투자를 위한 자원을 확보한 만큼 새로운 성장동력 발굴 육성에도 힘쓸 계획이다 제일제당 측은 선제적인 혁신제품 개발과 전략적 투자 등을 통해 미래에 대비하고 혁신성장을 가속화해 명실상부한 글로벌 일류 기업 으로 자리매김할 것 이라고 말했다 바이오 업황 호조 등에 힘입어 앞으로의 전망도 밝다 이정은 한국투자증권 연구원은 지난해 상반기 기저가 높아 증가율은 둔화되겠지만 본업에서의 체력은 변함없다 며 중국 일본 등지에서의 점유율 확대 바이오 선순환 사이클 돌입 신성장동력 실적 가세 등 기대할만한 요소가 많다 고 풀이했다 이정은 기자
7,2021-05-10,"CJ제일제당, 1분기 매출·영업이익 사상 최대(종합)",아시아경제 임춘한 기자 제일제당이 비비고 만두 등의 국내외 인기에 힘입어 분기 기준으로 역대 최대 매출과 영업이익을 거뒀다 제일제당은 연결 기준 올해 분기 매출은 조 억원으로 전년동기대비 영업이익은 억원으로 증가한 것으로 잠정 집계됐다고 일 공시했다 식품사업 부문 매출은 조 억원으로 영업이익은 억원으로 늘었다 이중 국내 식품 매출은 증가했다 비비고 브랜드 제품과 햇반 등 주력 제품이 두 자릿수 매출 증가율을 보였고 온라인 매출도 넘게 증가했다 반면 해외 식품 매출은 조 억원으로 감소했다 제일제당은 미국 대형 유통채널에서 비비고 만두의 점유율이 지속해서 커졌고 중국에서는 온라인을 중심으로 판매가 늘었다 며 다만 원 달러 환율 하락으로 원화 환산 매출이 줄었다 고 설명했다 바이오사업 부문 매출은 억원으로 영업이익은 억원으로 늘었다 피드 케어 사료 축산 매출은 억원으로 영업이익은 억원으로 증가했다 제일제당은 혁신제품 개발과 전략적 연구개발 투자 등으로 미래에 대비하며 성장을 가속화하겠다 고 밝혔다 임춘한 기자
8,2021-05-10,"CJ제일제당, 1분기 영업익 3851억…전년비 39.6% ↑",헤럴드경제 증권부 제일제당은 분기 연결기준 영업이익이 억 만원으로 전년동기대비 증가했다고 일 공시했다 같은 기간 매출액은 조 억 만원으로 늘어난 것으로 나타났다 당기순이익은 억 만원으로 감소한 것으로 잠정 집계됐다
9,2021-05-10,"CJ제일제당, 1분기 영업익 3850억원…작년보다 40% 껑충",대한통운 제외하면 매출 영업익 증가 식품 매출 견조하고 바이오 고부가가치 견인 이데일리 전재욱 기자 제일제당은 올해 분기 실적 연결 기준 으로 매출 조 억원 영업익 억원을 기록해 전년 동기보다 매출은 영업익은 각각 증가했다고 일 공시했다 자회사 대한통운 실적을 제외하면 매출은 조 억원 영업익은 억원을 기록해 매출과 영업익이 전년보다 와 각각 늘었다 식품 사업 부문은 매출 조 억원 전년 대비 을 영업익은 억원 전년 대비 을 각각 달성했다 국내 식품 매출은 전년보다 늘었다 비비고와 햇반 등 주력 제품군이 두 자리 수 안팎의 성장률을 기록했고 온라인 경로 매출이 넘게 증가한 결과다 해외 식품 매출은 슈완스 억 원 를 포함해 조 억원을 내어 지난해 비슷했다 미국 대형 유통채널에서 비비고 만두의 점유율이 확대하고 중국에서 온라인 판매가 늘어난 덕으로 풀이된다 바이오사업 부문은 매출 억원 영업익 억원을 기록해 전년보다 와 각각 증가했다 영업이익률은 약 를 기록해 고부가가치 사업으로 자리잡고 있다 사료 축산 는 매출 억원을 영업익 억원을 기록했다 가축 질병에 대응하는 첨단 방역 역량이 강화하고 동남아 지역 축산 가격이 상승하는 등 호재가 반영됐다 제일제당은 선제적인 혁신제품 개발과 전략적 투자 등을 통해 미래에 대비하고 혁신성장을 가속화해 명실상부한 글로벌 일류 기업 으로 자리매김할 것 이라고 밝혔다 전재욱
