negative,neutral,positive
17.286382113000002,5.115853659,28.436178862000002
17.812560384,6.027777773999999,35.25507246400001
15.833333333,0.833333333,21.499999999
11.166666666,2.3333333339999998,10.666666666000001
5.333333333000001,1.0,12.5
19.070512817999997,1.820512821,33.615384616
18.561382113,2.2658536590000002,48.936178860999995
28.98791281899999,3.809237058999999,60.397802119999994
21.877777776000002,3.5944444459999993,54.916666666
23.272764227,1.9650406509999998,50.655691055999995
27.60609756,3.6317073179999997,59.655691055999995
25.044444442,2.961111113,56.18333333299999
15.387992495999999,6.118073796000001,31.707254533999997
40.267039865,1.344699812,22.303737385
1.0,0.0,2.0
1.5,0.0,1.5
39.11110529199999,6.831924864,42.947620527
29.016370474000006,8.23585099,40.515436313999984
19.072649569999996,5.5705128209999994,34.754273502
34.41657136899999,2.8791015220000005,30.464750287999998
21.286507935999996,3.9555555540000005,31.416666664999997
3.25,2.5,7.75
17.339430895,1.031707317,30.055691056
19.916454577,1.286143514,28.673860020999996
24.391868106,2.3590296470000003,45.127658589
23.765098722999994,1.397560975,33.060917537
30.30320406,3.5259985860000005,59.257400393999994
88.99512138899998,17.318866186,107.81856793899999
78.89483330599998,7.279459899000001,90.89036469399998
16.345238097,1.3333333330000001,11.904761903
16.93956044,3.987179487,16.996336994
18.970634921,3.3444444440000005,19.038095237
7.678571429,1.0,6.071428571
24.161660565000002,5.502136752,16.952197798
19.02834924,1.6077059029999998,46.710710498
32.44007902799999,3.8484835070000005,58.483590791999994
28.489731353999996,2.473559561,47.346889360000006
24.774771084999998,2.586613624,43.272574904
22.275793649999997,5.722222223,35.666666666
19.799603172999998,3.9722222229999997,38.345238095
7.607142858,1.3333333330000001,7.476190475
16.981623931,1.914957265,18.415384613999997
18.314957264,2.4149572650000004,20.082051281
8.403846153,0.403846154,10.448717949
27.449084248000002,2.903846154,33.903479852000004
40.267723724999996,5.302209699,34.384125999999995
1069.6957868030001,156.64374157700001,1578.4613061330006
