negative,neutral,positive
15.572665206999996,5.132218054000001,43.59215134099999
15.286375387000001,1.7114280459999998,19.133757555000003
16.456639566,5.7173828879999995,29.401858303
14.786375387000001,1.7114280459999998,18.633757555
10.021669506,3.079075104,14.865550269
84.32010476200001,8.590720797,83.95516840099997
15.211382113,1.532520325,40.052845529
14.208478514999998,1.8150406499999998,37.736643435999994
17.875145180999997,1.5650406499999998,44.81997677
9.567208672,1.342818428,23.572357722
20.832830042999998,0.7411924110000001,47.501858303
12.689972899,0.7411924110000001,26.644715447
11.123306232000001,0.241192411,26.711382114000003
5.891821944999999,1.293478261,17.521221532000002
19.091986485999993,3.3921909970000006,38.51163964699999
26.41527336199999,4.591377989000001,57.28591374599998
1.9166666660000002,0.75,9.958333333
16.652959857000003,1.937109697,33.52644801300001
327.920861786,45.885407165,613.425579016
