negative,neutral,positive
92.65696921099996,15.651991950999996,119.94078334699999
22.009001163000004,1.032520325,15.398083624000002
66.55683707800003,8.231303156,103.41438492599998
43.00602406799998,6.6337421810000015,77.24394357999998
18.62566278,1.898373983,12.077740745
18.517263227000004,1.5218033989999997,19.522172946999994
12.285714286000001,0.0,8.261904762
16.898215607999997,1.271803399,17.176934851000002
17.832594237,1.206762749,16.261719986000003
36.99895470299998,4.570596206,52.063627562
58.151190475,6.716666667000001,38.14047618899999
28.276697136999996,7.5832592729999995,30.151247252
44.65028341400001,6.308839471000001,42.004689865999985
28.541703278,2.766039237,40.87054486499999
23.104639802999998,8.348290597,53.98998778799999
49.44697773,7.530081301,38.858121241999996
31.602309337999994,5.492554388000001,18.723575168
47.355433455,2.050000002,35.85097679999999
15.899999999000002,2.3333333339999998,19.066666667
14.060606059000001,2.06818182,15.636363636
26.460606059,2.7348484859999997,23.36969697
36.27307087799999,6.185653408999999,42.790978339999995
17.773809526999997,5.0,14.892857139
15.0,5.0,6.0
6.9031070560000005,1.52727557,38.531866507
34.407880189,2.029432478,33.995853546999996
8.416666667,1.249999999,17.083333334000002
11.775029456,2.8871096960000004,25.356686106999994
14.775029456,2.8871096960000004,27.356686106999998
15.566696123,2.8871096960000004,29.565019439999993
8.700813007999999,3.7975609740000005,27.891869917999998
40.267039865,1.344699812,22.303737385
20.916666667,5.0,6.083333333000001
14.886140567,2.8871096960000004,27.245574996
1.0,0.0,1.0
1.5,0.0,1.5
1.0,0.0,2.0
26.52792667799999,3.6752553680000006,31.294420618999997
19.598290594999998,1.111111111,19.102564104000002
73.60559559200003,11.276094891999998,72.59751225999997
24.252841956999998,5.475129433,39.936053898
22.315448373999995,8.029112757,58.730248202999995
40.34370439799999,11.029753715999998,91.50202804699998
1168.7434401609999,179.230510228,1434.784266057
