negative,neutral,positive
20.898954703999998,2.148373983,18.546167246000003
45.767571181,7.838556293000002,41.914259313999985
23.91209434,5.872386082,32.751670073999996
32.890254717999994,5.997641349999999,48.951499231
18.516937666999997,3.254742548,32.636178859999994
3.434782609,0.0,1.52173913
2.434782609,0.0,2.0217391300000003
51.776226105999996,12.264846399999998,49.450917561999994
43.18140653199999,8.323973317,51.60119717399998
23.444977968999996,3.381623932,13.941885649000001
27.127233243000003,3.1165610650000004,44.869731329
27.949643433000002,4.387780782,37.723991981999994
29.489452645999993,3.9211069400000005,49.868962936
42.17799370799998,8.769236653,73.995029945
393.00231146499993,69.276829345,499.79496956199995
