negative,neutral,positive
28.29540635799999,5.659883055000001,28.695218142
18.312152701,7.002053127000001,24.421337218999998
23.095257450999995,3.903116532,22.902981029999996
21.093002325999997,2.6067073160000005,24.893786290999998
5.722251679,2.575998587,20.955019439999997
10.522793684,4.202150349,31.510710495999998
22.321246151999997,5.020348171,24.508913231999998
23.249973212999993,5.7509847500000015,26.700397049999996
19.284374922999998,4.863164237,24.476892775999996
37.600420125,4.868638767,46.53834200699999
47.78854819299999,17.932885538999997,81.31534698799999
14.294715447,2.865853659,19.302845529
5.919715447,2.365853659,10.719512195
11.403846154,1.153846154,14.698717948999999
4.434322034,0.533898305,5.5225988699999995
4.516025641,2.916666667,7.416666666999999
4.278846154,1.570512821,4.615384615
36.53414634200001,2.4642276420000004,34.891869918
7.044444444,2.4277777780000003,16.416666666
25.311111111,4.577777778000001,18.249999999
18.708333332000002,5.566666667,18.1
29.315656566,5.3353535359999995,19.563636362999997
27.387878789000002,4.424242425,23.680303029999997
48.842655366,1.150564972,16.955932204
48.842655366,1.150564972,16.955932204
21.265656566,4.135353535999999,18.980303029999998
565.385435564,107.02509100099999,602.98931391
