negative,neutral,positive
34.029113433999996,4.935675571999999,61.89854819799999
35.483658889,5.0265846629999995,65.26218456199999
35.827187932,3.633522832,88.95396789899999
9.027777776999999,1.4166666669999999,45.555555556
9.761111109000002,2.45,50.955555556
8.356227106,2.0,35.781135532
9.452380952,1.25,39.511904763000004
18.987179486000002,2.666666667,89.76923077000001
18.539480763,0.6450094160000001,65.201170299
18.900132975,0.97696477,32.265060848999994
19.363183820999996,3.038979606,42.400647651
3.0,0.833333334,11.466666666000002
5.0,0.666666667,14.633333333000001
5.4,0.666666667,28.933333333
10.317857142,2.542857142,13.514285713000001
24.0460612,7.068855727999999,32.388352770999994
28.107684859,7.585675568999998,41.205691051999985
20.685065811999998,7.3356755699999985,33.003310099999986
25.041289196,9.007084783,35.425203247999995
27.65324382699999,7.544196409000002,104.73258725599999
34.81708657000001,6.828410613,47.28774233499998
22.774351527,6.3356755699999985,34.78902438699999
24.833753237,6.011743945999999,39.087742334999994
25.976732477999995,11.119008902000001,37.46997676599999
475.380560092,101.585921093,1091.4922109299998
