negative,neutral,positive
58.928643315999985,11.109235132,108.886096904
13.875813006999998,12.097560975999999,37.416869919
11.906639565,11.991192411,30.044715448
11.668021678999999,12.273712736,25.797560975999996
11.057955865999999,3.297560975,60.368060394
47.809571295999994,10.760739047999998,44.950990324999985
18.145015903,4.67437257,40.52737716399999
14.370383276,1.9650406499999997,23.055691057
26.530265713,11.295313969000002,55.196956646999986
66.54905912800001,2.878756293,32.572414095
280.841368749,82.34348476000001,458.8167329289999
