negative,neutral,positive
42.732556531,6.2398606899999995,62.622993403999985
17.923687423,3.9816239310000006,29.489987789999997
22.011369149,4.074141528,28.602740713
34.143409246,6.087922704999999,43.197412007
44.98255653099999,6.2398606899999995,63.372993403999985
41.501902320999996,6.126663164,43.93169816599999
42.107694959,7.410144925999998,68.55534851499998
36.476742579,6.287922704999999,46.66407867399999
25.039240810999996,1.281079054,31.483645066
36.889791673999994,4.760790923000001,60.861494697
44.81216280299999,7.362001889,75.50928736299998
63.412456868,10.176811592999996,95.53391993899999
452.03357089499997,70.02882379799999,649.8255997379999
