,날짜,기사제목,본문내용
0,2021-05-06,[종합] 카카오 1Q 영업익 1575억..전년比 79%↑,매출 조 억 계절적 비수기에도 견조한 성장 이달 중 지속가능경영 계획 담은 보고서 발간 파이낸셜뉴스 카카오는 올 분기 매출 조 억원 영업이익 억원을 기록했다고 일 밝혔다 각각 전년동기대비 증가한 수치다 영업이익률은 다 같은 기간 플랫폼 부문 매출은 전년동기대비 증가한 억원으로 집계됐다 톡비즈 매출은 전년동기대비 늘어난 억원이다 포털비즈 매출은 전년동기대비 소폭증가한 억원을 기록했다 신사업 부문 매출은 카카오모빌리티 택시 매출 확대와 카카오페이의 결제 거래액 확대로 전년동기대비 증가한 억원으로 집계됐다 콘텐츠 부문 매출은 전년동기대비 증가한 억원을 기록했다 특히 유료 콘텐츠 매출은 글로벌 거래액이 늘어남에 따라 전년동기대비 성장한 억원을 기록했다 카카오 년 분기 실적 중 매출별 요약 카카오 제공 한편 카카오는 이달 중 지속가능경영 노력과 앞으로의 계획을 담은 보고서 를 발간할 예정이다 카카오페이 카카오모빌리티 실적발표 김미희 기자
1,2021-05-06,카카오 1Q 매출 1.2조…신사업 호조에 영업익 79%↑(상보),머니투데이 윤지혜 기자 카카오 로고 사진 카카오 카카오가 올 분기 계절적 비수기 속에서도 신사업 성장으로 견조한 실적을 달성했다 일 카카오는 올해 분기 영업이익이 전년 동기 대비 증가한 억원을 기록했다고 공시했다 같은 기간 매출액은 늘어난 조 억원 당기순이익은 증가한 억원이다 영업이익률은 를 기록했다 카카오의 분기 플랫폼 부문 매출은 전년 동기 대비 증가한 억원으로 집계됐다 톡비즈 매출은 억원으로 전분기 대비 전년 동기 대비 증가했다 포털비즈 매출은 억원으로 지난해와 비슷한 수준이지만 전분기 대비 감소했다 신사업 부문 매출은 카카오모빌리티의 택시 매출 확대 및 카카오페이의 결제 거래액과 금융 서비스 확대로 전년 동기 대비 증가한 억원을 기록 전 사업부문 중 가장 높은 성장세를 나타냈다 콘텐츠 부문 매출은 전년 동기 대비 증가한 억원을 기록했다 유료 콘텐츠 매출은 글로벌 거래액 증가로 전년 동기 대비 성장한 억원을 기록했다 게임 콘텐츠 매출은 늘어난 억원 뮤직 콘텐츠는 증가한 억원을 기록했다 지식재산권 비즈니스 기타 매출은 카카오엔터테인먼트의 영상 콘텐츠 매출 증가와 음반 유통 호조로 전년 동기 대비 증가한 억원이다 년 분기 영업비용은 전분기 대비 전년 동기 대비 늘어난 조 억원으로 신규 채용 확대로 인한 인건비 증가와 마케팅 비용 증가 등이 영향을 미쳤다 카카오 관계자는 당사는 환경 사회 지배구조 를 더 나은 세상으로 만들기 위한 카카오의 약속과 책임으로 정의하고 관련 활동을 적극적으로 추진해오고 있다 며 월 내에 카카오의 지속가능 경영 노력과 앞으로의 계획을 담은 보고서를 발간할 예정 이라고 말했다 윤지혜 기자
2,2021-05-06,"[공시]카카오, 1분기 영업이익 1575억원…78.6% 증가",파이낸셜뉴스 카카오는 연결기준 올해 분기 잠정 영업이익이 억원으로 작년 동기보다 증가했다고 일 공시했다 매출액은 조 억원으로 증가했고 당기순이익은 억원으로 증가했다 김현정 기자
3,2021-05-06,카카오 1분기 영업익 1575억.. 작년보다 79%↑,아시아경제 황준호 기자 카카오는 올해 분기 영업이익이 연결 재무제표 기준 억원을 기록해 전년비 늘었다고 일 공시했다 카카오의 매출액은 조 억원을 기록해 전년 대비 증가했다 황준호 기자
4,2021-05-06,[상보] 카카오 1Q 영업익 1575억..전년比 79%↑,매출 조 억 계절적 비수기에도 견조한 성장 파이낸셜뉴스 카카오는 올 분기 매출 조 억원 영업이익 억원을 기록했다고 일 밝혔다 각각 전년동기대비 증가한 수치다 카카오 분기 실적요약 카카오 제공 카카오 실적발표 김미희 기자
5,2021-05-06,"[속보] 카카오 1분기 영업익 1575억, 전년비 79%↑…역대 최대",라이언과 김범수 카카오 이사회 의장 사진 카카오 제공 카카오는 올해 분기 연결재무제표 기준 매출 조 억원 영업이익 억원을 올렸다고 일 발표했다 이는 작년보다 각각 증가한 것으로 모두 역대 최대 기록이다 강경주 한경닷컴 기자
6,2021-05-06,[속보] 카카오 1Q 영업익 1575억..전년比 79%↑,파이낸셜뉴스 김미희 기자
7,2021-05-06,"[속보]카카오, 1분기 영업익 1575억…전년比 79%↑",이데일리 노재웅 기자 카카오 는 올해 분기 연결기준 매출 조 억원 영업이익 억원을 기록했다고 일 공시했다 이는 각각 전년 동기 대비 증가한 것으로 모두 역대 최대 기록이다 노재웅
8,2021-05-06,"[속보] 카카오, 1분기 매출 1조2580억·영업익 1575억…역대 최...",카카오는 올해 분기 연결기준 매출액이 조 억원을 기록했다고 일 공시했다 영업이익은 억원으로 집계됐다 이는 지난해 동기보다 각각 와 증가한 것으로 역대 최대 기록이다 이상규 매경닷컴 기자
9,2021-05-06,"[속보] 카카오 1분기 매출 1조2580억, 45%↑…역대 최대",라이언과 김범수 카카오 이사회 의장 사진 카카오 제공 카카오는 올해 분기 연결 기준 매출 조 억원 영업이익 억원을 올렸다고 일 발표했다 이는 작년보다 각각 증가한 것으로 모두 역대 최대 기록이다 강경주 한경닷컴 기자
10,2021-05-06,카카오 1Q 영업이익 1575억원…전년比 79% ↑,머니투데이 윤지혜 기자 카카오는 올해 분기 영업이익이 전년 동기 대비 증가한 억원을 기록했다고 일 공시했다 매출액은 전년 동기 대비 늘어난 조 억원 당기순이익은 증가한 억원이다 윤지혜 기자
