,날짜,기사제목,본문내용
0,2021-04-05,"Z홀딩스 vs 카도카와…네이버·카카오, 일본서도 서학개미 주주열전 [株...",홀딩스로 이커머스 시장 노리는 네이버 카도카와로 콘텐츠 발판 마련하려는 카카오 서학개미 올해 들어 두 종목 폭풍 순매수 헤럴드경제 이현정 기자 네이버와 카카오의 경쟁 구도가 일본 주식 투자에서도 뜨겁게 이어지고 있다 네이버와 카카오가 각각 홀딩스와 콘텐츠 기업 카도카와 카도카와 드왕고 를 발판 삼아 일본 사업에 박차를 가하면서 서학개미들도 이들 종목을 대거 사들이고 있는 것으로 나타났다 일 한국예탁결제원에 따르면 서학개미들은 지난 일 기준 홀딩스를 억 만달러를 순매수했다 이는 일본 주식 전체 가운데 압도적인 위이자 해외 전체 주식의 위에 해당한다 지난 월 만달러에 불과했던 홀딩스는 순매수액은 지난달 억 만달러로 급증하며 두 달 새 급증했다 이어 동일 기준 카도카와의 순매수액은 만달러를 기록하며 일본 주식 중 위에 섰다 카도카와는 연초에만 해도 순위권에 없었다 그러나 지난 월 들어 순매수액이 만달러로 상승했고 지난달엔 만달러를 기록하며 두 달 만에 일본 종목의 위를 꿰찼다 서학개미들이 올해 들어 이들 종목을 집중적으로 사들인 데는 국내 공룡인 네이버와 카카오의 해외 사업과 무관치 않다는 분석이다 홀딩스는 네이버와 소프트뱅크가 지분 절반씩을 투자해 설립한 합작법인 홀딩스의 자회사로 현재 일본 라인과 야후재팬을 거느리고 있다 네이버는 홀딩스를 통해 일본 전자 상거래 시장 진출을 노리고 있다 네이버 스마트스토어 기술을 일본에 그대로 적용해 일본의 이커머스 시장을 주도하겠다는 계획이다 홀딩스는 최근 연결 자회사인 캐피탈과 라인벤처스를 벤처캐피털 로 합쳐 글로벌 투자 행보에도 속도를 내겠다는 의지를 나타냈다 이에 맞서 카카오는 카도카와를 통해 일본의 콘텐츠 시장을 노리고 있다 카카오는 지난해부터 카도카와의 지분을 단계적으로 매입하면서 올해 총 의 지분을 확보했다 이로써 카카오는 카도카와의 최대주주로 등극한 상태다 이같은 움직임은 카카오가 세계 시장을 공략하기 위한 전략의 일환으로 풀이된다 카카오는 지난달 웹툰 웹소설 자회사인 카카오페이지와 엔터테인먼트 자회사 카카오 을 합쳐 카카오 엔터테인먼트를 출범시켰는데 카도카와를 통해 일본 현지 콘텐츠와 지식재산권 수급에 속도를 내겠다는 의지를 분명히 하고 있다 카도카와는 애니메이션 웹툰 영화 전자책 등 각종 문화 콘텐츠를 다루는 기업으로 지난 년 영화 너의 이름은 으로 국내에서 이름을 알리기도 했다 두 종목의 주가 수익률은 상반된 흐름을 보이고 있다 국내 투자자가 보다 많은 금액을 투자한 홀딩스 보다 카도카와가 수익률 면에서 앞섰다 지난 일 기준 카도카와는 도쿄증권거래소에서 엔으로 마감하며 연초에 비해 상승한 반면 홀딩스는 엔으로 거래를 마치며 같은 기간 하락한 상태다
1,2021-04-05,"서학개미, 일본서 네이버·카카오 주주열전",네이버 라인 거느린 홀딩스 통해 일본 전자 상거래 시장 주도 야심 카카오 카도카와 지분 확보 콘텐츠 지재권 시장 발판 마련 서학개미 올 두 종목 폭풍 순매수 네이버와 카카오의 경쟁 구도가 일본 주식 투자에서도 뜨겁게 이어지고 있다 네이버와 카카오가 각각 홀딩스와 콘텐츠 기업 카도카와 카도카와 드왕고 를 발판 삼아 일본 사업에 박차를 가하면서 서학개미들도 이들 종목을 대거 사들이고 있는 것으로 나타났다 일 한국예탁결제원에 따르면 서학개미들은 지난 일 기준 홀딩스를 억 만달러를 순매수했다 이는 일본 주식 전체 가운데 압도적인 위이자 해외 전체 주식의 위에 해당한다 지난 월 만달러에 불과했던 홀딩스는 순매수액은 지난달 억 만달러로 급증하며 두 달 새 급증했다 이어 동일 기준 카도카와의 순매수액은 만달러를 기록하며 일본 주식 중 위에 섰다 카도카와는 연초에만 해도 순위권에 없었다 그러나 지난 월 들어 순매수액이 만달러로 상승했고 지난달엔 만달러를 기록하며 두 달 만에 일본 종목의 위를 꿰찼다 서학개미들이 올해 들어 이들 종목을 집중적으로 사들인 데는 국내 공룡인 네이버와 카카오의 해외 사업과 무관치 않다는 분석이다 홀딩스는 네이버와 소프트뱅크가 지분 절반씩을 투자해 설립한 합작법인 홀딩스의 자회사로 현재 일본 라인과 야후재팬을 거느리고 있다 네이버는 홀딩스를 통해 일본 전자 상거래 시장 진출을 노리고 있다 네이버 스마트스토어 기술을 일본에 그대로 적용해 일본의 이커머스 시장을 주도하겠다는 계획이다 홀딩스는 최근 연결 자회사인 캐피탈과 라인벤처스를 벤처캐피털 로 합쳐 글로벌 투자 행보에도 속도를 내겠다는 의지를 나타냈다 이에 맞서 카카오는 카도카와를 통해 일본의 콘텐츠 시장을 노리고 있다 카카오는 지난해부터 카도카와의 지분을 단계적으로 매입하면서 올해 총 의 지분을 확보했다 이로써 카카오는 카도카와의 최대주주로 등극한 상태다 이같은 움직임은 카카오가 세계 시장을 공략하기 위한 전략의 일환으로 풀이된다 카카오는 지난달 웹툰 웹소설 자회사인 카카오페이지와 엔터테인먼트 자회사 카카오 을 합쳐 카카오 엔터테인먼트를 출범시켰는데 카도카와를 통해 일본 현지 콘텐츠와 지식재산권 수급에 속도를 내겠다는 의지를 분명히 하고 있다 카도카와는 애니메이션 웹툰 영화 전자책 등 각종 문화 콘텐츠를 다루는 기업으로 지난 년 영화 너의 이름은 으로 국내에서 이름을 알리기도 했다 두 종목의 주가 수익률은 상반된 흐름을 보이고 있다 국내 투자자가 보다 많은 금액을 투자한 홀딩스 보다 카도카와가 수익률 면에서 앞섰다 지난 일 기준 카도카와는 도쿄증권거래소에서 엔으로 마감하며 연초에 비해 상승한 반면 홀딩스는 엔으로 거래를 마치며 같은 기간 하락한 상태다 이현정 기자
2,2021-04-05,"카카오-키인사이드, '제2비트코인' NFT 신규사업 개척",머니투데이 최태범 기자 카카오와 키인사이드가 전 세계적인 열풍이 불며 제 의 비트코인 으로 불리는 대체 불가능한 토큰 관련 신규사업 개발을 위해 손을 맞잡았다 일 블록체인 기반 포인트 통합 플랫폼 밀크 를 운영 중인 밀크파트너스에 따르면 모회사인 키인사이드는 카카오의 블록체인 기술 계열사인 그라운드 와 전략적 사업 제휴 협약을 체결했다 양측은 이번 업무협약에 따라 다양한 기업의 포인트를 통합 관리할 수 있는 밀크와 카카오의 암호화폐 지갑 클립 의 다각적인 협력을 추진하고 개발에 힘을 모은다 포인트와 관련 다양한 신규사업을 추진해 나갈 계획이다 는 기존의 가상자산과 달리 코인 등 디지털 자산에 별도의 고유한 인식 값을 부여한다 가 적용된 코인은 다른 코인과 대체 불가능한 별도의 인식값에 따라 코인마다 가치가 달라진다 이를 통해 디지털 자산에 희소성을 부여할 수 있다 블록체인의 투명성과 신뢰성에 기반해 진품 여부를 쉽게 입증할 수 있고 소유자에게는 독자적 가치를 준다 코로나 와 맞물려 디지털 예술품 중심으로 글로벌 거래 시장이 커지고 있다 조정민 키인사이드 대표는 그라운드 가 국내 블록체인 산업에 미친 긍정적인 영향은 매우 크다 며 블록체인 대중화를 견인하고 있는 대표 기업과 사업적인 시너지 효과를 낼 수 있도록 이끌어가겠다 고 말했다 한재선 그라운드 대표는 우수한 기술력과 노하우를 보유하고 있는 키인사이드와 협업하게 되어 기쁘다 며 다양한 영역에서 협력 관계를 이어 나갈 것 이라고 밝혔다 최태범 기자
3,2021-04-05,"'함께 일하기 싫다' 논란 카카오, 근로감독 받는다",머니투데이 이동우 기자 사진제공 게티이미지뱅크 함께 일하고 싶은지 를 묻는 동료평가와 그 결과를 본인에게 통보해 논란이 됐던 카카오가 근로감독을 받는다 일 카카오에 따르면 고용노동부는 지난 일 근로감독관을 배정하고 이달 중 카카오에 대한 근로감독을 실시할 예정이다 지난 월 직장인 익명 커뮤니티 블라인드에 올라온 카카오 직원 추정 이용자의 유서 형식의 글은 카카오 인사시스템에 대한 불만으로 번졌다 특히 함께 일한 동료들이 하는 다면평가 가운데 이 사람과 다시 함께 일하고 싶나요 항목을 두고 많은 비판이 제기됐다 카카오 직원 중 한 명은 고용노동부 성남고용노동지청에 해당 항목이 직장 내 괴롭힘 에 해당한다며 근로감독청원을 제기했다 카카오 측은 논란이 된 인사평가를 충분히 논의해 개선한다는 입장이다 이와 관련 사내 인사제도 개선을 위한 태스크포스를 출범해 직원들의 인사평가 제도 관련 의견을 청취한다 카카오 관계자는 근로감독에 성실히 임할 예정 이라고 말했다 이동우 기자
4,2021-04-05,"카카오워크, 중기 디지털전환 돕는다..정부지원 80%",중기 클라우드 서비스 바우처 공급 서비스 선정 기업이 카카오워크 도입하면 이용료 지원 파이낸셜뉴스 카카오엔터프라이즈는 자사 종합 업무 플랫폼 카카오워크 가 중소기업 클라우드서비스 이용지원 바우처 사업 공급 서비스로 선정됐다고 일 밝혔다 이번 바우처 사업은 과학기술정보통신부와 정보통신산업진흥원 이 국내 중소기업 디지털 전환을 지원하기 위해 진행하는 사업이다 정부는 기업 한곳 당 최대 만원을 지원 전사적자원관리 그룹웨어 메신저 영상회의 보안 고객관계관리 전환 지원 데이터 이관 환경설정 교육 등 등 다양한 서비스를 도입할 수 있도록 하고 있다 카카오워크는 그룹웨어 부문 제공 서비스로 선정됐다 즉 수요 기업이 카카오워크를 도입할 경우 이용료 중 를 지원 받을 수 있다 카카오엔터프라이즈 카카오워크 홈페이지를 통해 신청 가능하다 카카오워크는 모바일 메신저 카카오톡 처럼 편리한 사용성은 물론 인공지능 및 통합검색 기술 등을 갖춘 메신저 기반 종합 업무 플랫폼이다 출시 반년 만에 만개 이상 기업 조직 단체가 워크 스페이스 를 개설하는 등 국내 협업도구 시장을 확대하고 있다 카카오워크는 화상회의 전자결재 근태관리 등 업무에 유용한 다양한 기능을 탑재해 편의성이 높고 카카오톡처럼 쉽게 쓸 수 있어 진입 장벽이 상대적으로 낮다 또 기업들이 기존에 이용하는 지라 깃허브 비즈니스 테크놀로지 플랫폼 등 업무도구나 서비스도 카카오워크와 연결해 사용할 수 있다 특히 모든 대화창에 기본적으로 탑재돼 있는 비서 캐스퍼 는 업무 도우미 역할을 한다 캐스퍼 오늘 주요 뉴스 뭐야 캐스퍼 현재 환율이 어때 등의 명령어를 대화창에 입력하면 캐스퍼가 실시간 답변한다 카카오워크 클라우드 바우처 카카오엔터프라이즈 카카오엔터프라이즈 관계자는 카카오워크는 업무 효율과 생산성을 높이고 인적 물적 비용을 절감할 수 있는 훌륭한 업무 인프라 라며 중소기업이 카카오워크를 도입해 디지털 업무 환경을 구축할 수 있도록 적극 지원하겠다 고 전했다 클라우드 카카오엔터프라이즈 카카오워크 김미희 기자
5,2021-04-05,카카오메이커스 제품 사면 나무 한 그루 기부..ESG,카카오메이커스 탄소중립 숲 조성 프로젝트 가동 파이낸셜뉴스 카카오커머스는 자사 주문 생산 플랫폼 카카오메이커스를 통해 탄소중립 숲 조성 프로젝트 숲 프로젝트 를 진행한다고 일 밝혔다 식목일을 맞이해 친환경 사회적책임 지배구조 개선 경영 일환으로 소비자 참여형 친환경 활동에 나선 것이다 카카오메이커스는 이번 프로젝트를 위해 나무가 자라는 머그컵 탄생목 패브릭 포스터 를 출시했다 카카오메이커스 이용자는 누구나 해당 상품을 주문함으로써 숲 프로젝트에 참여할 수 있다 두 제품 모두 주문 후 생산하는 방식으로 판매되며 주문가능일은 오는 일까지다 카카오메이커스는 머그컵 개가 팔릴 때마다 나무 한 그루를 패브릭 포스터는 개당 나무 한 그루씩을 적립해 나무 심기 사업에 기부한다 이용자의 참여로 적립된 나무는 강원도 정선의 숲 조성을 위해 심어질 예정이다 또 숲에 세워지는 현판에는 숲 조성에 참여한 제품 구매자들의 이름을 각인 참여의 의미와 가치도 함께 기록된다 카카오메이커스 나무가 자라는 머그컵 카카오커머스 제공 나무가 자라는 머그컵 은 총 종이다 온도변화에 따라 색이 달라지는 변색 머그컵이다 특수 코팅된 세라믹 머그컵에 따뜻한 음료를 부으면 서서히 소나무 벚나무 은행나무 단풍나무 등 나무 일러스트가 나타난다 탄생목 패브릭 포스터 는 일 탄생화 저자 김민선 날마다그림 작가 작품을 활용한 제품이다 월부터 월까지 열두 그루의 탄생목이 그려져 있어 생일축하 선물이나 특별한 날을 추억하는 선물로 꼽힌다 카카오메이커스 관계자는 카카오메이커스에서는 주문생산 방식뿐 아니라 자체 브랜드인 메이커스프라임을 통해 친환경 제품을 선보이는 등 환경 보호에 동참하고 있다 며 식목일을 맞아 카카오메이커스와 함께 평소 직접 하기 어려운 나무 심기에 많은 사람들이 동참해주길 바란다 고 강조했다 한편 카카오메이커스는 트리플래닛과 이번 프로젝트를 함께한다 트리플래닛은 강원도 산불피해 복구 미세먼지 없는 교실을 만들기 위한 숲 조성 캠페인 등을 진행하는 소셜벤처이다 카카오메이커스가 참여하는 이번 프로젝트는 어린나무를 심어 향후 년 간 이산화탄소 흡수량을 높여 탄소 중립 달성에 기여할 수 있도록 진행될 예정이다 트리플래닛 카카오커머스 카카오메이커스 김미희 기자
6,2021-04-05,"카카오, 카톡 더보기 탭에 ‘지갑 홈’ 추가한다",인증서 신분증 자격증 보관하는 카톡 지갑 이용자 만 확보 인증서 활용처 등 확대 파이낸셜뉴스 카카오가 이달 중 카카오톡 더보기 탭에 지갑 홈 을 추가한다 이용자는 지갑 홈에서 각종 인증서 지갑 자격증 사원증 체크인 등 자신이 보유한 디지털 아이디 를 한눈에 볼 수 있게 될 예정이다 또 카카오 인증서 사용처 사용 이력 지갑 관련 프로모션 등도 쉽게 확인할 수 있다 카카오톡 이미지 카카오 제공 카카오는 카카오 인증서 지갑 을 활용해 무인점포를 출입할 때 출입 인증을 할 수 있는 서비스를 이달 중 출시할 예정 이라며 일 이같이 밝혔다 출시 개월 반 만에 이용자 만을 확보한 카카오톡 지갑은 이용자 인증서 신분증 자격증 등을 카카오톡에 보관 관리할 수 있는 공간이다 현재 카카오톡 지갑에서는 카카오 인증서 기반 전자출입명부 체크인 서비스 한국산업인력공단 국가기술 자격증 종 멜론 등급카드 등을 확인할 수 있다 또 카카오톡 지갑 내 카카오 인증서로 회원가입이나 별도 앱 설치 없이 국세청 홈택스와 행정안전부 정부 서비스 로그인 국민권익위원회 국민신문고 등을 간편하게 이용할 수 있다 올 하반기에는 모바일 정부 도 카카오 인증서로 로그인할 수 있게 될 예정이다 행정안전부는 공통기반 간편서명을 적용한 공공기관 웹사이트를 지속적으로 확대할 계획이며 카카오 인증서 활용처도 꾸준히 늘어날 전망이다 카카오는 앞으로 공공기관 일반 기업 등 카카오 인증서 파트너를 확대하고 자격 증명 서비스의 활용 분야도 늘릴 계획이다 카카오 동영상 라이브 입장 카카오톡 오픈채팅방 입장 카카오톡 채널 메시지 발송 등 다양한 서비스들과 자격 증명 서비스를 연동할 예정이다 카카오 인증서 이미지 카카오 제공 현재 카카오 직원들 모바일 사원증에 적용된 스마트폰 무선통신 을 활용한 출입문 열기나 복합기 이용 등 보안이 적용된 환경에서 자격 증명을 활용하는 기능도 연내 외부 파트너들에게 제공할 방침이다 카카오 지갑사업실 안진혁 실장은 앱 설치나 회원가입 등 번거로운 절차 없이 쉽고 빠르게 연말정산 등 일반적이고 보편적인 상황에서 인증을 이용할 수 있는 점이 이용자들에게 높은 평가를 받았다고 생각한다 라며 앞으로도 누구나 생활 속 인증이 필요할 때 카카오톡 지갑을 떠올리고 이용할 수 있도록 지속적으로 활용처를 늘리고 기능을 고도화 할 것 이라고 전했다 카카오인증서 카카오톡지갑 김미희 기자
7,2021-04-05,"카카오, 웹소설 플랫폼 '래디쉬' 인수 추진…美서 네이버와 맞대결",머니투데이 백지수 기자 카카오가 미국의 웹소설 플랫폼 래디쉬 인수를 추진하는 것으로 확인됐다 웹소설 분야의 블루오션으로 여겨지는 미국 시장에서 스토리 콘텐츠 경쟁력을 높이고 영화 드라마 등 각종 장르로의 확장성도 확보하겠다는 전략이다 일 카카오 자회사 카카오엔터테인먼트 이하 카카오엔터 에 따르면 회사는 최근 래디쉬 경영권 확보를 추진 중이다 투자은행 업계에 따르면 예상 인수가로 억원 정도가 오가는 것으로 알려졌다 래디쉬는 미국을 비롯한 영미권에서 영어로 서비스되는 웹소설 플랫폼이다 영국 옥스퍼드대 출신인 이승윤 대표가 년 창업했다 현재 만명 이상의 창작자가 활동하는 것으로 전해졌다 카카오엔터로서는 래디쉬 경영권을 인수하면 이들 창작자들이 만든 폭 넓은 콘텐츠 지적재산권 도 확보할 수 있다 래디쉬는 프리미엄 웹소설을 유료로 제공하는 형태로 서비스하고 있다 카카오엔터는 카카오페이지가 기다리면 무료 라는 시스템을 도입한 유료 기반 플랫폼이라는 점과 서비스 구조가 비슷하다는 점에서 래디쉬를 눈여겨 본 것으로 파악됐다 카카오엔터는 지난해부터 래디쉬에 지분투자를 시작했다 지난해 월 래디쉬 지분 를 억원에 확보했다 북미 지역의 웹소설 성장성을 전망하고 결정한 투자였다 지난 월에도 벤처캐피탈 등의 지분을 소규모로 넘겨 받은 것으로 전해졌다 카카오엔터 관계자는 영미권 시장에서는 카카오 플랫폼으로 직접 진출하기보다 기존에 자리 잡은 플랫폼에 자체적으로 지적재산권 을 보유한 작품을 소개하려는 전략 이라며 래디쉬에 대한 지난해 투자는 북미 시장에서 웹소설 성장 가능성을 높이 보고 어떤 지적재산권이 미국 시장에서 통할 수 있을지 테스트하는 단계였다 고 설명했다 카카오는 지난해 하반기에는 년 북미 지역 최초로 만들어진 웹툰 플랫폼 타파스미디어의 대 주주로도 등극했다 타파스미디어를 통해 카카오페이지 콘텐츠를 서비스하면서 북미 지역에서의 웹콘텐츠 영향력을 넓히기 시작했다 웹툰은 타파스미디어 웹소설은 래디쉬를 영미권 거점 플랫폼으로 삼겠다는 전략이다 업계에서는 카카오엔터의 이번 인수 결정이 네이버웹툰이 지난 월 캐나다 웹소설 플랫폼 왓패드를 인수한 것의 맞불 성격 아니냐는 분석도 내놓는다 왓패드는 월간 활성이용자 가 만명인 웹소설 분야 세계 위 규모 플랫폼이다 왓패드는 개방형 커뮤니티 성격인 데 비해 래디쉬는 유료 서비스에 집중한다는 차이점이 있다 업계에서는 유료 서비스가 기본인 카카오와 무료 제공이 기본인 네이버가 각자에게 유리한 형태의 플랫폼을 직접 인수하며 시너지 효과를 노리는 것이라는 관측이 나온다 업계 관계자는 국내 웹소설 업계에서 미국 등 영미권 시장은 글로벌 영향력을 높이기위한 고지로 여겨진다 며 이 시장에서 네이버와 카카오 사이의 경쟁력이 본격화되는 구도 라고 말했다 백지수 기자
8,2021-04-05,"[마켓인사이트]첫 기업어음 신용등급 받은 카카오엔터, 재무부담 확대는 ...",이 기사는 월 일 자본시장의 혜안 마켓인사이트 에 게재된 기사입니다 카카오엔터테인먼트의 첫 기업어음 신용등급이 로 결정됐다 한국기업평가는 일 합병을 통한 수직 계열화 구축과 각 사업부의 양호한 시장지위를 고려했다 며 이같이 밝혔다 카카오엔터테인먼트의 전신은 포도트리다 년 출범함 콘텐츠 제작 전문 업체다 년 카카오와 협업으로 카카오페이지를 선보였다 년엔 카카오계열에 편입됐다 지난달 계열사인 카카오엠을 흡수합병하면서 사명을 카카오엔터테인먼트로 바꿨다 합병 이후 최대주주는 지분 를 갖고 있는 카카오다 한국기업평가는 실질적인 무차입 상태로 우수한 재무구조를 보유했다 며 외형 성장세가 지속될 것이지만 지분 투자로 재무부담 확대 가능성이 있다 고 평가했다 카카오엔터테인먼트는 지난해 말 단순 합산 기준 억원의 총차입금을 갖고 있다 현금성자산은 이를 웃도는 억원이다 플랫폼 콘텐츠 부문을 중심으로 글로벌 확장 전략을 추진하고 있다 합병 이후 억원 안팎의 영업활동현금을 안정적으로 창출할 것으로 점쳐지고 있다 김은정 기자
9,2021-04-05,"카카오, 올해도 양호한 성장 지속 기대...목표가 60만원",대신증권 보고서 목표주가 만 만원 투자의견 매수 올해 내년 영업익 추정치 각각 서울경제 대신증권이 카카오 실적 추정치 상향 조정하면서 목표주가를 만 원에서 만 원으로 올렸다 투자의견은 매수다 대신증권은 올해 카카오의 연간 영업이익을 기존 추정치 대비 상향한 억 원으로 추정했다 내년 영업이익 전망치도 기존보다 올린 조 억 원으로 수정했다 이민아 대신증권 연구원은 지난해에 이어 양호한 매출 성장 지속을 예상한다 며 카카오페이지와 픽코마 등 유료 서비스도 성장을 계속하고 있다 고 설명했다 대신증권은 올해 분기 카카오의 매출액을 전년 동기 대비 증가한 조 억원 영업이익은 늘어난 억원으로 전망했다 비수기 영향으로 광고와 톡보드 광고 매출은 전 분기 대비 소폭 줄어들 것으로 예상되지만 스페셜데이 집중 효과로 선물하기 매출은 전 분기보다 가량 늘어날 것으로 보인다 선물하기 월간활성이용자 는 지난해 말 기준 만명 당 연간 매출은 만 원 월 만 원 으로 인당 선물 횟수 증가에 따른 객단가 상승은 지속될 전망이다 분기 비수기를 뚫고 모빌리티 부문도 성장할 전망이며 페이 부문 역시 성장이 예상된다 이 연구원은 분기 성수기 진입으로 실적 성장은 더욱 두드러질 것 이라며 연중 카카오페이와 카카오뱅크가 상장하고 카카오엔터테인먼트와 카카오엔터프라이즈 등 신사업의 성장 본격화도 주목할 필요가 있다 고 밝혔다 이승배 기자
