negative,neutral,positive
23.084943713999994,4.306707317,23.291588493
41.696513646999996,14.318883961000003,77.461836536
6.543799697,2.199186992,9.143504868
3.0357142870000002,1.0,7.964285713000001
9.600419906,3.3150406500000003,21.434445634
7.615026492999999,2.233085297,14.320865642000001
37.767479674,5.297560975000001,38.658536584
27.467479672999996,4.3475609749999995,25.075203249999994
34.08893505,3.4467479670000003,37.04508174499999
41.847295185,5.391447779000001,38.76550969099999
40.55242339,6.487601625,41.23345840899999
7.887179487000001,1.3666666669999998,10.669230769
45.454901078,4.587729973,52.36402185099999
326.642111281,58.29822017800001,397.4275691849999
