negative,neutral,positive
19.474943403999998,8.252907205,57.537020082999994
5.5560975610000005,0.798373984,17.405691056
11.745923238,3.5857830040000005,37.584725362
14.950468692,4.2600254280000005,38.615028393
12.391885757,3.2693643740000002,37.309280963
5.991289200000001,4.014227642,15.218060393000002
19.481425889999997,6.245038566000001,57.16480091600001
20.860593512999998,1.9045893719999998,16.493271218
53.04062977599998,17.644671615999993,55.414033412999984
163.49325703099998,49.974981191,332.741911797
