,날짜,기사제목,본문내용
0,2021-03-22,"최태원, 지난해 SK하이닉스 연봉 30억…""급여 반납 이행 중""",최태원 그룹 회장이 지난해 하이닉스로부터 보수 억원을 받은 것으로 나타났다 일 하이닉스가 공시한 년 사업보고서에 따르면 최회장은 급여 억원 상여 억원 등 억원을 받았다 회사 측은 사업보고서에서 최회장이 연봉 반납 과 관련 올해 월 일자로 구성원에게 약속한 급여 반납을 이행중 이라고 설명했다 이어 조성된 기금은 노사협의를 통해 소통문화 증진과 구성원 복지 향상에 사용할 예정 이라고 설명했다 앞서 최 회장은 지난달 일 경기 이천 본사에서 열린 준공식에서 제기된 성과급 불만에 대해 소통과 복지 향상 등을 약속하며 지난해 연봉을 반납하겠다고 밝힌 바 있다 회사 측은 최 회장이 올해 월 기점으로 약속한대로 하이닉스로부터 급여를 받고 있지 않다고 전했다 이 밖에 박성욱 하이닉스 부회장은 지난해 급여 억원 상여 억 만원 등 총 억 만원을 받았다 이석희 하이닉스 대표이사 사장은 지난해 급여 억원 상여 억 만원 등 총 억 만원을 수령했다 이상규 매경닷컴 기자
1,2021-03-22,"최태원, 지난해 SK하이닉스 연봉 30억원 수령···“2월부터 반납 ...",에서 억원 수령 총 억원 박성욱 부회장 억 이석희 사장 억원 최태원 그룹 회장 사진제공 서울경제 최태원 그룹 회장이 지난해 하이닉스로부터 보수 억원을 받았다 다만 앞서 사내에서 불거진 성과급 논란과 관련해 연봉을 반납하겠다고 선언한 만큼 지난달부터 연봉을 받지 않고 있다 일 하이닉스가 공시한 년 사업보고서에 따르면 최 회장은 급여 억원 상여 억원 등 억원을 수령했다 최 회장은 지난달 일 경기 이천 본사에서 열린 준공식에서 사내에서 제기된 성과급 불만을 언급하며 지난해 제가 하이닉스에서 받은 연봉을 전부 반납해 임직원들과 나누겠다 고 밝혔다 하지만 지난해 연봉 억원은 이미 수령을 완료한 상태라 연봉 반납을 선언한 올해 월을 기점으로 약속한 대로 하이닉스로부터 급여를 받지 않고 있다고 회사 측은 설명했다 하이닉스는 이번 사업보고서에서 최 회장의 연봉에 대해 올해 월 일자로 구성원에게 약속한 급여 반납을 이행 중 이라며 조성된 기금은 노사협의를 통해 소통 문화 증진과 구성원 복지 향상에 사용할 예정 이라고 별도로 설명했다 최 회장은 매년 하이닉스에서 억원을 수준의 연봉을 받고 있어 올해 반납 금액도 그 수준이 될 것으로 보인다 최 회장은 와 하이닉스 두 회사에서 보수를 받으며 에서는 지난해 급여 억원과 상여 억원 등 총 억원을 수령했다 박성욱 하이닉스 부회장은 지난해 급여 억원 상여 억 만원 등 총 억 만원을 받았다 이석희 하이닉스 대표이사 사장은 지난해 급여 억원 상여 억 만원 등 총 억 천 만원을 수령했다 회사는 또한 박 부회장과 이 사장에게 주식매수선택권을 부여했으며 이는 보수 총액에는 포함되지 않는다 전희윤 기자
2,2021-03-22,"최태원 회장, 작년 SK하이닉스 보수 30억…""급여 반납 이행 중""",최태원 그룹 회장이 지난달 하이닉스 팹 준공식에 참석해 인사말을 하고 있다 사진 하이닉스 제공 아시아경제 김흥순 기자 최태원 그룹 회장이 지난해 하이닉스로부터 보수로 억원을 받은 가운데 지난달부터 약속대로 회사 구성원을 위해 급여를 받지 않고 있다 일 하이닉스가 공시한 년 사업보고서에 따르면 최 회장은 지난해 하이닉스에서 급여 억원과 상여 억원 등 총 억원을 받았다 앞서 그는 지난달 일 구성원을 위해 급여를 반납하겠다고 공언했다 당초 지난해 보수를 내놓는 방안을 검토했으나 절차상 문제가 복잡해 향후 지급되는 급여를 받지 않는 방안을 택한 것으로 알려졌다 하이닉스는 최 회장이 구성원에게 약속한 급여 반납을 이행 중 이라며 조성된 기금은 노사협의를 통해 소통 문화 증진과 구성원 복지 향상에 사용할 예정 이라고 밝혔다 하이닉스에서 지난해 가장 많은 보수를 받은 이는 차진석 전 하이닉스 부사장이다 그는 급여 억 만원 상여 억 만원 퇴직소득 억 만원 기타 근로소득 만원 등 모두 억 만원을 수령했다 홍성주 전 부사장은 지난해 퇴직소득 억 만원을 포함해 총 억 만원을 받았다 이 밖에 박성욱 부회장은 급여 억원 상여 억 만원 기타 근로소득 만원을 합쳐 총 억 만원을 수령했고 이석희 사장은 급여 억원 상여 억 만원 기타 근로소득 만원 등 총 억 만원을 보수로 받았다 김흥순 기자
3,2021-03-22,"자신감 드러낸 이석희 SK 하이닉스 대표 ""낸드 600단 적층 가능""",하이닉스 대표 서 기조연설 사회적 가치 실현도 앞장 서겠다 이석희 하이닉스 대표이사 사장이 일 열린 세계전기전자학회 의 국제신뢰성심포지엄 에서 온라인으로 기조연설을 하고 있다 하이닉스 서울경제 이석희 하이닉스 대표이사 사장이 일 향후 램은 나노미터 이하 공정에 진입하고 낸드플래시는 단 이상 적층도 가능하게 될 것 이라고 밝혔다 메모리 반도체 기술의 발전상을 제시하는 동시에 하이닉스의 자신감을 피력한 것으로 보인다 이 사장은 일 열린 세계전기전자학회 국제신뢰성심포지엄 에서 미래 정보통신기술 세상을 향한 메모리 반도체 기술의 여정 을 주제로 한 기조 연설을 통해 램과 낸드 각 분야에서 기술 진화를 위해 물질과 설계 구조를 개선하고 있다 며 이같이 밝혔다 하이닉스는 최근 미국 마이크론에 이어 단 낸드플래시 개발에 성공했다 램의 경우 삼성전자와 함께 나노 세대 공정에 진입한 상태인데 향후 나노 이하도 가능해질 것이라는 청사진을 제시한 것이다 램과 낸드플래시는 모두 메모리 반도체로 램은 반도체 회로 폭을 나노 단위로 좁히는 방식으로 낸드플래시는 기본 저장단위 셀을 높이 쌓을수록 성능이 개선된다 가 주관하는 는 반도체 등 기술 분야 엔지니어와 과학자들이 참여해 연구 성과를 공유하는 국제 학술행사다 이 사장은 반도체 기술 발전을 통해 환경 문제 해결 등 사회적 가치 실현에도 앞장서겠다고 밝혔다 그는 세계 모든 데이터센터의 하드디스크드라이브 를 오는 년까지 저전력 솔리드스테이트드라이브 로 교체하게 되면 만 톤의 이산화탄소 배출을 줄일 수 있을 것 이라며 에너지 소비를 크게 절감하면서도 컴퓨팅 성능을 향상하는 새로운 솔루션을 선보이겠다 고 말했다 아울러 협력사들과의 건강한 반도체 생태계 조성에 적극적으로 나서겠다는 메시지도 전달했다 이 사장은 반도체 산업 생태계의 다양한 파트너들이 협력적 동반 관계를 맺어야 한다 며 고객과 협력사와의 협업을 기반으로 개방적 혁신을 지향할 것 이라고 밝혔다 이경운 기자
4,2021-03-22,"SK하이닉스 ""D램 10나노 공정 진입, 낸드 600단 적층 가능""",기술 자신감 시장주도 선전포고 전세계 램 낸드 수요 급증 예상 지능형 솔루션 완성 새시대 준비 이석희 하이닉스 대표이사 사장 가 일 세계전기전자학회 국제신뢰성심포지엄 에서 기조연설을 하고 있다 하이닉스 제공 향후 램 나노미터 억분의 이하 공정 진입과 낸드플래시 단 이상 적층도 가능하다 이석희 하이닉스 대표이사 사장 는 일 세계전기전자학회 국제신뢰성심포지엄 기조연설에서 메모리반도체의 기술적 가치 에 대해 설명하며 이 같이 밝혔다 세계 램 점유율 위 업체 하이닉스가 낸드플래시 기술력에도 강한 자신감을 드러내며 시장을 주도하겠다는 선전포고를 한 것이란 해석이 나온다 하이닉스는 지난해 월 미국 마이크론에 이어 업계 최고층인 단 낸드플래시 개발에 성공한 바 있다 하이닉스는 인텔 낸드플래시 사업부와 인수합병 마무리 단계를 밟고 있다 전세계 낸드플래시 시장 위인 삼성전자는 단 이상인 세대 낸드를 양산했고 세대 제품 개발 중에 있다 앞서 삼성전자는 지난해 월 차세대 낸드에 더블 스택 기술을 도입해 단 적층까지 가능하다 고 밝힌 바 있다 이 사장은 미래 정보통신기술 세상을 향한 메모리반도체 기술의 여정 이란 주제의 기조연설에서 그룹이 추구하는 파이낸셜 스토리 를 공유하고 기술 사회 시대 등 가지 가치를 제시했다 이 사장은 세대 이동통신 자율주행 자동차 인공지능 등 신기술 발전은 실시간으로 생성되고 소비되는 데이터의 폭발적인 증가를 촉발하고 있다 며 전 세계 데이터 센터 시장은 지속 성장하고 있으며 여기에 필수적으로 요구되는 램과 낸드의 수요 또한 대폭 증가할 것으로 예상된다 고 말했다 전 세계 데이터센터는 지난 년 연평균 성장해 년엔 현재의 두 배 수준으로 커질 것으로 전망된다 회사는 현재의 기반 데이터 저장 시스템과 전력 생산 기술로는 기후 변화를 개선하기 어렵다고 보고 메모리반도체 산업이 기술 혁신에 더 박차를 가해 환경문제 해결에 집중해야 한다고 강조했다 회사는 전 세계 모든 데이터 센터의 를 년까지 저전력 기반 로 교체한다면 온실가스 총량 온실가스 감축 위한 인위적 조치를 취하지 않을 경우 기준 만톤의 온실가스 배출량을 감축할 수 있고 이를 통해 억 달러 이상의 사회적 가치를 창출할 것으로 예상했다 이 사장은 현재 솔루션만으로 나아가면 전 세계에서 생산되는 에너지양의 한계에 도달하는 시점이 멀지 않을 것 이라며 이러한 문제를 해결하기 위해 에너지 소비를 크게 절감하면서도 동시에 컴퓨팅 성능 향상이 가능한 새로운 솔루션을 지속적으로 제공하겠다 고 말했다 이 사장은 디지털 대전환 시대 이후에 부합하는 지능형 메모리 솔루션을 완성해 새 시대를 준비할 것을 강조했다 그는 과거 미세화 경쟁 시대에는 주요 협력사와 수직적 관계로 기술 완성도와 생산성 문제를 해결해왔다면 이제는 반도체 산업 생태계를 구축하고 있는 다양한 파트너들이 협력적인 동반자 관계를 맺어가야 하는 시대가 됐다 며 기술을 바탕으로 시대정신을 구현하고 사회적 가치를 추구하는 데 동참해주시길 부탁한다 고 말했다 김서원 기자
5,2021-03-22,"이석희 SK하이닉스 사장 ""낸드 600층 이상 적층 가능""",머니투데이 오문영 기자 이석희 하이닉스 대표이사 사장이 일 세계전기전자학회 국제신뢰성심포지엄 의 온라인 행사에서 기조연설을 하고 있다 사진제공 하이닉스 이석희 하이닉스 사장이 일 향후 램은 나노미터 이하 공정에 진입하고 낸드플래시는 단 이상 적층도 가능할 것 이라 밝혔다 이 사장은 이날 온라인으로 진행된 세계전기전자학회 의 국제신뢰성심포지엄 기조연설에서 램과 낸드는 각 분야에서 기술 진화를 위해 물질과 설계 구조를 개선하고 있고 신뢰성 문제도 해결해나가고 있다 며 이같이 말했다 이 사장은 미래 세상을 향한 메모리 반도체 기술의 여정 이라는 주제로 진행된 이날 행사에서 파이낸셜 스토리를 강조했다 파이낸셜 스토리는 기업이 고객 투자자 시장 등 다양한 이해관계자에게 회사의 성장 전략과 미래 비전을 제시하는 방법으로 총체적 가치를 높여가자는 그룹의 경영 전략이다 이 사장은 연설에서 파이낸셜 스토리를 달성하기 위한 가치로 기술 사회 시대 등 가지를 제시했다 먼저 기술적 가치와 관련해서는 최근 하이닉스가 미국 마이크론에 이어 단 낸드플래시를 개발한 점을 언급하면서 향후 단 이상도 쌓을 수 있다는 자신감을 내비쳤다 사회적 가치에 대해서는 기술 경쟁력을 강화해 환경 분야의 사회적 가치를 창출하는 것이 가능하다고 강조했다 대표적인 사례로 솔리드스테이트드라이브 를 들었다 하이닉스는 전세계 모든 데이터 센터의 하드디스크드라이브를 년까지 저전력 로 교체한다면 만톤의 온실가스 배출량을 감축할 수 있다고 본다 이어 지능형 메모리 솔루션을 완성하는 것을 시대적 가치로 제시했다 이 사장은 인공지능 기술로 모든 기기가 통합되는 뉴 시대로 나아갈 것 이라며 메모리 반도체는 성능 한계 극복을 위해 메모리와 처리장치가 융합되는 방향으로 발전할 것 이라 설명했다 그러면서 이 사장은 메모리 기술은 뉴로모픽 반도체 뇌신경을 모방한 반도체 로 스토리지 기술은 반도체와 같은 형태로 통합돼 갈 것 이라 전망했다 는 반도체를 포함한 여러 기술 분야 엔지니어와 과학자들이 참여해 연구 성과를 공유하는 국제 콘퍼런스다 이 사장은 지난 월 의 산하 단체인 소비자 기술 소사이어티에서 우수리더상을 수상한 바 있다 오문영 기자
6,2021-03-22,"이석희 SK하이닉스 사장 ""낸드 600단 이상 적층 가능해질 것""",온라인 행사 기조연설 교체 만 이산화탄소 배출 줄여 기술 기반으로 통합 뉴 시대 뉴로모픽 반도체로 이데일리 배진솔 기자 향후 램은 나노미터 이하 공정에 진입하고 낸드플래시는 단 이상 적층도 가능하게 될 것입니다 이석희 하이닉스 대표이사 사장 에서 기조연설 중인 하이닉스 이석희 사진 하이닉스 뉴스룸 이석희 하이닉스 대표이사 사장이 일 온라인으로 열린 세계전기전자학회 국제신뢰성심포지엄 의 기조연설에서 앞으로 메모리 반도체의 물질은 물론 설계 구조와 신뢰성을 개선해 기술적 가치 를 높여갈 것 이라며 이같이 밝혔다 이 사장은 미래 세상을 향한 메모리 반도체 기술의 여정 을 주제로 한 온라인 행사에서 올해 그룹 전체가 역점을 두고 있는 파이낸셜 스토리 를 공유하고 이를 달성하기 위한 기술 사회 시대 등 가지 가치를 제시했다 그는 기술적 가치로 최근 하이닉스가 미국 마이크론에 이어 단 낸드플래시 개발에 성공하고 올해 양산에 들어가는 등 향후 단 이상도 쌓을 수 있다는 자신감을 피력한 것으로 보인다 사회적 가치를 위해서는 에너지 환경 등 사회문제 해결에 기여하겠다고 강조했다 기술 경쟁력을 통해 환경 분야 사회적 가치를 창출할 수 있는 대표적인 사례로 솔리드 스테이트 드라이브 를 들며 대표 저장장치인 하드디스크 드라이브 를 저전력 로 교체하면 이산화탄소 배출을 줄일 수 있다는 것이다 이 사장은 세계 모든 데이터센터의 를 년까지 저전력 로 교체하게 되면 천 만 톤 의 이산화탄소 배출을 줄일 수 있을 것 이라며 에너지 소비를 크게 절감하면서도 컴퓨팅 성능을 향상하는 새로운 솔루션을 지속적으로 선보이겠다 고 말했다 시대적 가치에 대해서는 인공지능 기술을 기반으로 모든 기기가 통합되는 뉴 의 시대로 진화해 갈 것 이라며 메모리 반도체는 성능 한계 극복을 위해 메모리와 처리장치 가 융합되는 방향으로 발전할 것 이라고 말했다 그러면서 나아가 메모리 기술은 뉴로모픽 반도체 뇌신경을 모방한 반도체 로 스토리지 기술은 반도체와 같은 형태로 통합돼 갈 것 이라고 전망했다 그는 기술을 바탕으로 시대 정신을 구현하고 사회적 가치를 추구하는 데는 파트너들의 협력이 필요하다 면서 반도체 생태계에 속해 있는 모든 이해 관계자의 공감과 동참을 제안했다 가 주관하는 학술행사인 는 반도체 등 여러 기술 분야 엔지니어와 과학자들이 참여해 연구 성과를 공유하는 국제 콘퍼런스다 이 사장은 지난 월 의 산하 단체인 소비자 기술 소사이어티 에서 우수리더상 을 수상한 바 있다 배진솔
7,2021-03-22,"이석희 SK하이닉스 사장 ""플랫폼 혁신 시 낸드플래시 600단 적층 ...",이석희 하이닉스 사장이 일 국제전기전자학회 국제신뢰성심포지엄 에서 기조연설을 하고 있다 사진 하이닉스 유튜브 캡쳐 아시아경제 정현진 기자 앞으로 년 후를 전망해보면 램은 나노미터 억분의 미만의 기술을 낸드는 단 이상의 기술을 실현하기 위해 플랫폼 변경 도전이 예상된다 하이닉스는 플랫폼 혁신을 통해 이를 극복할 것이다 이석희 하이닉스 사장은 일 국제전기전자학회 국제신뢰성심포지엄 기조연설에서 자신감을 내비쳤다 지난해 월 업계 최고층인 단 낸드플래시 개발에 성공한 데 이어 기술 진화를 위한 물질과 구조의 혁신 신뢰성 문제 해결을 통해 기술 개발에 속도를 내고 있다는 점을 강조했다 이 사장은 이날 행사에서 올해 그룹 전체가 역점을 두고 있는 파이낸셜 스토리 를 공유하고 이를 달성하기 위한 기술 사회 시대 등 가지 가치가 반도체 기술 발전을 이끌 것이라면서 디지털 대전환의 시대에 맞춘 하이닉스의 경영 전략을 언급했다 이 사장은 기술적 가치 는 램과 낸드 기술 진화를 위한 물질과 구조의 혁신 그리고 신뢰성 문제를 해결하며 산업과 고객의 요구에 부응하는 것을 의미한다 며 하이닉스와 관련 기술 개발과 새로운 공정 도입 등을 통해 이를 개선해나가고 있다고 밝혔다 하이닉스는 낸드플래시 사업 확대에 집중하고 있다 램 낸드플래시 라는 매출 구조를 개선하기 위해 기술 개발 등에 힘을 쏟고 있다 지난해 개발한 단 제품은 연내 양산할 계획이며 단 낸드 비중도 상반기 내 이상으로 확대할 예정이다 인텔의 낸드플래시 사업부 인수도 마무리 수순을 밟고 있다 이 사장은 기조연설에서 또 사회적 가치 를 위해 에너지 환경 등 사회 문제 해결에 기여하겠다고 강조했다 기술 경쟁력을 통해 환경 분야 사회적 가치를 창출할 수 있는 대표적 사례로 솔리드 스테이트 드라이브 를 들며 대표 저장장치인 하드디스크 드라이브 를 저전력 로 교체하면 이산화탄소 배출을 줄일 수 있다고 했다 시대적 가치 에 대해서는 인공지능 기술을 기반으로 모든 기기가 통합되는 뉴 의 시대로 진화해 갈 것 이라며 메모리 반도체는 성능 한계 극복을 위해 메모리와 처리장치 가 융합되는 방향으로 발전할 것 이라고 말했다 이 사장은 반도체 산업은 대전환이 필요하다고 생각한다 며 과거에는 주요 협력사와 수직적 관계하에 기술 완성도 생산성의 문제를 해결해왔지만 이제는 다양한 파트너와 협력적 동반 관계를 맺어야 한다 고 강조했다 정현진 기자
8,2021-03-22,"이석희 SK하이닉스 사장 ""5년 내 데이터센터 두배 늘고 반도체 수요...",이석희 하이닉스 사장 아시아경제 정현진 기자 이석희 하이닉스 사장이 인공지능 자율주행차 등의 기술 개발로 인해 향후 년 새 데이터센터가 두 배로 늘 것으로 보인다면서 이에 필요한 램과 낸드플래시 등 메모리 반도체의 소비도 크게 증가할 것으로 전망했다 이 사장은 일 열린 국제전기전자학회 국제신뢰성심포지엄 에서 미래 세상을 향한 메모리반도체 기술의 여정 이라는 주제의 기조연설을 통해 이같이 밝혔다 이 사장은 다양한 전자기기에서 생성되고 저장되는 정형화된 데이터 외에 비정형 데이터의 폭발적 증가를 감당하기 위해 전 세계 데이터센터의 연 평균 성장률은 매년 씩 늘어나 년에는 현재의 두 배 수준으로 더 커질 것으로 전망된다 고 말했다 비정형 데이터는 쉽게 예측할 수 없는 스트리밍이나 사회관계망서비스 등에 사용되는 실시간 데이터 차량 간을 비롯해 사물 간 통신 등에서 만들어졌다가 사라지는 데이터 등을 지칭한다 이 사장은 이 같은 비정형 데이터의 급증으로 하이퍼스케일급 데이터센터 수가 올해 개에서 년에는 개 수준으로 증가할 것으로 예상했다 가 주관하는 학술행사인 는 반도체 등 여러 기술 분야 엔지니어와 과학자들이 참여해 연구 성과를 공유하는 국제 콘퍼런스다 이 사장은 지난 월 의 산하 단체인 소비자 기술 소사이어티 에서 우수리더상 을 받은 바 있다 정현진 기자
9,2021-03-22,이석희 SK하이닉스 사장 “반도체 기술로 기후변화 문제에 대응”,국제 신뢰성 심포지엄서 사회적 가치 기여 의지 밝혀 전세계 데이터 센터 로 바꾸면 온실가스 획기적 감축 이석희 하이닉스 대표이사 사장이 일 열린 세계전기전자학회 의 국제신뢰성심포지엄 에서 온라인으로 기조연설을 하고 있다 하이닉스 서울경제 이석희 하이닉스 대표이사 사장이 반도체 개발을 통해 사회 시대적 가치에 부응하겠다는 의지를 밝혔다 램 나노미터 이하 공정 진입 낸드플래시 단 이상 적층 등 기술 개발에 매진해 새로운 기술적 솔루션이 기후 변화 등 환경 문제 해소에도 기여할 수 있도록 하겠다는 것이다 이 사장은 일 열린 세계전기전자학화 국제신뢰성심포지엄 에 참석해 미래 세상을 향한 메모리반도체 기술의 여정 을 주제로 기조연설을 진행했다 기조 연설에서 이 사장은 기술을 바탕으로 시대 정신을 구현하고 사회적 가치를 추구하는 데는 파트너들의 협력이 필요하다 며 하이닉스는 기술 개발에 기술사회 시대적 가치를 담아 우리 삶의 질을 향상시키고 환경 문제 해결에 적극적으로 동참하는 한편 구성원 및 이해관계자의 행복 추구를 통해 더 나은 세상을 만들어갈 것 이라고 밝혔다 반도체 기술 발전을 통해 경제적 가치 뿐만 아니라 환경 문제 등 사회적 기여에도 참여하겠다는 것이다 가 주관하는 학술행사인 는 반도체 등 여러 기술 분야 엔지니어와 과학자들이 참여해 연구 성과를 공유하는 국제 콘퍼런스다 이 사장은 지난 월 의 산하 단체인 소비자 기술 소사이어티 에서 우수리더상 을 수상한 바 있다 기술적 가치 측면에서는 하이닉스의 주력 산업인 메모리 반도체 분야의 혁신을 강조했다 이 사장은 램과 낸드 각 분야에서 기술 진화를 위해 물질과 설계 구조를 개선하고 있으며 신뢰성 문제도 차근차근 해결해가고 있다 며 이를 바탕으로 성공적인 플랫폼 혁신이 이뤄진다면 향후 램 나노미터 이하 공정 진입 낸드플래시 단 이상 적층도 가능하다 고 말했다 이 사장은 하이닉스가 사회적 가치 차원에서 반도체 기술 발전을 통해 온실가스 기후변화 등 환경 문제 개선에도 기여할 수 있다고 전망했다 그는 현재 솔루션만으로 나아가면 전세계에서 생산되는 에너지양의 한계에 도달하는 시점이 멀지 않을 것으로 예상된다 며 이러한 문제를 해결하기 위해 에너지 소비를 크게 절감하면서도 동시에 컴퓨팅 성능 향상이 가능한 새로운 솔루션을 지속 제공하겠다 고 밝혔다 특히 이 사장은 현재 전 세계 모든 데이터 센터의 하드디스크드라이브 를 저전력의 솔리드스테이트드라이브 로 교체하면 전력 문제는 물론 온실가스 배출량도 획기적으로 줄일 수 있다고 강조했다 시대적 가치 측면에서는 메모리반도체 기술 발전에 기여하겠다는 것이 이 사장의 설명이다 그는 하이닉스는 메모리반도체의 변화에 대응하기 위해 진화의 길과 혁신의 길을 걸어가며 미래를 준비하고 있다 며 포스트 폰 노이만 시대에는 시대적 가치를 담기 위해 더욱 활발히 연구개발에 매진하겠다 고 강조했다 현재의 반도체 기술은 메모리와 처리장치가 분리돼 있는데 기술 발전으로 메모리 반도체가 일부 처리 기능을 담당할 수 있게 되면 혁신적인 기술 발전이 가능하다는 것이다 이경운 기자
