negative,neutral,positive
16.63611111,0.569444444,37.18333333299999
13.7,0.333333334,31.966666666
13.55,0.500000001,28.283333331999998
12.249999999999998,0.333333334,29.749999999
12.249999999999998,0.5,26.250000000000004
12.749999999999998,0.333333334,28.249999999
12.749999999999998,0.333333334,23.249999999
13.741326099,2.082877884,35.571967531999995
11.734146341999999,0.880894309,33.108536584
12.839972899999998,1.024525745,38.211382111999995
17.005201167999996,1.9275588899999996,34.729612255999996
15.389972899999998,1.2745257449999998,40.411382112
11.25,0.333333334,23.749999999
11.427777777000001,0.277777778,27.516666666
187.274508296,10.704271466000002,438.232880589
