negative,neutral,positive
11.080036629999999,3.4166666660000002,28.926373626
12.581570001999998,2.2211205350000003,28.538759277999997
17.041635816,3.7639389620000014,36.851593191
16.033943508999997,3.3972722960000006,38.751593191
20.489518627000002,11.676392770999998,35.076910964999996
21.447851959999998,11.093059436999999,36.82691096600001
10.451610381,3.8022201370000004,19.471075671
9.171447928,1.825338753,23.115679441999998
18.583633791,7.141852245000001,24.657864969999995
11.206620208,1.815853659,19.107607433
18.483362787000004,3.920443031,36.238352774999996
18.166967125,5.275185577,38.274531635
73.43002720799998,13.814420022999995,97.9973923509999
258.16822597199996,73.163764092,463.834645494
